Project Name,Item ARK,Parent ARK,Object Type,Visibility,File Name,Item Sequence,Type.genre,Rights.statementLocal,Name.repository,Name.subject,Name.creator,Rights.servicesContact,Format.medium,Description.note,Date.creation,Date.normalized,Format.dimensions,Title,Alt ID.local,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Eric Gill Artwork Collection,ark:/21198/zz002d2cpm,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0881.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,Working drawings and rough sketches for Mount St. Bernards Abbey Stalls. One of 7 drawings in a folder together. Eric Gill drawings V-a.,1939,1939,"6 1/2 x 15""",Mount St. Bernards Abbey Stalls,CEG881,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2cpm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2cpm/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2cq4,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0882.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,Working drawings and rough sketches for Mount St. Bernards Abbey Stalls. One of 7 drawings in a folder together. Eric Gill drawings V-a.,1939,1939,"6 x 10""",Mount St. Bernards Abbey Stalls,CEG882,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2cq4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2cq4/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2crn,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0883.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",ink on paper,Working drawings and rough sketches for Mount St. Bernards Abbey Stalls. One of 7 drawings in a folder together. Eric Gill drawings V-a.,1938 November 13,1938-11-13,"6 3/4 x 8 7/8""",Mount St. Bernards Abbey Stalls,CEG883,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2crn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2crn/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2cs5,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0884.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on paper,Working drawings and rough sketches for Mount St. Bernards Abbey Stalls. One of 7 drawings in a folder together. Eric Gill drawings V-a.,1939 February 4,1939-02-4,"11 x 15 1/2""",Mount St. Bernards Abbey Stalls,CEG884,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2cs5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2cs5/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2ctp,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0885.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,Working drawings and rough sketches for Mount St. Bernards Abbey Stalls. One of 7 drawings in a folder together. Eric Gill drawings V-a.,1939,1939,"15 x 11 1/4""",Mount St. Bernards Abbey Stalls,CEG885,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2ctp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2ctp/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2cv6,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0886.tif,,architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,Working drawings and rough sketches for Mount St. Bernards Abbey Stalls. One of 7 drawings in a folder together. Eric Gill drawings V-a.,1939,1939,"19 5/8 x 14 7/8|~|19 5/8 x 14 7/8""",Mount St. Bernards Abbey Stalls,CEG886,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2cv6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2cv6/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2cwq,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0888.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on paper,"Interior architectural sketch for St. Peter Apostle, Gorleston-on-Sea. This sketch shows the altar and Crucifix. Drawn in pencil and defined in ink.",1938-1939,1938/1939,"14 1/2 x 10 1/4""","St. Peter Apostle, Gorleston-on-Sea",CEG888,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2cwq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2cwq/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2cx7,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0889.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Interior architectural sketch for St. Peter Apostle, Gorleston-on-Sea. Drawn in pencil and heightened in red. Signed and annotated by Gill",1938 June 14,1938-06-14,"15 3/4 x 10 3/8""","St. Peter Apostle, Gorleston-on-Sea",CEG889,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2cx7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2cx7/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2czr,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0890.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Interior architectural sketch for St. Peter Apostle, Gorleston-on-Sea. This sketch shows. Note states, “Proposed Church of S-Peter-Ap, Gorleston on Sea, Interior looking East, N.B. Altar Rails & chairs omitted.” Signed and annotated by Gill.",1938 June 23,1938-06-23,"17 5/8 x 11 1/4""","St. Peter Apostle, Gorleston-on-Sea",CEG890,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2czr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2czr/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2d0r,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0891.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Interior architectural sketch for St. Peter Apostle, Gorleston-on-Sea. This sketch shows the intersection of the main arches from a structural perspective. Signed and annotated by Gill.",1938 August 12,1938-08 12,"15 3/4 x 10 1/4""","Gorleston, intersection of main arches",CEG891,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2d0r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2d0r/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2d18,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0892.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Interior architectural sketch for St. Peter Apostle, Gorleston-on-Sea. This sketch shows the intersection of the main arches from a structural perspective. Signed and annotated by Gill.",1938 September 3,1938-09-3,"14 1/2 x 10 1/8""","St. Peter Apostle, Gorleston-on-Sea",CEG892,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2d18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2d18/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d2d2s,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG0893.tif,,drawings (visual works)|~|architectural drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Sketch for St. Peter Apostle, Gorleston-on-Sea showing multidimensional object. Unsigned.",1938-1939,1938/1939,"3 7/8 x 6""","St. Peter Apostle, Gorleston-on-Sea",CEG893,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d2d2s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d2d2s/manifest
