Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Subject,Description.note,Summary,Title,Alt ID.local,Opac URL,Finding Aid URL,Bucketeer State,IIIF Access URL
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7dh,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_049.tif,49,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 49",uclamss_107_b02_f03_049,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7dh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7f1,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_050.tif,50,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 50",uclamss_107_b02_f03_050,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7f1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7gj,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_051.tif,51,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 51",uclamss_107_b02_f03_051,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7gj
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7h2,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_052.tif,52,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 52",uclamss_107_b02_f03_052,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7h2
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7jk,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_053.tif,53,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 53",uclamss_107_b02_f03_053,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7jk
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7k3,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_054.tif,54,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 54",uclamss_107_b02_f03_054,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7k3
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7mm,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_055.tif,55,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 55",uclamss_107_b02_f03_055,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7mm
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7n4,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_056.tif,56,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 56",uclamss_107_b02_f03_056,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7n4
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7pn,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_057.tif,57,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 57",uclamss_107_b02_f03_057,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7pn
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7q5,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_058.tif,58,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 58",uclamss_107_b02_f03_058,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7q5
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7rp,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_059.tif,59,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 59",uclamss_107_b02_f03_059,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7rp
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7s6,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_060.tif,60,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 60",uclamss_107_b02_f03_060,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7s6
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7tq,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_061.tif,61,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 61",uclamss_107_b02_f03_061,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7tq
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7v7,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_062.tif,62,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 62",uclamss_107_b02_f03_062,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7v7
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7wr,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_063.tif,63,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 63",uclamss_107_b02_f03_063,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7wr
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7x8,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_064.tif,64,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 64",uclamss_107_b02_f03_064,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7x8
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr7zs,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_065.tif,65,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 65",uclamss_107_b02_f03_065,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr7zs
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr80s,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_066.tif,66,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 66",uclamss_107_b02_f03_066,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr80s
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr819,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_067.tif,67,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 67",uclamss_107_b02_f03_067,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr819
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr82t,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_068.tif,68,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 68",uclamss_107_b02_f03_068,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr82t
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr83b,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_069.tif,69,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 69",uclamss_107_b02_f03_069,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr83b
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr84v,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_070.tif,70,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 70",uclamss_107_b02_f03_070,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr84v
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr85c,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_071.tif,71,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 71",uclamss_107_b02_f03_071,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr85c
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr86w,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_072.tif,72,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 72",uclamss_107_b02_f03_072,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr86w
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr87d,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_073.tif,73,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 73",uclamss_107_b02_f03_073,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr87d
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr88x,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_074.tif,74,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 74",uclamss_107_b02_f03_074,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr88x
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr89f,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_075.tif,75,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 75",uclamss_107_b02_f03_075,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr89f
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8bz,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_076.tif,76,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 76",uclamss_107_b02_f03_076,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8bz
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8cg,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_077.tif,77,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 77",uclamss_107_b02_f03_077,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8cg
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8d0,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_078.tif,78,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 78",uclamss_107_b02_f03_078,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8d0
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8fh,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_079.tif,79,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 79",uclamss_107_b02_f03_079,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8fh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8g1,ark:/21198/zz002dr5q6,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f03_080.tif,80,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 3, 80",uclamss_107_b02_f03_080,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8g1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8j2,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_001.tif,1,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 1",uclamss_107_b02_f04_001,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8j2
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8kk,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_002.tif,2,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 2",uclamss_107_b02_f04_002,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8kk
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8m3,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_003.tif,3,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 3",uclamss_107_b02_f04_003,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8m3
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8nm,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_004.tif,4,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 4",uclamss_107_b02_f04_004,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8nm
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8p4,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_005.tif,5,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 5",uclamss_107_b02_f04_005,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8p4
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8qn,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_006.tif,6,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 6",uclamss_107_b02_f04_006,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8qn
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8r5,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_007.tif,7,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 7",uclamss_107_b02_f04_007,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8r5
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8sp,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_008.tif,8,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 8",uclamss_107_b02_f04_008,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8sp
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8t6,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_009.tif,9,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 9",uclamss_107_b02_f04_009,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8t6
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8vq,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_010.tif,10,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 10",uclamss_107_b02_f04_010,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8vq
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8w7,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_011.tif,11,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 11",uclamss_107_b02_f04_011,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8w7
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8xr,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_012.tif,12,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 12",uclamss_107_b02_f04_012,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8xr
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr8z8,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_013.tif,13,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 13",uclamss_107_b02_f04_013,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8z8
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr908,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_014.tif,14,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 14",uclamss_107_b02_f04_014,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr908
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr91s,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_015.tif,15,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 15",uclamss_107_b02_f04_015,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr91s
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr929,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_016.tif,16,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 16",uclamss_107_b02_f04_016,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr929
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr93t,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_017.tif,17,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 17",uclamss_107_b02_f04_017,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr93t
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr94b,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_018.tif,18,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 18",uclamss_107_b02_f04_018,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr94b
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr95v,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_019.tif,19,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 19",uclamss_107_b02_f04_019,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr95v
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr96c,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_020.tif,20,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 20",uclamss_107_b02_f04_020,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr96c
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr97w,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_021.tif,21,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 21",uclamss_107_b02_f04_021,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr97w
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr98d,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_022.tif,22,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 22",uclamss_107_b02_f04_022,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr98d
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr99x,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_023.tif,23,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 23",uclamss_107_b02_f04_023,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr99x
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9bf,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_024.tif,24,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 24",uclamss_107_b02_f04_024,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9bf
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9cz,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_025.tif,25,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 25",uclamss_107_b02_f04_025,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9cz
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9dg,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_026.tif,26,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 26",uclamss_107_b02_f04_026,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9dg
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9f0,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_027.tif,27,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 27",uclamss_107_b02_f04_027,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9f0
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9gh,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_028.tif,28,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 28",uclamss_107_b02_f04_028,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9gh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9h1,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_029.tif,29,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 29",uclamss_107_b02_f04_029,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9h1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dr9jj,ark:/21198/zz002dr8hj,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b02_f04_030.tif,30,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 2, Folder 4, 30",uclamss_107_b02_f04_030,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr9jj
