Object Type,Parent ARK (fest),Parent ARK,Item ARK,File Name,Local identifier,Title,AltTitle.translated,AltTitle.other,Name.creator,Date.created,Date.normalized,Language,Type.typeOfResource,Genre,Format.dimensions,Repository,collection.physical,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Description.note,Contents note,Subject,Subject geographic,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1gq918w,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0908_pos00001.tif,pos_i2_908|~|POS,Letër nga Komani,Letter from Koman,,New Albania Film Studio,1984,1984,alb,still image,poster,38.5 x 26.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Letër nga Komani"". Director Xhezair Dafa's doc highlights work at the hydroelectric station in Koman, Albania.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Letër nga Komani"". Dokumentari i regjisorit Xhezair Dafa paraqet punën në hidrocentralin e Komanit në veri të Shqipërisë.","2 copies in very good condition. Both copies have been folded in center horizontally. Poster image feaures hand-designed image.  |~|2 kopje në gjendje shumë të mirë. Të dy kopjet janë palosur në mes, horizontalisht. Dizajni i posterit përmban vizatime të punuara me dorë.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Rivers|~|Valbona|~|Koman|~|Sustainable Energy Production|~|Hydroelectricity,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq918w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq918w/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1bz88g8,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0909_pos00001.tif,pos_i2_909|~|POS,"Pranvera, dy hapa pranë","Spring, Two Steps Away",,New Albania Film Studio,1984,1984,alb,still image,poster,37 x 27.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Pranvera, Dy Hapa Prane"". Director Lisenko Malaj's doc portrays the life of the life of one of the founders of Albania's Communist Party, Ali Demi.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Pranvera, dy hapa pranë"". Dokumentari i regjisorit Lisenko Malaj portretizon jetën e një prej themeluesve të Partisë Komuniste të Shqipërisë, Ali Demi.","2 copies in very good condition. All 2 copies have been folded in half. All copies are printed on slick paper. Poster features hand-designed drawing.|~|2 kopje në gjendje shumë të mirë. Të dy kopjet janë palosur në mes, horizontalisht. Të gjitha kopjet janë shtypur në letër të lëmuar. Dizajni i posterit përmban vizatime të punuara me dorë.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Ali Demi|~|Albanian Communist Party|~|Second World War,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz88g8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz88g8/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1767hrv,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0910_pos00001.tif,pos_i2_910|~|POS,Djemtë e Valiasit,Sons of Valias,,New Albania Film Studio,1984,1984,alb,still image,poster,37 x 27.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Djemtë e Valiasit"". Director Kujtim Gjonaj's doc looks at the lives of workers in the Valias coal mine.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Djemtë e Valiasit"". Dokumentari i regjisorit Kujtim Gjonaj paraqet jetën e punëtorëve në minierën e qymyrgurit në Valias.","3 copies in very good condition. All 3 copies have been folded in half. All copies are printed on slick paper. Poster features hand-designed drawing.|~|3 kopje në gjendje shumë të mirë. Të treja kopjet janë palosur në mes, horizontalisht. Të gjitha kopjet janë shtypur në letër të lëmuar. Dizajni i posterit përmban vizatime të punuara me dorë.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Economy|~|Coal Mining|~|Valias,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767hrv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1767hrv/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z13f6s4w,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0913_pos00001.tif,pos_i2_913|~|POS,Drejt frymëzimeve të reja,Towards New Inspirations,,New Albania Film Studio,1984,1984,alb,still image,poster,27 x 35 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Drejt frymëzimeve të reja"". Director Donika Muçi's doc looks at cultural activities in the Albanian capital, Tirana.  Documentary features Albania's leading writers, artists, and filmmakers including writers Ismail Kadare and Dritero Agolli.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Drejt frymëzimeve të reja"". Dokumentari i regjisores Donika Muçi paraqet aktivitetet kulturore në kryeqytetin shqiptar, Tiranë. Dokumentari paraqet shkrimtarët, artistët dhe kineastët kryesorë të Shqipërisë duke përfshirë shkrimtarët Ismail Kadare dhe Dritëro Agolli.",2 copies in very good condition. Poster image feaures hand-designed image.  |~|2 kopje në gjendje shumë të mirë. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Culture|~|Literature|~|Art|~|Cinema|~|Albanian Historical Personalities|~|Ismail Kadare|~|Dritero Agolli,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6s4w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13f6s4w/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1zs4zz5,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0918_pos00001.tif,pos_i2_918|~|POS,1 Maj 1984,"May 1st, 1984",,New Albania Film Studio,1984,1984,alb,still image,poster,42.5 x 31.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""1 Maj 1984"". Director Kujtim Gjonaj's doc shows highlights of the May 1st celebrations including a military parade and an appearance by the Albanian leader Enver Hoxha.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""1 Maj 1984"". Dokumentari i regjisorit Kujtim Gjonaj tregon momentet kryesore të festimeve të 1 Majit, duke përfshirë një paradë ushtarake dhe një paraqitje të udhëheqësit të kohës, Enver Hoxha.",2 copies in good condition. Both copies are printed on slick paper. Poster features hand-designed image.|~|2 kopje në gjendje shumë të mirë. Të dyja kopjet janë shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|International Workers Day|~|Albanian Historical Personalities|~|Enver Hoxha,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4zz5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs4zz5/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1v1479f,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0924_pos00001.tif,pos_i2_924|~|POS,Stacioni më i ri,The Newest Station,,New Albania Film Studio,1985,1985,alb,still image,poster,37 x 27.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Stacioni më i ri"". Director Todi Bozo's doc looks at the inauguration of a new railway station on the northern border with Montenegro, when the territory was known as Yugoslavia.|~|Afishe origjijnale e krijuar për filmin dokumentar shqiptar ""Stacioni më i ri"". Dokumentari i regjisorit Todi Bozo paraqet inaugurimin e një stacioni të ri hekurudhor në kufirin verior me Malin e Zi, kur ky I fundit ishte pjesë e ish Jugosllavisë.",3 copies in very good condition. All 3 copies have been folded in half. All copies are printed on slick paper. Poster features hand-designed drawing.|~|3 kopje në gjendje shumë të mirë. Të treja kopjet kanë qenë të palosura në dysh. Të gjitha kopjet janë shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Rail Transport|~|Trains|~|Station|~|Yugoslavia|~|Montenegro,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v1479f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v1479f/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1q83gm5,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0925_pos00001.tif,pos_i2_925|~|POS,Brigjeve të Prespës,On the Coastline of Prespa,,New Albania Film Studio,1985,1985,alb,still image,poster,36.5 x 25.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Brigjeve të Prespës"". Director Monika Muçi's doc shows life in an Albanian village on the shores of Lake Prespa.|~|Afishe origjinale e krijuar për filmin dokumentar ""Brigjeve të Prespës"". Dokumentari i regjisores Monika Muçi tregon jetën në një fshat shqiptar në bregun e liqenit të Prespës.",1 copy in very good condition. Poster features hand designed drawing image. |~|1 kopje në gjendje shumë të mirë. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Natural Lakes|~|Lake Prespa|~|Village Life,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83gm5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q83gm5/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1kh2qtj,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0926_pos00001.tif,pos_i2_926|~|POS,40-Vjetori i Bashkimeve Profesionale Te Shqiperise,The 40th Anniversary of the Union of Professionals of Albania,40-vjetori i B.P.SH.|~|40th Anniversary of the B.P.SH,New Albania Film Studio,1985,1985,alb,still image,poster,36.5 x 25.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""40-Vjetori i Bashkimeve Profesionale Te Shqiperise"". Director Qerim Mata's doc shows activities marking the 40th anniversary of the Union of Professionals of Albania (Bashkimet Profesionale Te Shqiperise).|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""40-Vjetori i Bashkimeve Profesionale të Shqipërisë"". Dokumentari i regjisorit Qerim Mata tregon aktivitetet me rastin e 40 vjetorit të Bashkimeve Profesionale të Shqipërisë.",2 copies in very good condition. Both copies have been folded in half. All copies are printed on slick paper. Poster features hand-designed drawing.|~|2 kopje në gjendje shumë të mirë. Të dyja kopjet kanë qenë të palosura në dysh. Të gjitha kopjet janë shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Syndicalism|~|Trade Unions|~|Union of Professionals of Albania,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2qtj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh2qtj/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1fr2025,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0932_pos00001.tif,pos_i2_932|~|POS,Shtjefën Gjeçovi,Shtjefen Gjeçovi,,New Albania Film Studio,1985,1985,alb,still image,poster,27 x 38 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Shtjefen Gjeçovi"".Director Donika Muçi's doc presents the life of the Catholic priest Shtjefёn Gjeçovi considered to be the founder of Albanian folklore studies.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Shtjefën Gjeçovi"". Dokumentari i regjisores Donika Muçi paraqet jetën e priftit katolik Shtjefёn Gjeçovi i konsideruar si themeluesi i studimeve folklorike shqiptare.",1 copy in very good condition. Some wrinkles appear on surface. Poster features hand designed drawing image. |~|1 kopje në gjendje shumë të mirë. Ka disa rrudha në sipërfaqe. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Shtjefen Gjeçovi|~|Catholic Church in Anthropology|~|Folklore|~|Folklore Studies,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2025,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr2025/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1b01799,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0933_pos00001.tif,pos_i2_933|~|POS,Përmbi dallgë,Above the Waves,Përmbi dallgëve|~|Over the Waves,New Albania Film Studio,1985,1985,alb,still image,poster,31 x 40.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Përmbi dallgë"". Director Gjovalin Hajati's doc looks at Albania's Naval Force from academy training to the guarding of the country's maritime borders.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Përmbi dallgë"". Dokumentari I regjisorit Gjovalin Hajati flet mbi Forcat Detare të ushtrisë shqiptare, nga trajnimi në akademi deri te ruajtja e kufijve detarë të vendit.",1 copy in very good condition. Poster features hand-designed drawing image.  |~|1 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Armed Forces|~|Albania Naval Force|~|Training|~|Active Duty|~|Border Defense,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01799,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b01799/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1670gpx,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0938_pos00001.tif,pos_i2_938|~|POS,Java e Enverit,Week of Enver,,New Albania Film Studio,1985,1985,alb,still image,poster,40 x 33 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Java e Enverit"". Director Todi Bozo's doc shows highlights of a week of speeches and presentations to honor the recently deceased Albanian leader Enver Hoxha.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Java e Enverit"". Dokumentari i regjisorit Todi Bozo tregon pikat kryesore të një jave fjalimesh dhe prezantimesh për të nderuar udheheqësin Enver Hoxha kur ai sapo ishte ndarë nga jeta.",1 copy in fair condition. Wrinkles and dirt smudges appear on surface. Poster features hand-designed drawing image.  |~|1 kopje në gjendje të rregullt. Mbi sipërfaqje ka disa zhubra dhe papastërti. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Enver Hoxha,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670gpx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1670gpx/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z12j8f81,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0941_pos00001.tif,pos_i2_941|~|POS,Lapidari,Monolith,,New Albania Film Studio,1985,1985,alb,still image,poster,37.5 x 27.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Lapidari"". Director Esat Ibro's doc looks at a monolith erected to commemorate partisans who died during the Second World War.|~|Afishe origjinale e krijuar për filmin dokumentar ""Lapidari"". Dokumentari i regjisorit Esat Ibro paraqet një monolit të ngritur për të përkujtuar partizanët që ranë gjatë Luftës së Dytë Botërore.",3 copies in fair to good condition. 2 copies have been folded in half. One poster is printed on both sides without red from original. All copies are printed on slick paper. Poster features hand-designed drawing.|~|3 kopje në gjendje të mirë. 2 nga kopjet janë të palosura në katërsh. Njëra nga kopjet është e shtypur në të dyja anët. Të gjitha kopjet janë shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Monument|~|War Memorials|~|Monolith|~|Second World War,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8f81,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j8f81/manifest
