Project Name,Item ARK,Parent ARK,Object Type,File Name,Item Sequence,Type.typeOfResource,Type.genre,Subject.conceptTopic,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Rights.publicationNote,Name.subject,Subject.geographicPlace,Rights.servicesContact,Language,Name.repository,Name.photographer,Subject.descriptiveTopic,Rights.permissionNote,Relation.isPartOf,Name.creator,Subject.category,Date.creation,Date.normalized,Description.note,Coverage.geographic,Alt ID.local,Title,Format.dimensions,Format.extent,Coverage.spatialLatitude,Coverage.spatialLongitude,Alt ID.callNo,AltTitle.other,Alt ID.url,Description.abstract,masterImageName
Arkatov (James) Collection,21198/zz001hnn77,21198/zz001dzc12,Work,21198-zz001hnn77_1297450_master.tif,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,,"Heath, Percy, 1923-2005",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1999,1999,"Black and white photograph of Percy Heath, American double bassist, playing the double bass.",California--Los Angeles,uclamus_340_b1_f8,"Percy Heath playing the bass, Los Angeles, 1999 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnn77_1297450_master.tif
Arkatov (James) Collection,21198/zz001hnn8r,21198/zz001dzc12,Work,21198-zz001hnn8r_1297438_master.tif,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,"Harrison, Donald, $d 1960-",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"November, 1999",1999-11,Black and white photograph of American saxophonist Don Harrison playing alto saxophone.,California--Los Angeles,uclamus_340_b1_f8,Don Harrison playing the alto saxophone in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnn8r_1297438_master.tif
Arkatov (James) Collection,21198/zz001hnn98,21198/zz001dzc12,Work,21198-zz001hnn98_1297455_master.tif,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,,"Heath, Percy, 1923-2005",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1999,1999,"Black and white photograph of Percy Heath, American double bassist, playing the double bass.",California--Los Angeles,uclamus_340_b1_f8,"Percy Heath playing the bass, Los Angeles, 1999 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnn98_1297455_master.tif
Arkatov (James) Collection,21198/zz001hnnbs,21198/zz001dzc12,Work,21198-zz001hnnbs_1297458_master.tif,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,,"Heath, Percy, 1923-2005",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1999,1999,"Black and white photograph of Percy Heath, American double bassist, playing the double bass.",California--Los Angeles,uclamus_340_b1_f8,"Percy Heath playing the bass, Los Angeles, 1999 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnbs_1297458_master.tif
Arkatov (James) Collection,21198/zz001hnnc9,21198/zz001dzc12,Work,21198-zz001hnnc9_1297469_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Saxophonists--United States|~|African American musicians $z United States,copyrighted,Y,unknown,,"Heath, Jimmy|~|Heath, Albert",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Drums|~|Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1999",1999-02,"Black and white photograph American saxophonist Jimmy Heath with his younger brother, Albert ""Tootie"" Heath playing drums.",California--Los Angeles,uclamus_340_b1_f8,"Jimmy Heath on saxophone with Albert ""Tootie"" Heath on drums in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnc9_1297469_master.tif
Arkatov (James) Collection,21198/zz001hnndt,21198/zz001dzc12,Work,21198-zz001hnndt_1297444_master.tif,,still image,Black-and-white photographs,Singers $z United States|~|Double bassists $z United States,copyrighted,Y,unknown,,"Henderson, Bill, 1930-|~|Heard, John, $d 1938-",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"October, 1995",1995-10,Black and white photograph of American singer Bill Henderson and American double bass player John Heard performing.,California--Los Angeles,uclamus_340_b1_f8,"Bill Henderson and John Heard performing in Los Angeles, October 1995 [descriptive]",8 x 10 in.,1 photograph: b & w,,,,,,,21198-zz001hnndt_1297444_master.tif
Arkatov (James) Collection,21198/zz001hnnmx,21198/zz001dzc12,Work,21198-zz001hnnmx_1297532_master.tif,,still image,Black-and-white photographs,Jazz singers $z United States,copyrighted,Y,unknown,,"Henderson, Bill, 1930-",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,"October, 1995",1995-10,Black and white photograph of American jazz singer Bill Davidson.,California--Los Angeles,uclamus_340_b1_f8,Bill Davidson in Los Angeles [descriptive],8 x 10 in.,1 photograph:  b&w,,,,,,,21198-zz001hnnmx_1297532_master.tif
Arkatov (James) Collection,21198/zz001hnnnf,21198/zz001dzc12,Work,21198-zz001hnnnf_1297541_master.tif,,still image,Black-and-white photographs,Composers $z United States|~|Pianists $z California $z Los Angeles,copyrighted,Y,unknown,,"Hill, Andrew, $d 1931-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"January, 2000",2000-01,Black and white photograph of American pianist and composer Andrew Hill at the piano.,California--Los Angeles,uclamus_340_b1_f8,"Andrew Hill playing piano, Los Angeles, January 2000 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnnf_1297541_master.tif
Arkatov (James) Collection,21198/zz001hnnpz,21198/zz001dzc12,Work,21198-zz001hnnpz_1297535_master.tif,,still image,Black-and-white photographs,Composers $z United States|~|Pianists $z United States,copyrighted,Y,unknown,,"Hill, Andrew, $d 1931-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"January, 2000",2000-01,Black and white photograph of American pianist and composer Andrew Hill at the piano.,California--Los Angeles,uclamus_230_b1_f8,"Andrew Hill playing piano, Los Angeles, January 2000 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnpz_1297535_master.tif
Arkatov (James) Collection,21198/zz001hnnqg,21198/zz001dzc12,Work,21198-zz001hnnqg_1297485_master.tif,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,,,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections|~|Heath, Jimmy","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1999",1999-02,"Black and white photograph of Saxophonist, flutist, composer, and arranger Jimmy Heath playing saxophone.",California--Los Angeles,uclamus_340_b1_f8,"Jimmy Heath playing saxophone, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnqg_1297485_master.tif
Arkatov (James) Collection,21198/zz001hnnsh,21198/zz001dzc12,Work,21198-zz001hnnsh_1297538_master.tif,,still image,Black-and-white photographs,Composers $z United States|~|Pianists $z United States,copyrighted,Y,unknown,,"Hill, Andrew, $d 1931-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"January, 2000",2000-01,Black and white photograph of American pianist and composer Andrew Hill at the piano.,California--Los Angeles,uclamus_340_b1_f8,"Andrew Hill playing piano, Los Angeles, January 2000 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnsh_1297538_master.tif
Arkatov (James) Collection,21198/zz001hnnt1,21198/zz001dzc12,Work,21198-zz001hnnt1_1297500_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Saxophonists--United States|~|African American jazz musicians--United States,copyrighted,Y,unknown,,"Heath, Jimmy|~|Heath, Albert",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Drums|~|Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1999",1999-02,"Black and white photograph American saxophonist Jimmy Heath with his younger brother, Albert ""Tootie"" Heath playing drums.",California--Los Angeles,uclamus_340_b1_f8,"Jimmy Heath on saxophone with Albert ""Tootie"" Heath on drums in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnt1_1297500_master.tif
Arkatov (James) Collection,21198/zz001hnnvj,21198/zz001dzc12,Work,21198-zz001hnnvj_1297523_master.tif,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,"Henderson, Joe, $d 1937-2001",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"October, 1996",1996-10,"Black and white photograph or American jazz tenor saxophonist, flautist and composer Joe Henderson playing the saxophone.",California--Los Angeles,uclamus_340_b1_f8,Joe Henderson playing sax in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnvj_1297523_master.tif
Arkatov (James) Collection,21198/zz001hnnw2,21198/zz001dzc12,Work,21198-zz001hnnw2_1297544_master.tif,,still image,Black-and-white photographs,Composers $z United States|~|Pianists $z United States,copyrighted,Y,unknown,,"Hill, Andrew, $d 1931-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"January, 2000",2000-01,Black and white photograph of American pianist and composer Andrew Hill at the piano.,California--Los Angeles,uclamus_340_b1_f8,"Andrew Hill playing piano, Los Angeles, January 2000 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnnw2_1297544_master.tif
Arkatov (James) Collection,21198/zz001hnpd9,21198/zz001dzc12,Work,21198-zz001hnpd9_1297557_master.tif,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,,"Hobgood, Laurence",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"August, 1997",1997-08,Black and white photograph of Lawrence Hobgood playing the piano.,California--Los Angeles,uclamus_340_b1_f8,"Laurence Hobgood playing the piano (not visible), Los Angeles, August, 1997 [descriptive]",8 x 10 in.,1 photograph : b & w,,,,,,,21198-zz001hnpd9_1297557_master.tif
Arkatov (James) Collection,21198/zz001hnpft,21198/zz001dzc12,Work,21198-zz001hnpft_1297601_master.tif,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,"Holloway, Red",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"September, 1999",1999-09,"Black and white photograph of Red Holloway, American tenor and alto saxophonist  and band leader.",California--Los Angeles,uclamus_340_b1_f8,"Red Holloway playing the alto saxophone, Los Angeles, September 1999 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnpft_1297601_master.tif
Arkatov (James) Collection,21198/zz001hnpgb,21198/zz001dzc12,Work,21198-zz001hnpgb_1297598_master.tif,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,"Holloway, Red",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"September, 1999",1999-09,"Black and white photograph of Red Holloway, American tenor and alto saxophonist  and band leader.",California--Los Angeles,uclamus_340_b1_f8,"Red Holloway playing the tenor saxophone, Los Angeles, September 1999 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnpgb_1297598_master.tif
Arkatov (James) Collection,21198/zz001hnphv,21198/zz001dzc12,Work,21198-zz001hnphv_1297566_master.tif,,still image,Black-and-white photographs,Jazz musicians $z United States|~|Double bassists $z United States,copyrighted,Y,unknown,,"Holland, Dave, ǂd 1946",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1997",1997-02,Black and white photograph of Dave Holland playing the double bass.,California--Los Angeles,uclamus_340_b1_f8,"Dave Holland playing the double bass in Los Angeles, February 1997 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnphv_1297566_master.tif
Arkatov (James) Collection,21198/zz001hnpjc,21198/zz001dzc12,Work,21198-zz001hnpjc_1297580_master.tif,,still image,Black-and-white photographs,Jazz musicians $z United States|~|Double bassists $z United States,copyrighted,Y,unknown,,"Holland, Dave, ǂd 1946",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"November, 1998",1998-11,Black and white photograph of American Dave Holland playing the double bass.,California--Los Angeles,uclamus_340_b1_f8,Dave Holland playing the double bass in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hnpjc_1297580_master.tif
