Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,Contributor.administrator,IIIF Manifest URL
Work,Acción Socialista 1934-06-15,ark:/21198/z1z639cf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p870h7,,,15 de junio de 1934,1934-06-15,8 pages,newspapers,spa,ihc_accionsocialista_19340615,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 16,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z639cf/manifest
Work,Acción Socialista 1934-07-20,ark:/21198/z1tf2jp5,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8nss,,,20 de julio de 1934,1934-07-20,4 pages,newspapers,spa,ihc_accionsocialista_19340720,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 17,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf2jp5/manifest
Work,Acción Socialista 1934-09-18,ark:/21198/z1pp1t1r,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5nw0,,,18 de septiembre de 1934,1934-09-18,8 pages,newspapers,spa,ihc_accionsocialista_19340918,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 19,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp1t1r/manifest
Work,Acción Socialista 1934-10-18,ark:/21198/z1jx129d,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8mq5,,,18 de octubre de 1934,1934-10-18,8 pages,newspapers,spa,ihc_accionsocialista_19341018,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 20,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx129d/manifest
Work,Acción Socialista 1934-11-18,ark:/21198/z1f790xv,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1kn7,,,18 de noviembre de 1934,1934-11-18,4 pages,newspapers,spa,ihc_accionsocialista_19341118,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 21,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f790xv/manifest
Work,Acción Socialista 1935-01-16,ark:/21198/z19g8870,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7jbr,,,16 de enero de 1935,1935-01-16,9 pages,newspapers,spa,ihc_accionsocialista_19350116,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 22,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g8870/manifest
Work,Acción Socialista 1935-02-10,ark:/21198/z15q7hgt,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9rgn,,,10 de febrero de 1935,1935-02-10,8 pages,newspapers,spa,ihc_accionsocialista_19350210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 24,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q7hgt/manifest
Work,Acción Socialista 1935-03-18,ark:/21198/z11z6rr3,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2qdq,,,18 de marzo de 1935,1935-03-18,8 pages,newspapers,spa,ihc_accionsocialista_19350318,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 25,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z6rr3/manifest
Work,Acción Socialista 1935-04-24,ark:/21198/z1x6688h,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4ck9,,,24 de abril de 1935,1935-04-24,8 pages,newspapers,spa,ihc_accionsocialista_19350424,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 25,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x6688h/manifest
Work,Acción Socialista 1935-05-23,ark:/21198/z1sf5hjs,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7bht,,,23 de mayo de 1935,1935-05-23,8 pages,newspapers,spa,ihc_accionsocialista_19350523,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 26,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf5hjs/manifest
Work,Acción Socialista 1935-06-23,ark:/21198/z1np4rsm,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0993,,,23 de junio de 1935,1935-06-23,8 pages,newspapers,spa,ihc_accionsocialista_19350623,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 27,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np4rsm/manifest
Work,Acción Socialista 1935-07-23,ark:/21198/z1j12qk8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t387m,,,23 de julio de 1935,1935-07-23,8 pages,newspapers,spa,ihc_accionsocialista_19350723,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 28,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j12qk8/manifest
Work,Acción Socialista 1935-10-15,ark:/21198/z1d81zvj,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6737,,,15 de octubre de 1935,1935-10-15,8 pages,newspapers,spa,ihc_accionsocialista_19351015,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 32,"Arevalo Vietes, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d81zvj/manifest
Work,Acción Socialista 1935-12-10,ark:/21198/z18h1735,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t9609,,,10 de diciembre de 1935,1935-12-10,8 pages,newspapers,spa,ihc_accionsocialista_19351210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 35,"Arevalo Vietes, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h1735/manifest
Work,Acción Socialista 1936-01-15,ark:/21198/z14r0g9j,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0v8d,,,15 de enero de 1936,1936-01-15,8 pages,newspapers,spa,ihc_accionsocialista_19360115,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 501,"Arevalo Vietes, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14r0g9j/manifest
Work,Acción Socialista 1936-02-29,ark:/21198/z10z9qn5,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3t41,,,29 de febrero de 1936,1936-02-29,8 pages,newspapers,spa,ihc_accionsocialista_19360229,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 504,"Arevalo Vietes, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z9qn5/manifest
Work,Acción Socialista 1936-03-15,ark:/21198/z1w69744,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6rzs,,,15 de marzo de 1936,1936-03-15,9 pages,newspapers,spa,ihc_accionsocialista_19360315,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 505,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w69744/manifest
Work,Acción Socialista 1936-04-01,ark:/21198/z1rf8gfv,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9qvv,,,1 de abril de 1936,1936-04-01,8 pages,newspapers,spa,ihc_accionsocialista_19360401,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 506,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf8gfv/manifest
Work,Acción Socialista 1936-04-15,ark:/21198/z1ms6f59,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002pqb,,,15 de abril de 1936,1936-04-15,8 pages,newspapers,spa,ihc_accionsocialista_19360415,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 507,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ms6f59/manifest
Work,Acción Socialista 1936-05-30,ark:/21198/z1h15pdf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3vh0,,,30 de mayo de 1936,1936-05-30,8 pages,newspapers,spa,ihc_accionsocialista_19360530,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 510,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h15pdf/manifest
Work,Acción Socialista 1936-06-17,ark:/21198/z1c84xpq,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6tcm,,,17 de junio de 1936,1936-06-17,8 pages,newspapers,spa,ihc_accionsocialista_19360617,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 511,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c84xpq/manifest
Work,Acción Socialista 1936-08-15,ark:/21198/z17h45wg,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9s5b,,,15 de agosto de 1936,1936-08-15,9 pages,newspapers,spa,ihc_accionsocialista_19360815,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 515,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h45wg/manifest
Work,Acción Socialista 1936-10-15,ark:/21198/z13r3f6m,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2r2z,,,15 de octubre de 1936,1936-10-15,8 pages,newspapers,spa,ihc_accionsocialista_19361015,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 521,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r3f6m/manifest
Work,Acción Socialista 1936-11-10,ark:/21198/z1002phn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5pzm,,,10 de noviembre de 1936,1936-11-10,8 pages,newspapers,spa,ihc_accionsocialista_19361110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 523,"Leon Renteria, Ramon",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1002phn/manifest
Work,Acción Socialista 1937-01-05,ark:/21198/z1v7261r,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4c88,,,5 de enero de 1937,1937-01-05,8 pages,newspapers,spa,ihc_accionsocialista_19370105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 15 | no. 528,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v7261r/manifest
Work,Acción Socialista 1937-01-22,ark:/21198/z1qk04nf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6tq3,,,22 de enero de 1937,1937-01-22,8 pages,newspapers,spa,ihc_accionsocialista_19370122,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 529,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qk04nf/manifest
Work,Acción Socialista 1937-02-08,ark:/21198/z1ks9czm,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9skq,,,8 de febrero de 1937,1937-02-08,12 pages,newspapers,spa,ihc_accionsocialista_19370208,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 530,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks9czm/manifest
Work,Acción Socialista 1937-02-27,ark:/21198/z1g18n5q,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20q5n,,,27 de febrero de 1937,1937-02-27,9 pages,newspapers,spa,ihc_accionsocialista_19370227,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 531,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g18n5q/manifest
Work,Acción Socialista 1937-03-10,ark:/21198/z1b87wf0,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23p0t,,,10 de marzo de 1937,1937-03-10,8 pages,newspapers,spa,ihc_accionsocialista_19370310,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 532,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b87wf0/manifest
Work,Acción Socialista 1937-03-25,ark:/21198/z16h74r3,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26ms4,,,25 de marzo de 1937,1937-03-25,8 pages,newspapers,spa,ihc_accionsocialista_19370325,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 533,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h74r3/manifest
Work,Acción Socialista 1937-04-10,ark:/21198/z12r6d27,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29kqn,,,10 de abril de 1937,1937-04-10,8 pages,newspapers,spa,ihc_accionsocialista_19370410,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 534,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r6d27/manifest
Work,Acción Socialista 1937-05-01,ark:/21198/z1z05wjd,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jjc,,,1 de mayo de 1937,1937-05-01,7 pages,newspapers,spa,ihc_accionsocialista_19370501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 535,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05wjd/manifest
Work,Acción Socialista 1937-05-25,ark:/21198/z1tb3v99,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv684d,,,25 de mayo de 1937,1937-05-25,12 pages,newspapers,spa,ihc_accionsocialista_19370525,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 536,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb3v99/manifest
Work,Acción Socialista 1937-06-05,ark:/21198/z1pk33kz,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4xh5,,,5 de junio de 1937,1937-06-05,8 pages,newspapers,spa,ihc_accionsocialista_19370605,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 537,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk33kz/manifest
Work,Acción Socialista 1937-06-19,ark:/21198/z1jt2bsb,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7wcs,,,19 de junio de 1937,1937-06-19,8 pages,newspapers,spa,ihc_accionsocialista_19370619,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 538,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt2bsb/manifest
Work,Acción Socialista 1937-07-08,ark:/21198/z1f21m1w,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0v9v,,,8 de julio de 1937,1937-07-08,8 pages,newspapers,spa,ihc_accionsocialista_19370708,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 539,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21m1w/manifest
Work,Acción Socialista 1937-07-26,ark:/21198/z1990vc2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322hh6,,,26 de julio de 1937,1937-07-26,8 pages,newspapers,spa,ihc_accionsocialista_19370726,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 540,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1990vc2/manifest
Work,Acción Socialista 1937-08-07,ark:/21198/z15j03nq,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225gd8,,,7 de agosto de 1937,1937-08-07,8 pages,newspapers,spa,ihc_accionsocialista_19370807,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 541,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15j03nq/manifest
