Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014sst6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014sst6-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 27.5 cm,Travel sketches|~|uclamss_1179_b0004_f49_1253,,View of a mountain range under a blue sky.,Mountains Under a Blue Sky,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014sst6
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014ssvq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014ssvq-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Philippines,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 27.5 cm,Travel sketches|~|uclamss_1179_b0004_f50_0055,,View of four palm trees amongst brush with a [desert] in the background.,"Reed Oasis, Dos Palmas",1935 January 1,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014ssvq
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014ssw7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014ssw7-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 17 cm,Travel sketches|~|uclamss_1179_b0004_f51_0212,,Landscape of a [river running along a small hill].,River Landscape,,,,charcoal on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014ssw7
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014ssxr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014ssxr-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0004_f52_1141,,View of a rock formation with sparse vegetation at its base.,Rock Formation and Vegetation,,,,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014ssxr
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014ssz8,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014ssz8-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18 x 26.5 cm,Travel sketches|~|uclamss_1179_b0004_f53_1212.tif,,View of two sailboats docked on the waterfront.  Along the waterfront are two-storied buildings with porticos.  In between the buildings is a [courtyard area] with trees.  Additional buildings can be seen in the background.,Sailboats Docked on the Waterfront,,,,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014ssz8
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st08,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st08-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 27.5 cm,Travel sketches|~|uclamss_1179_b0004_f54_1112,,Scenic view along a hill.  Trees are on the bottom and at the top of the hill.,Scenic View Along a Hill,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st08
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st1s,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st1s-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19.5 cm,Travel sketches|~|uclamss_1179_b0004_f55_1053,,View of a small structure in a thickly wooded area in the mountains.  A valley below can be seen to the left.,Small Structure in a Thickly Wooded Area,1918,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st1s
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st29,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st29-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 30.5 cm,Travel sketches|~|uclamss_1179_b0004_f56_0429,,View of the façades of town structures amid a thickly wooded area.  Mountains can be seen in the distance.,Town Amid Wooded Area,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st29
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st3t,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st3t-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 31 cm,Travel sketches|~|uclamss_1179_b0004_f57_0436,,Landscape of a [town] among grass covered mountains.,Town Among Grass Covered Mountains,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st3t
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st4b,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st4b-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19 cm,Travel sketches|~|uclamss_1179_b0004_f58_1055,,"Close-up view of a small tree on a grassy hill, with hills in the background.",Tree on a Grassy Hill,1918,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st4b
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st5v,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st5v-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19.5 cm,Travel sketches|~|uclamss_1179_b0004_f59_1066,,"View of tall green, blue, and yellow trees in a grassy field.  A mountain range can be seen in the background.",Trees in a Grassy Field,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st5v
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014st6c,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014st6c-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19.5 cm,Travel sketches|~|uclamss_1179_b0004_f60_1150,,View of two leafless trees in an unidentified landscape.,Trees in Unidentified Landscape,[1918],,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014st6c
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014tcps,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014tcps-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19.5 cm,Travel sketches|~|uclamss_1179_b0004_f61_1061,,View of two small trees on a small hill.|~|Title supplied by archivist.,Trees on a Small Hill,1918,1 drawing,1918,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014tcps
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014thh4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014thh4-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",16.5 x 21 cm,Travel sketches|~|uclamss_1179_b0004_f62_1086,,View across the water of a mountain (possibly a volcano) from aboard an unidentified ship.  The railing and intakes of the ship are in the foreground.|~|Title supplied by archivist,View Across the Water of a Mountain,,1 drawing,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014thh4
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014thjn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014thjn-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 29.5 cm,Travel sketches|~|uclamss_1179_b0004_f66_0473,,"View of a hill, possibly in the desert, with rocks and cacti on the base of the hill.",Wyoketh [?],196[1],,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014thjn
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014thmp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014thmp-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0004_f67_0054,,View of Joshua trees along a rock formation in the desert.,Xmas,1938,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014thmp
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sdj,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sdj-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 21 cm,uclamss_1179_b0004_f68_0159,,Portrait of Clara De[u?]les.,Clara De[u?]les,[1919],,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sdj
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sf2,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sf2-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 18 cm drawing on 21.5 x 28 cm paper.,uclamss_1179_b0004_f69_9999,,Profile of Lilly Müller Niedermann.,"Last Xmas, Lilly Müller Niedermann",1962,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sf2
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sgk,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sgk-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 21.5 cm,Travel sketches|~|uclamss_1179_b0004_f70_0199,,"Profile of a young woman with short hair, facing left, looking down at her hands, which are held out level with her chest.",Profile of a Young Woman,1930,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sgk
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sh3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sh3-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0004_f71_1202,,View of a three masted schooner off the coast of an unidentified landmass.,Schooner,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sh3
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sjm,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sjm-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Japan,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 23 cm.,Travel sketches|~|uclamss_1179_b0004_f72_1207,,"View of a section of the Shinyo Maru's wooden deck through a doorway showing intakes, and a hatch.",Shinyo Maru,[1929],,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sjm
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sk4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sk4-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Japan,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30.5 x 23 cm.,Travel sketches|~|uclamss_1179_b0004_f73_0001,,"View from the foredeck looking aft showing the ships booms, masts, intakes, rigging, and the right section of the bridge.  Note the smokestack behind the bridge.",Shinyo Maru,1929,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sk4
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151smn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151smn-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Japan,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30.5 x 23 cm.,Travel sketches|~|uclamss_1179_b0004_f74_0021,,"Close-up view of the Shinyo Maru's smokestack, intakes, rigging, and other ships equipment.",Shinyo Maru's Smokestack,[1929],,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151smn
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sn5,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sn5-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 29 cm,Travel sketches|~|uclamss_1179_b0004_f75_9999,,"Drawing of two camel riders, possibly holding large bows.|~|Inscription by artist reads ""Camel Riders."" Signed and dated on bottom right.",Camel Riders,April 1930,1 drawing,1930-04,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sn5
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151spp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151spp-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 29 cm,Travel sketches|~|uclamss_1179_b0004_f76_9999,,"Drawing of the interior of a circus tent showing elephants, [lions], a horse, and several circus perfomers in front of a crowd.|~|Title supplied by archivist. Signed and dated on bottom right.",Circus Tent,April 1926,1 drawing,1926-04,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151spp
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00151sq6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00151sq6-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 29 cm,Travel sketches|~|uclamss_1179_b0004_f77_9999,,"Side view of an emperor seated on his throne wearing a crown and holding a [sceptor].  A colorful peacock is standing in front of the emperor facing towards the emperor.|~|Inscription by artist reads ""Emperor & Peacock."" Signed and dated on bottom right.",Emperor & Peacock,"1929, April",1 drawing,1929-04,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sq6
