Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Description.latitude,Name.fashionDesigner,Description.longitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002p87m,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328023a.tif,,,,Jews--Europe--Migrations--Public opinion|~|Zionism--California--Los Angeles|~|Demonstrations--California--Los Angeles County|~|Jews--Soviet Union--Migrations--Public opinion|~|Activism|~|International|~|War,still image,news photographs,Jewish Defense League,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Yaro, Boris",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275851B-1,"Jewish Defense League demonstrators with semiautomatic weapons protesting outside Austrian consulate in Los Angeles, 1973",PROTEST OVER CAMP--Jewish Defense League pickets mass in front of Wilshire Blvd. building housing Austrian consulate to protest action by Austria to close a transit camp for Soviet Jews on way to Israel. Police said unloaded semiautomatic weapons are not illegal.,"October 3, 1973",1 photograph,b&w negative,35 mm.,1973-10-03,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p87m
Los Angeles Times Photographic Archive,ark:/21198/zz0002p884,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328024a.tif,,,,"BLMC automobiles|~|Automobiles--United States--1970-1980|~|Limousine services--California--Los Angeles County|~|Automobiles, Foreign --United States|~|Energy Crisis, 1973-1974--United States|~|Chauffeurs--California--Los Angeles County|~|Lifestyle|~|People",still image,news photographs,London Towne Livery Service Ltd.,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Beverly Hills (Calif.),,,,"Olender, Ben",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275868,"Chauffeur, Mary McCullough, opening door of an Austin Marina for London Towne Livery's Gerald Peters in Beverly Hills, Calif., 1973","HOME JAMES, ER, MARY--Lady chauffeur, Mary McCullough, opens door of new mini-limousine for her boss, London Towne Livery President Gerald Peters. Concern over inflation, pollution, and fuel shortages will make economy limos a big hit, Peters says. And Mary won't hurt business.","October 4, 1973",1 photograph,b&w negative,35 mm.,1973-10-04,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p884
Los Angeles Times Photographic Archive,ark:/21198/zz0002p89n,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328188a.tif,,,,Nuns--India|~|Catholic Church--Clergy|~|People,still image,news photographs,"Teresa, Mother, 1910-1997--Travel--California--Los Angeles",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Olender, Ben",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275882,"Mother Teresa and Timothy Cardinal Manning at Beverly Hilton luncheon in Los Angeles, Calif., 1973",VISITOR--Mother Teresa of Calcutta and Timothy Cardinal Manning at Beverly Hilton Hotel luncheon.,"October 6, 1973",1 photograph,b&w negative,5 x 5 cm.,1973-10-06,34.066845222563,34.066845222563,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p89n
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8b5,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328025a.tif,,,,City planning--California--Los Angeles County|~|Urban renewal--California--Los Angeles County|~|Environment,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","San Pedro (Los Angeles, Calif.)",,,,"Mally, Michael","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275887,"Los Angeles Harbor at Beacon Street Redevelopment Project area in San Pedro, Calif., 1973","RENEWAL PROJECT--This is the major portion of Beacon St. urban renewal project in San Pedro. The land, along Los Angeles Harbor's main channel, is cleared and ready for redevelopment but project was denied exemption by state commission. Project's future now is uncertain.","October 7, 1973",1 photograph,b&w negative,35 mm.,1973-10-07,-118.283958435058,33.7292652205221,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8b5
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8cp,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328026a.tif,,,,Sound--Measurement|~|Industrial safety--California--Los Angeles County|~|Science|~|People,still image,news photographs,Los Angeles County (Calif.). Health Dept.,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.)--Officials and employees,,,,"Fontanini, Steve",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275900,"Richard Dennerline and T.J. Elias demonstrating sound meter used for industrial sites by Los Angeles County Health Department, Calif., 1973","SOUND METER--Richard Dennerline, left, and T.J. Elias of occupational heath division, Los Angeles County Health Department, set up a device to measure sound near industrial site.","October 8, 1973",1 photograph,b&w negative,35 mm.,1973-10-08,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8cp
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8d6,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328189a.tif,,,,Divorce suits--California--Los Angeles County|~|Singers $z United States|~|People|~|Legal,still image,news photographs,"Presley, Priscilla Beaulieu--Divorce",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Santa Monica (Calif.),,,,"Fry, George R.",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275918B-1,"Elvis and Priscilla Presley leaving courtroom after divorce hearing in Santa Monica, Calif., 1973",DISSOLVED--Priscilla and Elvis Presley leave Santa Monica courtroom after interlocutory judgment of dissolution of marriage was granted to Presley by Superior Judge Laurence J. Rittenbrand.,"October 9, 1973",1 photograph,b&w negative,5 x 5 cm.,1973-10-09,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8d6
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8fq,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328190a.tif,,,,"Israel-Arab War, 1973--Foreign public opinion, American|~|Political parades & rallies--California--Los Angeles County|~|Activism|~|International",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Whitney, Fitzgerald, b. 1928","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275919A-1,"Crowd waving Israeli flags during rally at the Hollywood Palladium in Los Angeles, Calif., 1973",A DEMONSTRATION OF SUPPORT--Crowd with flags and banners displays backing for Israel during a rally at the Hollywood Palladium.,"October 10, 1973",1 photograph,b&w negative,5 x 5 cm.,1973-10-10,-118.324288129806,34.0984614114479,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8fq
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8g7,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328027a.tif,,,,"Palestinian Americans--California--Los Angeles County--Political activity|~|Arab-Israeli conflict|~|Palestinian Arabs--Politics and government--1973-1993--Public opinion|~|Political posters, Palestinian|~|Activism|~|International",still image,news photographs,Fath (Organization),copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Whitney, Fitzgerald, b. 1928",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275919E-1,"People at Pro-Arab rally with placards reading ""Palestine Al-Fateh Revolution Until Victory"" and ""Arab Palestine For All Palestinians"" Los Angeles, Calif., 1973","PRO-ARAB MEETING--Posters such as these abounded at rally of more than 1,000 persons at Los Angeles Convention Center. Audience was exhorted to make donations of both money and blood.","October 10, 1973",1 photograph,b&w negative,35 mm.,1973-10-10,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8g7
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8hr,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328034a.tif,,,,Mayors--California--Inglewood|~|Electronic traffic controls--California--Los Angeles County|~|Traffic signs and signals--California--Los Angeles County|~|Transportation|~|People,still image,news photographs,"Mergell, Merle, 1930-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Inglewood (Calif.),,,,"Cormier, Don",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275922,"Merle Mergell demonstrating computer-controlled traffic signal system in Inglewood, Calif., 1973","TRAFFIC CONTROL--Inglewood Mayor Merle Mergell, at right, explains to Press Jenuine of Hollywood Park how computer-controlled traffic lights work.","October 10, 1973",1 photograph,b&w negative,35 mm.,1973-10-10,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8hr
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8j8,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328028a.tif,,,,Actors--California--Los Angeles|~|Theater $z California $z Los Angeles|~|Entertainment|~|Arts|~|Culture,still image,news photographs,"Van Ark, Joan, 1943-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Bessel, Larry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275955B-1,"Scene from production of ""Cyrano de Bergerac"" at the Ahmanson Theatre in Los Angeles, Calif., 1973","MOMENT OF ANGUISH--From left, Victor Garber portrays Christian, Joan van Ark, Roxane, Kurt Kasznar, Ragueneu, and Richard Chamberlain, Cyrano, in ""Cyrano de Bergerac"" at the Ahmanson Theatre.","October 17, 1973",1 photograph,b&w negative,35 mm.,1973-10-17,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8j8
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8ks,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328029a.tif,,,,"Hydroelectric power plants--California--Los Angeles County|~|Aqueducts $z California, Southern|~|Business",still image,news photographs,Castaic Power Plant (Calif.),copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Castaic Lake (Calif.),,,,"Varie, Bill",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275956D-1,"Worker inspecting 13-foot conduits at the Castaic Hydroelectric Power Plant, Calif., 1973",POWER PLANT--Worker checks cement fusion with 13-foot pipes that transfer water to the Castaic Power plant at bottom of hill.,"October 15, 1973",1 photograph,b&w negative,35 mm.,1973-10-15,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8ks
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8m9,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328030a.tif,,,,"Subaru automobile|~|Automobiles--United States--1970-1980|~|Automobiles, Foreign --United States|~|Executives--United States|~|Transportation|~|People",still image,news photographs,Subaru of America,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Kennedy, Joe",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275964,"Michael Sanyour, from Subaru of America posing with original Subaru in Los Angeles, Calif., 1973","AUTODOM'S UGLY DUCKLING--Even its promoters called original Subaru (left) ugly. Now, claims Michael Sanyour, Subaru of America head (above with newer model), both car and its sales outlook--like fabled duckling--have greatly improved.","October 16, 1973",1 photograph,b&w negative,35 mm.,1973-10-16,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8m9
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8nt,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328031a.tif,,,,"Authors, American--20th century|~|Entertainment|~|People|~|Arts",still image,news photographs|~|Portrait photographs,"Garrity, Terry",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Chase, Harry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275965,"Writer Terry [Joan Theresa] Garrity in playful pose, 1973","SENSUOUS WOMAN--Joan Garrity, author of a best-selling sex book, writes about golf courses.","October 16, 1973",1 photograph,b&w negative,35 mm.,1973-10-16,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8nt
Los Angeles Times Photographic Archive,ark:/21198/zz0002p8pb,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328032a.tif,,,,City halls--California--Pomona|~|City planning--California--Pomona|~|Demolition--California--Los Angeles County|~|Landmarks,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Pomona (Calif.)--Buildings, structures, etc.",,,,"Malmin, John","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b722_275972,"Demolition of Pomona City Hall, Pomona, Calif., 1973","LANDMARK FALLS--The old Pomona City Hall, built in 1911 and vacant for five years, begins to fall as a tractor pulls down a wall with a cable. The building at Mission and Main Sts is being demolished to make way for the new Pomona Valley Regional Financial Center, to include several banks, that is part of a development program under which ""blighted"" land was acquired by a redevelopment agency.","October 18, 1973",1 photograph,b&w negative,35 mm.,1973-10-18,-117.751690149307,34.0550905527498,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002p8pb
