"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch7p/s099h10s","ark:/21198/zz002gch7p","","","Page","satellite/image/Shandong_DS1112-2264DA024_24_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch7p%2Fs099h10s"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch86/4x20643z","ark:/21198/zz002gch86","","","Page","satellite/image/Shandong_DS1114-1054DA105_105_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch86%2F4x20643z"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch86/80191h5q","ark:/21198/zz002gch86","","","Page","satellite/image/Shandong_DS1114-1054DA105_105_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch86%2F80191h5q"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch86/qn55j785","ark:/21198/zz002gch86","","","Page","satellite/image/Shandong_DS1114-1054DA105_105_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch86%2Fqn55j785"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch86/wm366662","ark:/21198/zz002gch86","","","Page","satellite/image/Shandong_DS1114-1054DA105_105_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch86%2Fwm366662"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch9q/3p91st2n","ark:/21198/zz002gch9q","","","Page","satellite/image/Shandong_DS1114-1054DA106_106_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch9q%2F3p91st2n"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch9q/df39d873","ark:/21198/zz002gch9q","","","Page","satellite/image/Shandong_DS1114-1054DA106_106_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch9q%2Fdf39d873"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch9q/f708796t","ark:/21198/zz002gch9q","","","Page","satellite/image/Shandong_DS1114-1054DA106_106_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch9q%2Ff708796t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch9q/sm56w346","ark:/21198/zz002gch9q","","","Page","satellite/image/Shandong_DS1114-1054DA106_106_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch9q%2Fsm56w346"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchb7/0q22vq8f","ark:/21198/zz002gchb7","","","Page","satellite/image/Shandong_DS1114-1054DA107_107_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchb7%2F0q22vq8f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchb7/2h48cw08","ark:/21198/zz002gchb7","","","Page","satellite/image/Shandong_DS1114-1054DA107_107_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchb7%2F2h48cw08"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchb7/c7301716","ark:/21198/zz002gchb7","","","Page","satellite/image/Shandong_DS1114-1054DA107_107_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchb7%2Fc7301716"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchb7/f967z329","ark:/21198/zz002gchb7","","","Page","satellite/image/Shandong_DS1114-1054DA107_107_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchb7%2Ff967z329"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchcr/1j75341v","ark:/21198/zz002gchcr","","","Page","satellite/image/Shandong_DS1114-1054DA108_108_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchcr%2F1j75341v"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchcr/4q87zp0z","ark:/21198/zz002gchcr","","","Page","satellite/image/Shandong_DS1114-1054DA108_108_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchcr%2F4q87zp0z"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchcr/d949xx5h","ark:/21198/zz002gchcr","","","Page","satellite/image/Shandong_DS1114-1054DA108_108_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchcr%2Fd949xx5h"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchcr/sr12x67w","ark:/21198/zz002gchcr","","","Page","satellite/image/Shandong_DS1114-1054DA108_108_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchcr%2Fsr12x67w"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchd8/9t889c46","ark:/21198/zz002gchd8","","","Page","satellite/image/Shandong_DS1114-1054DA109_109_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchd8%2F9t889c46"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchd8/hf835g70","ark:/21198/zz002gchd8","","","Page","satellite/image/Shandong_DS1114-1054DA109_109_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchd8%2Fhf835g70"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchd8/ms51p00b","ark:/21198/zz002gchd8","","","Page","satellite/image/Shandong_DS1114-1054DA109_109_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchd8%2Fms51p00b"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchd8/r9563z9g","ark:/21198/zz002gchd8","","","Page","satellite/image/Shandong_DS1114-1054DA109_109_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchd8%2Fr9563z9g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchfs/1827m232","ark:/21198/zz002gchfs","","","Page","satellite/image/Shandong_DS1114-1054DA110_110_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchfs%2F1827m232"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchfs/4j950n01","ark:/21198/zz002gchfs","","","Page","satellite/image/Shandong_DS1114-1054DA110_110_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchfs%2F4j950n01"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchfs/7t52s93d","ark:/21198/zz002gchfs","","","Page","satellite/image/Shandong_DS1114-1054DA110_110_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchfs%2F7t52s93d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchfs/bw57qg40","ark:/21198/zz002gchfs","","","Page","satellite/image/Shandong_DS1114-1054DA110_110_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchfs%2Fbw57qg40"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchg9/n422v716","ark:/21198/zz002gchg9","","","Page","satellite/image/Shandong_DS1114-1054DF098_98_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchg9%2Fn422v716"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchg9/nf756627","ark:/21198/zz002gchg9","","","Page","satellite/image/Shandong_DS1114-1054DF098_98_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchg9%2Fnf756627"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchg9/x8539r00","ark:/21198/zz002gchg9","","","Page","satellite/image/Shandong_DS1114-1054DF098_98_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchg9%2Fx8539r00"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchg9/zs24qz8p","ark:/21198/zz002gchg9","","","Page","satellite/image/Shandong_DS1114-1054DF098_98_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchg9%2Fzs24qz8p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchht/28070h8j","ark:/21198/zz002gchht","","","Page","satellite/image/Shandong_DS1114-1054DF099_99_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchht%2F28070h8j"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchht/bj99942h","ark:/21198/zz002gchht","","","Page","satellite/image/Shandong_DS1114-1054DF099_99_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchht%2Fbj99942h"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchht/g990w048","ark:/21198/zz002gchht","","","Page","satellite/image/Shandong_DS1114-1054DF099_99_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchht%2Fg990w048"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchht/xh61xd29","ark:/21198/zz002gchht","","","Page","satellite/image/Shandong_DS1114-1054DF099_99_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchht%2Fxh61xd29"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchjb/gm49ks93","ark:/21198/zz002gchjb","","","Page","satellite/image/Shandong_DS1114-1054DF100_100_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchjb%2Fgm49ks93"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchjb/k8357z85","ark:/21198/zz002gchjb","","","Page","satellite/image/Shandong_DS1114-1054DF100_100_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchjb%2Fk8357z85"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchjb/nq30kf38","ark:/21198/zz002gchjb","","","Page","satellite/image/Shandong_DS1114-1054DF100_100_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchjb%2Fnq30kf38"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchjb/zb89qk1p","ark:/21198/zz002gchjb","","","Page","satellite/image/Shandong_DS1114-1054DF100_100_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchjb%2Fzb89qk1p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchkv/8z30fq8d","ark:/21198/zz002gchkv","","","Page","satellite/image/Shandong_DS1114-1054DF101_101_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchkv%2F8z30fq8d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchkv/dw814358","ark:/21198/zz002gchkv","","","Page","satellite/image/Shandong_DS1114-1054DF101_101_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchkv%2Fdw814358"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchkv/gs893w3b","ark:/21198/zz002gchkv","","","Page","satellite/image/Shandong_DS1114-1054DF101_101_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchkv%2Fgs893w3b"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchkv/w4900w6v","ark:/21198/zz002gchkv","","","Page","satellite/image/Shandong_DS1114-1054DF101_101_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchkv%2Fw4900w6v"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchmc/0q59q085","ark:/21198/zz002gchmc","","","Page","satellite/image/Shandong_DS1114-1054DF102_102_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchmc%2F0q59q085"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchmc/85342b52","ark:/21198/zz002gchmc","","","Page","satellite/image/Shandong_DS1114-1054DF102_102_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchmc%2F85342b52"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchmc/n693rz00","ark:/21198/zz002gchmc","","","Page","satellite/image/Shandong_DS1114-1054DF102_102_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchmc%2Fn693rz00"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchmc/rp072k2x","ark:/21198/zz002gchmc","","","Page","satellite/image/Shandong_DS1114-1054DF102_102_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchmc%2Frp072k2x"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchnw/7k00rg4m","ark:/21198/zz002gchnw","","","Page","satellite/image/Shandong_DS1114-1054DF103_103_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchnw%2F7k00rg4m"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchnw/8p05x28c","ark:/21198/zz002gchnw","","","Page","satellite/image/Shandong_DS1114-1054DF103_103_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchnw%2F8p05x28c"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchnw/v957mr2d","ark:/21198/zz002gchnw","","","Page","satellite/image/Shandong_DS1114-1054DF103_103_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchnw%2Fv957mr2d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchnw/z742xt49","ark:/21198/zz002gchnw","","","Page","satellite/image/Shandong_DS1114-1054DF103_103_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchnw%2Fz742xt49"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchpd/1q29mv5t","ark:/21198/zz002gchpd","","","Page","satellite/image/Shandong_DS1115-2167DA045_45_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchpd%2F1q29mv5t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchpd/k476t50s","ark:/21198/zz002gchpd","","","Page","satellite/image/Shandong_DS1115-2167DA045_45_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchpd%2Fk476t50s"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchpd/k665bc93","ark:/21198/zz002gchpd","","","Page","satellite/image/Shandong_DS1115-2167DA045_45_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchpd%2Fk665bc93"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchpd/s155cs47","ark:/21198/zz002gchpd","","","Page","satellite/image/Shandong_DS1115-2167DA045_45_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchpd%2Fs155cs47"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchqx/g7700t6g","ark:/21198/zz002gchqx","","","Page","satellite/image/Shandong_DS1115-2167DA046_46_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchqx%2Fg7700t6g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchqx/js93gh4c","ark:/21198/zz002gchqx","","","Page","satellite/image/Shandong_DS1115-2167DA046_46_d.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchqx%2Fjs93gh4c"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchqx/zt50tx3w","ark:/21198/zz002gchqx","","","Page","satellite/image/Shandong_DS1115-2167DA046_46_c.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchqx%2Fzt50tx3w"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchrf/bf397r69","ark:/21198/zz002gchrf","","","Page","satellite/image/Shandong_DS1115-2167DA047_47_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchrf%2Fbf397r69"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchrf/k285hs2r","ark:/21198/zz002gchrf","","","Page","satellite/image/Shandong_DS1115-2167DA047_47_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchrf%2Fk285hs2r"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchrf/mb48kf13","ark:/21198/zz002gchrf","","","Page","satellite/image/Shandong_DS1115-2167DA047_47_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchrf%2Fmb48kf13"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gchrf/q310dk18","ark:/21198/zz002gchrf","","","Page","satellite/image/Shandong_DS1115-2167DA047_47_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchrf%2Fq310dk18"
