File Name,Parent ARK,Parent ARK - ingest,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f13_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1n31f11,Work,,"Norris and Marguerite Hester, circa 1910",,"Norris and Marguerite Hester, children",still image,[circa 1910],1910,,,,,,,,Studio portrait of children Norris and Marguerite Hester in front of a painted backdrop. |~|Norris and Marguerite were the children of Phoebe (1880-1943) and Eugene Hester (b. 1875). They lived in Santa Barbara 1915-1920. Eugene is listed as a musician in 1918 Santa Barbara city directory.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Hester, Norris Eugene, 1898-1974|~|Green, Marguerite Hester, 1901-1997",,local|~|local,African American families,lcsh,,,,,Portrait photographs,tgm,"Hester family ; Norris and Marguerite Hester, children ; McCard family ; McCard family","Box 9, Folder 13",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f01_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hb0p7d,Work,,"Vennda Rei McFarlin Hewitt, circa 1950",,Mrs. John Hewitt (Vennda Rei McFarlin),still image,[circa 1950],1950,,,,,,,,Studio portrait of Vennda Rei McFarlin Hewitt.|~|Vennda Rei McFarlin Hewitt was the wife of John Louis Hewitt.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Hewitt, Vennda Rei McFarlin, 1921-1969",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Hewitt family ; Mrs. John Hewitt (Vennda Rei McFarlin) ; Unidentified Portraits ; Female members of the same family,"Box 10, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f02_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1cj9xgp,Work,,[duplicate of :   uclalsc_1889_b16_f02_005],Private,"Betty Hill, civil rights activist",still image,[circa 1900],1900,,,,,,,,"Studio portrait of Betty Hill. |~|Betty Hill, dubbed by the Los Angeles Sentinel the ""Mother of Negro Political Leaders,"" founded the Women's Republican Study Club (later the Women's Political Study Club) in Los Angeles in 1929. Her many causes included fighting Jim Crow in Los Angeles hospitals and public swimming pools, abolishing separate civil service lists for African American school teachers, and getting the Board of Education to approve a child care center program. Hill was married to Sgt. Abraham Hill.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Hill, Betty, 1876-1960",,local,Women political activists |~|African American civil rights workers,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Betty Hill ; Betty Hill, civil rights activist","Box 10, Folder 2",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f02_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z17s95ss,Work,,"Betty Hill, circa 1920",,"Betty Hill, civil rights activist",still image,[circa 1920],1920,,,,,,,,"Studio portrait of Betty Hill. |~|Betty Hill, dubbed by the Los Angeles Sentinel the ""Mother of Negro Political Leaders,"" founded the Women's Republican Study Club (later the Women's Political Study Club) in Los Angeles in 1929. Her many causes included fighting Jim Crow in Los Angeles hospitals and public swimming pools, abolishing separate civil service lists for African American school teachers, and getting the Board of Education to approve a child care center program. Hill was married to Sgt. Abraham Hill.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Hill, Betty, 1876-1960",,local,Women political activists |~|African American civil rights workers,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Betty Hill ; Betty Hill, civil rights activist","Box 10, Folder 2",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f02_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14474hj,Work,,[duplicate of :   uclalsc_1889_b16_f02_005],Private,"Betty Hill, civil rights activist",still image,[circa 1910],1910,,,,,,,,"Studio portrait of Betty Hill seated at a table with a painted botanical backdrop. |~|Betty Hill, dubbed by the Los Angeles Sentinel the ""Mother of Negro Political Leaders,"" founded the Women's Republican Study Club (later the Women's Political Study Club) in Los Angeles in 1929. Her many causes included fighting Jim Crow in Los Angeles hospitals and public swimming pools, abolishing separate civil service lists for African American school teachers, and getting the Board of Education to approve a child care center program. Hill was married to Sgt. Abraham Hill.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Hill, Betty, 1876-1960",,local,Women political activists |~|African American civil rights workers,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Betty Hill ; Betty Hill, civil rights activist","Box 10, Folder 2",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f02_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z10c6cvq,Work,,"Certificate of appreciation awarded to Betty Hill in gratitude for her leadership in bringing improvements to Will Rogers Park in Watts, 1955",,"Betty Hill, civil rights activist",still image,1955,1955,,,,,,,,"Certificate of appreciation awarded to Betty Hill for her leadership in supporting improvements to Will Rogers Park in Watts, especially in the construction of a swimming pool that was completed in 1955. The park was later renamed Ted Watkins Park. |~|Betty Hill, dubbed by the Los Angeles Sentinel the ""Mother of Negro Political Leaders,"" founded the Women's Republican Study Club (later the Women's Political Study Club) in Los Angeles in 1929. Her many causes included fighting Jim Crow in Los Angeles hospitals and public swimming pools, abolishing separate civil service lists for African American school teachers, and getting the Board of Education to approve a child care center program. Hill was married to Sgt. Abraham Hill.",,1 photograph,"Certificate text: The people of the County of Los Angeles  / in appreciation / of the dedicated, unselfish, and untiring efforts of/ Mrs. Betty Hill / in civic and community affairs for the good of all / people and especially for her leadership in all of the major improvements of Will / Rogers Park including the fine new / Swimming Pool",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Hill, Betty, 1876-1960",,local,"Women political activists |~|African American civil rights workers|~|Ted Watkins Memorial Park (Los Angeles, Calif.)",lcsh|~|lcsh|~|lcsh,,,,,documents,aat,"Betty Hill ; Betty Hill, civil rights activist ; Daily Life in Black Los Angeles and California, 1885-1980 ; Social clubs, Greek societies, Community Organizations, ; Prominent Los Angeles clubwomen and civil rights activists","Box 10, Folder 2",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f03_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1vm5wcf,Work,,"House of Nannie V. Holt and James L. Holt, (copy photo made 1930-1089)",,"Nan Holt, residence",still image,[1930-1989],1930/1989,,,,,,,,"House of Nannie V. Holt and James L. Holt, located at 1320 Albany St., Los Angeles.|~|The Holts were caterers, according to census records.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Holt, Nannie V., b. 1871 or 2",,local,Dwellings,tgm,Los Angeles (Calif.),lcsh,34.042793,-118.27432,photographs,aat,"Nan Holt ; Nan Holt, residence","Box 10, Folder 3",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f04_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1qv54mn,Work,,"Edward Ross Houston, circa 1918",,Edward Ross Houston,still image,[circa 1918],1918,,,,,,,,"Studio portrait of Edward Ross Houston.|~|Edward Ross Houston was married to Dorothy Isabelle Houston the father of Athenaise ""Puffie"" Houston Hill and Millie Houston Price. He was the locker room attendant at the Hillcrest Country Club at 10,000 Pico Blvd. in Los Angeles,",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Houston, Edward Ross, 1893-1949",,local,African American men,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Houston family ; Edward Ross Houston,"Box 10, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f04_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1m34csw,Work,,"Dorothy Isabelle Houston, circa 1916",,Edward Ross Houston,still image,[circa 1916],1916,,,,,,,,"Studio portrait of Dorothy Isabelle Houston. |~|Dorothy Isabelle Houston was the wife of Edward Ross Houston and the mother of Athenaise ""Puffie"" Houston Hill and Millie Houston Price. He was the locker room attendant at the Hillcrest Country Club at 10,000 Pico Blvd. in Los Angeles,",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Price, Dorothy Isabelle Houston, 1898-1991",,local,African American women,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Houston family ; Edward Ross Houston ; Unidentified individuals and groups ; Unidentified individuals and groups (1 of 2),"Box 10, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f04_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1gb3n2k,Work,,"Verso of postcard portrait of Dorothy Isabelle Houston, circa 1916",,Edward Ross Houston,still image,[circa 1916],1916,,,,,,,,"Verso of image box10/uclalsc_1889_b10_f04_002.|~|Dorothy Isabelle Houston was the wife of Edward Ross Houston and the mother of Athenaise ""Puffie"" Houston Hill and Millie Houston Price. He was the locker room attendant at the Hillcrest Country Club at 10,000 Pico Blvd. in Los Angeles,",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Price, Dorothy Isabelle Houston, 1898-1991",,local,,,,,,,postcards,aat,Houston family ; Edward Ross Houston,"Box 10, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f05_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bk2wdr,Work,,"Ida Jackson, circa 1922",,Ida Jackson,still image,[circa 1922],1922,,,,,,,,"Studio portrait of Ida Louise Jackson.|~|Ida Louise Jackson was the first African American teacher in Oakland Public Schools. She earned her Master's Degree from UC Berkeley (1925) --- where she founded the Rho chapter of Alpha Kappa Alpha, the first African American sorority at Berkeley -- and her doctorate from Columbia University.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jackson, Ida Louise, 1902-1966",,local,African American teachers,lcsh,,,,,Portrait photographs,aat,"Ida Jackson ; Ida Jackson ; Daily Life in Black Los Angeles and California, 1885-1980 ; Educators, Students, and Libraries, ; Black educators and teachers in California","Box 10, Folder 5",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f06_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z16x0v3r,Work,,"Fay Allen, circa 1930",,Faye Allen,still image,[circa 1930],1930,,,,,,,,"Studio portrait of Fay Allen.|~|Fay Allen was elected to the board of the Los Angeles Unified School District as the first ever African American woman in 1939. Allen was a music teacher in the district and was described as ""intelligent, traveled and experienced"" in The Times. (wikipedia)",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Allen, Fay, b. 1888 or 89",,local,African American teachers,lcsh,,,,,Portrait photographs,aat,"Fay Jackson ; Faye Jackson ; Museum and Gallery Exhibitions, 1980-1987 ; Other Individuals and Families, ; Weeks family","Box 10, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f06_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13503fm,Work,,"Fay M. Jackson, circa 1930",,Faye Jackson,still image,[circa 1930],1930,,,,,,,,"Studio portrait of Fay M. Jackson.|~|Fay M. Jackson was a journalist, writer, producer and real estate broker. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jackson, Fay M., 1902-1979",,local,African American journalists|~|African American civil rights workers,lcsh|~|lcsh,,,,,Portrait photographs,aat,Fay Jackson ; Faye Jackson,"Box 10, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f06_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zc9m07,Work,,"Fay M. Jackson with a bride and bridesmaid, circa 1959",,Faye Jackson,still image,[circa 1959],1959,,,,,,,,"Fay M. Robinson with a bride and bridesmaid. The bride might be her daughter, Joan Robinson, who was married in 1959.  |~|Fay M. Jackson was a journalist, writer, producer and real estate broker.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jackson, Fay M., 1902-1979",,local,African American journalists|~|African American civil rights workers|~|Weddings,lcsh|~|lcsh|~|lcsh,,,,,Portrait photographs,aat,Fay Jackson ; Faye Jackson,"Box 10, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f06_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1tm8v6m,Work,,"Fay M. Jackson in the USC yearbook, 1925",,Faye Jackson,still image,1925,1925,,,,,,,,"Portraits of Fay M. Jackson, at about age 23, and nine other students in University of Southern California yearbook in 1925. Jackson is in the center of the middle row. |~|Fay M. Jackson was a journalist, writer, producer and real estate broker.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jackson, Fay M., 1902-1979",,local,African American journalists|~|African American civil rights workers,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Fay Jackson ; Faye Jackson,"Box 10, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f07_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1pv83dc,Work,,"Aaron Arthur Jenkins, San Francisco, circa 1882",,Aaron Arthur Jenkins,still image,[circa 1882],1882,,,,,"Morses Palace of Art (San Francisco, Calif.)",,local,"Studio portrait of Aaron Arthur Jenkins as a baby, seated in a chair with upholstery and carved wooden decoration. |~|Aaron Arthur Jenkins married Grace Evelyn Grubbs in 1916. He was a postman who worked in Sacramento from 1906 to 1940 or 1941.",,1 photograph,"Written on back of photo: Morses Palace of Art 417 Montgomery Street, San Francisco, Calif.",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jenkins, Aaron Arthur, 1881-1946",,local,African American postal service employees,lcsh,San Francisco (Calif.),lcsh,,,Portrait photographs,tgm,Arthur Jenkins ; Aaron Arthur Jenkins,"Box 10, Folder 7",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f07_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1k37bpz,Work,,"Family of Grace and Aaron Arthur Jenkins, circa 1937",,Aaron Arthur Jenkins,still image,[circa 1937],1937,,,,,,,,"Studio portrait of the Jenkins family with George holding a viola, Ray holding a trumpet, Grace seated with a cello and Phillip with a tuba.  |~|Grace Evelyn Grubbs Jenkins organized her children, Phillip, George, Ray and Grace, into a family musical ensemble. Known as the Junior Concert Orchestra, they  performed at churches and venues in the Sacramento area. |~|Aaron Arthur Jenkins married Grace Evelyn Grubbs in 1916. He was a postman who worked in Sacramento from 1906 to 1940 or 1941.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jenkins, Aaron Arthur, 1881-1946|~|Jenkins, Grace Evelyn Grubbs, 1888-1952|~|Jenkins, Phillip Eugene, 1917-1993|~|Jenkins, George Belton, 1919-2010|~|Jenkins, Ray E., 1920-1970|~|Brown, Grace Medora, 1922-2007",,local|~|local|~|local|~|local|~|local|~|local,African American families|~|African American musicians,lcsh|~|lcsh,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,Arthur Jenkins ; Aaron Arthur Jenkins,"Box 10, Folder 7",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f07_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fb6m1j,Work,,"George Jenkins in his WWII Army uniform, 1941-1945",,Aaron Arthur Jenkins,still image,[1941-1945],1941/1945,,,,,,,,Studio portrait of George Jenkins in the U.S. Army during WWII.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jenkins, George Belton, 1919-2010",,local,African American soldiers,lcsh,,,,,Portrait photographs,tgm,Arthur Jenkins ; Aaron Arthur Jenkins,"Box 10, Folder 7",,,,
Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f08_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z19p4jn7,Work,,"Ethel Johnson at a party, Los Angeles, 1930s (?)",,Ivan J. Johnson collection,still image,[1930s ?],1930/1940,,,,,"Cutler, George M. (George Miles), 1901-1949",,local,"Ethel Johnson (right) seated at a dining table with a social gathering of women.|~|Ethel Johnson was the mother of attorney Lathean Johnson and  Ivan J. Johnson III  (1903-1975), a prominent Los Angeles attorney.",,1 photograph,"Photographer's stamp on back of photo: Geo. M. Cutler, Jr. / Commercial - Portrait and Photo Arts / Photographs / Phone AD. 11407 2719 Griffith Ave. / Los Angeles, Calif.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Johnson, Ethel, b. 1882",,local,African American women,lcsh,,,,,photographs,aat,Ivan J. Johnson ; Ivan J. Johnson collection,"Box 10, Folder 8",,,,
