"File Name","Parent ARK","Parent ARK (ingest)","Item ARK","Object Type","Item Sequence","Title","Visibility","AltTitle.other","Type.typeOfResource","Date.creation","Date.normalized","Name.architect","Artist","Author","Name.creator","Name.photographer","Photocopier","Creator 1 Source|~|Creator 2 Source","Description.note","Description.abstract","Format.extent","Description.caption","Rights.copyrightStatus","Copyright Statement","Rights.rightsHolderName","Copyright Holder 1 Source","Rights.servicesContact","Series","Sub-series","Name.subject","Subject.name Role","Subject.name Source","Subject topic","Subject.topic Source","Subject place","Place Source","Description.latitude","Description.longitude","Type.genre","Genre Source","Source?","Physical Location","Thumbnail","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f10_005a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1jd6dsj","Work","","Part of a composite panorama of Los Angeles from Courthouse Hill (Poundcake Hill) by Stephen Arnold Rendall, circa 1869","","Early Los Angeles buildings and maps (photographs)","still image","[circa 1869]","1869","","","","","Rendall, Stephen Arnold, 1832-1905","","local","The photograph is one of a series of photographs forming a bird's eye view of Los Angeles. Visible are Franklin Street (on a diagonal, left to right); Dan Scheck's Residence (house with porch and gable to the R of Franklin St.); and Fort Street (now Broadway, on a diagonal, right to left).  |~|Stephen Arnold Rendall was an ambrotypist and photographer who migrated from England and was active in Southern California in the early 1860s and from 1866-1869.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","Streets|~|Dwellings","lcsh|~|tgm","Los Angeles (Calif.)","lcsh","34.055164","-118.243469","panoramas","aat","Early Los Angeles buildings and maps (photographs)","Box 3, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6dsj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd6dsj/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f10_006a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1dn5p3p","Work","","African American men on a street in Sonora Town, by C. C. Pierce, Los Angeles, 1888","","Early Los Angeles buildings and maps (photographs)","still image","[circa 1888]","1888","","","","","Pierce, C. C. (Charles C.), 1861-1946","","naf","A group of African American men standing in front of the newly opened Magnolia  Saloon, owned by Robert Stewart, located on the corner of New High and Marchessault Street in “Sonoratown”. All of the buildings lining the street are adobe or wood. A wagon is parked across New High Street near a laundry. Two large trees shade that side of the street near a picket fence. The J.W. Robinson Mansion is visible on the left overlooking Castelar and Bellevue (Sunset Boulevard).","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","Bars (Drinking establishments)|~|Adobe buildings|~|Commercial streets","lcsh|~|lcsh|~|tgm","Los Angeles (Calif.)","lcsh","","","photographs","aat","Early Los Angeles buildings and maps (photographs) ; Daily Life in Black Los Angeles and California, 1885-1980 ; Street Scenes, ; Early Views of Downtown Los Angeles","Box 3, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5p3p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn5p3p/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f10_007.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1903msk","Work","","African American men on a street in Sonora Town, by C. C. Pierce, detail, Los Angeles, 1888","","Early Los Angeles buildings and maps (photographs)","still image","[circa 1888]","1888","","","","","Pierce, C. C. (Charles C.), 1861-1946","","naf","A group of African American men standing in front of the newly opened Magnolia Saloon, owned by Robert Stewart, located on the corner of New High and Marchessault Street in “Sonoratown”. All of the buildings lining the street are adobe or wood. A wagon is parked across New High Street near a laundry. Two large trees shade that side of the street near a picket fence. The J.W. Robinson Mansion is visible on the left overlooking Castelar and Bellevue (Sunset Boulevard).","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","Bars (Drinking establishments)|~|Adobe buildings|~|Commercial streets","lcsh|~|lcsh|~|tgm","Los Angeles (Calif.)","lcsh","","","photographs","aat","Early Los Angeles buildings and maps (photographs)","Box 3, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903msk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1903msk/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f10_008.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1572w3q","Work","","Houses on an early residential street, Los Angeles, 1860-1880","","Early Los Angeles buildings and maps (photographs)","still image","[1860-1880]","1860/1888","","","","","","","","One of the first residential streets of Los Angeles with wooden dwellings immediately behind a picket fence.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","Dwellings","tgm","Los Angeles (Calif.)","lcsh","","","photographs","aat","Early Los Angeles buildings and maps (photographs) ; Daily Life in Black Los Angeles and California, 1885-1980 ; Street Scenes, ; Early Views of Residential Los Angeles, and outskirts","Box 3, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1572w3q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1572w3q/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f10_009a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z11g2481","Work","","Earliest known photograph of the Los Angeles Plaza, circa 1858","","Early Los Angeles buildings and maps (photographs)","still image","[circa 1858]","1858","","","","","","","","Early photograph of Los Angeles taken from Fort Moore hill and facing southeast towards the Plaza, with vineyards, orchards and fields visible beyond. The Plaza Church (constructed in 1822) is in the lower left corner, a brick reservoir (built in 1858) is in the middle of the Plaza, on the right is the Jose Antonio Carrillo adobe and, behind it, the house of Pio Pico, the last governor of Mexican California (both houses were demolished for the construction of the Pico House hotel).","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","Los Angeles Plaza (Los Angeles, Calif.)","lcsh","Los Angeles (Calif.)","lcsh","","","photographs","aat","Early Los Angeles buildings and maps (photographs)","Box 3, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2481","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g2481/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f10_010.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1wq1mrw","Work","","[do not publish; metadata information for :   uclalsc_1889_b03_f10_001.a]","Private","Early Los Angeles buildings and maps (photographs)","still image","1784-1888","1784/1888","","","","","","","","Maps of early California Spanish ranchos, and maps that highlight those ranchos granted to people of African descent. Early photo of Los Angeles plaza, Sonoratown, residential streets","","","","","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","","","","","","","photographs","aat","Early Los Angeles buildings and maps (photographs)","Box 3, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1mrw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq1mrw/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f11_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1rz0w1k","Work","","Mission Dolores, by George Robinson Fardon, San Francisco, 1856","","Missions","still image","1856","1856","","","","","Fardon, G. R.","","naf","Exterior view of the Mission Dolores church and out buildings. |~|This photograph was published in Fardon's book San Francisco album: photographs of the most beautiful views and public buildings of San Francisco, pg. 30.","","1 photograph","Stamp on back of photo: Reproduced through the courtesy of the Bancroft Library, University of California, Berkeley 4, California","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","San Francisco de Asís Mission (San Francisco, Calif.)","","naf","Missions","lcsh","San Francisco (Calif.)","lcsh","37.764059","-122.426156","photographs","aat","Missions","Box 3, Folder 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz0w1k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz0w1k/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f11_002a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1n604dw","Work","","Mission Dolores, San Francisco, circa 1856","","Missions","still image","[circa 1856]","1856","","","","","","","","Interior view of the Mission Dolores church.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","San Francisco de Asís Mission (San Francisco, Calif.)","","naf","Missions","lcsh","San Francisco (Calif.)","lcsh","37.764191","-122.426698","photographs","aat","Missions","Box 3, Folder 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n604dw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n604dw/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f11_003.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1hh831f","Work","","Watercolor of the San Diego Mission by Edward Vischer created circa 1865 (copy photo made 1930-1989)","","Missions","still image","[1930-1989]","1930/1989","","Vischer, Edward","","","","","naf","SE view of the church ruin, walls, and the orchard-grounds of the San Diego Franciscan Mission. |~|Black and white photograph of a watercolor.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","San Diego Mission","","naf","Missions","lcsh","San Diego (Calif.)","lcsh","","","watercolors","aat","Missions","Box 3, Folder 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh831f","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh831f/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f11_004a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1cr7bd2","Work","","Drawing of the San Diego Mission (copy photo made 1930-1989)","","Missions","still image","[1930-1989]","1930/1989","","","","","","","","Drawing of the exterior of the mission complex.","","1 photograph","Written on back of photo: Courtesy Bancroft Library, U. C.","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","San Diego Mission","","naf","Missions","lcsh","San Diego (Calif.)","lcsh","","","drawings","aat","Missions","Box 3, Folder 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7bd2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cr7bd2/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f11_005a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1806kpn","Work","","Santa Susana Pass, east side, Los Angeles County, circa 1895","","Missions","still image","[circa 1895]","1895","","","","","","","","View of the east side of the Santa Susana Pass around 1895. |~|The Santa Susana Pass is a low mountain pass in the Simi Hills of Southern California, connecting San Fernando Valley to Simi Valley. It was used by Native American tribes for around 8,000 years. Use by Europeans started with the Portola Expedition (1769-1770), by Franciscans to travel from the San Fernando Mission the San Buenaventura, and by San Fernando rancheros after 1834 secularization. A wagon trail was created, and, in 1917, a road was built.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","","","","Santa Susana Pass (Calif.)|~|Mountain passes","lcsh|~|lcsh","Los Angeles County (Calif.)","lcsh","","","photographs","aat","Missions","Box 3, Folder 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806kpn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1806kpn/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f12_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1475tw1","Work","","Lithograph based on an 1849 drawing of San Francisco by Henry Firks (copy photo 1930-1989)","","Early California maps and photographs outside Los Angeles","still image","[1930-1989]","1930/1989","","Firks, Henry","","","","","naf","Panoramic view of San Francisco only months before the great increase in population brought about by the Gold Rush. |~|Lithographs of this drawing were issued at least eight times.","","1 photograph","Written on back of photo: San Francisco 1849: Drawn on the spot by Henry Firks. Shown here #49 Leidesdorff's residence and #52 City Hotel (Bldg. was once owned by William Alexander Leidesdorff).","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","","","","","","San Francisco (Calif.)","lcsh","","","drawings","aat","Early California maps and photographs outside Los Angeles","Box 3, Folder 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1475tw1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1475tw1/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f12_002a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z10g534n","Work","","Early watercolor view of San Francisco, seen from the bay (copy photo 1930-1989)","","Early California maps and photographs outside Los Angeles","still image","[1930-1989]","1930/1989","","","","","","","","The names of San Francisco streets are labeled, including: Clay St., Washington St., Montgomery St., and Kearney St.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","","","","","","San Francisco (Calif.)","lcsh","","","watercolors","aat","Early California maps and photographs outside Los Angeles","Box 3, Folder 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g534n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g534n/manifest"
"Masters/othermasters/dl_miriammatthews/box03/uclalsc_1889_b03_f12_003a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1vq4knz","Work","","Early watercolor view of San Francisco, seen from the bay (copy photo 1930-1989)","","Early California maps and photographs outside Los Angeles","still image","[1930-1989]","1930/1989","","","","","","","","The names of San Francisco streets are labeled, including: Clay St., Washington St., Montgomery St., and Kearney St.","","1 photograph","Stamp on back of photo: Reproduced through the courtesy of the Bancroft Library, University of California, Berkeley 4, California","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Buildings and Ranchos, 1784-1888","","","","","","San Francisco (Calif.)","lcsh","","","watercolors","aat","Early California maps and photographs outside Los Angeles","Box 3, Folder 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4knz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq4knz/manifest"
