Item ARK,Parent ARK,Parent ARK (Californica),Object Type,Title,STAGE URL,AltTitle.other,Visibility,File Name,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,volume/year,issue,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Statement of Responsibility,Subject temporal,Subject,Subject geographic,Rights.rightsHolderContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
ark:/21198/z19k6448,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Bagh-i-Kawkab (Star Garden), Haremsarai for Bagh-i-Shahi Palace, Jalalabad",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19k6448,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00235.tif,Louis Dupree and Nancy Dupree Collection,,February 1976,1976-02,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00235,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Houses|~|Daud Musa|~|Inside|~|Compound|~|Doors|~|Ruins,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6448,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k6448/manifest
ark:/21198/z19k645q,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Faizabad to Kunduz by Air,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19k645q,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00414.tif,Louis Dupree and Nancy Dupree Collection,,"May 24, 1976",1976-05-24,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00414,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Houses|~|Daud Musa|~|Inside|~|Compounds|~|Ruins,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k645q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k645q/manifest
ark:/21198/z19k6465,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Panorama,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19k6465,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00623.tif,Louis Dupree and Nancy Dupree Collection,,"December 4, 1976",1976-12-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00623,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Houses|~|Daud Musa|~|Inside|~|Compounds|~|Ruins,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6465,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k6465/manifest
ark:/21198/z19k647m,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Reconciliation Ritual,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19k647m,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01095.tif,Louis Dupree and Nancy Dupree Collection,,"July 28, 1985",1985-07-28,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01095,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Houses|~|Daud Musa|~|Inside|~|Compounds|~|Ruins,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k647m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k647m/manifest
ark:/21198/z19p4t6q,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Inside Ziarat,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4t6q,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1962_03219.tif,Louis Dupree and Nancy Dupree Collection,,1962,1962,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1962_03219,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Hazratji Baba|~|Graves|~|Gravestones|~|Graveyards,Kandahar|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4t6q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4t6q/manifest
ark:/21198/z19p4t75,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Grass Huts,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4t75,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_02393.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_02393,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Mosques|~|Compounds|~|Graves|~|Graveyards|~|Gravestones|~|Arches,Kandahar|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4t75,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4t75/manifest
ark:/21198/z19p4t8m,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Stratigraphy in Trench,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4t8m,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02675.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02675,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Niche|~|Wall|~|Compounds,Kandahar|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4t8m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4t8m/manifest
ark:/21198/z19p4t92,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Sondage, Stratigraphy",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4t92,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02853.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02853,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Mosques|~|Graves|~|Graveyards|~|Headstones,Kandahar|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4t92,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4t92/manifest
ark:/21198/z19p4tbh,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Shrine of Khwaja Mohammad Baba,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tbh,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1973_03055.tif,Louis Dupree and Nancy Dupree Collection,,1973,1973,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1973_03055,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Kandahari Graves|~|Sherdil|~|Kohendil|~|Mehrdil Khan|~|Purdil Khan|~|Rahmdil|~|Graveyards|~|Headstones|~|Niches,Kandahar|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tbh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tbh/manifest
ark:/21198/z19p4tcz,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Amir Habibullah Period: Prince Hayatullah's Residence,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tcz,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1918_01392.tif,Louis Dupree and Nancy Dupree Collection,,1918,1918,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,black-and-white photographs,,acku_dupree_slide_1918_01392,"Dupree, Louis","Siraj, Khalilullah Enayat",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Kandahari Graves|~|Sherdil|~|Kohendil|~|Mehrdil Khan|~|Purdil Khan|~|Rahmdil|~|Headstones|~|Girls,Kandahar|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tcz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tcz/manifest
ark:/21198/z19p4tdd,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Sherpur Mosque, Chahrahi Haji Yaqub (Crossroads Square)",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tdd,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_01477.tif,Louis Dupree and Nancy Dupree Collection,,August 1968,1968-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_01477,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Sunset|~|Houses|~|Mountains|~|Landscapes,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tdd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tdd/manifest
ark:/21198/z19p4tfv,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Bagh-i-Shahi Palace: Phase l of Amir Abdur Rahman,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tfv,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00204.tif,Louis Dupree and Nancy Dupree Collection,,1920s,,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,black-and-white photographs,,acku_dupree_slide_1976_00204,"Dupree, Louis","Siraj, Khalilullah Enayat",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Sunset|~|Houses|~|Mountains|~|Landscapes,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tfv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tfv/manifest
ark:/21198/z19p4tg9,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Valley Panorama,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tg9,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00592.tif,Louis Dupree and Nancy Dupree Collection,,"December 4, 1976",1976-12-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00592,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Graveyards|~|Poles|~|Shaheed|~|Mountain|~|Landscapes,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tg9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tg9/manifest
ark:/21198/z19p4thr,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Abdul Malik, Ethnographic Scene",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4thr,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1979_00864.tif,Louis Dupree and Nancy Dupree Collection,,1979,1979,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1979_00864,"Dupree, Louis","Malik, Abdul",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Graveyards|~|Poles|~|Shaheed|~|Mountains|~|Landscapes,Kandahar|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4thr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4thr/manifest
ark:/21198/z19p4tj6,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Prisoners of War,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tj6,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01060.tif,Louis Dupree and Nancy Dupree Collection,,"July 27, 1985",1985-07-27,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01060,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Arghandeh|~|Hills|~|Mountains|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tj6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tj6/manifest
ark:/21198/z19p4tkn,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Bagh-i-Babur: Tomb of the Moghul Emperor Babur 1544,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19p4tkn,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1996_01302.tif,Louis Dupree and Nancy Dupree Collection,,1996,1996,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1996_01302,"Dupree, Nancy",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Arghandeh|~|Tarnak River|~|Fields|~|Mountains|~|Streams|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4tkn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p4tkn/manifest
ark:/21198/z19s3hpx,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Tajik Uzbek Workman,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hpx,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_03130.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_03130,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Arghandeh|~|Tarnak River|~|Fields|~|Mountains|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hpx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hpx/manifest
ark:/21198/z19s3hqc,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,South of Cave,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hqc,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02644.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02644,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Stone Mosques|~|Stones,Zabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hqc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hqc/manifest
ark:/21198/z19s3hrt,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Bamiyan Valley, Bamiyan Province",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hrt,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1973_02122.tif,Louis Dupree and Nancy Dupree Collection,,"October, 1993",1993-10,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1973_02122,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Outside Mosque|~|Walls|~|Trees|~|Streams,Zabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hrt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hrt/manifest
ark:/21198/z19s3hs8,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Ai Khanoum,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hs8,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_02513.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_02513,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Outside Mosques|~|Clay Walls|~|Police Post|~|Poplar Trees|~|Mountains|~|Landscapes,Zabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hs8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hs8/manifest
ark:/21198/z19s3htq,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Ulya Hazrat in the Arg Haremserai,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3htq,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1901_01319.tif,Louis Dupree and Nancy Dupree Collection,,1901,1901,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,black-and-white photographs,,acku_dupree_slide_1901_01319,"Dupree, Louis","Siraj, Khalilullah Enayat",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Outside Mosque|~|Clay Walls|~|Police Post|~|Encampment,Zabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3htq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3htq/manifest
ark:/21198/z19s3hv5,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Moving South, Looking North",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hv5,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_00093.tif,Louis Dupree and Nancy Dupree Collection,,"January 8, 1963",1963-01-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_00093,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Outside Mosque|~|Mud Walls|~|Encampment|~|Trees,Zabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hv5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hv5/manifest
ark:/21198/z19s3hwm,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Yazdigord Samangani, Buzkashi Game",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hwm,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1974_00814.tif,Louis Dupree and Nancy Dupree Collection,,1974,1974,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1974_00814,"Dupree, Louis","Samangani, Yazdigord",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Outside Mosque|~|Clay Walls|~|Police Post|~|Trees,Zabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hwm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hwm/manifest
ark:/21198/z19s3hx2,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Fields West of Baharak,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hx2,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00383.tif,Louis Dupree and Nancy Dupree Collection,,"June 4, 1976",1976-06-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00383,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Mosques|~|Mud Walls|~|Mihrab,Zabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hx2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hx2/manifest
ark:/21198/z19s3hzh,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Amir Abdur Rahman Period: Gulistan Serai, Zarnegar Park 1892",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3hzh,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1977_01288.tif,Louis Dupree and Nancy Dupree Collection,,1977,1977,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1977_01288,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Animals|~|Camels|~|Sheep|~|Grazing|~|Deserts|~|Landscapes,Zabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3hzh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3hzh/manifest
ark:/21198/z19s3j0c,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,King Amanullah Period: Qasre Darulaman 1923; after 1929,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19s3j0c,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1995_01429.tif,Louis Dupree and Nancy Dupree Collection,,1995,1995,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1995_01429,"Dupree, Nancy",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Nomad|~|Encampment|~|Hills|~|Camels|~|Children|~|Landscapes,Zabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3j0c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3j0c/manifest
ark:/21198/z19w2743,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Jim Wiley and Chas,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19w2743,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1962_03115.tif,Louis Dupree and Nancy Dupree Collection,,1962,1962,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1962_03115,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Nomad|~|Encampment|~|Hills|~|Camels|~|Children|~|Landscapes,Zabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2743,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w2743/manifest
ark:/21198/z19w275j,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Main Courtyard With People,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19w275j,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_02178.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_02178,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Khirman|~|Threshing|~|Fields|~|Men|~|Hills|~|Landscapes,Ghazni|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w275j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w275j/manifest
ark:/21198/z19w2760,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Murad Beg and Family,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19w2760,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_02205.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_02205,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Khirman|~|Threshing|~|Fields|~|Mountains|~|Landscapes,Ghazni|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2760,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w2760/manifest
ark:/21198/z19w277f,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Winnowing at Zarshoy,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19w277f,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02822.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02822,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Khirman|~|Threshing|~|Camels|~|Grazing|~|Fields|~|Mountains|~|Landscapes,Ghazni|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w277f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w277f/manifest
