Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cvw3z,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:43:36,Work,latimes/masters/uclamss_1429_5785.tif,,,,,Commercial buildings $z California $z Los Angeles|~|Romanesque revival (Architecture) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Bryson-Bonebrake Building (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Newsom, Joseph C.|~|McNally, A., $c Contractor",,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Buildings. Bryson Building.,,34.051714,,,1920/1934,"Exterior view of the Bryson-Bonebrake Building, with the United States National Bank on the ground floor.|~|The Bryson-Bonebrake Building on South Spring Street and 2nd Street was constructed 1886-1888. Two stories were added in 1904. It was demolished in 1934. The architect was Joseph Cather Newsom and the brick contractor was A. McNally.|~|Exterior view of the South Spring Street and 2nd Street located at South Spring Street and 2nd Street, with the United States National Bank on the ground floor.",[1920-1934],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5785,1 photograph,b&w nitrate negative,,-118.245634,"Bryson-Bonebrake Building, Los Angeles, 1920-1934",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvw3z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvw3z/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cph4x,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:44:37,Work,latimes/masters/uclamss_1429_3821.tif,,,,,Ships $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Capt. Emil Topp|~|Text from negative sleeve: Topp, Emil Capt. Navy, 1930",,,,,1930,,1930,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_3821,1 photograph,b&w nitrate negative,,,"California State, the state nautical training ship, Los Angeles, 1930",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cph4x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cph4x/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvghc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:44:53,Work,latimes/masters/uclamss_1429_5449.tif,,,,,Military officers $x Brazilian $z California $z Los Angeles|~|Arrivals & departures $x Brazilian $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Lavigne, Carlos Augusto, $d b. 1879 or 80","San Pedro (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Commander Carlos Lavigne, Brazil Navy.",,,,,1930-04-21,"Carlos Augusto Lavigne is on the passenger list of the ship, Chichibu Maru, that arrived at Los Angeles in April 21, 1930. His occupation is listed as Naval Officer and his place of birth is listed as Matto Grosso, Brazil.|~|Carlos Augusto Lavigne standing at a railing on the deck of of a ship.","[April 21, 1930]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5449,1 photograph,b&w nitrate negative,,,"Carlos Augusto Lavigne, Brazilian Commander, arriving on a ship, Los Angeles, 1920",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvghc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvghc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cph5f,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:45:40,Work,latimes/masters/uclamss_1429_3822.tif,,,,,Ship captains $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Topp, Emil",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Topp, Emil Capt. Navy, 1930",,,,,1930,Captain Emil Topp on board the State Nautical Training Ship.,1930,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_3822,1 photograph,b&w nitrate negative,,,"Captain Emil Topp, head of the State Nautical Training Ship, Los Angeles, 1930",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cph5f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cph5f/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvtrt,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:45:58,Work,latimes/masters/uclamss_1429_5746.tif,,,,,,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles City Hall (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Old City Hall,,34.054684,,,1928/1939,The main facade of Los Angeles City Hall decorated for Christmas with Christmas trees flanking the entrance and garlands wrapped around the columns. A crowd stands in front.,1928-1939,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5746,1 photograph,b&w nitrate negative,,-118.243406,"City Hall, Los Angeles, 1928-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvtrt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvtrt/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cw34t,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:46:18,Work,latimes/masters/uclamss_1429_5960.tif,,,,,"Tunnels $z California $z Los Angeles|~|Second Street Tunnel (Los Angeles, Calif.)",still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles, Streets, Second N.W. Corner|~|Handwritten on negative: Northwest corner of 2nd & Hill",,34.053134,,,1924/1939,Northwest corner of 2nd & Hill with the entrance to the 2nd Street tunnel.|~|The Second Street Tunnel was completed in 1924.,[1924-1939],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5960,1 photograph,b&w nitrate negative,,-118.247737,"Corner of Second St. and Hill St., Los Angeles, 1924-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cw34t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cw34t/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cw29x,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:46:36,Work,latimes/masters/uclamss_1429_5936.tif,,,,,"Colorado Street Bridge (Pasadena, Calif.)|~|Bridges $z California $z Pasadena",still image,copyrighted,news photographs|~|cellulose nitrate film,,Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles, Colorado Bridge",,34.144722,,,1920/1939,"View of the Colorado Street Bridge from the arroyo.|~|The Colorado Street Bridge is a historic concrete arch bridge spanning the Arroyo Seco in Pasadena, California.",[1920-1939],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5936,1 photograph,b&w nitrate negative,,-118.163611,"Colorado Street Bridge, Pasadena, 1920-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cw29x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cw29x/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv1f,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:46:55,Work,latimes/masters/uclamss_1429_5754.tif,,,,,Deserts $z California|~|Los Angeles Aqueduct (Calif.)|~|Canals $z California,still image,copyrighted,news photographs|~|cellulose nitrate film,,California,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: L. A. Aqueduct,,,,,1920/1929,"Open, concrete canal of the Los Angeles Aqueduct in a desert. Water streams from an arched concrete overpass. Men are visible to the left of the overpass.",[1920-1939],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5754,1 photograph,b&w nitrate negative,,,"Desert canal of the Los Angeles aqueduct, 1920-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv1f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv1f/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvtsb,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:47:14,Work,latimes/masters/uclamss_1429_5747.tif,,,,,,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles City Hall (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,1928/1939,Text from negative sleeve: Old City Hall|~|View towards City Hall from the turret of a Victorian building.,1928-1939,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5747,1 photograph,b&w nitrate negative,,,"Distant view of the City Hall, Los Angeles, 1928-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvtsb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvtsb/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvfgc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:47:38,Work,latimes/masters/uclamss_1429_5419.tif,,,,,Boxers (Sports),still image,copyrighted,news photographs|~|cellulose nitrate film,"La Hood, Dixie, $d 1904-1969",,,,Hartsook Photo,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: La Hood. Dixie, Boxer.|~|Photographer name of photo: Hartsook / Seattle|~|Handwritten on negative: Dixie La Hood",,,,,1927,,[circa 1927],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5419,1 photograph,b&w nitrate negative,,,"Dixie La Hood in a boxing pose, circa 1927",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvfgc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvfgc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cqbd3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:47:54,Work,latimes/masters/uclamss_1429_4525.tif,,,,,Consuls $x Austrian $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Waller, Friederich, $d 1894-1987",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Frederick Waller guatemala|~|Text from negative sleeve: Waller, Frederick. Guatamala [sic] consul, 1935.",,,,,1935,"Dr. Friedrich Waller, Austrian Consul, seated at his desk",1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4525,1 photograph,b&w nitrate negative,,,"Dr. Friedrich Waller, Austrian Consul, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cqbd3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqbd3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cqbck,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:48:10,Work,latimes/masters/uclamss_1429_4524.tif,,,,,Consuls $x Austrian $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Waller, Friederich, $d 1894-1987",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Dr. Friedrich Waller|~|Text from negative sleeve: Waller, Frederick. Guatamala [sic] consul, 1935.",,,,,1935,"Dr. Friedrich Waller, Austrian Consul, seated at his desk with a cigar.",1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4524,1 photograph,b&w nitrate negative,,,"Dr. Friedrich Waller, Austrian Consul, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cqbck,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqbck/manifest
