Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Rights.copyrightStatus,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,Name.creator,Name.subject,Name.repository,Relation.isPartOf,Format.extent,Title,Format.dimensions,Date.creation,Description.note,Alt ID.local,Format.medium,Coverage.geographic,Date.normalized,AltTitle.descriptive,Description.adminnote,AltTitle.other,Alt ID.url,AltTitle.uniform,Description.abstract,Opac URL,Finding Aid URL,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL
Photo Album Collection.  Collection 94,ark:/21198/zz002kj87s,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj87s_2411472_master.tif,37,,,,,,,,,,,,,,,,,,,,ucalsc_94_001_01_038,,,"[typed captions left to right]""Check in Central Main Canal at 134. July 28, 1905""""Enoina Headgate in Mexico. July 28, 1905""|~|Two photos pasted on page, each with a typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj87s
Photo Album Collection.  Collection 94,ark:/21198/zz002kj889,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj889_2411475_master.tif,38,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_039,,,"[Typed captions left to right]""Waste Gate at 134 wasting to New River. July 28, 1905""""Waste Gate at 134 wasting to New River. July 28, 1905""|~|Two photos pasted on page with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj889
Photo Album Collection.  Collection 94,ark:/21198/zz002kj89t,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj89t_2411478_master.tif,39,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_040,,,"Three photos, two with typed captions.|~|[Typed captions left to right]""Closing by pass around Alamo wastegate; Jan. 15, 1906""""Encina flume over New River in Mexico; July 28, 1905""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj89t
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8bb,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8bb_2411481_master.tif,40,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_041,,,"Two photos pasted on page, each with a typed caption.|~|[Typed captions left to right]""Central Main Canal, November 1906.""""Alamo Waste Gate, November, 1906.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8bb
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8cv,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8cv_2411487_master.tif,41,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_042,,,"[Typed captions left to right]""Sharps Headgate Central Main Canal, Mexico, 7 miles East of Mexicali. Sept. 1, 1906.""""Boundary Lateral Canal east of Calexico, Calif.""|~|Two photos pasted on page, each with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8cv
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8dc,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8dc_2411490_master.tif,42,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_043,,,"Two photos pasted on page, each with typed captions.|~|[Typed captions left to right]""Imperial Avenue, Calexico California. July 1906.""""Alfalfa field, Calexico California. July 1906""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8dc
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8fw,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8fw_2411493_master.tif,43,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_044,,,"[Typed captions left to right]""Imperial California from Southern Pacific Depot.""""Sharps Headgate in Central Main Canal, Mexico; discharge 250 sec. feet. Nov. 17, 1906""|~|Two photos pasted on page, each with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8fw
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8gd,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8gd_2411496_master.tif,44,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_045,,,"Three photos pasted on page, each with captions.|~|[typed captions left to right, top to bottom]""Alamo River above Sharps Heading - the Main Canal to Imperial Valley""""Calexico California, March, 1906""""Sample of contour bordering north west of Calexico California""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8gd
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8hx,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8hx_2411499_master.tif,45,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_46,,,"[Typed captions left to right]""Colorado River at Laguna dam- July 1906""""Hotel Imperial, at Imperial California""|~|Two photos pasted on page, each with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8hx
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8jf,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8jf_2411502_master.tif,46,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_47,,,"[Typed caption left to right]""Alfalfa field near Yuma Arizona""""county Road near Calexico California.""|~|Two photos pasted on page, each with a typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8jf
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8kz,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8kz_2411505_master.tif,47,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_48,,,"Two photos pasted on page, each withtyped captions.|~|[Typed captions left to right]""Colorado River - On Disaster Island opposite Hind dam. November 15, 1906""""View of Arizona Experimental farm near Yuma Arizona""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8kz
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8mg,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8mg_2411508_master.tif,48,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_49,,,"Two photos pasted on page with typed captions.|~|[Typed captions left to right]""Colorado River - above Laguna dam""""Colorado River - On railroad bridge at Yuma.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8mg
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8n0,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8n0_2411511_master.tif,49,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_50,,,"One large photo pasted on page with a typed question.|~|[Typed caption]""Laguna Dam across the Colorado River 14 miles above Yuma Ariz.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8n0
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8ph,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8ph_2411514_master.tif,50,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_51,,,"Four photos pasted on page with captions.|~|[Typed captions left to right top to bottom]""International Boundary Monument No. 207.""""International Boundary Monument No. 207""""International Boundary Monument No. 207""""Old office Mexican Company at Hanlons""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8ph
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8q1,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8q1_2411517_master.tif,51,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_52,,,"[Typed captions clockwise from left]""houses in Yuma""""Geo. Sexinith and Laronia children at Upper Heading January 1906.""""Old office Mexican Company at Hanlons""|~|Three photos pasted on page, each with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8q1
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8x4,ark:/21198/zz002khzn6,2,Completed,Page,,52,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_053,,,four photos pasted on page each with typed captions.,,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,missing,
Photo Album Collection.  Collection 94,ark:/21198/zz002kj8zn,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj8zn_2411543_master.tif,53,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_054,,,"Two photos each with typed captions.|~|Two captions typed left to right.[left caption]: ""Colorado River at Yuma - on railroad bridge looking up stream.""[right caption]: ""Colorado River at Yuma - on west bank looking down stream.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj8zn
Photo Album Collection.  Collection 94,ark:/21198/zz002kj90n,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj90n_2411546_master.tif,54,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_055,,,"Two photos pasted on page each with typed captions.|~|Typed captions top to bottom:""Southern Pacific rail road bridge over Colorado River at Yuma.""""Colorado River at Yuma - On edge of Indian Agency, looking down stream.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj90n
Photo Album Collection.  Collection 94,ark:/21198/zz002kj915,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj915_2411549_master.tif,55,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_056,,,"One photo pasted on page with a typed caption.|~|[Typed caption]""S.P. Station and Bridge and Fort Yuma Indian Reservation, Yuma, Arizona 1907""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj915
Photo Album Collection.  Collection 94,ark:/21198/zz002kj92p,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj92p_2411552_master.tif,56,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_057,,,"Two photos pasted on page, each with a typed caption.|~|[typed captions top to bottom]""Looking down stream from West End S.P. Bridge over Colorado [handwritten] at Yuma Arizona, Sept. 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj92p
Photo Album Collection.  Collection 94,ark:/21198/zz002kj936,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj936_2411555_master.tif,57,,,,,,,,,,,,,,,,,,,,uclasc_94_001_01_058,,,"Two pasted photographs on page each with typed captions.|~|two Typed captions top to bottom""Looking up Colorado River from East end, F.P. Bridge, 1907.""""Fort Yuma Indian Agency, Opposite Yuma. 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj936
Photo Album Collection.  Collection 94,ark:/21198/zz002kj94q,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj94q_2411558_master.tif,58,,,,,,,,,,,,,,,,,,,,uclasc_91_001_01_059,,,"Two photographs pasted on page.|~|[Typed captions top to bottom]""Indians burying Watermelons, Yuma, Arizona. 1907.""""Indian Sailing Bead Work, Yuma, Arizona, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj94q
Photo Album Collection.  Collection 94,ark:/21198/zz002kj957,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj957_2411561_master.tif,59,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_060,,,"[Typed captions top to bottom]""Southern Pacific Hotel, Yuma Arizona. July 1906.""""Fig orchard near Yuma Ariz.""|~|Two photographs pasted on page with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj957
Photo Album Collection.  Collection 94,ark:/21198/zz002kj96r,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj96r_2411564_master.tif,60,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_061,,,"[Typed captions top to bottom]""Fig orchard near Yuma Arizona""""Alfalfa field near Yuma Arizona.""|~|Two photographs pasted on page.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj96r
Photo Album Collection.  Collection 94,ark:/21198/zz002kj978,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj978_2411567_master.tif,61,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_062,,,"[Typed captions top to bottom]""Orange grove near Yuma Arizona.""""Alfalfa field near Yuma Arizona.""|~|Two photographs pasted on page each with typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj978
Photo Album Collection.  Collection 94,ark:/21198/zz002kj98s,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj98s_2411570_master.tif,62,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_063,,,"Two photographs on page each with typed captions.|~|[Typed captions top to bottom]""Orange grove near Yuma Arizona.""""Corn field near Yuma Arizona""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj98s
Photo Album Collection.  Collection 94,ark:/21198/zz002kj999,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj999_2411573_master.tif,63,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_064,,,"[Typed captions top to bottom]""Alfalfa Field, South of Yuma - 1907""""Irrigating Tomatoes on Blaisdell's Ranch near Yuma, 1907.""|~|Two photographs pasted on page each with captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj999
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9bt,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9bt_2411588_master.tif,64,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_065,,,"[Captions left to right and top to bottom]""Joe Carter and his store at Hanions.""""Mexican settlers, Algodones. Dec. 25, 1905.""""Mexican Department Garita at Algodones. Dec. 25, 1905""""Indian Bad Man on the way to a Mexican Court. Feb 37 [27?], 1906.""|~|Four photos pasted on page, each with a typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9bt
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9cb,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9cb_2411591_master.tif,65,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_066,,,"Two photos pasted on page each with typed captions.|~|[Typed captions top to bottom]""Eucalyptus Trees, Blaisdell's Ranch near Yuma, 1907.""""Palm Tree Drive, Blaisdell's Ranch , near Yuma, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9cb
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9dv,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9dv_2411594_master.tif,66,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_067,,,"Two photos pasted on page each with typed captions.|~|[Typed captions top to bottom]""Irrigating Cantaloupes near Brawley, June, 1907.""""One year old seed Asparagus, Imperial, June, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9dv
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9fc,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9fc_2411597_master.tif,67,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_068,,,"[Typed captions top to bottom.]""Two year old Vineyard, Imperial, August 1907.""""Onions near Imperial, August, 1907.""|~|Two photos pasted on page, each with typed caption. Landscape.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9fc
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9gw,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9gw_2411600_master.tif,68,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_069,,,"[Typed caption]""Hotel Harriman Imperial Junction Calif. Feb. 1907.""|~|One large photo of building pasted on page with typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9gw
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9hd,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9hd_2411603_master.tif,69,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_070,,,"[Typed Caption]""VIEWS OF THE THREE INTAKES OF THE CALIFORNIA DEVELOPMENT COPMANY ALONG THE COLORADO RIVER, THE ENLARGMENT OF THE THIRD INTO THE ""BREAK"" OR ""CREVASSE"" AND THE ENDEAVORS TO CLOSE SUCH BREAK PRIOR TO JANUARY 1st, 1906.""|~|Typed caption pasted on page",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9hd
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9jx,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9jx_2411606_master.tif,70,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_071,,,"[Typed caption]""Old Chaffee Intake Gate on Colorado River showing Big Pass Cut to West of it, 1904.""|~|One photo pasted on page with typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9jx
Photo Album Collection.  Collection 94,ark:/21198/zz002kj9kf,ark:/21198/zz002khzn6,2,Completed,Page,photoalbum94/masters/21198-zz002kj9kf_2411609_master.tif,71,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_01_072,,,"Two photos of landscape and boat each with typed captions.|~|[Typed captions top to bottom]""Vegetation Along Colorado River banks. December 14, 1906""""Towing Boat up C.D. Canal at the Upper Heading, June 1, 1905.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kj9kf
