"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Subject.descriptiveTopic","Type.typeOfResource","Subject.conceptTopic","Rights.copyrightStatus","Language","Coverage.geographic","Rights.publicationStatus","Name.repository","Publisher.publisherName","Subject.corporateName","Type.genre","Name.manufacturer","Name.subject","Name.printer","Name.retailer","Name.designer","Rights.rightsHolderContact","Name.artist","Name.creator","Name.sponsor","AltTitle.uniform","Title","Format.dimensions","Description.caption","Publisher.placeOfOrigin","Date.normalized","Date.creation","Description.note","AltTitle.other","Format.extent","AltTitle.descriptive","Alternate Title.former","AltTitle.translated","Opac url","Description.abstract","Bucketeer State","IIIF Access URL"
"Patent Medicine Cards","ark:/21198/zz0002hh88/km574349","ark:/21198/zz0002hh88","","","Page","patentmedcards/masters/21198-zz0002hh88-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hh88%2Fkm574349"
"Patent Medicine Cards","ark:/21198/zz0002hh88/sw90hp4m","ark:/21198/zz0002hh88","","","Page","patentmedcards/masters/21198-zz0002hh88-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hh88%2Fsw90hp4m"
"Patent Medicine Cards","ark:/21198/zz0002hh9s/26449f49","ark:/21198/zz0002hh9s","","","Page","patentmedcards/masters/21198-zz0002hh9s-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hh9s%2F26449f49"
"Patent Medicine Cards","ark:/21198/zz0002hh9s/3t88683p","ark:/21198/zz0002hh9s","","","Page","patentmedcards/masters/21198-zz0002hh9s-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hh9s%2F3t88683p"
"Patent Medicine Cards","ark:/21198/zz0002hhb9/5n81g97g","ark:/21198/zz0002hhb9","","","Page","patentmedcards/masters/21198-zz0002hhb9-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhb9%2F5n81g97g"
"Patent Medicine Cards","ark:/21198/zz0002hhb9/6n397b1n","ark:/21198/zz0002hhb9","","","Page","patentmedcards/masters/21198-zz0002hhb9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhb9%2F6n397b1n"
"Patent Medicine Cards","ark:/21198/zz0002hhct/1k54nx9p","ark:/21198/zz0002hhct","","","Page","patentmedcards/masters/21198-zz0002hhct-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhct%2F1k54nx9p"
"Patent Medicine Cards","ark:/21198/zz0002hhct/3d80wv51","ark:/21198/zz0002hhct","","","Page","patentmedcards/masters/21198-zz0002hhct-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhct%2F3d80wv51"
"Patent Medicine Cards","ark:/21198/zz0002hhdb/sg42466z","ark:/21198/zz0002hhdb","","","Page","patentmedcards/masters/21198-zz0002hhdb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhdb%2Fsg42466z"
"Patent Medicine Cards","ark:/21198/zz0002hhdb/tc86dj54","ark:/21198/zz0002hhdb","","","Page","patentmedcards/masters/21198-zz0002hhdb-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhdb%2Ftc86dj54"
"Patent Medicine Cards","ark:/21198/zz0002hhfv/n341qc32","ark:/21198/zz0002hhfv","","","Page","patentmedcards/masters/21198-zz0002hhfv-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhfv%2Fn341qc32"
"Patent Medicine Cards","ark:/21198/zz0002hhfv/zw296n1c","ark:/21198/zz0002hhfv","","","Page","patentmedcards/masters/21198-zz0002hhfv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhfv%2Fzw296n1c"
"Patent Medicine Cards","ark:/21198/zz0002hhgc/9v92951p","ark:/21198/zz0002hhgc","","","Page","patentmedcards/masters/21198-zz0002hhgc-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhgc%2F9v92951p"
"Patent Medicine Cards","ark:/21198/zz0002hhgc/z556wq5n","ark:/21198/zz0002hhgc","","","Page","patentmedcards/masters/21198-zz0002hhgc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhgc%2Fz556wq5n"
"Patent Medicine Cards","ark:/21198/zz0002hhhw/4n358k89","ark:/21198/zz0002hhhw","","","Page","patentmedcards/masters/21198-zz0002hhhw-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhhw%2F4n358k89"
"Patent Medicine Cards","ark:/21198/zz0002hhhw/sw97jz80","ark:/21198/zz0002hhhw","","","Page","patentmedcards/masters/21198-zz0002hhhw-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhhw%2Fsw97jz80"
"Patent Medicine Cards","ark:/21198/zz0002hhjd/3n163j9m","ark:/21198/zz0002hhjd","","","Page","patentmedcards/masters/21198-zz0002hhjd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhjd%2F3n163j9m"
"Patent Medicine Cards","ark:/21198/zz0002hhjd/nm54q39h","ark:/21198/zz0002hhjd","","","Page","patentmedcards/masters/21198-zz0002hhjd-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhjd%2Fnm54q39h"
"Patent Medicine Cards","ark:/21198/zz0002hhkx/sm94wr8z","ark:/21198/zz0002hhkx","","","Page","patentmedcards/masters/21198-zz0002hhkx-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhkx%2Fsm94wr8z"
"Patent Medicine Cards","ark:/21198/zz0002hhkx/vm67g87r","ark:/21198/zz0002hhkx","","","Page","patentmedcards/masters/21198-zz0002hhkx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhkx%2Fvm67g87r"
"Patent Medicine Cards","ark:/21198/zz0002hhnz/8423fv61","ark:/21198/zz0002hhnz","","","Page","patentmedcards/masters/21198-zz0002hhnz-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhnz%2F8423fv61"
"Patent Medicine Cards","ark:/21198/zz0002hhnz/sv63vd7k","ark:/21198/zz0002hhnz","","","Page","patentmedcards/masters/21198-zz0002hhnz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhnz%2Fsv63vd7k"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/1n31z10f","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2F1n31z10f"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/2g435s69","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-13-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2F2g435s69"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/3w24t50k","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-12-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2F3w24t50k"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/5862wh7h","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-2-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2F5862wh7h"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/8666v667","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-17-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2F8666v667"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/ds84k78s","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-9-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fds84k78s"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/hk56g756","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-11-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fhk56g756"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/mj748n7b","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-15-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fmj748n7b"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/mt37vn08","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-14-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fmt37vn08"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/q680qp66","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-3-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fq680qp66"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/qh257q7k","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-6-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fqh257q7k"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/rv76cq53","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-16-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Frv76cq53"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/s068jj2j","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-4-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fs068jj2j"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/t829zv5z","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-8-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Ft829zv5z"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/tw060744","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-7-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Ftw060744"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/wj702b0h","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-10-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fwj702b0h"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/wq25619t","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-18-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fwq25619t"
"Patent Medicine Cards","ark:/21198/zz0002hhpg/wt78fv87","ark:/21198/zz0002hhpg","","","Page","patentmedcards/masters/21198-zz0002hhpg-5-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhpg%2Fwt78fv87"
"Patent Medicine Cards","ark:/21198/zz0002hhq0/qs54f21r","ark:/21198/zz0002hhq0","","","Page","patentmedcards/masters/21198-zz0002hhq0-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhq0%2Fqs54f21r"
"Patent Medicine Cards","ark:/21198/zz0002hhq0/xv04sr0d","ark:/21198/zz0002hhq0","","","Page","patentmedcards/masters/21198-zz0002hhq0-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhq0%2Fxv04sr0d"
"Patent Medicine Cards","ark:/21198/zz0002hhrh/bv79h772","ark:/21198/zz0002hhrh","","","Page","patentmedcards/masters/21198-zz0002hhrh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhrh%2Fbv79h772"
"Patent Medicine Cards","ark:/21198/zz0002hhrh/nm49448r","ark:/21198/zz0002hhrh","","","Page","patentmedcards/masters/21198-zz0002hhrh-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhrh%2Fnm49448r"
"Patent Medicine Cards","ark:/21198/zz0002hhs1/84276r6w","ark:/21198/zz0002hhs1","","","Page","patentmedcards/masters/21198-zz0002hhs1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhs1%2F84276r6w"
"Patent Medicine Cards","ark:/21198/zz0002hhs1/h975zg49","ark:/21198/zz0002hhs1","","","Page","patentmedcards/masters/21198-zz0002hhs1-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhs1%2Fh975zg49"
"Patent Medicine Cards","ark:/21198/zz0002hhtj/3x61qd6m","ark:/21198/zz0002hhtj","","","Page","patentmedcards/masters/21198-zz0002hhtj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhtj%2F3x61qd6m"
"Patent Medicine Cards","ark:/21198/zz0002hhtj/k789fk8r","ark:/21198/zz0002hhtj","","","Page","patentmedcards/masters/21198-zz0002hhtj-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhtj%2Fk789fk8r"
"Patent Medicine Cards","ark:/21198/zz0002hhv2/2n093v02","ark:/21198/zz0002hhv2","","","Page","patentmedcards/masters/21198-zz0002hhv2-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhv2%2F2n093v02"
"Patent Medicine Cards","ark:/21198/zz0002hhv2/9664gq3v","ark:/21198/zz0002hhv2","","","Page","patentmedcards/masters/21198-zz0002hhv2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhv2%2F9664gq3v"
"Patent Medicine Cards","ark:/21198/zz0002hhwk/3s659b6z","ark:/21198/zz0002hhwk","","","Page","patentmedcards/masters/21198-zz0002hhwk-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hhwk%2F3s659b6z"
