Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.normalized,Format.extent,Genre,Language,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject topic,volume | issue,IIIF Manifest URL
Work,Cuba y América 1904-05-22,bncjm_cubayamerica_19040522,ark:/21198/z1f78sfq,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573spg,,,1904-05-22,44 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f78sfq/manifest
Work,Cuba y América 1904-05-29,bncjm_cubayamerica_19040529,ark:/21198/z19g81qc,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf386v,,,1904-05-29,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g81qc/manifest
Work,Cuba y América 1904-06-05,bncjm_cubayamerica_19040601,ark:/21198/z15q78z6,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0nc8,,,1904-06-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q78z6/manifest
Work,Cuba y América 1904-06-12,bncjm_cubayamerica_19040612,ark:/21198/z12257m2,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g4751s,,,1904-06-12,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12257m2/manifest
Work,Cuba y América 1904-06-19,bncjm_cubayamerica_19040619,ark:/21198/z1x94r4s,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4j49,,,1904-06-19,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x94r4s/manifest
Work,Cuba y América 1904-06-26,bncjm_cubayamerica_19040626,ark:/21198/z1sj40fw,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80vwg,,,1904-06-26,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj40fw/manifest
Work,Cuba y América 1904-07-03,bncjm_cubayamerica_19040703,ark:/21198/z1ns37s2,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6zcq,,,1904-07-03,40 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns37s2/manifest
Work,Cuba y América 1904-07-10,bncjm_cubayamerica_19040710,ark:/21198/z1j12h22,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710g5f,,,1904-07-10,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j12h22/manifest
Work,Cuba y América 1904-07-17,bncjm_cubayamerica_19040717,ark:/21198/z1d81r9w,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m359gd,,,1904-07-17,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d81r9w/manifest
Work,Cuba y América 1904-07-24,bncjm_cubayamerica_19040724,ark:/21198/z18h10kj,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1d4f,,,1904-07-24,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h10kj/manifest
Work,Cuba y América 1904-07-31,bncjm_cubayamerica_19040731,ark:/21198/z14t8z8m,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w691g4,,,1904-07-31,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14t8z8m/manifest
Work,Cuba y América 1904-08-07,bncjm_cubayamerica_19040807,ark:/21198/z11286h4,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht53zh,,,1904-08-07,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11286h4/manifest
Work,Cuba y América 1904-08-14,bncjm_cubayamerica_19040814,ark:/21198/z1w97q1v,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2x8g,,,1904-08-14,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w97q1v/manifest
Work,Cuba y América 1904-08-21,bncjm_cubayamerica_19040821,ark:/21198/z1rj6zbk,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh90p3,,,1904-08-21,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj6zbk/manifest
Work,Cuba y América 1904-08-28,bncjm_cubayamerica_19040828,ark:/21198/z1ms66np,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545390,,,1904-08-28,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ms66np/manifest
Work,Cuba y América 1904-09-04,bncjm_cubayamerica_19040904,ark:/21198/z1h15fvc,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1f5m,,,1904-09-04,38 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h15fvc/manifest
Work,Cuba y América 1904-09-11,bncjm_cubayamerica_19040911,ark:/21198/z1c84q42,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97qvm,,,1904-09-11,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c84q42/manifest
Work,Cuba y América 1904-09-18,bncjm_cubayamerica_19040918,ark:/21198/z17m2ntn,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3tcv,,,1904-09-18,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17m2ntn/manifest
Work,Cuba y América 1904-09-25,bncjm_cubayamerica_19040925,ark:/21198/z13v1x2w,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9x1n,,,1904-09-25,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 16 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13v1x2w/manifest
Work,Cuba y América 1904-10-02,bncjm_cubayamerica_19041002,ark:/21198/z10315c9,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t467s6,,,1904-10-02,42 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 17 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10315c9/manifest
Work,Cuba y América 1904-11-06,bncjm_cubayamerica_19041106,ark:/21198/z1vb0nzh,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr883k,,,1904-11-06,42 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 17 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vb0nzh/manifest
Work,Cuba y América 1904-12-04,bncjm_cubayamerica_19041204,ark:/21198/z1qj9x5r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0hnf,,,1904-12-04,40 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 17 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qj9x5r/manifest
Work,Cuba y América 1905-01-01,bncjm_cubayamerica_19050101,ark:/21198/z1ks95fd,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj419h,,,1905-01-01,54 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 17 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks95fd/manifest
Work,Cuba y América 1905-01-08,bncjm_cubayamerica_19050108,ark:/21198/z1g18dpj,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t467tn,,,1905-01-08,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g18dpj/manifest
Work,Cuba y América 1905-01-15,bncjm_cubayamerica_19050115,ark:/21198/z1bc6cd0,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2bbw,,,1905-01-15,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc6cd0/manifest
Work,Cuba y América 1905-01-22,bncjm_cubayamerica_19050122,ark:/21198/z16m5mp8,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9xbp,,,1905-01-22,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m5mp8/manifest
Work,Cuba y América 1905-01-29,bncjm_cubayamerica_19050129,ark:/21198/z12v4vzj,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8sxp,,,1905-01-29,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4vzj/manifest
Work,Cuba y América 1905-02-05,bncjm_cubayamerica_19050205,ark:/21198/z1z34cjv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516cxq,,,1905-02-05,46 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z34cjv/manifest
Work,Cuba y América 1905-02-12,bncjm_cubayamerica_19050212,ark:/21198/z1tb3msp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5njw,,,1905-02-12,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb3msp/manifest
Work,Cuba y América 1905-02-19,bncjm_cubayamerica_19050219,ark:/21198/z1pk2w0g,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r37mh,,,1905-02-19,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk2w0g/manifest
Work,Cuba y América 1905-02-26,bncjm_cubayamerica_19050226,ark:/21198/z1jt247p,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s245g,,,1905-02-26,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt247p/manifest
Work,Cuba y América 1905-03-05,bncjm_cubayamerica_19050305,ark:/21198/z1f5030w,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6zfm,,,1905-03-05,42 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f5030w/manifest
Work,Cuba y América 1905-03-12,bncjm_cubayamerica_19050312,ark:/21198/z19c9b75,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg96zv,,,1905-03-12,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c9b75/manifest
Work,Cuba y América 1905-03-19,bncjm_cubayamerica_19050319,ark:/21198/z15m8kjw,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448262,,,1905-03-19,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m8kjw/manifest
Work,Cuba y América 1905-03-26,bncjm_cubayamerica_19050326,ark:/21198/z11v7tt5,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8f9q,,,1905-03-26,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 18 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v7tt5/manifest
Work,Cuba y América 1905-04-02,bncjm_cubayamerica_19050402,ark:/21198/z1x37bbk,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78tbs,,,1905-04-02,44 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x37bbk/manifest
Work,Cuba y América 1905-04-09,bncjm_cubayamerica_19050409,ark:/21198/z1sb6kkd,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9kb3,,,1905-04-09,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb6kkd/manifest
Work,Cuba y América 1905-04-16,bncjm_cubayamerica_19050416,ark:/21198/z1nk5tvp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng75f5,,,1905-04-16,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk5tvp/manifest
Work,Cuba y América 1905-04-23,bncjm_cubayamerica_19050423,ark:/21198/z1hx3sjp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh61xt,,,1905-04-23,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx3sjp/manifest
Work,Cuba y América 1905-04-30,bncjm_cubayamerica_19050430,ark:/21198/z1d531s6,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3n0g,,,1905-04-30,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d531s6/manifest
Work,Cuba y América 1905-05-07,bncjm_cubayamerica_19050507,ark:/21198/z18d293b,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2hkg,,,1905-05-07,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d293b/manifest
Work,Cuba y América 1905-05-14,bncjm_cubayamerica_19050514,ark:/21198/z14n1jfh,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9167,,,1905-05-14,20 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n1jfh/manifest
Work,Cuba y América 1905-05-21,bncjm_cubayamerica_19050521,ark:/21198/z10w0snw,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1xzj,,,1905-05-21,20 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w0snw/manifest
Work,Cuba y América 1905-05-28,bncjm_cubayamerica_19050528,ark:/21198/z1w4096r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3tfr,,,1905-05-28,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w4096r/manifest
Work,Cuba y América 1905-06-04,bncjm_cubayamerica_19050604,ark:/21198/z1rb9jf1,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21dhp,,,1905-06-04,20 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb9jf1/manifest
Work,Cuba y América 1905-06-11,bncjm_cubayamerica_19050611,ark:/21198/z1mp7h3k,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v4390w,,,1905-06-11,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 19 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp7h3k/manifest
