Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Visibility,Thumbnail,Subject.conceptTopic,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Type.genre,Name.subject,Subject,Subject.descriptiveTopic,Name.repository,Rights.servicesContact,Language,Name.photographer,Name.donor,Name.correspondent,Subject geographic,Name.recipient,Rights.rightsHolderContact,Name.creator,Local identifier,Title,Description.abstract,Description.note,Alt ID.local,Summary,Date.normalized,Date.creation,Format.extent,Coverage.geographic,Description.caption,Description.latitude,Description.longitude,Alt ID.url,AltTitle.other,Note,Relation.isPartOf,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptbw,ark:/21198/zz002311rn,10,Completed with minimal metadata,Work,gordo/image/yrlsc_gordonphotos_0710.tif,,,,,,,,still image,copyrighted,unknown,Black-and-white photographs,"Gant, Bess M., $d 1896-1962|~|Key, Alyce, $d 1911-2010|~|Hampton, Lionel|~|Hampton, Gladys",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 3,"Lionel and Gladys Hampton, Alyce Key, and Bessie Gant, Los Angeles, 1940s",,"L to R: Lionel Hampton, Alyce Key, Bessie Gant, Gladys Hampton.|~|All information concerning the content and description of the image was provided by Walter Gordon.",710|~|YRLSC_gordonphotos_0710,,1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptbw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptbw/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptcd,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0711.tif,,,,,,,African American motion picture actors and actresses--California--Los Angeles|~|African American actors $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"McKinney, Nina Mae, $d 1913-1967|~|Randolph, Lillian, $d 1898-1980",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 3,"Lillian Randolph and Nina Mae McKinney in Los Angeles, 1940s",,"L to R: Lillian Randolph Chase, an unidentified woman, and Nina Mae McKinney.|~|All information concerning the content and description of the image was provided by Walter Gordon.",711|~|YRLSC_gordonphotos_0711,"Nina Mae McKinney was one of the earliest African American leading actresses. Director King Vidor tapped her for the lead in the 1929 musical Hallelujah; however, during that era, Hollywood was reluctant to showcase African American actresses in leading roles.|~|Lillian Randolph (later Lillian Randolph Chase) was an African American radio, television and film actress, as well as a singer. She was born in Knoxville, Tennessee, the younger sister of Amanda Randolph (who went on to become an actress). Lillian's best known role was the maid Birdie Lee Coggins on the Great Gildersleeve, which began as a radio program and moved to television. In the 1940s, she and her husband, boxer Jack Chase, purchased a home in the ""Sugar Hill"" district (West Adams), but could not move in because of restrictive racial covenants. The US Supreme Court declared such covenants unconstitutional in 1948.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptcd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptcd/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptdx,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0712.tif,,,,,,,,still image,copyrighted,unknown,Black-and-white photographs,"Harris Wheeler, Anne",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 3,"Anne Harris Wheeler and three friends, Los Angeles, 1940s",,All information concerning the content and description of the image was provided by Walter Gordon.|~|Anne Harris Wheeler is 2nd from the right. The other three women in the photograph are unidentified.,712|~|YRLSC_gordonphotos_0712,"Anne Harris Wheeler was represented by attorney Walter L. Gordon, Jr. in at least one divorce.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptdx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptdx/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptff,ark:/21198/zz002311rn,10,Completed with minimal metadata,Work,gordo/image/yrlsc_gordonphotos_0713.tif,,,,,,,African American physicians $z Washington (D.C.),still image,copyrighted,unknown,Black-and-white photographs,"Muse, Clarence|~|Dones, Sydney P. (Sydney Preston), $d 1892-1947|~|Bratton, B. B. $q (Bertrand Ballard), $d 1899-1969|~|Goodloe, William Andrew, $d 1894-1973|~|Zetar, Frank G. $q (Frank Gary), $c Dr., $d 1904-1977|~|Stokes, Doc|~|Zatar, Alfreda",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Group with Dr. William Goodloe at Villa Arlington in Los Angeles, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|Front row: ""Doc""Stokes (1st), Frank G. Zetar (2nd), ""Dunning"" (3rd), Alfreda Zatar (5th), William Goodloe (6th), B. B. Bratton (8th). Clarence Muse (far right, seated?, big smile). Sydney Dones (chin on Goodloe's shoulder),",713|~|YRLSC_gordonphotos_0713,"Dr. Frank Gary Zetar was a chiropractor.|~|Clarence Muse was an African American vaudevillian and actor.|~|Dr. William Goodloe was a physician from Washington D.C. who later served more than 2 years in prison for performing an abortion, as well as obstructing justice and bribery charges.|~|B.B. Bratton earned his B.A. from the University of Chicago and worked in Lousiana as a certified public accountant. He passed the bar in Los Angeles in 1924 and practiced law.|~|Sidney Dones was a real estate broker and businessman.  He was the first black graduate of LaSalle Extension School, a school that put out legal course materials for people to study at home.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptff,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptff/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptgz,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0714.tif,,,,,,,Secretaries $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Foppe, Melba",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Melba Foppe at a committee meeting, Los Angeles, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|Melba Foppe is seated at the far left, at what is apparently some kind of committee meeting. The other people in the photograph are unidentified.",YRLSC_gordonphotos_0714,"Melba Foppe was Walter L. Gordon, Jr.'s long-time secretary.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptgz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptgz/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pthg,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0715.tif,,,,,,,,still image,copyrighted,unknown,Black-and-white photographs,"Hill, Herman, $d 1906-1991|~|Gant, Bess M., $d 1896-1962|~|Fentress, J. Cullen, $d 1910-1989|~|Richardson, Maudelle, $d b. 1912|~|Washington, Chester L.|~|Fentress, Lillian|~|Hill, Gladys, $d b. 1907 or 08|~|Cutler, George M. (George Miles), $d 1901-1949|~|Evans, Lois J., 1913-1986",,,"University of California, Los Angeles. $b Library Special Collections",,zxx,"Cutler, George M. (George Miles), $d 1901-1949",,,,,,,Collection 1867 Box 5 Folder 1,"Party at photographer George Cutler's house, Los Angeles, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|Seated on floor (L to R): Lillian Fentress, Chester Washington, Bessie Gant, an unidentified woman, Cullen Fentress. Seated on the couch (L to R): Maudelle Richardson, Gladys Hill, Herman Hill, an unidentified woman, a man identified by his last name ""Stubblefield"" and an unidentified man. Standing (L to R): an unidentified woman and man, Lois Evans, and George Cutler.|~|George Cutler lived at 2710 Griffith Avenue in 1942.",YRLSC_gordonphotos_0715,"Lillian (""Lil"") Fentress was active in the Zeta Phi Beta sorority, the YWCA, and in the Los Angeles Elks organization. She was married to J. Cullen Fentress.|~|Gladys Hill, married to Herman Hill, was  active in civic and social clubs including the Kansis City Brunch Club.|~|Bessie M. Gant was a columnist from the Pittsburgh Courier.|~|George Cutler was a commercial photographer.|~|Maudelle Richardson was the wife of H. Leonard Richardson and an avid golfer.|~|Dr. Lois Evans was a chiropodist.|~|Herman Hill was a newspaper reporter and helped to establish the Pittsburg Courier in Los Angeles. He was also the first African American to play varsity basketball at USC.|~|Chester L. Washington became the first African American news employee at the Los Angeles Mirror-News in 1955, and in 1962 he went to work for The Los Angeles Sentinel, where he became editor. He eventually purchased a number of newspapers, becoming the owner of Central News-Wave Publications.|~|J. Cullen Fentress was the owner of Fentress Press, and  served as the founding President of the Western States Golf Association.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,Photographer's stamp: Geo. M. Cutler photography,34.018533,-118.258068,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pthg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pthg/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptj0,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0716.tif,,,,,,,Liquor stores $z California $z Los Angeles|~|African American businesspeople $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Five Star Liquor Store|~|Senters, Leonard|~|Senters, Hazel|~|Senters, Clara",Business,,"University of California, Los Angeles. $b Library Special Collections",,eng,,,,,,,,Collection 1867 Box 5 Folder 1,"Five Star Liquor Store on Central Avenue, Los Angeles, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|The Five Star Liquor Store was located at 4625 Central Avenue|~|L to R: Leonard Senters, Clara Senters, an unidentified man, an unidentified woman (possibly Hazel Senters).",YRLSC_gordonphotos_0716,"Hazel Senters was the sister of Leonard Senters, the manager of the Five Star Liquor Store.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,34.001024762038355,-118.25639605522156,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptj0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptj0/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptkh,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0717.tif,,,,,,,African American legislators $z California $z Los Angeles County|~|African American journalists $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Hawkins, Augustus F.|~|Greene, Bené",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Democratic legislator Augustus F. Hawkins with reporter Bené Greene, Los Angeles, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|Augustus F. (Freeman) Hawkins, center with reporter Bené Greene, right.  The man at the left is unidentified.",YRLSC_gordonphotos_0717,"Bené Green was a reporter.|~|Hawkins was known for his work supporting civil rights and organized labor, and was the first African American legislator representing California in the U. S. Congress.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptkh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptkh/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptm1,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0718.tif,,,,,,,Lieutenant governors $z California|~|African American lawyers--California--Los Angeles|~|Political candidates $z California $z Los Angeles|~|African American accountants $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Knight, Goodwin, $d 1896-1970|~|Bratton, B. B. $q (Bertrand Ballard), $d 1899-1969|~|Townsend, Vince Monroe, $c Jr., $d 1906-1997",Government|~|People|~|Legal,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Attorney Vince Monroe Townsend, Jr., candidate for Congress, with B. B. Bratton and Lt. Gov. Goodwin Knight, Los Angeles, 1947 or 1948",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|L to R:  Bertrand B. Bratton, Goodwin Knight, and Vince Monroe Townsend, Jr.",YRLSC_gordonphotos_0718,"Vince Monroe Townsend, Jr. was an attorney. Admitted to the California Bar in 1943, he was an advocate for abolishing restrictive covenants for minority groups on real estate in residential areas in the late 1940s. From about 1947 to about 1965, he ran for political office at the city and State levels several times. Affiliated with the Republican Party starting in 1956, he returned to the Democratic Party in 1966.  As of 1966, he was a Los Angeles County public defender. In 1987 he was a judge pro tempore in the Inglewood Municipal Court. Townsend is listed as an actor in three films: Valley of the Head Hunters (1953), Jungle Man-Eaters (1954), and Weird Science (1985).|~|Bratton was a candidate for Los Angeles City Council and had been a member of the Phi Beta Sigma.",,[1947 or 1948]|~|1947/1948,1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptm1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptm1/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptnj,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0719.tif,,,,,,,African American comedians|~|African American boxers,still image,copyrighted,unknown,Black-and-white photographs,"Louis, Joe, $d 1914-1981.|~|Smith, Wonderful",Entertainment|~|People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Boxer Joe Louis and comedian Wonderful Smith, Los Angeles, 1940s",,"L to R: Joe Louis, Wonderful Smith.|~|All information concerning the content and description of the image was provided by Walter Gordon.",YRLSC_gordonphotos_0719,,1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptnj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptnj/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptp2,ark:/21198/zz002311rn,10,Completed with minimal metadata,Work,gordo/image/yrlsc_gordonphotos_0720.tif,,,,,,,African American lawyers--California--Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Mundy, Jimmy|~|Mundy, Dorothy, $d 1909-1947|~|Reed, Leonard|~|Mills, Lillian|~|Gordon, Walter L., $c Jr., $d 1908-2012|~|Mills, Herbert, $d 1912-1989",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Walter L. Gordon, Jr., with Leonard Reed and Jimmy and Dorothy Mundy, Los Angeles, 1940s",,All information concerning the content and description of the image was provided by Walter Gordon.,720|~|YRLSC_gordonphotos_0720,,1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptp2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptp2/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptqk,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0721.tif,,,,,,,,still image,copyrighted,unknown,Black-and-white photographs,"Taylor, Nicky",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Nicky Taylor, wife of Sam Taylor, Los Angeles, 1940s",,All information concerning the content and description of the image was provided by Walter Gordon.,YRLSC_gordonphotos_0721,Nicky (Micky?) Taylor was married to sportsman and after-hours impresario Sam Taylor.,1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptqk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptqk/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025ptr3,ark:/21198/zz002311rn,2,Completed,Work,gordo/image/yrlsc_gordonphotos_0722.tif,,,,,,,African American dancers $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Taylor, Nicky|~|Johnson, Mae, $d 1916-1999",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 5 Folder 1,"Mae Johnson and Nicky Taylor, Los Angeles, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|L to R.: Mae Johnson, Nicky (Micky?) Taylor",YRLSC_gordonphotos_0722,"Mae Johnson was a showgirl, dancer, singer and actress who was well known in the black entertainment world in the 1930s and 1940s. Her career began with nightclub performances  in New York. She had the staring role in the film ""Keep Punching."" On the west coast she appeared in a few Hollywood films that had black musical numbers, giving a memorable performance in Lena Horne's ""Stormy Weather."" She recorded some songs with Austin McCoy and co-starred in the hit play ""Two in a bed"" with Louise Beavers.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ptr3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025ptr3/manifest
