Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.subject,Name.repository,Rights.statementLocal,Rights.copyrightStatus,Name.creator,Note,Title,Alt ID.local,Description.note,Coverage.geographic,AltIdentifier.local,Date.creation,Subject temporal,Format.dimensions,Format.medium,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbqm,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbqm_1830723_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mixed group of Macedonian singers and musicians,ph_00196,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbqm,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbqm/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbr4,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbr4_1830774_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA Persian music ensemble in concert,ph_00229,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbr4,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbr4/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbsn,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbsn_1830726_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,"Woman, probably a singer",ph_00200,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbsn,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbsn/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbvp,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbvp_1830795_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood and musicians at recording session with UCLA ensemble,ph_00238,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbvp,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbvp/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbw6,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbw6_1830789_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood leading UCLA Javanese gamelan ensemble,ph_00235,"First fellow is Alex [surname?], Shirley Hood, Gould Stevens, Bob Brown, Robert Garfias, Dave Morton, in the back Jimmy Jone, Mantle Hood, and Max Harrell.  ""As Chokorda Mas used to call us, the Golden Gamelan Babies.""  (Identified by Robert Garfias).Updated in other file.",,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbw6,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbw6/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbxq,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbxq_1830897_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Pair of cymbals,ph_00378,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbxq,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbxq/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cbz7,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cbz7_1830834_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,"Large group of schoolchildren, singing, in the UCLA gamelan room",ph_00254,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cbz7,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cbz7/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc07,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc07_1830786_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood leading UCLA Javanese gamelan ensemble,ph_00233,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc07,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc07/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc1r,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc1r_1830798_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA Javanese gamelan ensemble,ph_00240,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc1r,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc1r/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc28,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc28_1830813_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA Javanese gamelan ensemble,ph_00247,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc28,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc28/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc3s,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc3s_1830807_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA Balinese gamelan ensemble,ph_00244,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc3s,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc3s/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc49,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc49_1830840_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Proof sheet of pictures from a visit to UCLA of Balinese musicians and dancers,ph_00258,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc49,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc49/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc5t,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc5t_1830816_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood speaking during a concert of the UCLA Balinese Gamelan,ph_00248,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc5t,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc5t/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc6b,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc6b_1830819_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Two individuals (Yoko Tahara and Bob Brown) playing koto at UCLA,ph_00249,Yoko Tahara teaching koto to Bob Brown.  (Identified by Robert Garfias),,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc6b,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc6b/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc7v,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc7v_1830822_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood attending a North Indian classical music concert (in India?),ph_00250,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc7v,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc7v/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc8c,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc8c_1830780_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA student playing vina,ph_00231,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc8c,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc8c/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cc9w,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cc9w_1830831_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,"Large group of schoolchildren, singing, in the UCLA gamelan room",ph_00253,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cc9w,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cc9w/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccbd,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccbd_1830801_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA Javanese gamelan ensemble,ph_00242,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccbd,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccbd/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cccx,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cccx_1830804_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA Balinese gamelan ensemble,ph_00243,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cccx,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cccx/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccdf,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccdf_1830837_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Javanese gamelan,ph_00256,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccdf,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccdf/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccfz,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccfz_1830825_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood with a group of Javanese men and women in front of two gongs,ph_00251,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccfz,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccfz/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccgg,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccgg_1830828_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood in the UCLA gamelan room,ph_00252,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccgg,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccgg/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cch0,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cch0_1830792_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood playing kendang,ph_00236,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cch0,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cch0/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccjh,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccjh_1830810_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood playing kendang in UCLA Javanese gamelan ensemble,ph_00246,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccjh,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccjh/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cck1,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cck1_1830783_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,UCLA students playing Javanese gamelan,ph_00232,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cck1,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cck1/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccmj,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccmj_1830843_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Photos from the filming of Mantle Hood's Atumpan film,ph_00266,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccmj,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccmj/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccn2,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccn2_1830846_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Three Nigerian musicians,ph_00268,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccn2,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccn2/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccpk,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccpk_1830912_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,H. Parker’s augklung set being played by seller—Tukang augklung named Poniman,ph_00387,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccpk,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccpk/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccq3,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccq3_1830873_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,[Unidentified - 1 of 5 duplicates],ph_00366_3,"Duplicate: 21198/zz0027cd7b (ph_00366_1), 21198/zz0025kb2n )ph_00366_1), 21198/zz0025kb98 (ph_00366-2), 21198/zz0027ccq3 (ph_00366_3), 21198/zz0025kb35 (ph_00366_3)",,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccq3,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccq3/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccrm,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccrm_1830849_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Two Javanese rebab bodies,ph_00344,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccrm,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccrm/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccs4,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccs4_1830909_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Photo of a man playing a bowed instrument outdoors,ph_00382,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccs4,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccs4/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cctn,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cctn_1830978_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,"Twelve-stringed kayagum, or popgeum",ph_00508,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cctn,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cctn/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccv5,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccv5_1830900_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Drilbu bell,ph_00379,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccv5,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccv5/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccwp,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccwp_1830855_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Thai 'mon ensemble',ph_00363,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccwp,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccwp/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027ccx6,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027ccx6_1830858_master.tif,,,,still image,,,"Hood, Mantle","University of California, Los Angeles. Ethnomusicology Archive",,,,,Mantle Hood and others playing Thai instruments,ph_00364,"Mantle Hood, Edna Strom (Ethnomusicology secretary), Robert Garfias, Max Harrell, Lois Anderson, Dave Morton.  (Identified by Robert Garfias, who also noted: ""Mantle wanted this for a publicity picture but none of us, except Dave really played any of those instruments. Well, except maybe Max. He played everything.""",,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027ccx6,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027ccx6/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cczq,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cczq_1830891_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,"Two long, valvless brass horns",ph_00375,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cczq,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cczq/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cd0q,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cd0q_1830888_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Photo of the tombak drum,ph_00373,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cd0q,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cd0q/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cd17,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cd17_1830852_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Three rebab bodies,ph_00345,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cd17,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cd17/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cd2r,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cd2r_1830879_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Varieties of drum heads,ph_00370,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cd2r,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cd2r/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cd38,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cd38_1830894_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Drum and stick,ph_00377,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cd38,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cd38/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cd4s,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cd4s_1830915_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,H. Parker’s augklung set being played by seller—Tukang augklung named Poniman,ph_00388,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cd4s,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cd4s/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz0027cd59,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz0027cd59_1830921_master.tif,,,,still image,,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,Male musicians playing the gamelan with children watching,ph_00395,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cd59,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cd59/manifest
