Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Subject,Type.genre,Coverage.geographic,Rights.servicesContact,Language,Name.creator,Name.photographer,Name.subject,Name.repository,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,AltTitle.uniform,Title,Alt ID.local,Description.caption,Date.creation,Date.normalized,Description.note,Description.abstract,Description.latitude,Description.longitude,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Blaney (Harry French) Papers,ark:/21198/zz002jk518,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00098.tif,,,,,private,still image,copyrighted,Furrow irrigation|~|Irrigation research $z California $z Riverside|~|Irrigation engineering $z California,Black-and-white photographs|~|slides (photographs)|~|cellulose nitrate film|~|diagrams,,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Diagram titled ""Methods of Irrigation. Furrow-Basin and Basin,"" 1935",uclamss_1682_00098,Text from negative sleeve: 105.1. Methods of irrigation; furrow-basin and basin. Neg.: 29 & [no. crossed out:] 790-14. Taken by: C. Compton. Date: 3/27/1935. Slide No.: 13.,"March 27, 1935",1935-03-27,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk518,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk518/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk52s,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00099.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research,Black-and-white photographs|~|slides (photographs)|~|cellulose nitrate film|~|maps (documents),,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Map titled ""Climatic zones of the Southern California Citrus Belt,"" 1935",uclamss_1682_00099,Text from negative sleeve: 107. Climatic zones of the Southern California Citrus Belt. Neg.: 30 & [no. crossed out:] 790-9. Taken by: C. Compton. Date: 10/31/1935. Slide No.: 8.,"October 31, 1935",1935-10-31,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk52s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk52s/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk539,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00100.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research|~|Irrigation research $z California $z Riverside|~|Citrus $x Irrigation,Black-and-white photographs|~|slides (photographs)|~|cellulose nitrate film|~|line graphs,,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Graph titled ""Average Consumptive Use Coastal Zone,"" 1935",uclamss_1682_00100,Handwritten on negative: CC - 31|~|Text from negative sleeve: 107. Average consumptive use Coastal Zone. Neg.: 31. Taken by: Compton. Date: 10/31/35. Slide No.: 9.,"October 31, 1935",1935-10-31,"Graph showing the ""Average Consumptive Use Coastal Zone"" as ""acre inches"" from April through October in 1935.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk539,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk539/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk54t,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00101.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research|~|Irrigation research $z California $z Riverside|~|Citrus $x Irrigation,Black-and-white photographs|~|slides (photographs)|~|cellulose nitrate film|~|line graphs,,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Graph titled ""Average Consumptive Use, 1932. Arlington. Riverside,"" 1935",uclamss_1682_00101,"Text from negative sleeve: 107. Average consumptive use, 1932--Arlington and Riverside. Neg.: 32 & [no. crossed out:] 790-10. Taken by: C. Compton. Date: 10/31/1935. Slide No.: 11.","October 31, 1935",1935-10-31,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk54t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk54t/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk55b,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00102.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research,Black-and-white photographs|~|cellulose nitrate film,,,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Root system of Washington navel orange tree, 1935",uclamss_1682_00102,"Text from negative sleeve: 106.144. Root system of Washington Navel orange tree grown in balanced tank. Removed Dec. 13, 1935. Weight of top 8 1/2 lbs., Root system 7 1/2 lbs. Neg.: 33. Taken by: C. Compton. Date: Dec. 16, 1935.","December 16, 1935",1935-12-16,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk55b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk55b/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk56v,ark:/21198/zz002jjxtb,5,Imported,Work,blaney/tiff/uclamss_1682_00103i.tif,,,,,private,still image,copyrighted,,Black-and-white photographs|~|cellulose nitrate film,,,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,z - uclamss_1682_00103i,uclamss_1682_00103i,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk56v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk56v/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk57c,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00104.tif,,,,,private,still image,copyrighted,Cover crops $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Cover crop with melilotus in field 1 at the Citrus Experiment Station, Riverside, 1936",uclamss_1682_00104,"Text from negative sleeve: 106.25.  Mustard covercrop with melilotus covercrop in foreground. CES Field 1, Block E. Neg.: 33 & [no. crossed out:] CC 10. Taken by: O. C. Compton. Date: April 1936.",April 1936,1936-04,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk57c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk57c/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk58w,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00105.tif,,,,,private,still image,copyrighted,Cover crops $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Cover crop of mustard and melilotus in a field 1 at the Citrus Experiment Station, Riverside, 1936",uclamss_1682_00105,"Text from negative sleeve: 106.25.  Mustard covercrop with melilotus covercrop in foreground. CES Field 1, Block E. Neg.: 34 & [no. crossed out:] CC 10. Taken by: C. Compton. Date: April 1936.",April 1936,1935-04,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk58w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk58w/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk59d,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00106.tif,,,,,private,still image,copyrighted,Cover crops $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Melilotus cover crop plot in field 1 at the Citrus Experiment Station, Riverside",uclamss_1682_00106,"Text from negative sleeve: 106.25.  General view of Melilotus covercrop plot, field 1, Block E, C.E.S. [Citrus Experiment Station ] Neg.: 35 & [no. crossed out:] CC 11. Taken by: C. Compton. Date: April 1936.",April 1936,1936-04,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk59d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk59d/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk5bx,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00107.tif,,,,,private,still image,copyrighted,Colorado River (Colo.-Mexico)|~|Laguna Dam (Ariz.),Black-and-white photographs|~|cellulose nitrate film,Arizona,,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Laguna Diversion Dam on the Colorado River, Arizona, 1936",uclamss_1682_00107,Text from negative sleeve: 150.7.  Water flowing over Laguna Dam on Colorado River. Neg.: 36. Taken by: CC. Date: 8-36.,August 1936,1936-08,"View across the Laguna Diversion Dam, spanning the Colorado River.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk5bx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk5bx/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk5cf,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00108.tif,,,,,private,still image,copyrighted,Hoisting machinery|~|Irrigation canals and flumes $z California $z Imperial County|~|All American Canal (Calif.),Black-and-white photographs|~|cellulose nitrate film,Imperial County (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"General view of construction of the All-American Canal through sand hills, Imperial Valley, 1936",uclamss_1682_00108,"Text from negative sleeve: 161.1. General view of construction of All-American Canal through sand hills, Imperial Valley. Neg.: 37. Taken by: CC. Date: Aug. 1936.",August 1936,1936-08,View of a steam crane engaged in the construction of the All-American Canal in sand hills.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk5cf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk5cf/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk5dz,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00109.tif,,,,,private,still image,copyrighted,Hoisting machinery|~|Irrigation canals and flumes $z California $z Imperial County|~|All American Canal (Calif.),Black-and-white photographs|~|cellulose nitrate film,Imperial County (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"General view of construction of the All-American Canal through sand hills, Imperial Valley, 1936",uclamss_1682_00109,"Text from negative sleeve: 161.1. General view of construction of All-American Canal through sand hills, Imperial Valley. Neg.: 37. Taken by: CC. Date: Aug. 1936.",August 1936,1936-08,View of a steam crane engaged in the construction of the All-American Canal in sand hills.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk5dz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk5dz/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk5fg,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00110.tif,,,,,private,still image,copyrighted,Hoisting machinery|~|Irrigation canals and flumes $z California $z Imperial County|~|All American Canal (Calif.),Black-and-white photographs|~|cellulose nitrate film,Imperial County (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"General view of construction of the All-American Canal through sand hills, Imperial Valley, 1936",uclamss_1682_00110,"Text from negative sleeve: 161.1. General view of construction of All-American Canal through sand hills, Imperial Valley. Neg.: 38. Taken by: CC. Date: Aug. 1936.",August 1936,1936-08,View of a steam crane engaged in the construction of the All-American Canal in sand hills.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk5fg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk5fg/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk5g0,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00111.tif,,,,,private,still image,copyrighted,Hoisting machinery|~|Irrigation canals and flumes $z California $z Imperial County|~|All American Canal (Calif.),Black-and-white photographs|~|cellulose nitrate film,Imperial County (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"General view of construction of the All-American Canal through sand hills, Imperial Valley, 1936",uclamss_1682_00111,"Text from negative sleeve: 161.1. General view of construction of All-American Canal through sand hills, Imperial Valley. Neg.: 38. Taken by: CC. Date: Aug. 1936.",August 1936,1936-08,View of a steam crane engaged in the construction of the All-American Canal in sand hills.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk5g0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk5g0/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk5hh,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00112.tif,,,,,private,still image,copyrighted,Hoisting machinery|~|Irrigation canals and flumes $z California $z Imperial County|~|All American Canal (Calif.),Black-and-white photographs|~|cellulose nitrate film,Imperial County (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"General view of construction of the All-American Canal through sand hills, Imperial Valley, 1936",uclamss_1682_00112,"Text from negative sleeve: 161.1. General view of construction of All-American Canal through sand hills, Imperial Valley. Neg.: 39. Taken by: CC. Date: Aug. 1936.",August 1936,1936-08,View of a steam crane engaged in the construction of the All-American Canal in sand hills.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk5hh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk5hh/manifest
