Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,Delete in Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.statementLocal,Rights.servicesContact,Publisher.publisherName,Name.repository,Name.creator,Rights.permission,Subject.conceptTopic,Subject geographic,Name.photographer,Subject.descriptiveTopic,Date.creation,Coverage.geographic,Format.extent,Format.dimensions,Alt ID.local,Description.note,Date.normalized,Format.medium,Title,Language,Description.abstract,Relation.isPartOf,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2m5d,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2m5d_1982646_master.tif,265,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b12_f1_12567,,,,clus_434_b12_f1_12567,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2m5d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2m5d/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2m6x,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2m6x_1982649_master.tif,266,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b12_f1_12575,,,,clus_434_b12_f1_12575,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2m6x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2m6x/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2m7f,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2m7f_1982652_master.tif,267,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b12_f1_12734,,,,clus_434_b12_f1_12734,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2m7f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2m7f/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2m8z,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2m8z_1982655_master.tif,268,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b12_f1_12750,,,,clus_434_b12_f1_12750,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2m8z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2m8z/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2m9g,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2m9g_1982658_master.tif,269,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b12_f1_12752,,,,clus_434_b12_f1_12752,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2m9g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2m9g/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mb0,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mb0_1982661_master.tif,270,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b12_f5_13482,,,,clus_434_b12_f5_13482,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mb0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mb0/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mch,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mch_1982664_master.tif,271,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b13_f3_14193,,,,clus_434_b13_f3_14193,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mch,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mch/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2md1,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2md1_1982667_master.tif,272,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b13_f3_14194,,,,clus_434_b13_f3_14194,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2md1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2md1/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mfj,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mfj_1982670_master.tif,273,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b14_f4_15614,,,,clus_434_b14_f4_15614,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mfj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mfj/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mg2,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mg2_1982673_master.tif,274,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b14_f4_15615,,,,clus_434_b14_f4_15615,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mg2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mg2/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mhk,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mhk_1982676_master.tif,275,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b14_f4_15620,,,,clus_434_b14_f4_15620,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mhk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mhk/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mj3,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mj3_1982679_master.tif,276,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b14_f4_15623,,,,clus_434_b14_f4_15623,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mj3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mj3/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mkm,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mkm_1982684_master.tif,277,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b3_f4_2926,,,,clus_434_b3_f4_2926,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mkm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mkm/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mm4,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mm4_1982685_master.tif,278,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b3_f4_2934,,,,clus_434_b3_f4_2934,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mm4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mm4/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mnn,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mnn_1982688_master.tif,279,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b10_f4_11078,,,,clus_434_b10_f4_11078,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mnn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mnn/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mp5,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mp5_1982691_master.tif,280,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11820,,,,clus_434_b11_f3_11820,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mp5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mp5/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mqp,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mqp_1982696_master.tif,281,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11824,,,,clus_434_b11_f3_11824,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mqp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mqp/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mr6,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mr6_1982697_master.tif,282,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11828,,,,clus_434_b11_f3_11828,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mr6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mr6/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2msq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2msq_1982700_master.tif,283,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11833,,,,clus_434_b11_f3_11833,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2msq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2msq/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mt7,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mt7_1982703_master.tif,284,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11844,,,,clus_434_b11_f3_11844,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mt7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mt7/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mvr,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mvr_1982706_master.tif,285,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11848,,,,clus_434_b11_f3_11848,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mvr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mvr/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mw8,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mw8_1982709_master.tif,286,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11849,,,,clus_434_b11_f3_11849,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mw8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mw8/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mxs,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mxs_1982714_master.tif,287,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b11_f3_11851,,,,clus_434_b11_f3_11851,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mxs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mxs/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2mz9,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2mz9_1982715_master.tif,288,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23680,,,,clus_434_b21_f4_23680,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2mz9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2mz9/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n09,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n09_1982720_master.tif,289,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23702,,,,clus_434_b21_f4_23702,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n09/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n1t,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n1t_1982721_master.tif,290,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23704,,,,clus_434_b21_f4_23704,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n1t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n1t/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n2b,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n2b_1982724_master.tif,291,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23709,,,,clus_434_b21_f4_23709,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n2b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n2b/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n3v,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n3v_1982727_master.tif,292,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23718,,,,clus_434_b21_f4_23718,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n3v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n3v/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n4c,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n4c_1982730_master.tif,293,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23730,,,,clus_434_b21_f4_23730,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n4c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n4c/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n5w,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n5w_1982735_master.tif,294,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23738,,,,clus_434_b21_f4_23738,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n5w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n5w/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n6d,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n6d_1982736_master.tif,295,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23740,,,,clus_434_b21_f4_23740,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n6d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n6d/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n7x,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n7x_1982741_master.tif,296,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b21_f4_23743,,,,clus_434_b21_f4_23743,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n7x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n7x/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n8f,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n8f_1982744_master.tif,297,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f2_277,,,,clus_434_b1_f2_277,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n8f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n8f/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2n9z,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2n9z_1982747_master.tif,298,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f2_278,,,,clus_434_b1_f2_278,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2n9z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2n9z/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nbg,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nbg_1982750_master.tif,299,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f2_298,,,,clus_434_b1_f2_298,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nbg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nbg/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nc0,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nc0_1982753_master.tif,300,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9613,,,,clus_434_b9_f3_9613,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nc0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nc0/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ndh,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ndh_1982756_master.tif,301,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9619,,,,clus_434_b9_f3_9619,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ndh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ndh/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nf1,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nf1_1982759_master.tif,302,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9622,,,,clus_434_b9_f3_9622,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nf1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nf1/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ngj,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ngj_1982762_master.tif,303,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9628,,,,clus_434_b9_f3_9628,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ngj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ngj/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nh2,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nh2_1982765_master.tif,304,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9629,,,,clus_434_b9_f3_9629,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nh2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nh2/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2njk,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2njk_1982768_master.tif,305,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9633,,,,clus_434_b9_f3_9633,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2njk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2njk/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nk3,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nk3_1982771_master.tif,306,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9636,,,,clus_434_b9_f3_9636,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nk3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nk3/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nmm,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nmm_1982774_master.tif,307,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b9_f3_9642,,,,clus_434_b9_f3_9642,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nmm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nmm/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nn4,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nn4_1982777_master.tif,308,,private,,still image,color photographs,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,"University of California, Los Angeles. $b Library Special Collections",,Y,Dhuruba,,"Colburn, Tara",,2000 March,India -- Orissa -- Jaypur -- Koraput -- Boiparigurha -- Siribeda,1 photograph,24 x 36 mm,80: 1-36|~|clus_434_b10_f4_11088|~|11075-11110,"Slide held by UCLA Library Department of Special Collections, Collection no. 434, box 10, folder 4.|~|Washing cloths in the Kolab River about 100 meters from their village. Dhuruba woman drying bark for herbal medicine. Mother covering a baby in a cradle with a purple scarf. Two women in yellow and blue saris. Dhuruba boy sitting in the village and a Dhuruba woman standing to the side of him looking at Tara's camera. Woman making Siali leaf cups (Siali cups are larger than cups made of saal leaves). Dhuruba man making baskets.",1993/2003,color slide,"Dhuruba woman drying bark for herbal medicine, Siribeda, March 2000",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nn4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nn4/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2npn,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2npn_1982780_master.tif,309,,private,,still image,color photographs,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,"University of California, Los Angeles. $b Library Special Collections",,Y,Dhuruba,,"Colburn, Tara",,March 2000,India -- Orissa -- Jaypur -- Koraput -- Boiparigurha -- Siribeda,1 Photograph,36 x 24 mm,80: 1-36|~|clus_434_b10_f4_11092|~|11075-11110,"Slide held by UCLA Library Department of Special Collections, Collection no. 434, box 10, folder 4.|~|Washing cloths in the Kolab River about 100 meters from their village. Dhuruba woman drying bark for herbal medicine. Mother covering a baby in a cradle with a purple scarf. Two women in yellow and blue saris. Dhuruba boy sitting in the village and a Dhuruba woman standing to the side of him looking at Tara's camera. Woman making Siali leaf cups (Siali cups are larger than cups made of saal leaves). Dhuruba man making baskets.",1993/2003,color slide,"Mother covering a baby in a cradle with a purple scarf, Siribeda, March 2000",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2npn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2npn/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nq5,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nq5_1982783_master.tif,310,,private,,still image,color photographs,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,"University of California, Los Angeles. $b Library Special Collections",,Y,Dhuruba,,"Colburn, Tara",,March 2000,India -- Orissa -- Jaypur -- Koraput -- Boiparigurha -- Siribeda,1 Photograph,24 x 36 mm,11075-11110|~|80: 1-36|~|clus_434_b10_f4_11100,"Slide held by UCLA Library Department of Special Collections, Collection no. 434, box 10, folder 4.|~|Washing cloths in the Kolab River about 100 meters from their village. Dhuruba woman drying bark for herbal medicine. Mother covering a baby in a cradle with a purple scarf. Two women in yellow and blue saris. Dhuruba boy sitting in the village and a Dhuruba woman standing to the side of him looking at Tara's camera. Woman making Siali leaf cups (Siali cups are larger than cups made of saal leaves). Dhuruba man making baskets.",1993/2003,color slide,"Dhuruba boy sitting in the village and a Dhuruba woman standing to the side of him, Siribeda, March 2000",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nq5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nq5/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nrp,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nrp_1982786_master.tif,311,,private,,still image,,,,,,,,,,,,,,,,,11075-11110|~|clus_434_b10_f4_11105,,,,clus_434_b10_f4_11105,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nrp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nrp/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ns6,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ns6_1982789_master.tif,312,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b10_f4_11107,,,,clus_434_b10_f4_11107,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ns6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ns6/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ntq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ntq_1982792_master.tif,313,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b10_f4_11110,,,,clus_434_b10_f4_11110,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ntq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ntq/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nv7,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nv7_1982795_master.tif,314,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b15_f2_16208,,,,clus_434_b15_f2_16208,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nv7/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2nwr,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2nwr_1982798_master.tif,315,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b15_f2_16213,,,,clus_434_b15_f2_16213,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2nwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2nwr/manifest
