Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Coverage.geographic,Coverage.temporal,Subject,Alt ID.local,Title,Name.creator,AltTitle.uniform,Relation.isPartOf,Summary,Description.note,Date.creation,Date.normalized,Publisher.placeOfOrigin,Publisher.publisherName,Name.subject,Name.photographer,Name.repository,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL
Han Yu-Shan Collection,ark:/21198/zz0019prmb,ark:/21198/zz0019pfkg,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prmb_742404_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Mengzi Xian (China)|~|Lin'an Fu (Yunnan Sheng, China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_17b_010_13-14,uclamss_1372_17b_010_13-14,談錫福|~|Tan Xifu,嘉慶十六年殿試-談錫福,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,Age: 38|~|應殿試舉人臣談錫福 年叁拾捌歲雲南臨安府蒙自縣人由附貢生應嘉慶玖年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖堂祖鶴徴父去矜|~|Rank 3 No. 136,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prmb
Han Yu-Shan Collection,ark:/21198/zz0019prnv,ark:/21198/zz0019pfkg,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prnv_742413_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Mengzi Xian (China)|~|Lin'an Fu (Yunnan Sheng, China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_17b_010_21-22,uclamss_1372_17b_010_21-22,談錫福|~|Tan Xifu,嘉慶十六年殿試-談錫福,Paste-down|~|折頁|~|擬名次|~|Rank,,應殿試舉人臣談錫福 年叁拾捌歲雲南臨安府蒙自縣人由附貢生應嘉慶玖年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖堂祖鶴徴父去矜|~|Rank 3 No. 136|~|Age: 38,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prnv
Han Yu-Shan Collection,ark:/21198/zz0019prpc,ark:/21198/zz0019pfkg,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prpc_742425_master.tif,6,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Mengzi Xian (China)|~|Lin'an Fu (Yunnan Sheng, China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_17b_010_21,uclamss_1372_17b_010_21,談錫福|~|Tan Xifu,嘉慶十六年殿試-談錫福,擬名次|~|Rank,,Rank 3 No. 136|~|Age: 38|~|應殿試舉人臣談錫福 年叁拾捌歲雲南臨安府蒙自縣人由附貢生應嘉慶玖年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖堂祖鶴徴父去矜,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prpc
Han Yu-Shan Collection,ark:/21198/zz0019prqw,ark:/21198/zz0019pfm0,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prqw_742433_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangxi Sheng (China)|~|Luling Xian (China)|~|Ji'an Fu (China),,Civil service--China--Examinations.,uclamss_1372_17b_011,uclamss_1372_17b_011,王贈芳|~|Wang Zengfang,嘉慶十六年殿試-王贈芳,Overview|~|全式,,Age: 29|~|Rank 2 No. 5|~|應殿試舉人臣王贈芳年貳拾玖歲江西吉安府盧陵縣人由優廪生應嘉慶拾叁年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學勉祖光昇父澱墀,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prqw
Han Yu-Shan Collection,ark:/21198/zz0019prrd,ark:/21198/zz0019pfm0,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prrd_742460_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangxi Sheng (China)|~|Luling Xian (China)|~|Ji'an Fu (China),,Civil service--China--Examinations.,uclamss_1372_17b_011_3-4,uclamss_1372_17b_011_3-4,王贈芳|~|Wang Zengfang,嘉慶十六年殿試-王贈芳,Rank|~|Stamp|~|騎縫關防|~|Seal Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|擬名次|~|滿漢合璧禮部印,,應殿試舉人臣王贈芳年貳拾玖歲江西吉安府盧陵縣人由優廪生應嘉慶拾叁年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學勉祖光昇父澱墀|~|Rank 2 No. 5|~|Age: 29,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prrd
Han Yu-Shan Collection,ark:/21198/zz0019prsx,ark:/21198/zz0019pfm0,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prsx_742472_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangxi Sheng (China)|~|Luling Xian (China)|~|Ji'an Fu (China),,Civil service--China--Examinations.,uclamss_1372_17b_011_6,uclamss_1372_17b_011_6,Wang Zengfang|~|王贈芳,嘉慶十六年殿試-王贈芳,Seal Stamped on Verso|~|彌縫後卷背|~|擬名次|~|Rank,,Age: 29|~|Rank 2 No. 5|~|應殿試舉人臣王贈芳年貳拾玖歲江西吉安府盧陵縣人由優廪生應嘉慶拾叁年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學勉祖光昇父澱墀,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prsx
Han Yu-Shan Collection,ark:/21198/zz0019prtf,ark:/21198/zz0019pfm0,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prtf_742475_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangxi Sheng (China)|~|Luling Xian (China)|~|Ji'an Fu (China),,Civil service--China--Examinations.,uclamss_1372_17b_011_9-10,uclamss_1372_17b_011_9-10,Wang Zengfang|~|王贈芳,嘉慶十六年殿試-王贈芳,彌縫後卷背|~|Rank|~|Seal Stamped on Verso|~|擬名次,,應殿試舉人臣王贈芳年貳拾玖歲江西吉安府盧陵縣人由優廪生應嘉慶拾叁年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學勉祖光昇父澱墀|~|Rank 2 No. 5|~|Age: 29,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prtf
Han Yu-Shan Collection,ark:/21198/zz0019prvz,ark:/21198/zz0019pfm0,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prvz_742479_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangxi Sheng (China)|~|Luling Xian (China)|~|Ji'an Fu (China),,Civil service--China--Examinations.,uclamss_1372_17b_011_13-14,uclamss_1372_17b_011_13-14,Wang Zengfang|~|王贈芳,嘉慶十六年殿試-王贈芳,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,Rank 2 No. 5|~|應殿試舉人臣王贈芳年貳拾玖歲江西吉安府盧陵縣人由優廪生應嘉慶拾叁年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學勉祖光昇父澱墀|~|Age: 29,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prvz
Han Yu-Shan Collection,ark:/21198/zz0019prwg,ark:/21198/zz0019pfm0,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prwg_742484_master.tif,6,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangxi Sheng (China)|~|Luling Xian (China)|~|Ji'an Fu (China),,Civil service--China--Examinations.,uclamss_1372_17b_011_22,uclamss_1372_17b_011_22,Wang Zengfang|~|王贈芳,嘉慶十六年殿試-王贈芳,Paste-down|~|折頁,,Rank 2 No. 5|~|Age: 29|~|應殿試舉人臣王贈芳年貳拾玖歲江西吉安府盧陵縣人由優廪生應嘉慶拾叁年鄉試中式由舉人應嘉慶拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學勉祖光昇父澱墀,1811,1811,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prwg
Han Yu-Shan Collection,ark:/21198/zz0019prx0,ark:/21198/zz0019pfnh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019prx0_742496_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Duyun Xian (Guizhou Sheng, China)|~|Duyun Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_012,uclamss_1372_17b_012,陶廷杰|~|全式,嘉慶十九年殿試-陶廷杰,Overview|~|全式,,Rank 2 No. 25|~|Age: 26|~|應殿試舉人臣陶廷杰年貳拾陸歲貴州都勻府都勻縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖睿祖虞典父尚仁,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019prx0
Han Yu-Shan Collection,ark:/21198/zz0019przh,ark:/21198/zz0019pfnh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019przh_742499_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Duyun Xian (Guizhou Sheng, China)|~|Duyun Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_012_3-4,uclamss_1372_17b_012_3-4,陶廷杰|~|Tao Tingjie,嘉慶十九年殿試-陶廷杰,彌縫後卷背|~|Seal Stamped on Verso|~|擬名次|~|騎縫關防|~|Rank,,Rank 2 No. 25|~|Age: 26|~|應殿試舉人臣陶廷杰年貳拾陸歲貴州都勻府都勻縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖睿祖虞典父尚仁,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019przh
Han Yu-Shan Collection,ark:/21198/zz0019ps0h,ark:/21198/zz0019pfnh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps0h_742502_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Duyun Xian (Guizhou Sheng, China)|~|Duyun Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_012_9-10,uclamss_1372_17b_012_9-10,陶廷杰|~|Tao Tingjie,嘉慶十九年殿試-陶廷杰,Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,應殿試舉人臣陶廷杰年貳拾陸歲貴州都勻府都勻縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖睿祖虞典父尚仁|~|Rank 2 No. 25|~|Age: 26,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps0h
Han Yu-Shan Collection,ark:/21198/zz0019ps11,ark:/21198/zz0019pfnh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps11_742505_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Duyun Xian (Guizhou Sheng, China)|~|Duyun Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_012_13-14,uclamss_1372_17b_012_13-14,陶廷杰|~|Tao Tingjie,嘉慶十九年殿試-陶廷杰,Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,Rank 2 No. 25|~|應殿試舉人臣陶廷杰年貳拾陸歲貴州都勻府都勻縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖睿祖虞典父尚仁|~|Age: 26,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps11
Han Yu-Shan Collection,ark:/21198/zz0019ps2j,ark:/21198/zz0019pfnh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps2j_742508_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Duyun Xian (Guizhou Sheng, China)|~|Duyun Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_012_21-22,uclamss_1372_17b_012_21-22,陶廷杰|~|Tao Tingjie,嘉慶十九年殿試-陶廷杰,Paste-down|~|折頁|~|擬名次|~|Rank,,應殿試舉人臣陶廷杰年貳拾陸歲貴州都勻府都勻縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖睿祖虞典父尚仁|~|Rank 2 No. 25|~|Age: 26,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps2j
Han Yu-Shan Collection,ark:/21198/zz0019ps32,ark:/21198/zz0019pfp1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps32_742511_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Qujing Fu (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Luliang Xian (China)",,Civil service--China--Examinations.,uclamss_1372_17b_013,uclamss_1372_17b_013,周師|~|Zhou Shi,嘉慶十九年殿試-周師,全式|~|Overview,,應殿試舉人臣周師年叁拾伍歲雲南曲靖府陸涼縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖麟鄭祖紹虞父應昌|~|Rank 3 No. 36|~|Age: 35,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps32
Han Yu-Shan Collection,ark:/21198/zz0019ps4k,ark:/21198/zz0019pfp1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps4k_742529_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Qujing Fu (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Luliang Xian (China)",,Civil service--China--Examinations.,uclamss_1372_17b_013_3-4,uclamss_1372_17b_013_3-4,Zhou Shi|~|周師,嘉慶十九年殿試-周師,擬名次|~|滿漢合璧禮部印|~|彌縫後卷背|~|Seal Stamped on Verso|~|Half a Stamp|~|Rank|~|騎縫關防,,應殿試舉人臣周師年叁拾伍歲雲南曲靖府陸涼縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖麟鄭祖紹虞父應昌|~|Age: 35|~|Rank 3 No. 36,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps4k
Han Yu-Shan Collection,ark:/21198/zz0019ps53,ark:/21198/zz0019pfp1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps53_742532_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Qujing Fu (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Luliang Xian (China)",,Civil service--China--Examinations.,uclamss_1372_17b_013_8-9,uclamss_1372_17b_013_8-9,周師|~|Zhou Shi,嘉慶十九年殿試-周師,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,應殿試舉人臣周師年叁拾伍歲雲南曲靖府陸涼縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖麟鄭祖紹虞父應昌|~|Age: 35|~|Rank 3 No. 36,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps53
Han Yu-Shan Collection,ark:/21198/zz0019ps6m,ark:/21198/zz0019pfp1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps6m_742535_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Qujing Fu (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Luliang Xian (China)",,Civil service--China--Examinations.,uclamss_1372_17b_013_12-13,uclamss_1372_17b_013_12-13,周師|~|Zhou Shi,嘉慶十九年殿試-周師,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Verso,,Rank 3 No. 36|~|應殿試舉人臣周師年叁拾伍歲雲南曲靖府陸涼縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖麟鄭祖紹虞父應昌|~|Age: 35,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps6m
Han Yu-Shan Collection,ark:/21198/zz0019ps74,ark:/21198/zz0019pfp1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019ps74_742538_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Qujing Fu (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Luliang Xian (China)",,Civil service--China--Examinations.,uclamss_1372_17b_013_20-21,uclamss_1372_17b_013_20-21,Zhou Shi|~|周師,嘉慶十九年殿試-周師,Seal Stamped on Verso|~|彌縫後卷背|~|Paste-down|~|擬名次|~|Rank|~|折頁,,Rank 3 No. 36|~|應殿試舉人臣周師年叁拾伍歲雲南曲靖府陸涼縣人由拔貢生應嘉慶拾捌年鄉試中式由舉人應嘉慶拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖麟鄭祖紹虞父應昌|~|Age: 35,1814,1814,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ps74
Han Yu-Shan Collection,ark:/21198/zz0019psbp,ark:/21198/zz0019pfqj,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psbp_742548_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Shiqian Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_014,uclamss_1372_17b_014,徐培深|~|Xu Peishen,嘉慶二十二年殿試-徐培深,全式|~|Overview,,Rank 2 No 12|~|應殿試舉人臣徐培深年肆拾歲貴州石阡府廪膳生應嘉慶拾貳年鄉試中式由舉人應嘉慶貳拾貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖秉忠祖仕清父鐸|~|Age: 40,1817,1817,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psbp
Han Yu-Shan Collection,ark:/21198/zz0019psc6,ark:/21198/zz0019pfqj,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psc6_742562_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Shiqian Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_014_4,uclamss_1372_17b_014_4,徐培深|~|Xu Peishen,嘉慶二十二年殿試-徐培深,Seal Stamped on Verso|~|騎縫關防|~|擬名次|~|彌縫後卷背|~|Rank,,Rank 2 No 12|~|應殿試舉人臣徐培深年肆拾歲貴州石阡府廪膳生應嘉慶拾貳年鄉試中式由舉人應嘉慶貳拾貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖秉忠祖仕清父鐸,1817,1817,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psc6
Han Yu-Shan Collection,ark:/21198/zz0019psdq,ark:/21198/zz0019pfqj,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psdq_742565_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Shiqian Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_014_9-10,uclamss_1372_17b_014_9-10,Xu Peishen|~|徐培深,嘉慶二十二年殿試-徐培深,彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso,,應殿試舉人臣徐培深年肆拾歲貴州石阡府廪膳生應嘉慶拾貳年鄉試中式由舉人應嘉慶貳拾貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖秉忠祖仕清父鐸|~|Rank 2 No 12|~|Age: 40,1817,1817,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psdq
Han Yu-Shan Collection,ark:/21198/zz0019psf7,ark:/21198/zz0019pfqj,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psf7_742568_master.tif,4,,,,,,,,text,still image|~|manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Shiqian Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_014_13-14,uclamss_1372_17b_014_13-14,徐培深|~|Xu Peishen,嘉慶二十二年殿試-徐培深,滿漢合璧禮部印|~|彌縫後卷背|~|Seal Stamped on Verso,,Rank 2 No 12|~|Age: 40|~|應殿試舉人臣徐培深年肆拾歲貴州石阡府廪膳生應嘉慶拾貳年鄉試中式由舉人應嘉慶貳拾貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖秉忠祖仕清父鐸,1817,1817,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psf7
Han Yu-Shan Collection,ark:/21198/zz0019psgr,ark:/21198/zz0019pfqj,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psgr_742571_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Shiqian Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_17b_014_21-22,uclamss_1372_17b_014_21-22,Xu Peishen|~|徐培深,嘉慶二十二年殿試-徐培深,擬名次|~|折頁|~|Rank|~|Paste-down,,應殿試舉人臣徐培深年肆拾歲貴州石阡府廪膳生應嘉慶拾貳年鄉試中式由舉人應嘉慶貳拾貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖秉忠祖仕清父鐸|~|Rank 2 No 12|~|Age: 40,1817,1817,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psgr
Han Yu-Shan Collection,ark:/21198/zz0019psh8,ark:/21198/zz0019pfr2,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psh8_742574_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Qianxi Zhou (Guizhou Sheng, China)|~|Dading Fu (China)",,Civil service--China--Examinations.,uclamss_1372_17b_015,uclamss_1372_17b_015,Xu Jiudao|~|徐久道,嘉慶二十四年殿試-徐久道,Overview|~|全式,,Rank 2 No. 75|~|Age: 25|~|應殿試舉人臣徐久道年貳拾伍歲貴州大定府黔西州人由廪膳生應嘉慶拾捌年鄉試中式由舉人應嘉慶貳拾肆年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖瑛祖安邦父述中,1819,1819,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psh8
Han Yu-Shan Collection,ark:/21198/zz0019psjs,ark:/21198/zz0019pfr2,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019psjs_742580_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Qianxi Zhou (Guizhou Sheng, China)|~|Dading Fu (China)",,Civil service--China--Examinations.,uclamss_1372_17b_015_4,uclamss_1372_17b_015_4,徐久道|~|Xu Jiudao,嘉慶二十四年殿試-徐久道,彌縫後卷背|~|騎縫關防|~|Seal Stamp|~|Seal Stamped on Verso,,應殿試舉人臣徐久道年貳拾伍歲貴州大定府黔西州人由廪膳生應嘉慶拾捌年鄉試中式由舉人應嘉慶貳拾肆年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖瑛祖安邦父述中|~|Age: 25|~|Rank 2 No. 75,1819,1819,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019psjs
