"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Subject temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001d4jn1","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d5fpj","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Yixing Xian (China)|~|Changzhou (Jiangsu Sheng, China)|~|Jiangsu Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b18_008|~|Microfilm R1-81","1845 Palace Examination - Cao Bingxie","曹炳燮|~|Cao Bingxie","道光二十五年殿試-曹炳燮","","","應殿試舉人臣曹炳燮年叁拾陸歲江蘇常州府宜興縣廳人由附監生應道光貳拾叁年鄉試中式由舉人應道光貳拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖毓萱	祖煥	父鴻|~|Age: 36|~|Province: Jiangsu Sheng (China)|~|Rank 2 No. 97","1845","1845","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4jn1/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4js3","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6dq1","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Jiaxing Fu (China)|~|Tongxiang Xian (Zhejiang Sheng, China)|~|Zhejiang Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b18_012|~|Microfilm R1-85","1847 Palace Examination - Lu Bingshu","陸秉樞|~|Lu Bingshu","道光二十七年殿試-陸秉樞","","","應殿試舉人臣陸秉樞年貳拾肆歲浙江嘉興府桐鄉人由廪膳生應道光貳拾叁年鄉試中式由舉人應道光貳拾柒年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖世封	祖元鏸	父慶瑞|~|Age: 24|~|Province: Zhejiang Sheng (China)|~|Rank 2 No. 9","1847","1847","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4js3/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4jtm","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6dwm","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_b18_013|~|Microfilm R1-86","1850 Palace Examination - Kou Jiaxiang","陸秉樞|~|Kou Jiaxiang","道光三十年殿試-寇嘉相","","","應殿試舉人臣寇嘉相年貳拾陸歲貴州貴陽府貴筑縣人由廪膳生應道光貳拾肆年鄉試中式由舉人應道光叁拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖廷賢	祖維嵩	父秉鈞|~|Age: 26|~|Rank 2 No. 82|~|Province: Guizhou Sheng (China)","1850","1850","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4jtm/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4jv4","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6f36","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Hubei Sheng (China)|~|Huangpi Xian (China)|~|Hanyang Fu (China)","","","uclamss_1372_b18_014|~|Microfilm R1-87","1850 Palace Examination - Wang Daoyong","王道墉|~|Wang Daoyong","道光三十年殿試-王道墉","","","Rank 2 No. 71|~|Province: Hubei Sheng (China)|~|Age: 28","1850","1850","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4jv4/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4jwn","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6fdv","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Dading Fu (China)","","","uclamss_1372_b18_015|~|Microfilm R1-88","1850 Palace Examination - Wu Lanfang","吳蘭芳|~|Wu Lanfang","道光三十年殿試-吳蘭芳","","","應殿試舉人臣吳蘭芳年貳拾叁歲貴州大定府人由廪膳生應道光貳拾陸年鄉試中式由舉人應道光叁拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖承惠	祖琨	父文俊|~|Province: Guizhou Sheng (China)|~|Age: 23|~|Rank 2 No. 62","1850","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4jwn/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4jx5","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6fp0","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guangzhou (China)|~|Guangdong Sheng (China)|~|Nanhai Xian (China)","","Civil service--China--Examinations.","uclamss_1372_b18_016|~|Microfilm R1-89","1850 Palace Examination - Ye Binghua","道光三十年殿試-葉炳華|~|Ye Binghua","道光三十年殿試-葉炳華","","","應殿試舉人臣葉炳華年貳拾陸歲廣東廣州府南海縣人由例監生應道光貳拾叁年鄉試中式由舉人應道光叁拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖熙載	祖如松	父景山|~|Age: 26|~|Rank 2 No. 46","1850","1850","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4jx5/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4jzp","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6g46","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Shuntian fu (China)|~|Wanping Xian (China)","","","uclamss_1372_b18_017|~|Microfilm R2-1","1850 Palace Examination - Zhong Peixian","鐘佩賢|~|Zhong Peixian","道光三十年殿試-鐘佩賢","","","應殿試舉人臣鐘佩賢年貳拾捌歲順天府宛平縣人由附學生應道光貳拾年鄉試中式由舉人應道光叁拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖世治	祖渭	父殿選|~|Rank 3 No. 44|~|Age: 28|~|Province: Zhili Sheng (China)","1850","1850","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4jzp/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k0p","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6gmf","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Zunhua Zhou (China)|~|Yutian Xian (China)","","Civil service--China--Examinations.","uclamss_1372_b18_018|~|Microfilm R2-2","1852 Palace Examination - Jiang Qingdi","蔣慶第|~|Jiang Qingdi","咸丰二年殿試-蔣慶第","","","應殿試舉人臣蔣慶第年貳拾柒歲直隸遵化州玉田縣人由附學生應道光貳拾年鄉試中式由舉人應咸豐貳年恩科會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖尚端	祖詩	父敘倫|~|Age: 27|~|Zhili Sheng (China)|~|Rank 2 No. 69","1852","1852","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k0p/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k16","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6hkd","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","","uclamss_1372_b18_019|~|Microfilm R2-3","1852 Palace Examination - Xie Jingao","謝金誥|~|Xie Jingao","咸丰二年殿試-蔣慶第","","","應殿試舉人臣謝金誥年肆拾肆歲貴州貴陽府貴筑縣人由廪生應咸豐元年鄉試中式由舉人應咸豐貳年恩科會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖眷	祖庭薰	父潮|~|Province: Guizhou Sheng (China)|~|Age: 44|~|Rank 2 No. 91","1852","1852","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k16/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k2q","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6js0","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Dading Fu (China)","","Civil service--China--Examinations.","uclamss_1372_b18_020|~|Microfilm R2-4","1852 Palace Examination - Zhang Yongkang","章永康|~|Zhang Yongkang","咸丰二年殿試-章永康","","","應殿試舉人臣章永康年拾捌肆歲貴州大定府人由拔貢生應咸豐元年鄉試中式由舉人應咸豐貳年會試中式今補應殿試謹將三代腳色開具於後一 三 代曾祖世侯	祖有文	父道元|~|Age: 18|~|Province: Guizhou Sheng (China)|~|Rank 2 No. 95","1852","1852","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k2q/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k37","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7kj9","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Renhe Xian (China)|~|Zhejiang Sheng (China)|~|Hangzhou (China)","","Civil service--China--Examinations.","uclamss_1372_b18_021|~|Microfilm R2-5","1853 Palace Examination - Shen Zujian","沈祖諫|~|Shen Zujian","咸丰三年殿試-沈祖諫","","","應殿試舉人臣沈祖諫年叁拾貮肆歲浙江杭州府仁和縣人由廪生應道光貳拾陸年鄉試中式由舉人應咸豐叁年會試中式今補應殿試謹將三代腳色開具於後一 三 代曾祖鴻基	祖孫璉	父學厚|~|Rank 2 No. 2|~|Age: 32|~|Province: Zhejiang Sheng (China)","1853","1853","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k37/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k4r","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7mdq","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","","uclamss_1372_b18_022|~|Microfilm R2-6","1854 Palace Examination - Chen Hongzuo","陳鴻作|~|Chen Hongzuo","咸丰九年殿試-陳鴻作","","","應殿試舉人臣陳鴻作年叁拾貮肆歲貴州貴陽府貴筑縣人由優貢生應咸豐貳年鄉試中式由舉人應咸豐玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖秀萬	祖振	父滢|~|Age: 32|~|Rank 2 No. 67|~|Province: Guizhou","1854","1854","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k4r/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k58","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7pc5","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Renhe Xian (China)|~|Zhejiang Sheng (China)|~|Hangzhou (China)","","","uclamss_1372_b18_023|~|Microfilm R2-7","1859 Palace Examination - Lou Zhen","樓震|~|Lou Zhen","咸豐九年殿試-樓震","","","應殿試舉人臣樓震年叁拾陸歲浙江杭州府仁和縣人由附學生應咸豐元年鄉試中式由舉人應咸豐玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖文煥	祖昌	父延齡|~|Rank 2 No. 12|~|Age: 36|~|Province: Guizhou Sheng (China)","1859","1859","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k58/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k6s","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7q0z","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_b18_024|~|Microfilm R2-8","1860 Palace Examination - He Ding","何鼎|~|He Ding","咸豐十年殿試-何鼎","","","應殿試舉人臣何鼎年叁拾肆歲貴州貴陽府貴筑縣人由附學生應道光貳拾肆年鄉試中式由舉人應咸豐拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖德修	祖瀚	父應權|~|Province: Guizhou Sheng (China)|~|Rank 2 No. 76|~|Age: 34","1860","1860","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k6s/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k79","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7s7j","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Kai Zhou (Guizhou Sheng, China)|~|Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","","uclamss_1372_b18_025|~|Microfilm R2-9","1860 Palace Examination - He Qing'en","何慶恩|~|He Qing'en","咸豐十年殿試-何慶恩","","","應殿試舉人臣何慶恩年貳拾玖歲貴州貴陽府開州人由附學生應道光貳拾玖年鄉試中式由舉人應咸豐拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖學泗	祖正忠	父大觀|~|Rank 3 No. 74|~|Age: 29|~|Province: Guizhou Sheng (China)","1860","1860","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k79/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k8t","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7sp8","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)","","","uclamss_1372_b18_026|~|Microfilm R2-10","1863 Palace Examination - Xie Shutang","謝樹棠|~|Xie Shutang","同治元年殿試-謝樹棠","","","應殿試舉人臣謝樹棠年叁拾歲廣西貴林府臨桂縣人由附學生應咸豐陸年鄉試中式由舉人應同治元年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖琯	祖昕	父振垣|~|Age: 30|~|Rank 2 No. 23","1863","1863","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k8t/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4k9b","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7svv","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)","","","uclamss_1372_b18_027|~|Microfilm R2-11","1863 Palace Examination - Zhou Weihan","周為翰|~|Zhou Weihan","同治貳年殿試-周為翰","","","應殿試舉人臣周為翰年叁拾壹歲廣西貴林府臨桂縣人由附學生應咸豐拾壹年鄉試中式由舉人應同治貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖仲銓	祖政廣	父隆俊|~|Rank 2 No. 27|~|Age: 31|~|Province: Guangxi Sheng (China)","1863","1863","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4k9b/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4kbv","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8c8q","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Hunan Sheng (China)|~|Changsha (Hunan Sheng, China)|~|Changsha Xian (Hunan Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b18_028|~|Microfilm R2-12","1871 Palace Examination - Cao Changqi","曹昌祺|~|Cao Changqi","同治十年殿試-曹昌祺","","","應殿試舉人臣曹昌祺年貳拾陸歲湖南長沙府長沙縣人由優廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖誠堂	祖澹如	父蔭萼|~|Rank 2 No. 73|~|Province: Hunan Sheng (China)|~|Age: 26","1871","1871","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4kbv/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4kdw","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7b8s","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b18_031|~|Microfilm R2-15","1871 Palace Examination - Xie Yuanfu","謝元福|~|Xie Yuanfu","同治十年殿試-謝元福","","","應殿試舉人臣謝元福年叁拾壹歲廣西桂林府臨桂縣人由附生應咸豐拾壹年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖乃勃	祖榮袞	父嵩生|~|Age: 31|~|Province: Guangxi|~|Rank 2 No. 8","1871","1871","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4kdw/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4kfd","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7879","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Hunan Sheng (China)|~|Liuyang Xian (China)|~|Changsha (Hunan Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b18_032|~|Microfilm R2-16","1874 Palace Examination - Ren Guizhen","謝元福|~|Ren Guizhen","同治十三年殿試-任貴震","","","應殿試舉人任貴震年貳拾陸歲湖南長沙府瀏陽縣人由廪生應同治拾貳年鄉試中式由舉人應同治拾叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖文蔚	祖和	父杰|~|Rank 2 No. 27|~|Province: Hunan Sheng (China)|~|Age: 26","1874","1874","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4kfd/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001d4kgx","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d77v4","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Yaokui Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghuang Qi (China)","","","uclamss_1372_b18_033|~|Microfilm R2-17","1874 Palace Examination - Wulabu","烏拉布|~|Wulabu","同治十三年殿試-烏拉布","","","應殿試舉人臣烏拉布年叁拾歲鑲黃旗滿洲耀奎佐領下人由廪膳生應咸豐拾壹年鄉試中式由舉人應同治拾叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖善明	祖富豐阿	父松安|~|Age: 30|~|Rank 2 No. 75|~|Province: Yellow Banner","1874","1874","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4kgx/manifest"
