Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Subject,Type.genre,Type.typeOfResource,Name.subject,Coverage.geographic,Name.fashionDesigner,Coverage.spatialLongitude,Name.repository,Rights.rightsHolderContact,Name.artist,Name.architect,Name.photographer,Language,Publisher.publisherName,Name.illustrator,Rights.permission,Coverage.spatialLatitude,Relation.hasVersion,Relation.isPartOf,Name.compiler,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Rights.copyrightStatus,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Rights.countryCreation,Rights.servicesContact
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5r3,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6036.tif,,,,,Politicians--Mexico|~|Japan $x Foreign relations $z United States,news photographs|~|cellulose nitrate film|~|clippings,still image,"Calles, Plutarco Elías, $d 1877-1945|~|Los Angeles Examiner",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6036,"Los Angeles Examiner clipping with an article titled ""Calles seeks Japanese aid for potential conflict with U.S.,"" 1927","Text from negative sleeve: Los Angeles Examiner, Copies of Papers","November 30, 1927",1 photograph,b&w nitrate negative,,copyrighted,1927-11-30,,,"Plutarco Elías Calles, the 40th President of Mexico, was known for supporting economically and politically liberal movements in South America branded as Communist movements by the U.S. These articles talk about him supporting Japanese emigration to Mexico in hopes of bolstering his forces against a potential armed conflict with U.S.|~|Some of the article titles included in this photo are as follows: ""Mexico Sought Japan's Assistance, Draft of Proposed Treaty Shows"" and ""Mexico Sought Assistance of Japanese in Propose Treaty.""",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5sm,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6037.tif,,,,,Politicians--Mexico|~|Japan $x Foreign relations $z United States,news photographs|~|cellulose nitrate film|~|clippings,still image,"Calles, Plutarco Elías, $d 1877-1945|~|Los Angeles Examiner",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6037,"Los Angeles Examiner clipping with the headline ""Calles conflicts with U.S. over Nicaragua Canal,"" 1927","Text from negative sleeve: Los Angeles Examiner, Copies of Papers","November 14, 1927",1 photograph,b&w nitrate negative,,copyrighted,1927-11-14,,,"Some of the titles include: ""Mexico Plot Against U.S.!"" and ""Calles' Money Corrupts American Press, House Informed"".|~|Plutarco Elías Calles, the 40th President of Mexico, was known for supporting economically and politically liberal movements in South America branded as Communist movements by the U.S. These articles talk about him supporting Japanese emigration to Mexico in hopes of bolstering his forces against a potential armed conflict with U.S. over Nicaragua Canal.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5t4,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6038.tif,,,,,Firearms|~|Politicians--Mexico,news photographs|~|cellulose nitrate film|~|clippings,still image,"Calles, Plutarco Elías, $d 1877-1945|~|Los Angeles Examiner",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6038,"Los Angeles Examiner clippings with an article titled ""Calles accused of economic aid to Soviets and Gun-Smuggling,"" 1927","Text from negative sleeve: Los Angeles Examiner, Copies of Papers","November 18, 1927",1 photograph,b&w nitrate negative,,copyrighted,1927-11-18,,,"Clipping from the Los Angeles Examiner. Some of the article titles included in this photo are as follows: ""Two Ships Seized in Arms Round-Up, Calles Donated $100,000 to Soviet"", and ""Coolidge Visions Greater America, Calles Gun-Smuggling Plot Bared"".|~|Plutarco Elías Calles, the 40th President of Mexico, was known for supporting economically and politically liberal movements in South America branded as Communist movements by the U.S. These articles talk about him supporting Soviet Union efforts monetarily and gun-smuggling.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5vn,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6039.tif,,,,,Politicians--Mexico,news photographs|~|cellulose nitrate film|~|Handwriting,still image,"Calles, Plutarco Elías, $d 1877-1945|~|Los Angeles Examiner",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6039,"Los Angeles Examiner clippings with articles about Plutarco Elias Calles, 1927","Text from negative sleeve: Los Angeles Examiner, Copies of Papers","December, 1927",1 photograph,b&w nitrate negative,,copyrighted,1927-12,,,"Plutarco Elías Calles, the 40th President of Mexico, was known for supporting economically and politically liberal movements in South America branded as Communist movements by the U.S. These articles talk about him sending money to New York, clergymen, and U.S. senators to support his causes.|~|Some of the titles of the articles in the photo are as follows: ""Mexico Used $2,400,500 Fund in N.Y."", ""Calles Ordered $210,000 Paid Clergymen, Documents Show"", ""Calles Planned $1,200,00 Slush Fund, Documents Reveal"" and ""Documents Show Mexico Ordered $1,215,000 for Senators"".",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5w5,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6040.tif,,,,,Politicians--Mexico|~|War,news photographs|~|cellulose nitrate film|~|clippings,still image,"Calles, Plutarco Elías, $d 1877-1945|~|Los Angeles Examiner",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6040,"Los Angeles Examiner clipping with the headline ""Calles Blocks U.S. Peace Conference in Nicaragua,"" 1927","Text from negative sleeve: Los Angeles Examiner, Copies of Papers","November 15, 1927",1 photograph,b&w nitrate negative,,copyrighted,1927-11-15,,,"Plutarco Elías Calles, the 40th President of Mexico, gave $10,000 in support to liberal forces that clashed with conservative forces and the U.S. in a civil war that flared in Nicaragua in 1927.|~|The title of the Los Angeles Examiner article in the photo is: ""Calles' Threat Blocked Coolidge Peace Conference in Nicaragua""",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5xp,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6041.tif,,,,,Police stations $z California $z Los Angeles|~|Jails $z California $z Los Angeles|~|Romanesque revival (Architecture) $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,,Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Strange, Charles L. $q (Charles Lincoln), $d 1865-1908",,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6041,"Los Angeles Central Police Station on First Street, Los Angeles, 1920-1939",Text from negative sleeve: LA Jail.|~|Handwritten on negative: City Jail,[between 1920-1939],1 photograph,b&w nitrate negative,,copyrighted,1920/1939,-118.246044,34.053997,"The Central Los Police Station, a Romanesque revival style building faced with rusticated stone, was designed by architect Charles L. Strange, and opened around 1908. Strange was also the architect of the Hotel Green, in Pasadena (1887), and the Superior Court Building in Santa Ana (1900-1901).|~|Facade of the Los Angeles Central Police Station located on First Street between Broadway and Hill. with cars parked outside. Some of the signs outside say ""police station"" and ""Police STN Slow""",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw5z6,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6042.tif,,,,,Jails $z California $z Los Angeles|~|Automobiles $x American $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,,Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6042,"City Jail, Los Angeles, 1920-1939",Text from negative sleeve: LA Jail.|~|Handwritten on negative: City Jail,[1920-1939],1 photograph,b&w nitrate negative,,copyrighted,1920/1939,,,View of the parking lot of L.A. City Jail. Bars on the windows are visible.,,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw9kf,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6147.tif,,,,,Ambulances $z United States $z California $z Los Angeles|~|Police stations $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,,Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6147,"Police Ambulance outside old police station, Los Angeles, 1920-1939",Text from negative: L.A. P.D. old.,[1920-1939],1 photograph,b&w nitrate negative,,copyrighted,1920/1939,-118.246471,34.053615,"Two men in a police ambulance. Above them an awning says ""SOFT DRINKS""",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw9mz,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6148.tif,,,,,Police stations $z California $z Los Angeles|~|Automobiles $x American $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,,Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6148,"Police cars outside old station, Los Angeles, 1920-1939",Text from negative: L.A. P.D. old.,[between 1920 and 1939],1 photograph,b&w nitrate negative,,copyrighted,1920/1939,-118.246471,34.053615,"Three police cars full of officers that say ""Police Department City of Los Angeles.""",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw9ng,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6149.tif,,,,,Police stations $z California $z Los Angeles|~|Construction $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,,Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6149,"Rebuilding old police station, Los Angeles, [1920-1939]",Handwritten on negative: Rebuilding police station|~|Text from negative: L.A. P.D. old.,[between 1920 and 1939],1 photograph,b&w nitrate negative,,copyrighted,1920/1939,-118.246471,34.053615,"Picture of cars parked outside construction site of old police station. A poster reads ""S.S. Van Dine's Greatest Mystery Thriller...Starts May...THE TIMES",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cw9p0,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_6150.tif,,,,,Gavels|~|Banquets $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Los Angeles Advertising Club|~|Lyman, Clarence A., $d 1871-1946",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6150,"Clarence A. Lyman and W. G. Scholts of the Los Angeles Advertising Club, Los Angeles, 1931","Text from negative sleeve: LYMAN, CLARENCE A. BANKER, 1931 Also Gov. Rolph|~|Handwritten on negative: L to R Clarence Lyman, W. G. Scholts",1931,1 photograph,b&w nitrate negative,,copyrighted,1931,,,"W. G. Scholts was elected to the Board of Directors of the Advertising Club of Los Angelws in 1929.|~|Standing in front of a banquet table cluttered with dishes and silverware Clarence A. Lyman (L), a banker, and W. G. Scholts hold a gavel. Scholts wears a button that reads ""Advertising Club / Scholts"".|~|Similar photograph appears with the article, ""Advertising Club in Ceremony,"" Los Angeles Times, 14 June 1933: A2.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
