"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 2205","A28_Ramakatane_58_11","ark:/21198/z14b4sn4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0058_011.tif","","Ramakatane Archive (Lesotho National Museum)","Seated woman dressed in pants and a shirt,  photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4sn4"
"Work","Ramakatane archive 2206","A28_Ramakatane_61_03","ark:/21198/z10k41z7","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0061_003.tif","","Ramakatane Archive (Lesotho National Museum)","Man leaning back on his jacket hanging on the back of his chair with his arm reaching to touch shoulder of woman seated next to him, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k41z7"
"Work","Ramakatane archive 2207","A28_Ramakatane_63_11","ark:/21198/z1vx27w8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0063_013.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman standing in traditional attire and Seanamarena donning sunglasses and a battersby and posing with a flower, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx27w8"
"Work","Ramakatane archive 2208","A28_Ramakatane_64_07","ark:/21198/z1r51h4t","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0064_007.tif","","Ramakatane Archive (Lesotho National Museum)","Boy with crutch, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Boys","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51h4t"
"Work","Ramakatane archive 2209","A28_Ramakatane_68_09","ark:/21198/z1md0rcn","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0068_009.tif","","Ramakatane Archive (Lesotho National Museum)","Woman with stylish cornrows and scarf tied on her neck seated with sunglasses in her hands, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0rcn"
"Work","Ramakatane archive 2210","A28_Ramakatane_68_13","ark:/21198/z1gn00mv","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0068_013.tif","","Ramakatane Archive (Lesotho National Museum)","Man in spectacles squatting with his arm rested on the lap of seated woman he is locking hands with, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn00mv"
"Work","Ramakatane archive 2211","A28_Ramakatane_69_09","ark:/21198/z1bv97zg","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0069_009.tif","","Ramakatane Archive (Lesotho National Museum)","Two nuns, probably sisters, standing side by side both with their arms firmly to the side, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women|~|Religion","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv97zg"
"Work","Ramakatane archive 2212","A28_Ramakatane_70_06","ark:/21198/z1738h8x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0070_006.tif","","Ramakatane Archive (Lesotho National Museum)","Man with both hands raised standing between two women each with clasping their hands on their backs, all in Apostolic church attire, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women|~|Religion","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738h8x"
"Work","Ramakatane archive 2213","A28_Ramakatane_70_07","ark:/21198/z13b7rhr","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0070_007.tif","","Ramakatane Archive (Lesotho National Museum)","Two teen boys standing side by side and wearing traditional attire with melamus in their hand and gum boots, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7rhr"
"Work","Ramakatane archive 2214","A28_Ramakatane_70_09","ark:/21198/z1zp5zfs","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0070_009.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in paper crown and pageantry sash standing, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5zfs"
"Work","Ramakatane archive 2215","A28_Ramakatane_72_01","ark:/21198/z1tx56qf","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0072_001.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman dressed in traditional attire and standing with her hands hanging loosely on her sides, head covering, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx56qf"
"Work","Ramakatane archive 2216","A28_Ramakatane_73_02","ark:/21198/z1q54fx4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0073_002.tif","","Ramakatane Archive (Lesotho National Museum)","Middle-aged couple seated shoulder to shoulder with hands placed in their laps, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54fx4"
"Work","Ramakatane archive 2217","A28_Ramakatane_73_08","ark:/21198/z1kd3q6t","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0073_008.tif","","Ramakatane Archive (Lesotho National Museum)","Woman with a portable travel bag holding up open umbrella, purse on the floor, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3q6t"
"Work","Ramakatane archive 2218","A28_Ramakatane_74_01","ark:/21198/z1fn2zhj","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0074_001.tif","","Ramakatane Archive (Lesotho National Museum)","Young girl in a bodysuit and knee-length socks holding flowers, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2zhj"
"Work","Ramakatane archive 2219","A28_Ramakatane_74_04","ark:/21198/z19w26v3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0074_004.tif","","Ramakatane Archive (Lesotho National Museum)","Woman standing between two men all dressed in Zionist church clothing, brooms and crosses in hand, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w26v3"
"Work","Ramakatane archive 2220","A28_Ramakatane_75_01","ark:/21198/z1641g3n","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0075_001.tif","","Ramakatane Archive (Lesotho National Museum)","Seated teen with pigtails dangling to her calves and choker necklace, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641g3n"
"Work","Ramakatane archive 2221","A28_Ramakatane_79_05","ark:/21198/z12f9dt4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0079_005.tif","","Ramakatane Archive (Lesotho National Museum)","Seated man in spitfire blanket and beanie holding an umbrella, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9dt4"
"Work","Ramakatane archive 2222","A28_Ramakatane_87_01","ark:/21198/z1xp8x9d","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0087_001.tif","","Ramakatane Archive (Lesotho National Museum)","Smiling bare-chested man standing with his right fist raised, belt, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8x9d"
"Work","Ramakatane archive 2223","A28_Ramakatane_93_02","ark:/21198/z1sx85h5","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0093_002.tif","","Ramakatane Archive (Lesotho National Museum)","Woman dressed in Apostolic attire seated with her hands placed on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx85h5"
"Work","Ramakatane archive 2224","A28_Ramakatane_96_17","ark:/21198/z1p57dsr","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a28_0096_017.tif","","Ramakatane Archive (Lesotho National Museum)","Couple dressed in police uniform posing with four seated children in formal clothing, photographed in Mr. M.T. Ramakatane's City Centre Studio","1979","1979","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57dsr"
