Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.uniform,Alt ID.local,Description.caption,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf41x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_F7_1_9M_OSS_1944.tif,,,,,,,cartographic,map,pd_usfed,,,eng,Maps--Facsimiles|~|France--Administrative and political divisions--Maps|~|Germany--Administrative and political divisions--Maps,,"Germany--Maps|~|France, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Major Administrative Divisions of ""Greater Germany,"" Low Countries and Northern France.",,,,,"Germany|~|France, Northern",,,,,,,G5702_F7_1_9M_OSS_1944|~|DR704F4,,"Aug 31, 1944",1944-08-31,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf41x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf41x/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf42f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_G2_3_3_5MIL_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Danube River Basin,,,,,"Europe, Central",,,,,,,G5702_G2_3_3_5MIL_OSS_1944|~|DR704F4,,,1945-08-25,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf42f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf42f/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf43z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_J1_15M_COI_1942.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"Europe, Central--Administrative and political divisions--Maps|~|Agriculture--Economic aspects--Europe--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Regional Divisions of Agricultural Economy,,,,,"Europe, Central",,,,,,,G5702_J1_15M_COI_1942|~|DR704F4,,"Feb 13, 1942",1942-02-13,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf43z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf43z/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf44g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_J3_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"Maps--Facsimiles|~|Soils--Europe, Central--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Soils of Central Europe,,,,,"Europe, Central",,,,,,,G5702_J3_OSS_1943|~|DR704F4,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf44g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf44g/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf450,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_M1_10M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"World War, 1939-1945 Europe Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Anti-Friction Bearing Plants in Axis Europe,,,,,Europe,,,,,,,G5702_M1_10M_OSS_1944|~|DR704F4,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf450,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf450/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf46h,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_M1_5_5M_COI_1942.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"World War, 1939-1945 Europe Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Industrial Core of Europe,Geographic Division C.O.I,,,,Europe,,,,,,,G5702_M1_5_5M_COI_1942|~|DR704F4,,"Feb 12, 1942",1942-02-12,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf46h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf46h/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf471,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_M1_5_5M_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"World War, 1939-1945 Europe Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Industrial Core of Europe,,,,,Europe,,,,,,,G5702_M1_5_5M_OSS_1942|~|DR704F4,,"Feb. 12, 1942",1942-02-12,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf471,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf471/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf48j,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_P1_2_3M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"Europe, Central--Maps|~|Europe, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,North Central Europe,,,,,"Europe, Northern|~|Europe, Central",,,,,,,G5702_P1_2_3M_OSS_1944|~|DR704F4,,"Dec. 13, 1944",1944-12-13,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf48j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf48j/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf492,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_P2_1M_CGSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"Europe, Eastern--Maps|~|Europe, Western--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Eastern and Western Europe,,,,,"Europe, Eastern|~|Europe, Western",,,,,,,G5702_P2_1M_CGSS_1943|~|DR704F4,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf492,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf492/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4bk,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_P5_10M_OSS_1943.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,,,Waterways--Europe,,"Europe, Southern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Waterways of Germany and Southeastern Europe,,,,,"Europe, Southern",,,,,,,G5702_P5_10M_OSS_1943|~|DR704F4,,,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4bk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4bk/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4c3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_R4_2M_DAZ_1940.tif,,,,,,,cartographic,map,unknown,unknown,,ger,England--Maps--History,,"England--Maps|~|World War, 1939-1945--England--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,England-Karte der Deutschen Allgemeinen Zeitung,,,,,England,,,,,,,G5702_R4_2M_DAZ_1940|~|DR704F4,,1940,1940,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4c3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4c3/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4dm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_S7_2M_ETC_1945.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"World War, 1939-1945 Europe Maps|~|World War, 1939-1945--United States|~|Military maps|~|World War, 1939-1945--France",,"Normandy (France)--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Advance of the XV Corps of the Third, First and Seventh United States Armies from Normandy to Central Europe",,,,,"Europe, Central|~|Normandy (France)",,,,,,,G5702_S7_2M_ETC_1945|~|DR704F4,,[1945?],1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4dm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4dm/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4f4,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_S7_NS_U_S_ARMY_1945.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,unknown,,eng,"--Maps, Pictorial|~|World War, 1939-1945 Europe Maps|~|World War, 1939-1945--France",,France--Maps|~|Germany--Maps|~|Italy--Maps|~|Austria--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"The 36th Infantry Division. Campaigns in France, Germany, Austria.",,,,,Italy|~|Germany|~|France|~|Austria,,,,,,,G5702_S7_NS_U_S_ARMY_1945|~|DR704F4,,[1945],1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4f4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4f4/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4h5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G572_P2_1M_JRW_1941.tif,,,,,,,cartographic,map,unknown,unknown,,ger,"World War, 1939-1945--Campaigns--Germany--Maps|~|Germany--History--1933-1945--Maps",,Germany (West)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Durchgangsstraßen Blatt Westdeutschland,,,,,"Germany, West",,,,,,Thoroughfares Journal West Germany,G572_P2_1M_JRW_1941|~|DR704F4,,1941,1941,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4h5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4h5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4jp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5720.tif,,,,,,,cartographic,map,public domain,,,fre,"--Maps, Pictorial|~|1501--1844|~|History, Ancient--Maps|~|Netherlands--Maps--Early works to 1800",,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Le XVII Provinces Des Pays Bas,,,,,Netherlands,,,,,,The XVII Provinces. The Netherlands,DR704F5|~|G5720,,[1700?],1700,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4jp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4jp/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4k6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5720_CAMBRENSIS_C_1200.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,unknown,,eng,Maps--Facsimiles,,Ireland--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,History of Cartography. Tenth International Conference,,,,,Ireland,,,,,,,DR704F5|~|G5720_CAMBRENSIS_C_1200,,1983,1983,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4k6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4k6/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4mq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5720_EUROPEAN_ORTELIUS_1595.tif,,,,,,,cartographic,map|~|Pictorial maps.,public domain,,,eng|~|lat,"1501--1844|~|History, Ancient--Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Historical Map of Europe. From the Theatrum Orbis Terrarum by Abraham Ortelius,,,,,Europe,,,,,,,G5720_EUROPEAN_ORTELIUS_1595|~|DR704F5,,1595,1595,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4mq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4mq/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4pr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_800_SANSON_1667.tif,,,,,,,cartographic,map|~|Pictorial maps.,public domain,,,lat,"1501--1844|~|History, Ancient--Maps",,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Pay Bas Catholiqves. Sanson,,,,,,,,,,,,G5722_800_SANSON_1667|~|DR704F5,,1667,1667,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4pr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4pr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4q8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_950_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,English Channel--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Coasts of the English Channel,,,,,English Channel,,,,,,,G5722_950_OSS_1942|~|DR704F5,,1942,1942,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4q8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4q8/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4rs,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_A1_2_5M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France and the Low Countries,,,,,France,,,,,,,G5722_A1_2_5M_OSS_1944|~|DR704F5,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4rs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4rs/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4s9,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_C2_2M_AMS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"Europe, Western--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central West Europe,,,,,"Europe, Central|~|Europe, Western",,,,,,,G5722_C2_2M_AMS_1943|~|DR704F5,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4s9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4s9/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4tt,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_C2_4_5M_OSS_1944.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,,,English Channel--Maps|~|Cherbourg Region (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,channel coast,OSS,"Oriented with north to bottom.|~|Also available on the Internet through the American Geographical Society Library Digital Map Collection.|~|Dated: January 14, 1944.",[Washington D.C.]|~|dcu,1 map ; 10 x 24 cm.,Cherbourg Region (France)|~|English Channel,11862993,G5722 .C2 4.5M OSS 1994,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514239,4200000,,G5722_C2_4_5M_OSS_1944|~|DR704F5,,1944,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4tt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4tt/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4vb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_C3_MIERLO_1899.tif,,,,,,,cartographic,map,public domain,,,fre,,,France--Maps|~|Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mer du Nord.,,,,,Belgium|~|France,,,,,,North Sea,G5722_C3_MIERLO_1899|~|DR704F5,,1899,1899,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4vb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4vb/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4wv,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_F2_900_OSS_1945.tif,,,,,,,cartographic,map,pd_usfed,,United States. Dept. of State. Interim Research and Intelligence Service.,eng,France--Boundaries--Italy--Maps|~|Italy--Boundaries--France--Maps,,France--Boundaries--Italy--Maps|~|Italy--Boundaries--France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Italian-French border,IRIS,Dated: 8 December 1945.|~|Relief represented by shading.|~|Includes reliability table.,"[Washington, D.C.]|~|dcu",1 map : col. ; 35 x 32 cm.,Italy|~|France|~|easternmost:E0080000|~|northernmost:N0460000|~|southernmost:N0440000|~|westernmost:E0060000,12299815,G5722 .F2 900 OSS 1945,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3500419,1000000,,G5722_F2_900_OSS_1945|~|DR704F5,Provisional ed.,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4wv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4wv/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4xc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_FRANCE_BELGIUM_BORDER_F2_430_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,France--Maps|~|Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Border Crossings. France - Belgium,,,,,Belgium|~|France,,,,,,,G5722_FRANCE_BELGIUM_BORDER_F2_430_OSS_1944|~|DR704F5,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4xc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4xc/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf4zw,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_GR_1935.tif,,,,,,,cartographic,map,unknown,unknown,,fre,France--Boundaries--Italy--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte du Front Francais,,,,,France,,,,,,,G5722_GR_1935|~|DR704F5,,1935,1935,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf4zw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf4zw/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf50w,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_NO_EUROPE_ORTELIUS_1570.tif,,,,,,,cartographic,map|~|Pictorial maps.,public domain,,,eng,"Sea ice--Arctic Ocean--Maps|~|1501--1844|~|History, Ancient--Maps",,"Europe, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Northern Europe and the Arctic Sea. From the Theatrum Orbis Terrarum by Abraham Ortelius.,,,,,"Europe, Northern|~|Arctic Sea",,,,,,,G5722_NO_EUROPE_ORTELIUS_1570|~|DR704F5,,1570,1570,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf50w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf50w/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf51d,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_P1_1_5M_AMS_1940.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"Europe, Western--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Western Europe,,,,,"Europe, Western",,,,,,,G5722_P1_1_5M_AMS_1940|~|DR704F5,,1940,1940,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf51d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf51d/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf52x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_R1_S1_800_N_D_N_P.tif,,,,,,,cartographic,map,unknown,unknown,,fre,Military maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Théatre D'Opérations du Nord et des Ardennes,,,,,France,,,,,,Theatre Of Operations North of Ardennes,G5722_R1_S1_800_N_D_N_P|~|DR704F5,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf52x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf52x/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf53f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F5/G5722_S65_1M_1914.tif,,,,,,,cartographic,map,public domain,,,ger,"World War, 1914-1918--France--Maps|~|Military maps|~|World War, 1914-1918--Military intelligence",,France--Maps|~|Paris (France)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Lage vor der Schlacht an der Marne,,,,,France,,,,,,Situation before the Battle of the Marne,G5722_S65_1M_1914|~|DR704F5,,1914,1914,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cf53f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cf53f/manifest
