Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart
Mental Health Archive,ark:/21198/zz001dzmkq,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001dzmkq-1-master.pdf,124,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",4 p.,DMH Archive,Proposed Modifications to State's AB 2034 Funding Recommendations,"April 12, 2002",,Los Angles County,,2002,,1.  Letter regarding LA County DMH's proposed changes to California DMH's reommendations on AB 2034 funding allocations2.  AB 2034 Expansion Allocations for On-Going Programs and One-Time Projects,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Allocations,,,,,,
Mental Health Archive,ark:/21198/zz001dzpp7,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001dzpp7-1-master.pdf,125,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",8 p.,DMH Archive,AB 2034 Expansion Plan - Southard,"April 17, 2002",,Los Angeles County,,2002,,1.  Memo regarding State DMH allocation of AB 2034 funds for LA County DMH2.  AB 2034 Expansion Plan - Fiscal Years 2001-02 and 2002-03,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Expansion Plan FY 2001-02 And 2002-03,,,,,,
Mental Health Archive,ark:/21198/zz001dzpqr,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001dzpqr-1-master.pdf,126,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Homeless persons--Housing--California--Los Angeles County|~|Sheriffs--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive,AB 2034 Expansion Plan - Allen,"April 25, 2002",,Los Angeles County,,2002,,Memo regarding expansion of LA County DMH AB 2034 program,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Expansion Plan,,,,,,
Mental Health Archive,ark:/21198/zz001dzpr8,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001dzpr8-1-master.pdf,127,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Sheriffs--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive,Allocation of AB 2034 Expansion Funds,"August 8, 2002",,Los Angeles County,,2002,,"Letter informing Sheriff Baca that AB 2034 expansion funds, which would have covered a mobile outreach vehicle, are no longer available",County of Los Angeles/Department of Mental Health -- MJ Southard Files,Vehicle Allocation,,,,,,
Mental Health Archive,ark:/21198/zz001dzpss,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001dzpss-1-master.pdf,128,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive,AB 2034 Additional Allocations,"September 24, 2002",,Los Angeles County,,2002,,Memo regarding the use of one-time AB 2034 program funds from the State Department of Mental Health for fiscal year 2002-03,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Additional Allocations,,,,,,
Mental Health Archive,ark:/21198/zz001dzpt9,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001dzpt9-1-master.pdf,129,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Jails $z California $z Los Angeles County|~|Mentally ill--Care--California--Los Angeles County|~|Homeless persons--Housing--California--Los Angeles County|~|Employment|~|Incarceration|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,,,"Southard, Marvin","UCLA Center for History, Culture, & Neuroscience",2 p.,DMH Archive,AB 2034: Integrated Services for Homeless Adults with Serious Mental Illness,,,Los Angeles County,,,,"Brochure outlining AB 2034 program goals, services, criteria for participation, and service provider locations",County of Los Angeles/Department of Mental Health -- MJ Southard Files,LAC AB 2034 Brochure,,,,,,
Mental Health Archive,ark:/21198/zz001gpmq1,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001gpmq1-1-master.pdf,130,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Homeless persons--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,,,"Maviglio, Steve|~|Romero, Nora","UCLA Center for History, Culture, & Neuroscience",3 p.,DMH Archive,Governor Davis Announces Almost $55 Million for Homeless Mentally Ill,"October 30, 2002",,Los Angeles County,,2002,,1.  Fax cover sheet2.  Memo announcing Governor Davis' approval of approximtely $54.9 million for programs that serve the homeless mentally ill3.  Proposed FY 2002-03 AB 2034 allocations by countypp. 1 & 3 scanned upside-down,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 State FY 2002-03,,,,,,
Mental Health Archive,ark:/21198/zz001gpmrj,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001gpmrj-1-master.pdf,131,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive,Changes in AB 2034 Funding and Outcome Data Collection,"November 19, 2002",,Los Angeles County,,2002,,Memo explaining a reduction in AB 2034 funds for FY 2002-03.  The memo also addresses the administration of several surveys at AB 2034 program providers.,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Changes,,,,,,
Mental Health Archive,ark:/21198/zz001gpms2,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001gpms2-1-master.pdf,132,,,,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Employment|~|Incarceration|~|Mental Health Services--Law and Legislation--California|~|Mental health services--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Beigel, Astrid",,,"UCLA Center for History, Culture, & Neuroscience",3 p.,DMH Archive,Using AB 2034 Indicators As Outcome Measures for Persons with Co-Occurring Mental Health and Substance Use/Abuse Disorders: Rationale and Suggested Approach,"April 24, 2003",,Los Angeles County,,2003,,Proposal for using AB 34 program outcome indicators for clients with co-occurring mental health and substance use/abuse disorders,County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 34 Indicators Dual Diagnosis Suggestions,,,,,,
Mental Health Archive,ark:/21198/zz001gpmtk,ark:/21198/zz001nf3t8,1,In progress,ChildWork,,133,,,,,,,,AB 2034 Documents|~|Homeless persons--Housing--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California,,,,,"Chidekel, Adam",,,,,,Authorization to Use AB2034 CSS Funds for Housing (Facility) Improvements for AB 2034 Consumers,,,,,,,,,Portals AB 2034 Housing Funds,,,,,,
Mental Health Archive,ark:/21198/zz001gqdcd,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001gqdcd-1-master.pdf,136,,,,,manuscripts (document genre),pd_holder,,CAMI NAMI Documents|~|Mental Health Services--California--Mental Health Services Act of 2005|~|Mental illness--Statistics|~|California Alliance for the Mentally Ill|~|Psychoactive agents,,eng,,,"sommer, robert|~|Williams, Bill, $d 1915-1992|~|Williams, Pat",,,"UCLA Center for History, Culture, & Neuroscience",2 pages,DMH Archive,CAMI Families Speak: Questionnaire Results,1983,,California,,,,"Summary of 1983 study of California Alliance for the Mentally Ill members with statistics on membership, diagnoses of mentally ill family members, and interventions.",Areta Crowell,,,,,,,
Mental Health Archive,ark:/21198/zz001h94t9,ark:/21198/zz001nf3t8,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001h94t9-1-master.pdf,137,,,,,report,,,AB 2034 Documents|~|Mental Health Services $z California|~|Mental illness--Statistics|~|Mentally ill--Services for--California|~|Department of Mental Health--California,,eng,,,"Spitznagel, Edward|~|Jerrell, Jeannette|~|Meinhardt, Ken",,,California Department of Mental Health,18,DMH Archive,California Mental Health Needs Executive Summary,1990,,California,,,California Mental Health Needs Assessment Project,"Executive summary of a report on the Mental Health Needs of California, with statistics on utilization, demographics, and prevalence. Includes recommendations on how to improve the public mental health system in California.",Areta Crowell,,,,,,,
Mental Health Archive,ark:/21198/zz001h94vt,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001h94vt-1-master.pdf,138,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,"Hoffman, Tony",,,UCLA Center for History Culture and Neuroscience,1 p.,NAMI Collection,Tony Hoffman Board Application,1989,,San Mateo County,,about ten years after founding of CAMI,,Tony Hoffman's application to serve on Mental Health Boards in San Mateo County,Katie Cadigan,Katie Cadigan Documents,,,,,,
Mental Health Archive,ark:/21198/zz001hd6hz,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001hd6hz-1-master.pdf,139,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,,,,UCLA Center for History Culture and Neuroscience,6 p.,NAMI Collection,CAMI Legislative Alert No. 6,1984,,California,,,,"CAMI Legislative Alerts from April 2, 1984.",Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001hd805,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001hd805-1-master.pdf,140,,,,,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,,,,UCLA Center for History Culture and Neuroscience,4 p.,NAMI Collection,CAMI Legislative Alert No. 8,1984,,California,,,,"CAMI Legislative Alerts from May 7, 1984",Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001hrgc7,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001hrgc7-1-master.pdf,141,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,"Teisher, Helen G.|~|Ryan, John J.|~|March, Stella|~|Larson, Patricia",,,UCLA Center for History Culture and Neuroscience,8 p.,NAMI Collection,CAMI Series of Letters from 1984,1984,,Riverside County,,,,"Letters between Helen G. Teisher, John J. Ryan, Stella March and Patricia Larson in July 1984.",Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndr55,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndr55-1-master.pdf,142,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,,,,UCLA Center for History Culture and Neuroscience,1 p.,NAMI Collection,Changes in Policies and Procedures Requested by AMI,1986,,California,,,,Changes in Policies and Procedures requested by AMI for the Administrative staff at Napa State Hospital.,Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndr6p,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndr6p-1-master.pdf,143,,,,,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,"Hoffman, Tony",,,UCLA Center for History Culture and Neuroscience,4 p.,NAMI Collection,Mental Health Budget Plan,1988,,,,,,Budget plan for the period: 1987-1988,Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndr76,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndr76-1-master.pdf,144,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,"Hoffman, Tony|~|Hoffman, Fran|~|Oliphant, Eve",eng,,,"Graham, Vera",,,UCLA Center for History Culture and Neuroscience,1 p.,NAMI Collection,New Group to Aid Mentally Ill,1978,,San Mateo County,,,,"Newspaper article by Vera Graham on California Association, Families of Mentally Disabled election of Tony Hoffman.",Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndr8q,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndr8q-1-master.pdf,145,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,"Hoffman, Tony",,,UCLA Center for History Culture and Neuroscience,5 p.,NAMI Collection,New York Speech by Anthony Hoffman,1985,,New York,,,,"Tony Hoffman's New York speech on October 25, 1985.",Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndrbr,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndrbr-1-master.pdf,146,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,,,,UCLA Center for History Culture and Neuroscience,4 p.,NAMI Collection,Patient and Employee Ethnic Breakdown,1986,,,,estimated to have been created in 1986.,,An ethnic breakdown and analysis of patients and employees. Undated document but is estimated to have been created in 1986.,Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndrc8,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndrc8-1-master.pdf,147,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,"Hibler, Marie",,,UCLA Center for History Culture and Neuroscience,4 p.,NAMI Collection,Suggestions for Forming an Organization for Families of the Mentally Disabled,1978,,,,"dated May 4, 1978",,Numbered suggestions and advice for forming an organization for families of the mentally disabled.,Katie Cadigan,Katie Cadigan documents,,,,,,
Mental Health Archive,ark:/21198/zz001ndrds,ark:/21198/zz001nf3vs,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001ndrds-1-master.pdf,148,,,,text,,pd_holder,,CAMI NAMI Documents|~|California Alliance for the Mentally Ill,,eng,,,,,,UCLA Center for History Culture and Neuroscience,7 p.,NAMI Collection,Various Committee Documents,1988,,,,dates of documents ranging from 1986 to 1988,,Various committee documents; plans & meetings. Upside down documents.,Katie Cadigan,Katie Cadigan documents,,,,,,
