File name,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place
barb_eph_cicz0042.pdf,"""The Coming of Christ"": A Mystery Play",,,Queen's College,,,Barbados,December 1945,1945-12-01,eng,text,programs (documents),9 pages,19.8 cm x 15.4 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"The poetic drama ""The Coming of Christ"" was written by John Masefield for performance in Canterbury Cathedral during Whitsuntide, 1928. The music is by Gustav Holst. It blends the modern and medieval spirits. The production by Queen's College in Barbados was held on December 10th, 14th and 15th.",,Drama |~| Poetry |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0043.pdf,Barbados Secondary Schools' Drama Festival 1967,,,UWI Guild of Graduates,,,Barbados,November 1967,1967-11-01,eng,text,programs (documents),8 pages,24.1 cm x 17.3 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"Program of festival presented by the Guild of Graduates of the University of the West Indies (Barbados Branch). It was held November 13, 15, and 18 at the Civic Threatre, Queen's Park",,Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0044.pdf,Secondary Schools Drama Festival,,,UWI Guild of Graduates,,,Barbados,"November 22, 1968",1968-11-22,eng,text,programs (documents),7 pages,21.6 cm x 16.5 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"Program of festival sponsored by the Guild of Graduates of the University of the West Indies (Barbados Branch) under the auspices of the Barbados Arts Council. Performances took place in the Civic Theatre in Queen's Park. The Barbados Arts Council is a non-governmental umbrella organisation for all the arts of Barbados which aims to promote, support and develop all the arts whether they be music, dance, drama, literature, the visual arts and other forms of artistic expression.",,Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0045.pdf,"""Focus on Africa""",,,Barbados Community College,,,Barbados,"May 17, 1969",1969-05-17,eng,text,programs (documents),4 pages,21.7 cm x 16.4 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"Program of event held at the Barbados Community College Grounds, ""Sherbourne."" It included introductions, fashion show, music and dancing.",,Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0046.pdf,Miriamy,,,Harrison College Dramatic Society,,,Barbados,1971,1905-05-24,eng,text,programs (documents),5 pages,28 cm x 10.9 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"""Miriamy"" was a West Indian play in three acts written by Frank Pilgrim. This play was produced by the Harrison College Dramatic Society and was held on March 18, 19 and 20, 1971 in the school hall.",,Drama |~| Theatre |~| Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0047.pdf,"""Oliver""",,,Harrison College Dramatic Society |~| Queen's College Drama Group,,,Barbados,March 1972,1972-03-01,eng,text,programs (documents),19 pages,22.4 cm x 15.5 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"Production of ""Oliver"" by the Harrison College Dramatic Society in conjunction with Queen's College Drama Group, held at Harrison College on March 21-25, 1972.",,Drama |~| Theatre |~| Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0048.pdf,Harrison College Dramatic Society: Festival '72,,,Harrison College Dramatic Society,,,Barbados,February 1972,1972-02-01,eng,text,programs (documents),6 pages,21.6 cm x 14.1 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,Festival '72 was the follow-up to the Drama Festival held in November 1971 and was organized by the Community Development Department. The program consisted from an array of theatrical plays.,,Drama |~| Theatre |~| Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0049.pdf,"""The Mark of the Goat"" and ""The Wall""",,,Harrison College Music and Dramatic Societies,,,Barbados,Between 1960 and 1967,1960/1967,eng,text,programs (documents),4 pages,28.1 cm x 21.7 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"The two productions (""The Mark of the Goat"" by Alan Crang and Harrison Birtwistle, and ""The Wall"" by Michael Walker) were held in the Harrison School Hall in March 26-26, 1969.",,Drama |~| Theatre |~| Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0050.pdf,"""The Royal Hunt of the Sun""",,,Harrison College Music and Dramatic Societies,,,Barbados,1973,1905-05-26,eng,text,programs (documents),8 pages,27.3 cm x 21.1 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,2,public domain,published,Barbados Department of Archives,"""The Royal Hunt of the Sun"" by Peter Shaffer was based on a nineteeth century historical classic, ""The Conquest of Peru"" by W. H. Prescott.",,Drama |~| Theatre |~| Events |~| School music--Instruction and study--Activity programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0051.pdf,Official Opening Ceremony - Conference of Nursing Administrators,,,West Indies Federation,,,Jamaica,"August 31, 1959",1959-08-31,eng,text,programs (documents),2 pages,21.7 cm x 16.1 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,The Ceremony was sponsored by the Federal Government. The Federal government was the governing body responsible for the West Indies Federation which was a short-lived political union among ten Caribbean countries between the years 1958 and 1962.,,Congresses and conventions |~| Government |~| Politics,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0052.pdf,West Indies Regional Conference of the Atlantic Region,,,Commonwealth Parliamentary Association,,,Trinidad and Tobago,April 1960,1960-04-01,eng,text,programs (documents),12 pages,22.1 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"The West Indies Regional Conference was held in Trinidad on April 19-27, 1960 with delegates from the Commonwealth Parliamentary Association.",,Congresses and conventions |~| Government |~| Politics,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Trinidad
barb_eph_cicz0053.pdf,3rd Regional Conference of the International Planned Parenthood Federation - Western Hemisphere Region,,,International Planned Parenthood Federation (Western Hemisphere Region),,,Barbados,April 1961,1961-04-01,eng,text,programs (documents),24 pages,25.5 cm x 18 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"The 3rd conference of the Western Hemisphere Region of the International Planned Parenthood Federation was held in Barbados on April 19-23, 1961.",,Congresses and conventions |~| Family Planning,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint James (Barbados)
barb_eph_cicz0054.pdf,Sixth Bennial Conference - Caribbean Federation for Mental Health,,,Caribbean Federation for Mental Health,,,Barbados,August 1967,1967-08-01,eng,text,programs (documents),5 pages,20.3 cm x 15.2 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"The sixth Biennial Conference of the Caribbean Federation for Mental Health was held at the Marine Hotel, Barbados, from July 30 to August 5, 1967.",,Congresses and conventions |~| Mental health,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Christ Church (Barbados)
barb_eph_cicz0055.pdf,Fourth Conference of Heads of Government of Commonwealth Caribbean Countries Opening Ceremony,,,Government of Barbados,,,Barbados,"October 23, 1967",1967-10-23,eng,text,programs (documents),3 pages,18.9 cm x 13 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"The opening ceremony of the fourth conference of heads of government of the Commonwealth Caribbean countries was held at Senate Chamber on Monday, October 23, 1967.",,Congresses and conventions |~| Government |~| Politics,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0056.pdf,Lions International District P Convention,,,Lions Club of Barbados,,,Barbados,May 1968,1968-05-01,eng,text,fliers (printed matter) |~| programs (documents),15 pages,23 cm x 10.3 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"The 8th Lions International District P Convention was held on May 16-19, 1968. The Lions Club of Barbados was formed in 1961 and received its charter on 4th August, 1962.",,"Congresses and conventions |~| Associations, institutions, etc.",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0057.pdf,8th National Convention of Junior Chamber of the West Indies,,,Junior Chamber of West Indies (Jaycees),,,Barbados,September 1968,1968-09-01,eng,text,programs (documents),3 pages,22.8 cm x 14.7 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"Program for the opening ceremony of the 8th National Convention of the Junior Chamber of the West Indies (Jaycees) held at the Marine Hotel on September 24-29, 1968.",,"Congresses and conventions |~| Associations, institutions, etc.",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Christ Church (Barbados)
barb_eph_cicz0058.pdf,Meeting of Commonwealth Finance Ministers Handbook,,,Commonwealth Secretariat,,,Barbados,September 1969,1969-09-01,eng,text,programs (documents),10 pages,17.8 cm x 12.8 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"Meeting of the Commonwealth Finance Ministers held at the College of Arts and Science, Cave Hill, Barbados on September 25-26, 1969. The meeting was organized by the Commonwealth Secretariat.",,Congresses and conventions |~| Government |~| Politics,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_cicz0059.pdf,Sixth Conference of Heads of Government of the Commonwealth Caribbean Countries,,,Government of Jamaica,,,Jamaica,April 1970,1970-04-01,eng,text,programs (documents),32 pages,17.5 cm x 12.7 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"The sixth conference of the heads of government of the Commonwealth Caribbean countries was held in Kingston, Jamaica, on April 13-18, 1970. The booklet contains the program, as well as lists of names of the delegations and other dignitaries.",,Congresses and conventions |~| Government |~| Politics,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Jamaica
barb_eph_cicz0060.pdf,Lionism is Commitment: Roaring Sixties,,,Lions Internationa District 60 (West Indies and the Guyanas),,,Guyana,September 1971,1971-09-01,eng,text,booklets,4 pages,22.7 cm x 17.8 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"Monthly publication of Lions International District 60 for the month of September 1971. The cover slogan reads: ""Lionism is Commitment: Roaring Sixties.""",,"Congress and conventions |~| Associations, institutions, etc.",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Guyana
barb_eph_cicz0061.pdf,Lions International District 60 - XIV Annual Convention District Governor's Ball,,,Trinidad and Tobago,,,Barbados,"March 9, 1974",1974-03-09,eng,text,programs (documents)|~|menus,4 pages,21.7 cm x 13.9 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"Program and menu for the District Governor's Ball during the XIV Annual Convention of Lions International (District 60) held in Trinidad and Tobago at the Convention Centre, Chaguaramas, in the presence of Queen Elizabeth II.",,"Congress and conventions |~| Associations, institutions, etc.",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Trinidad
barb_eph_cicz0062.pdf,LACMA: IX Convencion en Barbados del 21 al 26 de Marzo de 1976,,,Latin American and Caribbean Movers Association,,,,March 1976,1976-03-01,eng,text,programs (documents),67 pages,27.9 cm x 20.4 cm,Barbados Department of Archives,Ephemera Collection,,Ci-Cz,3,public domain,published,Barbados Department of Archives,"Booklet for the ninth convention of the Latin American and Caribbean Movers Association, held on March 21-26, 1976. The booklet contains information, various resolutions and topics of interest to the Association's members.",,"Congress and conventions |~| Associations, institutions, etc.",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
