Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No. 6: page 122r,Armenian Manuscripts,ark:/21198/zz0026j039,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j039_1769367_master.tif,246,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 122v,Armenian Manuscripts,ark:/21198/zz0026j04t,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j04t_1769370_master.tif,247,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 123r,Armenian Manuscripts,ark:/21198/zz0026j05b,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j05b_1769373_master.tif,248,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 123v,Armenian Manuscripts,ark:/21198/zz0026j06v,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j06v_1769376_master.tif,249,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 124r,Armenian Manuscripts,ark:/21198/zz0026j07c,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j07c_1769379_master.tif,250,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 124v,Armenian Manuscripts,ark:/21198/zz0026j09d,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j09d_1769385_master.tif,252,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 125r,Armenian Manuscripts,ark:/21198/zz0026j0bx,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0bx_1769388_master.tif,253,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 125v,Armenian Manuscripts,ark:/21198/zz0026j0cf,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0cf_1769391_master.tif,254,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 126r,Armenian Manuscripts,ark:/21198/zz0026j0dz,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0dz_1769415_master.tif,255,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 126v,Armenian Manuscripts,ark:/21198/zz0026j0fg,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0fg_1769418_master.tif,256,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 127r,Armenian Manuscripts,ark:/21198/zz0026j0g0,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0g0_1769421_master.tif,257,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 127v,Armenian Manuscripts,ark:/21198/zz0026j0hh,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0hh_1769424_master.tif,258,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 128r,Armenian Manuscripts,ark:/21198/zz0026j0j1,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0j1_1769427_master.tif,259,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 128v,Armenian Manuscripts,ark:/21198/zz0026j0kj,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0kj_1769430_master.tif,260,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 129r,Armenian Manuscripts,ark:/21198/zz0026j08w,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j08w_1769433_master.tif,261,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 129v,Armenian Manuscripts,ark:/21198/zz0026jj6k,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jj6k_1769436_master.tif,262,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 130r,Armenian Manuscripts,ark:/21198/zz0026j0m2,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0m2_1769439_master.tif,263,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 130v,Armenian Manuscripts,ark:/21198/zz0026j0nk,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0nk_1769442_master.tif,264,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 131r,Armenian Manuscripts,ark:/21198/zz0026j0p3,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0p3_1769445_master.tif,265,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 131v,Armenian Manuscripts,ark:/21198/zz0026j0qm,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0qm_1769448_master.tif,266,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 132r,Armenian Manuscripts,ark:/21198/zz0026j0r4,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0r4_1769451_master.tif,267,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 132v,Armenian Manuscripts,ark:/21198/zz0026j0sn,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0sn_1769454_master.tif,268,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 133r,Armenian Manuscripts,ark:/21198/zz0026j0t5,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0t5_1769457_master.tif,269,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 133v,Armenian Manuscripts,ark:/21198/zz0026j0vp,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0vp_1769460_master.tif,270,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 134r,Armenian Manuscripts,ark:/21198/zz0026j0w6,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0w6_1769463_master.tif,271,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 134v,Armenian Manuscripts,ark:/21198/zz0026j0xq,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0xq_1769466_master.tif,272,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 135r,Armenian Manuscripts,ark:/21198/zz0026j0z7,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j0z7_1769469_master.tif,273,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 135v,Armenian Manuscripts,ark:/21198/zz0026j107,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j107_1769472_master.tif,274,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 136r,Armenian Manuscripts,ark:/21198/zz0026j11r,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j11r_1769475_master.tif,275,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 136v,Armenian Manuscripts,ark:/21198/zz0026j128,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j128_1769478_master.tif,276,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 137r,Armenian Manuscripts,ark:/21198/zz0026j13s,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j13s_1769481_master.tif,277,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 137v,Armenian Manuscripts,ark:/21198/zz0026j149,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j149_1769484_master.tif,278,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 138r,Armenian Manuscripts,ark:/21198/zz0026j15t,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j15t_1769487_master.tif,279,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 138v,Armenian Manuscripts,ark:/21198/zz0026j16b,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j16b_1769490_master.tif,280,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 139r,Armenian Manuscripts,ark:/21198/zz0026j17v,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j17v_1769493_master.tif,281,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 139v,Armenian Manuscripts,ark:/21198/zz0026jjxf,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjxf_1769496_master.tif,282,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 140r,Armenian Manuscripts,ark:/21198/zz0026j18c,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j18c_1769499_master.tif,283,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 140v,Armenian Manuscripts,ark:/21198/zz0026j19w,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j19w_1769502_master.tif,284,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 141r,Armenian Manuscripts,ark:/21198/zz0026j1bd,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j1bd_1769505_master.tif,285,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 141v,Armenian Manuscripts,ark:/21198/zz0026j1cx,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026j1cx_1769508_master.tif,286,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 142r,Armenian Manuscripts,ark:/21198/zz0026jj73,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jj73_1769511_master.tif,287,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 142v,Armenian Manuscripts,ark:/21198/zz0026jj8m,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jj8m_1769514_master.tif,288,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 143r,Armenian Manuscripts,ark:/21198/zz0026jj94,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jj94_1769517_master.tif,289,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 143v,Armenian Manuscripts,ark:/21198/zz0026jjbn,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjbn_1769520_master.tif,290,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 144r,Armenian Manuscripts,ark:/21198/zz0026jjc5,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjc5_1769523_master.tif,291,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 144v,Armenian Manuscripts,ark:/21198/zz0026jjdp,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjdp_1769526_master.tif,292,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 145r,Armenian Manuscripts,ark:/21198/zz0026jjf6,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjf6_1769529_master.tif,293,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 145v,Armenian Manuscripts,ark:/21198/zz0026jjgq,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjgq_1769532_master.tif,294,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 146r,Armenian Manuscripts,ark:/21198/zz0026jjh7,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjh7_1769535_master.tif,295,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 146v,Armenian Manuscripts,ark:/21198/zz0026jjjr,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjjr_1769538_master.tif,296,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 147r,Armenian Manuscripts,ark:/21198/zz0026jjk8,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjk8_1769541_master.tif,297,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 147v,Armenian Manuscripts,ark:/21198/zz0026jjms,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjms_1769544_master.tif,298,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 148r,Armenian Manuscripts,ark:/21198/zz0026jjn9,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjn9_1769547_master.tif,299,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 148v,Armenian Manuscripts,ark:/21198/zz0026jjpt,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjpt_1769550_master.tif,300,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 149r,Armenian Manuscripts,ark:/21198/zz0026jjqb,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjqb_1769553_master.tif,301,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 149v,Armenian Manuscripts,ark:/21198/zz0026jjrv,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjrv_1769556_master.tif,302,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 150r,Armenian Manuscripts,ark:/21198/zz0026jjsc,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjsc_1769559_master.tif,303,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 150v,Armenian Manuscripts,ark:/21198/zz0026jjtw,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjtw_1771129_master.tif,304,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 151r,Armenian Manuscripts,ark:/21198/zz0026jjvd,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjvd_1771132_master.tif,305,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 151v,Armenian Manuscripts,ark:/21198/zz0026jjwx,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026jjwx_1771135_master.tif,306,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 152r,Armenian Manuscripts,ark:/21198/zz0026k5nf,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5nf_1771138_master.tif,307,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 152v,Armenian Manuscripts,ark:/21198/zz0026k5pz,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5pz_1771141_master.tif,308,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 153r,Armenian Manuscripts,ark:/21198/zz0026k5qg,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5qg_1771144_master.tif,309,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 153v,Armenian Manuscripts,ark:/21198/zz0026k5r0,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5r0_1771147_master.tif,310,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 154r,Armenian Manuscripts,ark:/21198/zz0026k5sh,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5sh_1771150_master.tif,311,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 154v,Armenian Manuscripts,ark:/21198/zz0026k5t1,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5t1_1771153_master.tif,312,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 155r,Armenian Manuscripts,ark:/21198/zz0026k5vj,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5vj_1771156_master.tif,313,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 155v,Armenian Manuscripts,ark:/21198/zz0026k5w2,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5w2_1771159_master.tif,314,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 156r,Armenian Manuscripts,ark:/21198/zz0026k5xk,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5xk_1771162_master.tif,315,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 156v,Armenian Manuscripts,ark:/21198/zz0026k5z3,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k5z3_1771165_master.tif,316,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 157r,Armenian Manuscripts,ark:/21198/zz0026k603,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k603_1771168_master.tif,317,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 157v,Armenian Manuscripts,ark:/21198/zz0026k61m,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k61m_1771171_master.tif,318,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 158r,Armenian Manuscripts,ark:/21198/zz0026k624,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k624_1771174_master.tif,319,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 158v,Armenian Manuscripts,ark:/21198/zz0026k63n,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k63n_1771177_master.tif,320,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 159r,Armenian Manuscripts,ark:/21198/zz0026k645,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k645_1771180_master.tif,321,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 159v,Armenian Manuscripts,ark:/21198/zz0026k65p,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k65p_1771183_master.tif,322,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 160r,Armenian Manuscripts,ark:/21198/zz0026k666,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k666_1771186_master.tif,323,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 160v,Armenian Manuscripts,ark:/21198/zz0026k67q,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k67q_1771189_master.tif,324,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 161r,Armenian Manuscripts,ark:/21198/zz0026k687,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k687_1771192_master.tif,325,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 161v,Armenian Manuscripts,ark:/21198/zz0026k69r,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k69r_1771195_master.tif,326,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 162r,Armenian Manuscripts,ark:/21198/zz0026k6b8,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6b8_1771198_master.tif,327,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 162v,Armenian Manuscripts,ark:/21198/zz0026k6cs,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6cs_1771201_master.tif,328,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 163r,Armenian Manuscripts,ark:/21198/zz0026k6d9,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6d9_1771204_master.tif,329,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 163v,Armenian Manuscripts,ark:/21198/zz0026k6ft,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6ft_1771207_master.tif,330,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 164r,Armenian Manuscripts,ark:/21198/zz0026k6gb,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6gb_1771210_master.tif,331,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 164v,Armenian Manuscripts,ark:/21198/zz0026k6hv,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6hv_1771213_master.tif,332,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 165r,Armenian Manuscripts,ark:/21198/zz0026k6jc,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6jc_1771216_master.tif,333,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 165v,Armenian Manuscripts,ark:/21198/zz0026k6kw,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6kw_1771219_master.tif,334,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 166r,Armenian Manuscripts,ark:/21198/zz0026k6md,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6md_1771222_master.tif,335,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 166v,Armenian Manuscripts,ark:/21198/zz0026k6nx,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6nx_1771225_master.tif,336,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 167r,Armenian Manuscripts,ark:/21198/zz0026k6pf,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6pf_1771228_master.tif,337,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 167v,Armenian Manuscripts,ark:/21198/zz0026k6qz,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6qz_1771231_master.tif,338,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 168r,Armenian Manuscripts,ark:/21198/zz0026k6rg,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6rg_1771234_master.tif,339,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 168v,Armenian Manuscripts,ark:/21198/zz0026k6s0,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6s0_1771237_master.tif,340,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 169r,Armenian Manuscripts,ark:/21198/zz0026k6th,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6th_1771240_master.tif,341,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 169v,Armenian Manuscripts,ark:/21198/zz0026k6v1,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6v1_1771369_master.tif,342,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 170r,Armenian Manuscripts,ark:/21198/zz0026k6wj,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6wj_1771372_master.tif,343,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 170v,Armenian Manuscripts,ark:/21198/zz0026k6x2,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6x2_1771375_master.tif,344,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 171r,Armenian Manuscripts,ark:/21198/zz0026k6zk,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k6zk_1772728_master.tif,345,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 171v,Armenian Manuscripts,ark:/21198/zz0026k70k,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k70k_1772731_master.tif,346,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 172r,Armenian Manuscripts,ark:/21198/zz0026k713,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k713_1772734_master.tif,347,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 172v,Armenian Manuscripts,ark:/21198/zz0026k72m,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k72m_1772737_master.tif,348,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 173r,Armenian Manuscripts,ark:/21198/zz0026k734,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k734_1772740_master.tif,349,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 173v,Armenian Manuscripts,ark:/21198/zz0026k74n,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k74n_1772974_master.tif,350,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 174r,Armenian Manuscripts,ark:/21198/zz0026k755,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k755_1773391_master.tif,351,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 174v,Armenian Manuscripts,ark:/21198/zz0026k76p,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k76p_1773772_master.tif,352,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 175r,Armenian Manuscripts,ark:/21198/zz0026k776,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k776_1773781_master.tif,353,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 175v,Armenian Manuscripts,ark:/21198/zz0026k78q,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k78q_1774531_master.tif,354,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 176r,Armenian Manuscripts,ark:/21198/zz0026k797,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k797_1775074_master.tif,355,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 176v,Armenian Manuscripts,ark:/21198/zz0026k7br,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k7br_1775608_master.tif,356,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 177r,Armenian Manuscripts,ark:/21198/zz0026k7c8,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k7c8_1775752_master.tif,357,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 177v,Armenian Manuscripts,ark:/21198/zz0026k7ds,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k7ds_1775758_master.tif,358,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 178r,Armenian Manuscripts,ark:/21198/zz0026k7f9,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k7f9_1776904_master.tif,359,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
Manuscript No. 6: page 178v,Armenian Manuscripts,ark:/21198/zz0026k7gt,ark:/21198/zz0025nrv7,Page,,armenian/masters/21198-zz0026k7gt_1777792_master.tif,360,text,,,,,,arm,,,,,,,,,,,,,,,,,,,
