Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description.note,Date.normalized,Date.publication,Alt ID.oclc,Publisher.publisherName,Date.creation,Publisher.placeOfOrigin,Note,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6wwj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6wwj-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,204.002,204.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6wwj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6wwj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6wx2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6wx2-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,204.003,204.003,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6wx2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6wx2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6wzk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6wzk-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,204.006,204.006,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6wzk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6wzk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6x0k,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6x0k-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,204.005,204.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6x0k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6x0k/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6x13,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6x13-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.001,205.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6x13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6x13/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6x2m,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6x2m-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,204.007,204.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6x2m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6x2m/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s6x34,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s6x34-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,204.004,204.004,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s6x34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6x34/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dnm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dnm-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.007,205.007,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dnm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dnm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dp4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dp4-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.004,205.004,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dp4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dp4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dqn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dqn-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.003,205.003,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dqn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dqn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dr5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dr5-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.005,205.005,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dr5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dr5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dsp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dsp-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.010,205.010,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dsp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dsp/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dt6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dt6-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.011,205.011,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dt6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dt6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dvq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dvq-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.008,205.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dvq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dvq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dw7,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dw7-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.009,205.009,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dw7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dw7/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dxr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dxr-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.006,205.006,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dxr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dxr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7dz8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7dz8-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.002,205.002,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7dz8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7dz8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g18,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g18-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.012,205.012,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g18/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g2s,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g2s-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.017,205.017,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g2s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g2s/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g39,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g39-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.018,205.018,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g39/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g4t,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g4t-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.020,205.020,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g4t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g4t/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g5b,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g5b-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.014,205.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g5b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g5b/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g6v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g6v-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.013,205.013,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g6v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g6v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g7c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g7c-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.019,205.019,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g7c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g7c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7g9d,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7g9d-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.015,205.015,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7g9d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7g9d/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s7gbx,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s7gbx-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.016,205.016,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s7gbx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7gbx/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9v62,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9v62-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.029,205.029,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9v62,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9v62/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9v7k,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9v7k-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.028,205.028,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9v7k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9v7k/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9v83,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9v83-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.023,205.023,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9v83,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9v83/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9v9m,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9v9m-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.024,205.024,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9v9m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9v9m/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vb4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vb4-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.021,205.021,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vb4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vb4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vcn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vcn-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.025,205.025,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vcn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vcn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vd5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vd5-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.022,205.022,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vd5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vd5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vfp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vfp-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.030,205.030,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vfp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vfp/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vg6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vg6-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.026,205.026,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vg6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vg6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vhq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vhq-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.027,205.027,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vhq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vhq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vtc,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vtc-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.031,205.031,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vtc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vtc/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vvw,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vvw-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.032,205.032,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vvw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vvw/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vwd,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vwd-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.034,205.034,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vwd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vwd/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vxx,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vxx-2-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.040,205.040,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vxx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vxx/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9vzf,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9vzf-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.038,205.038,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9vzf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9vzf/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9w0f,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9w0f-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.039,205.039,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9w0f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9w0f/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9w1z,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9w1z-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.033,205.033,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9w1z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9w1z/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz000s9w2g,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz000s9w2g-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,Indio (Calif.),"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,205.036,205.036,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9w2g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9w2g/manifest
