File Name,Title,Object Type,Parent ARK,Item ARK,Item Sequence,AltIdentifier.local,Type.typeOfResource,Date.creation,Date.normalized,Name.creator,Summary,Description.note,Language,Rights.copyrightStatus,Rights.statementLocal,Rights.,Rights.rightsHolderContact,Type.genre,Provenance,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_quinn/ATQ_4_UM_OutstandingTeachATQExchangeClub_210.tif,Outstanding Teacher Award ,Work,ark:/21198/z1c83tvb,ark:/21198/z1sn1thm,,ATQ_4_UM_OutstandingTeachATQExchangeClub_210,text,1959,1959,,,Newspaper clipping of Alfred Thomas Quinn receiving Outstanding Teacher award. .,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6059,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1thm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn1thm/manifest
Masters/othermasters/dl_quinn/ATQ_4_UM_SMTeacherWinsBestAward_211.tif,Newspaper article about Alfred T. Quinn receiving award ,Work,ark:/21198/z1c83tvb,ark:/21198/z1nw12tq,,ATQ_4_UM_SMTeacherWinsBest Award_211,text,1959,1959,,,"""Outstanding Teacher A.T. Quinn Honored.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6060,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw12tq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw12tq/manifest
Masters/othermasters/dl_quinn/ATQ_5_Youth_006cropped.tif,Alfred Thomas Quinn as a youth,Work,ark:/21198/z1c83tvb,ark:/21198/z1j40b45,,ATQ_5_Youth _006cropped,,,,,,Alfred Thomas Quinn as a youth.,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40b45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j40b45/manifest
,Alfred Thomas Quinn with fellow soldiers outside Day Room during World War II,Work,ark:/21198/z1c83tvb,ark:/21198/z1h4392p,,ATQ_1_05_MilitaryDayRoom,still image,undated,1939/1945,,,"Alfred Thomas Quinn (left) and fellow Army members outside of ""Day Room"" in Italy during World War II. Text reads: The Building is our day room (ping pong and movies). The two fellows, Clerks in the office. Partially visible is our German water tank."" Stamp reads: ""Official- PHOTO 96th Air Service [Corp] Date: Mar 18 1945.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5868,,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2j82,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h4392p/manifest
,Alfred Thomas Quinn and Buster in Italy,Work,ark:/21198/z1c83tvb,ark:/21198/z13v11sj,,ATQ_1_05_MilitaryTent,text,1942,1939/1945,United States Army ,,"Alfred Thomas Quinn (left) and a fellow Army member ""Buster"" standing near a US Army tent in Italy during World War II. [Transcription]""In front of tent at F-a-l-e-a-r-u-r-a. Buster and I""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5861,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10590g9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13v11sj/manifest
,Dr. Alfred Thomas Quinn Retirement Dinner Invitation,Work,ark:/21198/z1c83tvb,ark:/21198/z1bc5h37,,ATQ_1_13_DinnerInvite,text,1988,1988,,,"Invitation to Retirement Dinner at Filmland Center in Culver City. M.C.'s Tony Burton, Actor Frank's Place and Dr. Dale Ride, Educator. Entertainment, The Danny Horton Trio.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5895,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3ft8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc5h37/manifest
,Dr. Alfred Thomas Quinn Retirement Dinner Program,Work,ark:/21198/z1c83tvb,ark:/21198/z1z626nd,,ATQ_1_13_DinnerPro,text,1988,1988,,,Retirement Dinner Program,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5897,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1fz4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z626nd/manifest
,"Alfred Thomas Quinn Resume, nd",Work,ark:/21198/z1c83tvb,ark:/21198/z1jw9zg3,,ATQ_1_14_SALRRes,text,1988,1988,,,"Alfred Thomas Quinn resume highlighting his education, employment, publications, and professional positions.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5899,résumés (personnel records),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f496qm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jw9zg3/manifest
,Alfred Thomas Quinn General Elementary Teaching Credential,Work,ark:/21198/z1c83tvb,ark:/21198/z1sf4dtr,,ATQ_2_01_GenElemCredential,text,1951,1951,California State Board of Education,,General Elementary Teaching Credential issued by the California State Board of Education valid 1951-1953.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5912,certificates,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3p03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf4dtr/manifest
,"Alfred Thomas Quinn UCLA Commencement Program dated June 5, 1957",Work,ark:/21198/z1c83tvb,ark:/21198/z1d80w04,,ATQ_2_02_UC38thCommenceCover,text,1957,1957,UCLA ,,UCLA Commencement Program 1957 ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5914,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h048s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d80w04/manifest
,Santa Monica College Board of Trustees Campaign and Newspaper Clippings of Santa Moica College Graduation Speaker,Work,ark:/21198/z1c83tvb,ark:/21198/z10z8mwp,,ATQ_2_06_HSDPLastGrad,text,1992,1992,"Theresa A. Stevens, Corsair Staff Writer",,"Newspaper clippings of  Alfred Thomas Quinn as speaker at the last Adult High School Graduation and another clipping of ""Graduation Takes Three Ceremonies"" mentioning Alfred Thomas Quinn's speech ""Self-Fulfillment in the '90's.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5934,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w684cn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z8mwp/manifest
,Santa Monica College Board of Trustees Campaign and A.C.T.I.O.N. News Sample Ballot,Work,ark:/21198/z1c83tvb,ark:/21198/z1mp6mv9,,ATQ_2_09_DemoVotingGuide,text,1990,1990,,,Democratic voting guide and A.C.T.I.O.N. News Sample Ballot wiith Alfred T. Quinn for Santa Monica College Board.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5961,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14kk2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp6mv9/manifest
,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z17h335v,,ATQ_2_09_ForCollegeTrust,text,1990,1990,"The Outlook, Opinion Editorials section",,"Newspaper clipping, ""...For college trustees"" featuring Alfred Thomas Quinn. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5959,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2bgk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h335v/manifest
,Official Sample Ballot 6 November 1990,Work,ark:/21198/z1c83tvb,ark:/21198/z1v7135x,,ATQ_2_09_OfficialSampBallot,text,1990,1990,Registrar-Recorder,,Cover of County of Los Angeles Official Sample Ballot 6 November 1990. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5964,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0bf6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v7135x/manifest
,"Romance of African Methodism, Missionary Enterprise",Work,ark:/21198/z1c83tvb,ark:/21198/z1g17jd7,,ATQ_3_01_HistoryofAME,text,1952,1952,Reverend George A. Singleton,,"Front: Excerpt from The Romance of African Methodism by George A. Singleton, NY: Exposition Press, [1952]. The Missionary Enterprise. William Paul Quinn, p. 71. Back: Excerpt from The Romance of African Methodism by George A. Singleton, NY: Exposition Press, [1952]. The Missionary Enterprise. William Paul Quinn, p. 72-73",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5969,excerpts,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86sqz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g17jd7/manifest
,Reverend Alfred Kerruthers Quinn Obituary,Work,ark:/21198/z1c83tvb,ark:/21198/z12r599r,,ATQ_3_04_AKerruthersObit,text,1981,1981,"Virgie W. Murray, Sentinel Religion Editor",,"Rev. Alfred Kerruthers Quinn Obituary, 1898-1981, Page 1-4",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5974,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04sq1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r599r/manifest
,"Sylvia Dorothy ""Dottie"" and Alfred Thomas Quinn name badges",Work,ark:/21198/z1c83tvb,ark:/21198/z1989rng,,ATQ_4_08_ATQ and Dottie Name Badges,still image,1960,1960,,,"Alfred Thomas and Sylvia Dorothy ""Dottie"" Quinn  name badges. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6048,badges,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h90wp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1989rng/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_BruceSmith_040.tif,"Template Letter for Retirement Party at Filmland Corporate Center June 25, 1988",Work,ark:/21198/z1c83tvb,ark:/21198/z18d1dtm,,ATQ_1_12_BruceSmith_040,text,1988,1988,"Bruce Smith, SMC Public Information Officer",,Template for letter announcing  Alfred Thomas Quinn retirement and retirement party scheduled for June 25th at the Filmland Center in Culver City.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5883,correspondence,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1dtm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1dtm/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_CSReconSMC_034.tif,"Alfred Thomas Quinn awards list, photo, and business card",Work,ark:/21198/z1c83tvb,ark:/21198/z14n0p56,,ATQ_1_12_CSReconSMC_034,text,1988,1988,,,"Alfred Thomas Quinn marks 28 Years at Santa Monica College, List of Honors, and business card for SMC Board of Trustees",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5884,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0p56,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n0p56/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_RetireFete_037.tif,"Newspaper Article ""Retirement Fete Set for Alfred Thomas Quinn""",Work,ark:/21198/z1c83tvb,ark:/21198/z10v9xc1,,ATQ_1_12_RetireFete_037,text,1988,1988,,,Retirement Fete Set for Alfred Thomas Quinn,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5886,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10v9xc1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10v9xc1/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_RoleModel_038.tif,Role Model for Black Children,Work,ark:/21198/z1c83tvb,ark:/21198/z1w39dvk,,ATQ_1_12_RoleModel_038,text,1988,1988,na,,Role Model' For Black Children. Al Quinn has been involved in more community activities and on more local boards and local improvement bodies that I think even he can remember.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5887,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39dvk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w39dvk/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_VetDean_039.tif,Veteran Dean to Retire,Work,ark:/21198/z1c83tvb,ark:/21198/z1rb8p48,,ATQ_1_12_VetDean_039,text,1988,1988,"Andrea Schulte,Corsair Staff Writer",,"Dr. Al Quinn Veteran Dean to Retire by Andrea Schulte Corsair, Staff Writer.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5888,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8p48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb8p48/manifest
Masters/othermasters/dl_quinn/ATQ_1_17_EconomyRun_058.tif,"Spinnin' Our Wheels, Newspaper Article (Le Vert ""Marty"" Payne)",Work,ark:/21198/z1c83tvb,ark:/21198/z1qg0bdr,,ATQ_1_17_EconomyRun_058,text,1965,1965,,,"Newspaper Clipping from Jet Magazine Le Vert ""Marty"" Payne  Mobil Dodge Economy Run",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5905,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0bdr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0bdr/manifest
Masters/othermasters/dl_quinn/ATQ_1_17_TheDodgeReporter_059.tif,Now We'll Learn How Younger Set Runs Family Car (Marty Payne),Work,ark:/21198/z1c83tvb,ark:/21198/z1b583bg,,ATQ_1_17_TheDodgeReporter_059,text,1965,1965,,,"Newspaper clipping from Jet Magazine Le Vert ""Marty"" Payne Mobil Dodge Economy Run",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5908,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b583bg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b583bg/manifest
Masters/othermasters/dl_quinn/ATQ_3_05_MrMrsKerruthersQuinn_126.tif,Newspaper clipping of Reverend  Alfred Kerruthers Quinn and Effie Caroline Quinn ,Work,ark:/21198/z1c83tvb,ark:/21198/z1md0hj0,,ATQ_3_05_MrMrsKerruthersQuinn_126,text,1941,1941,,,Newspaper clipping. Reverend Alfred Kerruthers Quinn returns to Santa Monica AME and his wife Effie Caroline Quinn dies of lingering illness.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5975,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0hj0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md0hj0/manifest
Masters/othermasters/dl_quinn/ATQ_3_11_JillMemorial_130.tif,Newspaper clipping about Jill's Memorial Service,Work,ark:/21198/z1c83tvb,ark:/21198/z1bv9164,,ATQ_3_11_JillMemorial_130,text,1972,1972,,,Newspaper clipping announcing the memorial service for Jill Renee Quinn 11am Saturday December 9th. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5979,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9164,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bv9164/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_ATQHeadshotEDIT_187.tif,Alfred Thomas Quinn Professional Headshot ,Work,ark:/21198/z1c83tvb,ark:/21198/z1418fpv,,ATQ_4_05_ATQHeadshotEDIT_187,image,1990,1990,,,Alfred Thomas Quinn edited headshot.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6036,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418fpv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1418fpv/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_ATQTable_191.tif,Alfred Thomas Quinn at a meeting.,Work,ark:/21198/z1c83tvb,ark:/21198/z1vh76db,,ATQ_4_05_ATQTable_191,image,1980,1980,,,"Alfred Thomas Quinn (fourth, clockwise) at a meeting.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6040,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh76db,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh76db/manifest
,Eulogy note for childhood friend Flora-Boswell,Work,ark:/21198/z1c83tvb,ark:/21198/z1db9kgs,,ATQ_1_01_Boswell,text,undated,1995/2003,"Quinn, Alfred Thomas ",,"Handwritten notes for Flora Boswell memorial service on Al Quinn Santa Monica College Stationary. ""Flora--Boswell. Flora and Bobby Dottie and Al: Memories- beautiful memories, Not with remorse but with thankfulness. Beautiful times, loving times. Hopeful times. Time of challenges and change. Times of pain, of pride, of joy. Times for questions, doubt, high expectations. Time for loving one another boanellessly [sic]. Flora Dora: She did it her way. FLora Dora-Queen for all that's good and right.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5849,eulogies (documents),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k8tp5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1db9kgs/manifest
,"Letter from Koshi Ando, Manzanar Internee Camp (copy)",Work,ark:/21198/z1c83tvb,ark:/21198/z1127b7t,,ATQ_1_01_Manzanar,text,1942,1942,"Ando, Koshi",,"Letter from Koshi Ando to Alfred Quinn dated Wednesday 6 May. Page 1. The letter describes the location of Manzanar near Lone Pine and its layout of barracks and rooms. Ando names several friends: George Izumi, George Hattori, Henry Tanak and Tom Ichien and their activities.  Page 2. Ando continues to describe Manzanar including dust storms, lack of privacy, armed guards on duty and the potential for making Manzanar seem more homelike. Envelope addressed to Mr. Al Quinn in Santa Monica, California from Koshi Ando in Manzanar, California. Block 18 Building 1 Apartment 4. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5880,correspondence,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5j3z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1127b7t/manifest
,SMC's 'Father Figure' Plans to Close Book on 36 Year Career,Work,ark:/21198/z1c83tvb,ark:/21198/z1qn7rcn,,ATQ_1_12_SMCFatherFig,text,1988,1988,John Mitchell,,"Santa Monica College's 'Father Figure' Plans to Close Book on 36-Year Career by John Mitchell, Times Staff Writer. First Black Tenured Teacher. Involved in Civic Matters.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5885,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw70n9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn7rcn/manifest
,"Alfred T. Quinn Curriculum Vitae, Revised 1994",Work,ark:/21198/z1c83tvb,ark:/21198/z15q6dnf,,ATQ_1_16_CV1994,text,n.d.,1922/2003,Alfred T. Quinn,,"Alfred Thomas Quinn Curriculum Vitae, Revised 1994",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5903,résumés (personnel records),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5p01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q6dnf/manifest
