Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.subject,Name.creator,Language,Subject,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.other,Title,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.uniform,Alt ID.local,Description.caption,Date.creation,Date.publication,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfqfx,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfqfx_2008252_master.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Bureau of the Census.,eng,California--Administrative and political divisions--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Minor civil divisions, judicial townships",U.S. G.P.O.|~|For sale by the Supt. of Docs.,"Department of Commerce, Bureau of the Census.|~|""Geo. M-4-40.""|~|""O-304017.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3471151"">UCLA Catalog Record</a>",Washington|~|dcu,1 map : photocopy ; 51 x 36 cm.,California|~|westernmost:W1242500|~|northernmost:N0420000|~|easternmost:W1140700|~|southernmost:N0323200,24105050,G4361.F7 1.5MIL 1941,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3471151,2300000,,,,1941,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfqfx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfqfx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfqgf,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfqgf_2008255_master.tif,,,,,,,cartographic,map,pd,,,"Colton, J. H. (Joseph Hutchins). 1800-1893.",eng,California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,California.,J.H. Colton,"Relief represented by hachures.|~|In upper right corner: No. 52.|~|Inset: City of San Francisco.|~|""Entered according to Act of Congress in the year 1855 by J.H. Colton.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1023852"">UCLA Catalog Record</a>",New York|~|cau,1 map : hand col. ; on sheet 58 x 45 cm.,California|~|easternmost:W1140700|~|southernmost:N0323200|~|westernmost:W1242500|~|northernmost:N0420000,26292209,G4361.F7 2.7m Colton 1855,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1023852,2700000,,,,[1855],,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfqgf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfqgf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfqjg,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfqjg_2008336_master.tif,,,,,,,cartographic,map,pd,,,Wm. M. Bradley & Bros.,eng,Railroads--California--Maps|~|San Francisco (Calif.)--Maps|~|Streets--California--San Francisco--Maps|~|Historic buildings--California--San Francisco--Maps|~|Cities and towns--California--Maps|~|Business enterprises--California--San Francisco--Maps|~|Railroads--California--San Francisco Bay Area--Maps|~|Parks--California--San Francisco--Maps|~|Counties--California--Maps|~|Wharves--California--San Francisco--Maps|~|San Francisco Bay (Calif.)--Maps|~|Railroads--California--San Francisco--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,County map of the state of California.,Wm. M. Bradley & Bros.,"Shows railroads, counties, cities and towns; street names, parks, company names on some wharves and buildings on city inset; railroads and counties surrounding San Pablo and San Francisco Bays in ""vicinity"" inset.|~|Insets: San Francisco -- San Francisco Bay and vicinity.|~|In lower right margin: 97.|~|Prime meridians: Greenwich and Washington.|~|Relief represented by hachures.|~|In upper right margin: 96.|~|""Copyright 1886 by Wm. M. Bradley & Bros.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6565775"">UCLA Catalog Record</a>",pau|~|[Philadelphia],1 map : col. ; 52 x 39 cm.,San Francisco (Calif.)|~|San Francisco Bay (Calif.)|~|California|~|San Francisco Bay Area|~|northernmost:N0420000|~|easternmost:W1150000|~|southernmost:N0320000|~|westernmost:W1240000,666878258,G4361.F7 Bradley 1886,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6565775,2385000,,,,1886|~|c1886,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfqjg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfqjg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfqk0,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfqk0_2008339_master.tif,,,,,,,cartographic,map,pd_usfed,,"United States. General Land Office.|~|Bien, Julius. 1826-1909.","Roeser, C. (Charles).",eng,Land grants--California--Maps|~|California--Surveys--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,State of California,The Office,"Relief represented by hachures.|~|Includes index to private grants and list of reservations.|~|Prime meridians: Greewich and Washington.|~|Department of the Interior, General Land Office ; compiled ... by C. Roeser, principal draughtsman G.L.O.|~|Shows drainage, county boundaries, railroads, railroad grants, military and Indian reservations, private land grants, township and range lines, etc.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6639705"">UCLA Catalog Record</a>","[Washington, D.C.?]|~|dcu","1 map on 2 sheets : col. ; 98 x 83 cm., sheets 68 x 76 cm.",California|~|easternmost:W1140700|~|southernmost:N0323700|~|westernmost:W1242200|~|northernmost:N0420000,702607127,G4361 .F7 ca.1.2M GLO 1879,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6639705,1140480,,,,1879,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfqk0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfqk0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfqmh,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfqmh_2008342_master.tif,,,,,,,cartographic,map,pd_usfed,,"Strum, G. P. (Gustave P.).",United States. General Land Office.,eng,Military reservations--California--Maps|~|Land grants--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,State of California,"Dept. of the Interior, General Land Office","compiled from the official records of the General Land Office and other sources under supervision of G.P. Strum, principal draughtsman, GLO.|~|Includes indexes of private land grants and government reserves near San Francisco.|~|Prime meridians: Greenwich and Washington.|~|Relief represented by shading.|~|""Drawn by G.P. Strum.""","dcu|~|[Washington, D.C.]","1 map on 2 sheets : col. ; 118 x 102 cm., sheets 65 x 112 cm.",California|~|westernmost:W1242500|~|northernmost:N0420000|~|easternmost:W1140700|~|southernmost:N0323200,26276923,G4361.F75 950 GLO 1885,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3509106,950000,,,,1885,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfqmh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfqmh/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfqn1,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfqn1_2008345_master.tif,,,,,,,cartographic,map,pd_usfed,,"Ranney, L.|~|Gales, T. W.",United States. General Land Office.,eng,Land grants--California--Maps|~|Forest reserves--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,State of California,"U.S. Dept. of the Interior, General Land Office","Relief represented by shading.|~|compiled from the official records of the General Land Office and other sources ; compiled and drawn by T.W. Gales and Lucille J. Ranney.|~|Includes ""Index of private land grants.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3509104"">UCLA Catalog Record</a>","[Washington, D.C.]|~|cau","1 map on 2 sheets : col., mounted on linen ; 147 x 120 cm.",California|~|easternmost:W1140700|~|southernmost:NO323200|~|westernmost:W1242500|~|northernmost:NO420000,26370526,G4361.G4 1MIL USDI 1928,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3509104,760320,,,,1928,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfqn1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfqn1/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrhf,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrhf_2008366_master.tif,,,,,,,cartographic,map,pd_usfed,,"Kiehl, Eva M.",California. Division of Beaches and Parks.,eng,Anza-Borrego Desert State Park (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Anza Desert State Park.,"State of California, Dept. of Natural Resources, Division of Parks","""Eva M. Kiehl, 6/9/38.""|~|Includes location map.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=797499"">UCLA Catalog Record</a>","cau|~|[Sacramento, Calif.]",1 map ; 30 x 24 cm.,Anza-Borrego Desert State Park (Calif.),26586119,G4361.G52 275 CDP 1938,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=797499,375000,,,,1938,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrhf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrhf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrjz,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrjz_2008369_master.tif,,,,,,,cartographic,map,pd_usfed,,,California State Park Commission.,eng,Outdoor recreation--California--Maps|~|Parks--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,California state parks and other recreational areas.,California State Park Commission?.,"Lists 63 state parks and recreational areas and 10 ""projects under active consideration.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6677449"">UCLA Catalog Record</a>",[California|~|cau,1 map ; on sheet 33 x 22 cm.,California,78053055,G4361.G52 3.7M NP [1933],,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6677449,,,,,1933|~|1933?],,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrjz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrjz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrkg,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrkg_2008372_master.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Resettlement Administration. Land Utilization Division. Land Use Planning Section. California Unit.,eng,Indian reservations—California,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Location of Indian lands in California (132 reservations).,The Unit,"Includes index of reservations by jurisdiction.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3515948"">UCLA Catalog Record</a>",[California?]|~|cau,1 map ; on sheet 30 x 38 cm.,California,26939950,G4361.G6 RA 1936a,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3515948,,,,,1936,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrkg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrkg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrm0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrm0_2008375_master.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Resettlement Administration. Land Utilization Division. Land Use Planning Section. California Unit.,eng,Indian reservations—California|~|Indian reservations--California--Maps,,California--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Location of Indian lands in California (132 reservations).,The Unit,"Includes index of reservations by jurisdiction.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3515948"">UCLA Catalog Record</a>",[California?],1 map ; on sheet 30 x 38 cm.,California,26939950,G4361.G6 RA 1936a,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3515948,,,,,1936,,1936,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrm0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrm0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrnh,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrnh_2008378_master.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Resettlement Administration. Land Utilization Division. Land Use Planning Section. California Unit.,eng,Indian reservations—California,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Location of Indian lands in California (132 reservations).,The Unit,Includes index of reservations by jurisdiction.,[California?]|~|cau,1 map ; on sheet 27 x 39 cm.,California,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3515949,,,,,1936,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrnh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrnh/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrp1,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrp1_2008381_master.tif,,,,,,,cartographic,map,pd_usfed,,"Reed, Wendell M.",United States. Bureau of Indian Affairs.,eng,Agua Caliente Indian Reservation (Calif.)--Maps|~|Irrigation--California--Riverside County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of a portion of the Agua Caliente Indian Reservation,"Dept. of the Interior, U.S. Indian Service, Irrigation","Shows irrigation plans for Palm Springs Project and Garden of Eden Project, including locations of cement and concrete pipes and water sources.|~|Oriented with north to the left.|~|""W. M. Reed, Chief Engineer; [illegible], Supervising Eng'r.""|~|""2-F-212.""|~|Indian land boundaries shown by hand-drawn yellow lines.|~|""Feb. 1919.""|~|Relief represented by hachures.|~|""Drawn by L.F.W.""|~|Shows townships.|~|Brown line print.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6649377"">UCLA Catalog Record</a>","[Washington, D.C.?]|~|cau",1 map : photocopy ; 50 x 71 cm.,California|~|Agua Caliente Indian Reservation (Calif.)|~|Riverside County,710061382,G4361.G6 12 USIS 1919,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6649377,12000,,,,1919,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrp1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrp1/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrqj,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrqj_2008384_master.tif,,,,,,,cartographic,map,copyrighted,,,"Starr, Walter Augustus. 1903-1933.",eng,Trails--Sierra Nevada (Calif. and Nev.)--Maps|~|Hiking--Sierra Nevada (Calif. and Nev.)--Maps|~|John Muir Trail (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map prepared for use with Guide to the John Muir Trail and the High Sierra region,Sierra Club,"Relief represented by hachures.|~|Includes ""Index to trails.""|~|prepared by W.A. Starr ; drawn by W.B. Wheeler.|~|Oriented with north toward upper right.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3241747"">UCLA Catalog Record</a>",San Francisco|~|cau,1 map : col. ; 74 x 34 cm.,Sierra Nevada (Calif. and Nev.)|~|John Muir Trail (Calif.),23977457,G4361 .G52 ca. 317 SC 1944,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3241747,316800,,,,1944|~|c1944,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrqj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrqj/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrr2,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrr2_2008387_master.tif,,,,,,,cartographic,map,pd_usfed,,,California State Mining Bureau.,eng,Mines and mineral resources--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Relief and mineral map of California,The Bureau,"issued by the California State Mining Bureau.|~|Includes production statistics for 1903 and comparative area map.|~|Relief represented by shading.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=806693"">UCLA Catalog Record</a>",San Francisco|~|cau,2 maps : col. ; on sheet 58 x 89 cm.,California|~|westernmost:W1242200|~|northernmost:N0420000|~|easternmost:W1140700|~|southernmost:N0323700,23715606,G4361.H1 & C2 2.1m CSMB 1904,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=806693,2100000,,,,1904,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrr2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrr2/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrsk,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrsk_2008390_master.tif,,,,,,,cartographic,cartographic|~|map|~|Topographic maps.,unknown,,,"Trask, John B. (John Boardman). 1824-1879.",eng,Mines and mineral resources--California--Maps|~|California--Surveys--Maps,,"California--Maps, Topographic",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,1853 topographical map of the mineral districts of California : being the first map ever published from actual survey,Sleighville Map & Print,"<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3908065"">UCLA Catalog Record</a>","Camptonville, CA",,California,,G4361 .H1 1853 T73 1995,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3908065,,,,,[1995?],,1995,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrsk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrsk/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrt3,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrt3_2008393_master.tif,,,,,,,cartographic,map,pd,,,"Wyld, James. 1812-1887.",eng,Gold mines and mining--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of the gold regions of California,J. Wyld,"compiled from original surveys by James Wyld.|~|Negative.|~|Relief represented by hachures.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3669385"">UCLA Catalog Record</a>",cau|~|London,1 map : photocopy ; 48 x 42 cm.,California|~|northernmost:N0440000|~|easternmost:W1110000|~|southernmost:N0320000|~|westernmost:W1242500,26276839,G4361.H2 2.8M Wyld 1849,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3669385,2750000,,,,1849,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrt3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrt3/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bfrvm,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002bfrvm_2008402_master.tif,,,,,,,cartographic,map,pd_usfed,,,Railroad Commission of the State of California.,eng,Gas companies--California--Maps|~|Gas distribution--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Gas service areas within one-half mile of distribution mains,The Commission,"Includes notes.|~|""CWM RWB 450315.""|~|Shows service areas for 5 major gas utilities, and municipal and independent gas utilities. Also shows whether the gas is butane or manufactured gas.|~|At head of title: State of California.|~|compiled by Railroad Commission of the State of California.|~|""S-214.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2794353"">UCLA Catalog Record</a>",cau|~|[S.l.],1 map : col. ; 71 x 61 cm.,California|~|easternmost:W1140700|~|southernmost:N0323700|~|easternmost:W1242200|~|northernmost:N0420000,23748174,G4361.N3 CA 1.5M RC 1944,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2794353,1600000,Gas service areas,,,1944,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bfrvm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bfrvm/manifest
