Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,Delete in Title,Type.genre,Type.typeOfResource,Subject.descriptiveTopic,Rights.copyrightStatus,Rights.statementLocal,Rights.publicationStatus,Name.subject,Name.landscapeArchitect,Name.illustrator,Rights.countryCreation,Rights.rightsHolderContact,Rights.servicesContact,Name.architect,Language,Subject.conceptTopic,Name.repository,Name.photographer,Name.artist,Name.creator,Name.designer,Rights.permission,Subject topic,Name.engineer,Relation.isPartOf,Description.caption,Description.note,AltTitle.other,Relation.relatedTo,Coverage.geographic,Date.normalized,Format.dimensions,Date.creation,Description.fundingNote,Format.extent,Title,Alt ID.local,Description.latitude,Description.longitude,AltTitle.uniform,Format.medium,Description.contents,Description.adminnote,Opac url,Description.abstract,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6snv,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0794.tif,875,,,,black-and-white photographs|~|cellulose nitrate film,still image,benches (furniture)|~|gardens|~|fountains |~|plazas|~|Children $z Spain,copyrighted,Rights owned by the Regents of the University of California,,"Casa del Rey Moro (Ronda, Spain)","Forestier, J. C. N. (Jean Claude Nicolas), 1861-1930",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Ronda, Spain 1929-1930|~|Text from nitrate negative: Casa del Rey Moro - Rondo, Spain - 5-28-29","Boy standing in a plaza with a fountain in the gardens at Casa del Rey Moro in Ronda, Spain. The gardens were designed by French landscape gardener, Jean Claude Forestier in 1912. Casa del Rey Moro was built in the 18th Century and features a Water Mine, a ""secret"" passage that enabled workers to bring water up to the house from the Guadelevin River below. The passage goes through many chambers, including the ""Room of Secrets.""",Casa del Rey Moro,,Spain--Ronda (Málaga),1929-05-28,4 x 5 inches,"May 28, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Boy on a plaza at Casa del Rey Moro, view of fountain and benches, Ronda, Spain, 1929",794|~|uclamss_1411_0794,36.73972,-5.16444,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6snv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6snv/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6spc,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0795.tif,876,,,,black-and-white photographs|~|cellulose nitrate film,still image,fountains |~|palaces|~|courtyards,copyrighted,Rights owned by the Regents of the University of California,,"Generalife (Granada, Spain)",,,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Culture|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative: Generalife - Granada - Spain - 5-30-29|~|Text from nitrate negative sleeve: Ronda, Spain 1929-1930","The Court of la Acequia (Court of the Water Channel) at the Palacio de Generalife in Granada, Spain. View towards the long, narrow pool lined by arching jets of water and tall, thin cypress trees|~|The Palacio de Generalife is a palace and country estate that was once connected to the Alhambra (palace and fortress).",Generalife,,Spain--Granada,1929-05-30,4 x 5 inches,"May 30, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Court of la Acequia at the Palacio de Generalife, view of the fountain, Granada, Spain, 1929",795|~|uclamss_1411_0795,37.1762479,-3.5874628,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6spc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6spc/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6sqw,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0796.tif,877,,,,black-and-white photographs|~|cellulose nitrate film,still image,roads|~|houses|~|agricultural land|~|bell towers,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Spain - Loja 1929|~|Text from nitrate negative: Loja, Spain 5-29-29","Buildings of the city of Loja, Spain built on a hillside. Bell tower on the right probably belongs to the Church of the Incarnation. Rows of plants in fields, houses, roads, fences and plants are also visible.",,,Spain--Loja,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Buildings on a hillside, view from above, Loja, Spain, 1929",uclamss_1411_0796,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6sqw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6sqw/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6srd,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0797.tif,878,,,,black-and-white photographs|~|cellulose nitrate film,still image,picnic tables|~|Roofing tiles|~|Clay industry $z Spain $z Loja,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Business|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative: Loja, Spain 5-29-29|~|Text from nitrate negative sleeve: Spain - Loja 1929","Two men making clay roofing tiles at a picnic table in Loja, Spain, a town in the province of Granada.",,,Spain--Loja,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Two men making clay roofing tiles at a picnic table in Loja, Spain, 1929",797|~|uclamss_1411_0797,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6srd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6srd/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6ssx,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0798.tif,879,,,,black-and-white photographs|~|cellulose nitrate film,still image,roads|~|houses|~|agricultural land|~|bell towers,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative: Loja, Spain 5-29-29|~|Text from nitrate negative sleeve: Spain - Loja 1929","Buildings of the city of Loja, Spain built on a hillside. Bell tower on the right probably belongs to the Church of the Incarnation. Rows of plants in fields, houses, roads, fences, a pile of logs and plants are also visible.",,,Spain--Loja,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Buildings on a hillside, view from above, Loja, Spain, 1929",798|~|uclamss_1411_0798,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6ssx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6ssx/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6stf,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0799.tif,880,,,,black-and-white photographs|~|cellulose nitrate film,still image,Nests|~|wells (structures)|~|Birds $z Spain,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from nitrate negative: la Penucla Granja - bet. Ronda & Seville 5-27-29|~|Text from nitrate negative sleeve: Spain - Loja 1929,"Two pictures from La Penucla Granja, Spain, between Ronda and Seville. One image shows birds in a large next on a roof. The other image shows a well and the nest in the background.",,,Spain,1929-05-27,4 x 5 inches,"May 27, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Two pictures of birds in a nest and a well in La Penucla Granja, Spain, 1929",799|~|uclamss_1411_0799,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6stf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6stf/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6svz,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0800.tif,881,,,,black-and-white photographs|~|cellulose nitrate film,still image,farmhouses,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Business|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative: Farm House. Bet. Colmenar & Loja, Spain - 5-29-29|~|Text from nitrate negative sleeve: Spain - Loja 1929","Isolated farmhouse between Colmenar. Viejo and Loja, Spain. The house has a yard enclosed by a high wall on one side and an outbuilding (kitchen ?) with two chimneys attached to the outside of the wall",,,Spain,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Isolated farmhouse between Colmenar Viejo and Loja, Spain, 1929",uclamss_1411_0800,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6svz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6svz/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6swg,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0801.tif,882,,,,black-and-white photographs|~|cellulose nitrate film,still image,farmhouses,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from nitrate negative sleeve: Spain - Loja 1929|~|Text from nitrate negative: Farm House. Bet. Colmenar & Loja - 5-29-29,"Isolated farmhouse between Colmenar Viejo and Loja, Spain. There are two horses and small animal in the walled yard. A small outbuilding building with two chimneys (kitchen ?) is attached to the outside of the wall.",,,Spain,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Isolated farmhouse between Colmenar Viejo and Loja, Spain, 1929",801|~|uclamss_1411_0801,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6swg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6swg/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6sx0,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0802.tif,883,,,,black-and-white photographs|~|cellulose nitrate film,still image,Wheels|~|Water pumps $z Spain $z Benidorm,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Spain - Loja 1929|~|Text from nitrate negative: Benidorm, Spain Bet. Murcia & Valencia 6-2-29","Animal driven water pump in Benidorm, Spain, a coastal town by the Western Mediterranean.",Benidorm,,Spain--Benidorm,1929-06-02,4 x 5 inches,"June 2, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Animal driven water pump, Benidorm, Spain, 1929",802|~|uclamss_1411_0802,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6sx0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6sx0/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6szh,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0803.tif,884,,,,black-and-white photographs|~|cellulose nitrate film,still image,picnic tables|~|Roofing tiles|~|Clay industry $z Spain $z Loja,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Business,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Spain - Loja 1929|~|Text from nitrate negative: Loja, Spain 5-29-29","Two men making clay roofing tiles at a picnic table in Loja, Spain, a town in the province of Granada.",,,Spain--Loja,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Two men making clay roofing tiles at a picnic table in Loja, Spain, 1929",uclamss_1411_0803,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6szh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6szh/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6t0h,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0804.tif,885,,,,black-and-white photographs|~|cellulose nitrate film,still image,agricultural land,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Spain - Loja 1929|~|Text from nitrate negative: Loja, Spain 5-29-29","Distant view of the fields and town of Loja, Spain, located in the province of Granada.|~|Damaged negative",,,Spain--Loja,1929-05-29,4 x 5 inches,"May 29, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Distant view of the fields and town of Loja, Spain, 1929",804|~|uclamss_1411_0804,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6t0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6t0h/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6t11,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0805.tif,886,,,,black-and-white photographs|~|cellulose nitrate film,still image,agricultural land|~|Roads $z Europe,copyrighted,Rights owned by the Regents of the University of California,,"Alhambra (Granada, Spain)",,,,,,,eng,,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from nitrate negative: Granada from Hill back of Alhambra 5-30-29|~|Text from nitrate negative sleeve: Spain - Loja 1929,"Fields outside Granada, Spain as viewed from the hill behind the Alhambra, a palace and fortress complex in Granada.",,,Spain--Granada,1929-05-30,4 x 5 inches,"May 30, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Fields outside Granada, view from the hill behind the Alhambra, Granada, Spain, 1929",uclamss_1411_0805,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6t11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6t11/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6t2j,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0806.tif,887,,,,black-and-white photographs|~|cellulose nitrate film,still image,,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,agricultural land,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,International|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Spain 1929|~|Text from nitrate negative: Near Ronda, Spain 5-27-29","Man in the distance standing in a field near Ronda, Spain, a city in the province of Málaga in the autonomous community of Andalusia.",,,Spain--Ronda (Málaga),1929-05-27,4 x 5 inches,"May 27, 1929",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Man in the distance standing in a field near Ronda, Spain, 1929",uclamss_1411_0806,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6t2j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6t2j/manifest
