Project Name,Item ARK,Parent ARK,Item Status ID,Visibility,Object Type,File Name,Item Sequence,Subject,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.repository,Name.photographer,Relation.isPartOf,Finding Aid URL,Description.note,Date.creation,Description.longitude,Description.latitude,Title,Date.normalized,Format.dimensions,AltIdentifier.local,Description.abstract,Coverage.geographic,Bucketeer State,IIIF Access URL
Thelner and Louise Photographic Collection,ark:/21198/zz000003m3,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000180_10a.tif,,Portraits|~|People|~|Environment,photographs,still image,copyrighted,UCLA University Archives,,Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Exterior photograph of Thelner B. Hoover (UCLA 1930), photographer and lifelong chronicler of UCLA events. Hoover was an active member of the UCLA Alumni Association and taught photography through the UCLA Extension Division for twenty years.",c.1960s,,,"Thelner Hoover taking photograph by river, c.1960s",1960,4 x 5 in. ,"Record Series 647, Box 24, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003m3
Thelner and Louise Photographic Collection,ark:/21198/zz000003nm,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000183_10a.tif,,Architectural models|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Oriented to show the building's west side and placed outdoors with a Westwood Hills home sales advertisement in the background.,c.1928,,,"Chemistry Building (Haines Hall) model, c.1928",1928,4 x 5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003nm
Thelner and Louise Photographic Collection,ark:/21198/zz000003p4,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000186_10a.tif,,Architectural models|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Oriented to show the building's east side and placed outdoors with a Westwood Hills home sales advertisement in the background. The Physics Biology Building was renamed Kinsey Hall and is today known as the Humanities Building.,c.1928,,,"Physics Biology Building (Humanities Building) model, c.1928",1928,4 x 5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003p4
Thelner and Louise Photographic Collection,ark:/21198/zz000003qn,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000184_10a.tif,,Architectural models|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Oriented to show the building's west side and placed outdoors with a Westwood Hills home sales advertisement in the background. The Physics-Biology Building was renamed Kinsey Hall and is today known as the Humanities Building.,c.1928,,,"Physics-Biology Building (Humanities Building) model, c.1928",1928,4 x 5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003qn
Thelner and Louise Photographic Collection,ark:/21198/zz000003r5,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000185_10a.tif,,Architectural models|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Oriented to show the building's east side and placed outdoors with a Westwood Hills home sales advertisement in the background.,c.1928,,,"Chemistry Building (Haines Hall) model, c.1928",1928,4 x 5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003r5
Thelner and Louise Photographic Collection,ark:/21198/zz000003sp,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000374_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Student activities|~|Events|~|Lifestyle|~|Education|~|Culture",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Two male students dressed as women are escorted out of Royce Hall after attempting to gate-crash this annual women-only variety show put on by the Associated Women Students.,"October 18, 1929",-118.44216585159302,34.072848585512645,"Annual women's Hi-Jinx, 1929",1929-10-18,5 x 4 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003sp
Thelner and Louise Photographic Collection,ark:/21198/zz000003t6,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000375_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Student activities|~|Events|~|Education|~|Culture|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Two male students dressed as women attempt to gate-crash this annual women-only variety show put on by the Associated Women Students and are escorted by female students dressed as police out the doors of Royce Hall.,"October 18, 1929",-118.44216585159302,34.072848585512645,"Annual women's Hi-Jinx, 1929",1929-10-18,5 x 4 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003t6
Thelner and Louise Photographic Collection,ark:/21198/zz000003vq,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000195_10a.tif,,Student activities|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Members of the Delta Zeta, Alpha Chi chapter sorority--including Louise E. Brown (Hoover) second from left--appear in men's and women's period costume for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930,,,"Sorority members in costume for skit, c.1930",1930,4 x 5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003vq
Thelner and Louise Photographic Collection,ark:/21198/zz000003w7,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000197_10a.tif,,Student activities|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Members of the Delta Zeta, Alpha Chi chapter sorority--including Louise E. Brown (Hoover) second from left--appear in men's and women's period costume for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930|~|c.1930,,,"Sorority members in costume for skit, c.1930",1930,4 x 5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003w7
Thelner and Louise Photographic Collection,ark:/21198/zz000003xr,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000194_10a.tif,,Student activities|~|Entertainment|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Louise E. Brown (Hoover)--on the left--and another member of the Delta Zeta, Alpha Chi chapter sorority appear in period costume--both female and male garb--for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930,,,"Sorority members in costume for skit, c.1930",1930,5 x 4 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003xr
Thelner and Louise Photographic Collection,ark:/21198/zz000003z8,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000196_10a.tif,,Student activities|~|Entertainment|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Members of the Delta Zeta, Alpha Chi chapter sorority appear in period costume--both female and male garb--for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930,,,"Sorority members in costume for skit, c.1930",1930,5 x 4 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000003z8
Thelner and Louise Photographic Collection,ark:/21198/zz00000408,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000192_10a.tif,,Student activities|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Members of the Delta Zeta, Alpha Chi chapter sorority appear in period costume--both female and male garb--for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930,,,"Sorority members in costume for skit, c.1930",1930,3.5 x 2.5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000408
Thelner and Louise Photographic Collection,ark:/21198/zz0000041s,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000191_10a.tif,,Student activities|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"An unidentified member of the Delta Zeta, Alpha Chi chapter sorority appears in period costume for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. She stands in the yard of an unidentified building.",c.1930,,,"Sorority member in costume for skit, c.1930",1930,3.5 x 2.5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000041s
Thelner and Louise Photographic Collection,ark:/21198/zz00000429,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000193_10a.tif,,Student activities|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Members of the Delta Zeta, Alpha Chi chapter sorority appear in period costume--male garb--for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930,,,"Sorority members in costume for skit, c.1930",1930,3.5 x 2.5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000429
Thelner and Louise Photographic Collection,ark:/21198/zz0000043t,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000190_10a.tif,,Student activities|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"An unidentified member of the Delta Zeta, Alpha Chi chapter sorority appears in period costume for a skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. She stands in the yard of an unidentified building.",c.1930,,,"Sorority member in costume for skit, c.1930",1930,3.5 x 2.5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000043t
Thelner and Louise Photographic Collection,ark:/21198/zz0000044b,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000188_10a.tif,,Student activities|~|Entertainment|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Although this woman does not appear in costume, this photograph is part of the series of skit photographs. The Delta Zeta, Alpha Chi chapter sorority put on a period costume skit titled ""All that glitters"". The theme of the skit likely references the pioneering spirit of the class of 1929-30 (the first class to meet on the still-rugged Westwood campus; the class (the '29ers) often compared itself to the gold rush '49ers. The skit may have been for a sorority gala or a campus event, such as Campus Capers or the all-female Hi-Jinx. The photograph is taken in the yard of an unidentified building.",c.1930,,,"Sorority associate involved with skit, c.1930",1930,3.5 x 2.5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000044b
