Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Duplicate,Delete in Title,Type.genre,Name.photographer,Type.typeOfResource,AltIdentifier.local,Title,Subject,Name.subject,Description.note,Summary,Date.creation,Coverage.geographic,Description.latitude,Description.longitude,Relation.isPartOf,Format.extent,AltTitle.other,Name.repository,Rights.servicesContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Borcherdt (Donn) Collection,ark:/21198/zz002jxxqq,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxqq_2367432_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-103|~|cleth_196601_ams103.tif,"Chile - Painted adobe houses of merchants or well-off ceramics craftsmen, between 1966-1967",Adobe buildings--Chile|~|Dwellings--Chile|~|Dirt roads--Chile,,A sign in a doorway is illegible.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxqq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxqq/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxr7,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxr7_2367477_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-114|~|cleth_196601_ams114.tif,"Chile (Central Valley) - Coastal Range Mountains, between 1966-1967",Dirt roads--Chile|~|Valleys--Chile|~|Dwellings--Chile|~|Silos--Chile,,Person walking on a road with two dwellings and a silo.,,between 1966-1967,Central Valley (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxr7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxr7/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxsr,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxsr_2367411_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams097.tif|~|DB-097,"Chile - Village, between 1966-1967",Villages--Chile|~|Adobe buildings--Chile|~|Dirt roads--Chile,,"Long adobe building with a tile roof, and covered walkway.",,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxsr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxsr/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxt8,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxt8_2367449_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams107.tif|~|DB-107,"Chile - Pottery stall, between 1966-1967",Potteries--Chile|~|Stores & shops--Chile,,Merchant seated at a table with ceramic table ware and two customers take a look.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxt8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxt8/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxvs,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxvs_2367507_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams121.tif|~|DB-121,"Chile (Central Valley) - Coastal Range Mountains, between 1966-1967",Valleys--Chile|~|Farms--Chile,,Grain in a field.,,between 1966-1967,Central Valley (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxvs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxvs/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxw9,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxw9_2367438_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-105|~|cleth_196601_ams105.tif,"Chile - Shrine, between 1966-1967",Shrines--Chile|~|Gardens--Chile,,Outdoor shrine with a statuette of the Virgin Mary and another religious statuette.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxw9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxw9/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxxt,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxxt_2367483_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams115.tif|~|DB-115,"Chile (Pomaire) - Scene outside potter's house, example of pottery, between 1966-1967",Pottery-Chile--Pomaire,,Oval-shaped ceramic jar.,,between 1966-1967,Pomaire (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxxt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxxt/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxxzb,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxxzb_2367414_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams098.tif|~|DB - 098,"Chile - Pottery display, between 1966-1967",Pottery--Chile|~|Stores & shops--Chile,,"Bowls, teapots and other ceramic table ware.",,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxxzb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxxzb/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxz0b,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxz0b_2367435_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams104.tif|~|DB-104,"Chile - Carved figure, between 1966-1967",Pottery--Chile,,Ceramic figure of a man with a pointed hat.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxz0b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxz0b/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxz1v,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxz1v_2367510_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams122.tif|~|DB-122,"Chile (Central Valley) - Coastal Range Mountains, between 1966-1967",Valleys--Chile|~|Farms--Chile,,Grain in a field.,,between 1966-1967,Central Valley (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxz1v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxz1v/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxz2c,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxz2c_2367489_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams116.tif|~|DB-116,"Chile (Pomaire) - Ceramics, between 1966-1967",Pottery-Chile--Pomaire,,"Six cups on a table. Three have human faces, in relief, with ears and circular earrings.",,between 1966-1967,Pomaire (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxz2c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxz2c/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxz3w,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxz3w_2367417_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams099.tif|~|DB-099,"Chile - Pottery display, between 1966-1967",Pottery--Chile|~|Stores & shops--Chile,,Red ceramic table ware on display.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxz3w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxz3w/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxz4d,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxz4d_2367441_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-106|~|cleth_196601_ams106.tif,"Chile - Small un-fired ceramics, between 1966-1967",Pottery--Chile|~|Stores & shops--Chile,,"Small, ceramic animal figurines (unglazed?) at a pottery shop or stall.",,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxz4d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxz4d/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jxz5x,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jxz5x_2367426_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-102|~|cleth_196601_ams102.tif,"Chile - Street, between 1966-1967",Dirt roads--Chile|~|Dwellings--Chile,,"Narrow dirt road with houses on either side, and utility poles. A water tower on stilts in one of the yards. A bus and a car are parked on the road.",,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jxz5x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jxz5x/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0cz,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0cz_2367705_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams175.tif|~|DB-175,"Chile (Cajón del Maipo) - misty lake, between 1966-1967",Maipo Canyon (Chile)|~|Lakes--Chile|~|Snow--Chile,,Lake with snow on the bank.,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0cz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0cz/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0dg,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0dg_2367618_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams146.tif|~|DB-146,"Denmark - Donn Borcherdt with birch tree, between 1966-1967",,"Borcherdt, Donn",Donn Borcherdt in the garden of a house.,,between 1966-1967,Denmark,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0dg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0dg/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0f0,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0f0_2367780_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams195.tif|~|DB-195,"Chile - Coastal scene, between 1966-1967",Coasts--Chile,,Houses along a rocky beach.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0f0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0f0/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0gh,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0gh_2367708_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams176.tif|~|DB-176,"Chile (Cajón del Maipo) - misty lake, between 1966-1967",Maipo Canyon (Chile) |~|Lakes--Chile,,Lake with snow on the bank.,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0gh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0gh/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0h1,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0h1_2367621_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams147.tif|~|DB-147,"Chile - Street market, between 1966-1967",Pottery--Chile|~|Markets--Chile,,Ceramic vendors at a street market.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0h1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0h1/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0jj,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0jj_2367777_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams194.tif|~|DB-194,"Chile - Tree and road, between 1966-1967",Dirt roads--Chile|~|Meadows--Chile|~|Trees--Chile,,Dirt road in a field with a tall tree.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0jj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0jj/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0k2,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0k2_2367714_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams178.tif|~|DB-178,"Chile (Cajón del Maipo) - misty lake, between 1966-1967",Maipo Canyon (Chile)|~|Lakes--Chile|~|Snow--Chile,,Lake with snow on the bank.,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0k2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0k2/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0mk,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0mk_2367627_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams149.tif|~|DB-149,"Chile - Country scene, between 1966-1967",Rural areas--Chile|~|Men--Chile|~|Women--Chile,,Two men and three women in an opening surrounded by trees.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0mk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0mk/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0n3,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0n3_2367717_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams179.tif|~|DB-179,"Chile (Cajón del Maipo) - misty lake, between 1966-1967",Maipo Canyon (Chile) |~|Lakes--Chile,,Lake with snow on the bank.,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0n3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0n3/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0pm,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0pm_2367720_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams180.tif|~|DB-180,"Chile (Cajón del Maipo) - misty lake, between 1966-1967",Maipo Canyon (Chile) |~|Lakes--Chile,,Lake with snow on the bank.,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0pm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0pm/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0q4,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0q4_2367630_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams150.tif|~|DB-150,"Chile - Country scene with young man and elderly man and woman, between 1966-1967",Rural areas--Chile|~|Men--Chile|~|Women--Chile,,,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0q4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0q4/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0rn,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0rn_2367711_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams177.tif|~|DB-177,"Chile (Cajón del Maipo) - misty lake, between 1966-1967",Maipo Canyon (Chile) |~|Lakes--Chile,,Lake with snow on the bank.,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0rn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0rn/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0s5,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0s5_2367723_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams181.tif|~|DB-181,"Chile (Cajón del Maipo) - Scene with snow, between 1966-1967",Maipo Canyon (Chile)|~|Snow--Chile,,,,between 1966-1967,Región Metropolitana (Chile),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0s5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0s5/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz0tp,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz0tp_2367633_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams151.tif|~|DB-151,"Chile - Sunset, between 1966-1967",Sunrises & sunsets--Chile|~|Dwellings--Chile,,Sunset with a house on the left.,,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz0tp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz0tp/manifest
