Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Coverage.spatialLatitude,Name.fashionDesigner,Coverage.spatialLongitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Name.illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002tvsw,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059456a.tif,,,,Express highways--California--Los Angeles County|~|City & town life--California--Los Angeles|~|Street-railroads--California--Los Angeles County|~|Pedestrians $z California $z Los Angeles|~|Environment,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3147_19285-1,"Cahuenga Pass Freeway, view looking south to the junction of Cahuenga and Highland Aves in Los Angeles, 1940","NEW ARTERY: Here's a section of the eight-lane Cahuenga Pass Freeway, built at a cost of $1,500,000, which was dedicated yesterday in colorful ceremonies. The freeway is expected to carry 50,000 cars daily. This photo shows the view looking south to the junction of Cahuenga and Highland Aves.","June 16, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-06-16,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tvsw
Los Angeles Times Photographic Archive,ark:/21198/zz0002tvtd,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059457a.tif,,,,Church membership--California--Los Angeles|~|Interviewing on radio|~|People|~|Religion,still image,news photographs,International Church of the Foursquare Gospel,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Benedict, Marshall C.",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3150_19721,"Phil Kerr, radio director of Aimee Semple McPherson's Angelus Temple, interviewing parishioners, 1940",,"July 29, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-07-29,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tvtd
Los Angeles Times Photographic Archive,ark:/21198/zz0002tvvx,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059458a.tif,,,,Kimonos--California--Los Angeles|~|Beauty contestants--California--Los Angeles County|~|Japanese American women--California--Los Angeles County|~|Lifestyle|~|Youth|~|Culture,still image,news photographs,"Nisei Week (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Little Tokyo (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3150_19823-1,"Queen and attendants at seventh annual Nisei Week in Los Angeles, 1940","QUEEN AND ATTENDANTS: Left to right are Itsuko Takeuchi, Tokiko Yokoi, Queen Shizue Kobayashi, May Yamasaki and Dorothy Wada as they participated yesterday in Little Tokyo's seventh annual celebration of Nisei Week.","August 6, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-08-06,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tvvx
Los Angeles Times Photographic Archive,ark:/21198/zz0002tvwf,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059459a.tif,,,,"Mexican American musicians|~|Folk dancing, Mexican--California--Los Angeles|~|Missions, Spanish--California|~|Events|~|International|~|Arts|~|Culture",still image,news photographs,"Mission San Gabriel Arcangel (San Gabriel, Calif.)--Anniversaries, etc.",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",San Gabriel (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3150_19823-2,"Spanish dancers at San Gabriel Mission Fiesta, Calif., 1940",GAY SPANISH DANCERS STAGE FIESTA PREVIEW: Girls and musicians in playhouse patio give sample of entertainment planned at San Gabriel fiesta marking mission's 169th year.,"August 13, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-08-13,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tvwf
Los Angeles Times Photographic Archive,ark:/21198/zz0002tvxz,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178613a.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|African American motion picture actors and actresses--California--Los Angeles|~|Entertainment|~|People,still image,news photographs,"McDaniel, Hattie, $d 1895-1952",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3151_19871-1,"Actress Hattie McDaniel at her dressing table mirror, 1940",LOVE? SURE -- BUT THE HYDRANT TYPE.,"February 11, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-02-11,,,"Newspaper article headline read: """"God first, my work next -- and a man last!""  That's Hattie McDaniel, who’s free, forty and famous""",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tvxz
Los Angeles Times Photographic Archive,ark:/21198/zz0002tvzg,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178614a.tif,,,,"Motion picture actors and actresses--California--Santa Barbara|~|Festivals--California--Santa Barbara|~|Cowboys--United States|~|Parades--California, Southern|~|Events|~|People|~|Culture",still image,news photographs,"Carrillo, Leo, 1881-1961|~|Old Spanish Days Fiesta (Santa Barbara, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Santa Barbara County (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3151_19897,"Leo Carrillo on horseback in parade for 17th annual old Spanish Days Fiesta in San Barbara, Calif., 1940",,"August 15, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-08-15,-119.704365134239,34.4232838399685,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tvzg
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw0g,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178615a.tif,,,,"Motion picture actors and actresses--California--Los Angeles|~|Charities $z California $z Los Angeles County|~|Sino-Japanese Conflict, 1937-1945--Civilian relief|~|Activism|~|People",still image,news photographs,"Withers, Jane, 1926-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3154_21188-1,"Actresses Rosalind Russell, Jane Withers and Mary Pickford signing guest register at Chinese War Orphans charity event in Los Angeles, Calif., 1940","IN REGISTER-- Left to right, Lee Ya-ching and Rosalind Russell, Jane Withers and Mary Pickford shown yesterday as they signed guest register, which is to be sent Mme. Chiand Kai-shek in China.","October 7, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-10-07,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw0g
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw10,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059460a.tif,,,,"World War, 1914-1918--Veterans--California, Southern|~|Disabled veterans--California--Los Angeles County|~|Voting--California, Southern|~|Government|~|Lifestyle|~|War",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Duarte (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3155_21393-1,"Walter Howard carrying disabled World War I veteran Glenn Switzer to vote in Duarte, Calif., 1940",,"November 6, 1940",1 photograph,b&w negative,10 x 12.5 cm.,1940-11-06,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw10
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw2h,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326900a.tif,,,,"Entertainers--Press coverage--California--Los Angeles|~|Hairstyles--California--Los Angeles--1960-1970|~|Entertainers--Commemoration|~|Landmarks|~|Entertainment|~|People|~|Hollywood Boulevard (Los Angeles, Calif.)",still image,news photographs,Hollywood Walk of Fame,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229637-1,"Frank Sinatra leaving his signature in cement at Grauman's Chinese Theatre in Hollywood (Los Angeles), 1965",,"July 21, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-07-21,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw2h
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw31,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00168288a.tif,,,,"War victims--Vietnam|~|Vietnam War, 1961-1975|~|Older child adoption--California, Southern|~|Intercountry adoption--California, Southern|~|Vietnamese--California--Los Angeles County|~|Youth|~|War",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Northridge (Los Angeles, Calif.)",,,,"Cormier, Don","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229664,"Vietnam war orphans Minh Son and Kim Phuong swinging in hammock at home of their adoptive parents in Northridge, Calif., 1965","AT HOME IN A NEW LAND-Minh Son, 11, and sister, Kim Phuong, 9, ""veterans"" of the Vietnam war, exult in the joys of a peaceful new land as they try the hammock at home of Mr. and Mrs. Phillip H. Rockstroh, 8422 Zelzah Ave., Northridge, who soon will adopt them. Minh Son lost his left hand-apparently hacked off by the Viet Cong-during an ambush that killed his father. He also was burned on the left side of his face. Kim Phuong is physically unmarked but is believed to have witnessed the attack. Children were found in orphanage by Rockstroh's son, Dennis, 23.","July 23, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-07-23,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw31
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw4j,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00168289a.tif,,,,Cold War|~|East European Americans--California--Los Angeles County|~|Special weeks--California--Los Angeles County|~|Captive Nations Week|~|Opposition (Political science)|~|Events|~|Culture,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229677,"People dressed in various Eastern European ethnic costumes at Los Angeles City Hall for Captive Nations Week ceremony, 1965","CAPTIVE PEOPLES-Representatives of the enslaved nations gathered at City Hall Saturday to observe Captive Nations Week. They are, left at rear, Dara Rozenblatas, Lithuania; Vineta Ozolins, Arnis Birss, Nora Miculs, Latvia; Elizabeth Somogyi, Hungary. Asta Kallasorg of Estonia is in the foreground.","July 25, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-07-25,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw4j
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw52,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00168290a.tif,,,,"Horsemen and horsewomen--California, Southern|~|Festivals--California--Santa Barbara|~|Lifestyle|~|Animals|~|Culture",still image,news photographs,"Camarillo White Horses Association|~|Old Spanish Days Fiesta (Santa Barbara, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Santa Barbara County (Calif.),,,,"Gunderson, Judd",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229691,"Five women riding Camarillo white horses during Old Spanish Days Fiesta in Santa Barbara, Calif., 1965","ON FAMED STEEDS-Camarillo horses have appeared in four decades of Old Spanish Days Fiesta parades in Santa Barbara. Members of the famed white herd are ridden by Mmes. Leon Fisher, left, Harold Parker, Roy Jones, William Clarke and J. Elton Gill.","July 25, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-07-25,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw52
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw6k,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00168291a.tif,,,,"Authors, American--20th century|~|People",still image,news photographs|~|Portrait photographs,"Howard, Vernon Linwood, 1918-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229708,Writer Vernon Howard leaning against stacks of his self improvement books,"SUCCESSFUL WRITER-Ex-salesman Vernon Howard, Eagle Rock, has found writing books about self-improvement and popular psychology pays off. His 60th novel was recently published. Howard started his career 30 years ago by writing one-line gags.","July 22, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-07-22,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw6k
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw73,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00168292a.tif,,,,Arrivals & departures $x American $z California $z Los Angeles|~|Fans (Persons)--California--Los Angeles|~|Mobs|~|Entertainment|~|Lifestyle,still image,news photographs,"Cher, 1946-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229728,"Two police officers holding back a group of Sonny and Cher fans at Los Angeles International Airport, 1965","HECTIC FAREWELL-Police try to hold back part of 1,000 teen-agers who broke through cordon at International Airport to rush plane on which folk singers Sonny and Cher were leaving for a London engagement. Most of the fans were girls.","July 31, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-07-31,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw73
Los Angeles Times Photographic Archive,ark:/21198/zz0002tw8m,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00168293a.tif,,,,Fashion--California--Los Angeles--20th century|~|Charity organization--California--Los Angeles County|~|Women--California--Los Angeles--Societies and clubs|~|Fashion shows--California--Los Angeles|~|Culture,still image,news photographs,"Wylie, June, 1934-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Gunderson, Judd",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b555_229759,"Women modeling dresses from early 1900s to a dress designed for the year 2000 at Assistance League benefit in Los Angeles, Calif., 1965","STYLE PREVIEW-Miss June Wylie models old-fashioned gown and Mrs. S. Ainslie Bell a design for the year 2000 for Mrs. M. Philip Davis, second from left, and Mrs. Robert G. Graw. Gowns will be shown at Assistance League benefit party.","August 5, 1965",1 photograph,b&w negative,5 x 5 cm.,1965-08-05,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tw8m
