Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Subject.conceptTopic,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Name.subject,Rights.servicesContact,Subject.category,Language,Name.repository,Name.photographer,Subject.descriptiveTopic,Rights.permissionNote,Relation.isPartOf,Name.creator,Date.creation,Date.normalized,Description.note,Coverage.geographic,Alt ID.local,Title,Format.dimensions,Format.extent,Description.latitude,Description.longitude,Local identifier,AltTitle.other,Finding Aid URL,Description.abstract,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL,Representative Image,Masthead
Arkatov (James) Collection,ark:/21198/zz001hp949,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp949_1297818_master.tif,,,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Trombonists $z United States,copyrighted,Y,unknown,"Elvin Jones Jazz Machine (Musical group)|~|Eubanks, Robin",,Entertainment|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses|~|Trombones|~|Drums|~|Pianos|~|Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.","Jones, Elvin","March, 1997",1997-03,"American drummer and bandleader Elvin Jones and his Jazz Machine performing in Los Angeles. The other musicians in the photo are unidentified, with the possible exception of Robin Eubanks on trombone.",California--Los Angeles,uclamus_340_b1_f10,"Elvin Jones Jazz Machine in Los Angeles, March 1997 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp949_1297818_thumbnail.jpg,21198-zz001hp949_1297818_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp949,,
Arkatov (James) Collection,ark:/21198/zz001hp95t,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp95t_1297824_master.tif,,,,still image,Black-and-white photographs,Violoncellists,copyrighted,Y,unknown,"Katz, Fred, ǂd 1919-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violoncellos,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"April, 1999",1999-04,Black and white photograph of American cellist Fred Katz.,California--Los Angeles,uclamus_340_b1_f11,Fred Katz playing the cello in Los Angeles [descriptive],8 x 10 in.,1 photograph: b&w,,,,,,,21198-zz001hp95t_1297824_thumbnail.jpg,21198-zz001hp95t_1297824_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp95t,,
Arkatov (James) Collection,ark:/21198/zz001hp96b,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp96b_1297906_master.tif,,,,still image,Black-and-white photographs,Pianists $z California $z Los Angeles,copyrighted,Y,unknown,"Kellaway, Roger",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"July, 1996",1996-07,"Black and white photograph of American pianist, arranger, and composer Roger Kellaway playing piano.",California--Los Angeles,uclamus_340_b1_f11,"Roger Kellaway playing piano, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp96b_1297906_thumbnail.jpg,21198-zz001hp96b_1297906_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp96b,,
Arkatov (James) Collection,ark:/21198/zz001hp97v,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp97v_1297930_master.tif,,,,still image,Black-and-white photographs,Pianists $z California $z Los Angeles,copyrighted,Y,unknown,"Kellaway, Roger",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"July, 1996",1996-07,"Black and white photograph of American pianist, arranger, and composer Roger Kellaway playing piano.",California--Los Angeles,uclamus_340_b1_f11,"Roger Kellaway playing piano, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp97v_1297930_thumbnail.jpg,21198-zz001hp97v_1297930_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp97v,,
Arkatov (James) Collection,ark:/21198/zz001hp98c,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp98c_1298447_master.tif,,,,still image,Black-and-white photographs,African American women singers $z United States,copyrighted,Y,unknown,"Kitt, Eartha",,Entertainment|~|People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"September, 1995",1995-09,"Black and white photograph of Eartha Kitt, American popular singer  and actress, performing in Los Angeles, California.",California--Los Angeles,uclamus_340_b1_f11,Eartha Kitt performing in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp98c_1298447_thumbnail.jpg,21198-zz001hp98c_1298447_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp98c,,
Arkatov (James) Collection,ark:/21198/zz001hp99w,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp99w_1298434_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States,copyrighted,Y,unknown,"Keys, Calvin",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 2000",2000-01,Black and white photograph of American jazz guitarist Calvin Keyes.,California--Los Angeles,uclamus_340_b1_f11,"Calvin Keys playing the guitar in Los Angeles, January 2000 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp99w_1298434_thumbnail.jpg,21198-zz001hp99w_1298434_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp99w,,
Arkatov (James) Collection,ark:/21198/zz001hp9bd,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9bd_1298452_master.tif,,,,still image,Black-and-white photographs,African American women singers $z United States,copyrighted,Y,unknown,"Kitt, Eartha",,Entertainment|~|People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"September, 1995",1995-09,"Black and white photograph of Eartha Kitt, American popular singer  and actress, performing in Los Angeles, California.",California--Los Angeles,uclamus_340_b1_f11,Eartha Kitt performing in Los Angeles [descriptive],8 x 10 in.,1 photograph: b & w,,,,,,,21198-zz001hp9bd_1298452_thumbnail.jpg,21198-zz001hp9bd_1298452_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9bd,,
Arkatov (James) Collection,ark:/21198/zz001hp9cx,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9cx_1298425_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,"Keys, Calvin",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"July, 1996",1996-07,"Black and white photograph of Calvin Keyes, an American jazz guitarist.  He is sitting and playing an electric guitar.",California--Los Angeles,uclamus_340_b1_f11,Calvin Keyes playing the guitar in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp9cx_1298425_thumbnail.jpg,21198-zz001hp9cx_1298425_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9cx,,
Arkatov (James) Collection,ark:/21198/zz001hp9df,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9df_1298428_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,"Keys, Calvin",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Guitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 2000",2000-01,"Black and white photograph of Calvin Keyes, American jazz guitarist.  He is sitting and playing an electric guitar.",California--Los Angeles,uclamus_340_b1_f11,Calvin Keyes playing the guitar in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp9df_1298428_thumbnail.jpg,21198-zz001hp9df_1298428_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9df,,
Arkatov (James) Collection,ark:/21198/zz001hp9fz,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9fz_1298443_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,"Keys, Calvin",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Guitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 2000",2000-01,"Black and white photograph of Calvin Keyes, American jazz guitarist.  He is sitting and playing an electric guitar.",California--Los Angeles,uclamus_340_b1_f11,Calvin Keyes playing the guitar in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp9fz_1298443_thumbnail.jpg,21198-zz001hp9fz_1298443_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9fz,,
Arkatov (James) Collection,ark:/21198/zz001hp9gg,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9gg_1298010_master.tif,,,,still image,Black-and-white photographs,Pianists $z California $z Los Angeles,copyrighted,Y,unknown,"Kellaway, Roger",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"July, 1996",1996-07,"Black and white photograph of American pianist, arranger, and composer Roger Kellaway playing piano.",California--Los Angeles,uclamus_340_b1_f11,"Roger Kellaway playing piano, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp9gg_1298010_thumbnail.jpg,21198-zz001hp9gg_1298010_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9gg,,
Arkatov (James) Collection,ark:/21198/zz001hp9h0,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9h0_1298030_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,"Keys, Calvin",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Guitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 2000",2000-01,"Black and white photograph of American jazz guitarist Calvin Keyes.  In the photograph, he is holding a guitar.  Most of the guitar is not in the photograph.",California--Los Angeles,uclamus_340_b1_f11,Calvin Keyes playing the guitar in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp9h0_1298030_thumbnail.jpg,21198-zz001hp9h0_1298030_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9h0,,
Arkatov (James) Collection,ark:/21198/zz001hp9jh,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9jh_1298440_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,"Keys, Calvin|~|Patton, John, ǂd 1935-2002",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Guitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 2000",2000-01,Black and white photograph of American jazz guitarist Calvin Keyes playing an electric guitar which is hanging on his shoulder strap with American Big John Patton soul-jazz organ player.,California--Los Angeles,uclamus_340_b1_f11,Calvin Keyes on guitar with Big John Patton performing in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hp9jh_1298440_thumbnail.jpg,21198-zz001hp9jh_1298440_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9jh,,
Arkatov (James) Collection,ark:/21198/zz001hp9k1,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hp9k1_1298455_master.tif,,,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,"Konitz, Lee",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1995",1995-10,Black and white photograph of American jazz alto saxophonist Lee Konitz playing the saxophone.,California--Los Angeles,uclamus_340_b1_f11,"Lee Konitz playing the saxophone, Los Angeles, October, 1995 [descriptive]",8 x 10 in.,1 photograph : b & w,,,,,,,21198-zz001hp9k1_1298455_thumbnail.jpg,21198-zz001hp9k1_1298455_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hp9k1,,
Arkatov (James) Collection,ark:/21198/zz001hpbj0,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hpbj0_1298492_master.tif,,,,still image,Black-and-white photographs,Sitar players--India,copyrighted,Y,unknown,"Das, Jayant Kumar, $c sitar player",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Sitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 1996",1996-01,Black and white photograph of Indian sitar player Jayant Kumar Das.,California--Los Angeles,uclamus_340_b1_f11,"Jayant Kumar Das playing sitar in Los Angeles, January 1996 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hpbj0_1298492_thumbnail.jpg,21198-zz001hpbj0_1298492_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpbj0,,
Arkatov (James) Collection,ark:/21198/zz001hpbkh,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hpbkh_1298467_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States|~|Double bassists $z California $z Los Angeles,copyrighted,Y,unknown,"Colley, Scott|~|Koonse, Larry",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses|~|Guitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"February, 1997",1997-02,Black and white photograph of Scott Colley playing double bass and Larry Koonse playing guitar.,California--Los Angeles,uclamus_340_b1_f11,"Larry Koonse with Scott Colley in Los Angeles, February, 1997 [descriptive]",8 x 10 in.,1 photograph : b & w,,,,,,,21198-zz001hpbkh_1298467_thumbnail.jpg,21198-zz001hpbkh_1298467_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpbkh,,
Arkatov (James) Collection,ark:/21198/zz001hpbm1,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hpbm1_1298458_master.tif,,,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,"Konitz, Lee|~|Foster, Gary",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1995",1995-10,Black and white photograph of American sax players Lee Konitz and Gary Foster playing saxophones.,California--Los Angeles,uclamus_340_b1_f11,"Lee Konitz with Gary Foster playing the sax, October, 1995 [descriptive].",8 x 10 in.,1 photograph : b & w,,,,,,,21198-zz001hpbm1_1298458_thumbnail.jpg,21198-zz001hpbm1_1298458_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpbm1,,
Arkatov (James) Collection,ark:/21198/zz001hpbnj,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hpbnj_1298461_master.tif,,,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,"Konitz, Lee|~|Foster, Gary",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1995",1995-10,Black and white photograph of American saxophonists Lee Konitz and Gary Foster playing sax.,California--Los Angeles,uclamus_340_b1_f11,"Lee Konitz with Gary Foster playing saxophones, October, 1995 [descriptive].",8 x 10 in.,1 photograph : b & w,,,,,,,21198-zz001hpbnj_1298461_thumbnail.jpg,21198-zz001hpbnj_1298461_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpbnj,,
Arkatov (James) Collection,ark:/21198/zz001hpbp2,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hpbp2_1298527_master.tif,,,,still image,Black-and-white photographs,Drummers (Musicians) $z United States,copyrighted,Y,unknown,"LaBarbera, Joe",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Drums,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"February, 1997",1997-02,Black and white photograph of American jazz drummer Joe LaBarbera (aka Joe La Barbera).,California--Los Angeles,uclamus_340_b1_f12,"Joe LaBarbera playing drums in Los Angeles, February 1997 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hpbp2_1298527_thumbnail.jpg,21198-zz001hpbp2_1298527_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpbp2,,
