Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.countryCreation,Rights.servicesContact,Type.genre,Rights.permissionNote,Name.subject,Subject,Rights.creatorPersonName,Rights.rightsHolderName,AltTitle.uniform,Relation.isPartOf,Name.photographer,Name.repository,Name.creator,Alt ID.local,Format.extent,Date.creation,Title,Description.note,Format.dimensions,Alt ID.url,Alt ID.OPAC,Description.abstract,Bucketeer State,IIIF Access URL
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npb0,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npb0-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_11,1 slide in plastic mount,1982 or 1985,"Tehuantepec, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npb0
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npch,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npch-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tlacolula del Valle, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f8_12,1 slide in plastic mount,1985,"Tehuantepec, dancers [blurred], 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npch
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npd1,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npd1-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_3,1 slide in plastic mount,1982 or 1985,"Juchitan, women dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npd1
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npfj,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npfj-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_12,1 slide in plastic mount,1982 or 1985,"Tehuantepec, dancers and spectators, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npfj
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npg2,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npg2-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_4,1 slide in plastic mount,1982 or 1985,"Juchitan, procession, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npg2
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nphk,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nphk-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_13,1 slide in plastic mount,1982 or 1985,"Tehuantepec, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nphk
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npj3,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npj3-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f8_13,1 slide in plastic mount,1985,"Tehuantepec, dancers, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npj3
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npkm,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npkm-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_5,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npkm
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npm4,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npm4-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_14,1 slide in plastic mount,1982 or 1985,"Tehuantepec, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npm4
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npnn,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npnn-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_6,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npnn
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npp5,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npp5-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_15,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npp5
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npqp,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npqp-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f8_14,1 slide in plastic mount,1985,"Tehuantepec, dancers, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npqp
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npr6,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npr6-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,1713_b1_f10_7,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npr6
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npsq,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npsq-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_16,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npsq
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npt7,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npt7-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_8,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npt7
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npvr,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npvr-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_17,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npvr
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npw8,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npw8-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f8_15,1 slide in plastic mount,1985,"Tehuantepec, couples dancing [blurred], 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npw8
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npxs,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npxs-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_10,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npxs
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008npz9,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008npz9-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_18,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008npz9
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nq09,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nq09-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_9,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nq09
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nq1t,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nq1t-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_19,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nq1t
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008xwwr,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008xwwr-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Chinantec Indians ",,,"Chines de Oaxaca, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f3_27,1 slide in plastic mount,1982,"Chines de Oaxaca, performers throwing gifts to spectators, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008xwwr
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008xwx8,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008xwx8-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_21,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008xwx8
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008xwzs,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008xwzs-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Chinantec Indians ",,,"Chines de Oaxaca, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f3_28,1 slide in plastic mount,1982,"Chines de Oaxaca, performers throwing gifts to spectators, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008xwzs
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008xx0s,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008xx0s-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_11,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008xx0s
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008xx19,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008xx19-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Juchitán de Zaragoza|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Juchitan - Istmo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f10_22,1 slide in plastic mount,1982 or 1985,"Juchitan, dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008xx19
