Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Subject.descriptiveTopic,Name.repository,Rights.permission,Relation.isPartOf,Name.subject,Subject.uniformTitle,Subject.conceptTopic,Name.producer,Name.photographer,Name.creator,Name.director,Title,Alt ID.local,Format.extent,Format.dimensions,Format.medium,Description.note,Description.longitude,Description.latitude,Description.caption,Date.created,Coverage.geographic,Date.normalized,Description.fundingNote,Alt ID.collection,AltTitle.other,Description.abstract,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Rotha (Paul) Papers,ark:/21198/zz002bz6z5,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0131.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha and 2 women and 1 man, England, 1932-1933",uclamss_2001_0131,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Margaret Rotha, in sleeveless shirt, seated between 2 women, 1 in pleated shirt or dress, 1 in checked dress, with man in light polo shirt at left, with retaining wall and houses in background, photographed during filming of Contact|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz6z5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz6z5/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz705,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0132.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Sunbathing $z England,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha, woman, and man sunbathing, England, 1932-1933",uclamss_2001_0132,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Margaret Rotha, in bathing suit lying on back, woman and man in bathing suits lying face down, on blankets or jackets on rocky area (ocean shore?), photographed during filming of Contact|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz705,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz705/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz71p,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0133.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984",,Documentary films,,,,,"Filmmaker Paul Rotha on wall with 2 women and 1 man, England, 1932-1933",uclamss_2001_0133,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Paul Rotha, in dark polo shirt and bathing suit, arms crossed, seated on retaining wall between 2 women, 1 in pleated dress, 1 in checked dress, with man in light polo shirt and bathing suit at right, with beach and houses in background, photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz71p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz71p/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz726,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0134.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984",,Documentary films,,,,,"Filmmaker Paul Rotha reading with man and woman, England, 1932-1933",uclamss_2001_0134,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Paul Rotha, in dark polo shirt and shorts, with cigarette, reading Richard Coeur de Lion, lying on blankets on rocky area (ocean shore?), with man with newspaper and woman in checked dress seated beside him, photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-December 1932?],England,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz726,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz726/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz73q,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0135.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Sunbathing $z England,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha and 2 women and 1 man sunbathing, England, 1932-1933",uclamss_2001_0135,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Margaret Rotha, in bathing suit lying on back, woman and man in bathing suits beside her, woman in dress partly visible at top, on blankets or jackets on rocky area (ocean shore?), photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz73q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz73q/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz747,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0136.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha and 2 women and 1 man sunbathing, England, [1932-1933]",uclamss_2001_0136,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Margaret Rotha, in bathing suit and towel, women in dresses and man in light polo shirt and bathing suit beside her, on blankets or jackets on rocky area (ocean shore?) with retaining wall in background, photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz747,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz747/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz75r,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0137.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Sunbathing $z England,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984",,Documentary films,,,,,"Filmmaker Paul Rotha and 2 women and 1 man sunbathing, England, 1932-1933",uclamss_2001_0137,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Paul Rotha, in shirt and trousers, lying on his back, with woman in dress, woman in bathing suit, and man draped in towel beside him, on blankets or jackets on rocky area (ocean shore?) with retaining wall, steps, cars, pedestrians, and baby carriage in background, photographed during filming of Contact|~|“Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz75r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz75r/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz768,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0138.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha and 2 women and 1 man, [London?], 1932-1933",uclamss_2001_0138,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Margaret Rotha, back to camera, 2 women, 1 man, all partly obscured, in doorway or opening in wall, with garden or storage yard in background, photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England--London,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz768,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz768/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz77s,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0139.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha in scarf and trousers, [London?], 1932-1933",uclamss_2001_0139,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Margaret Rotha, in dotted scarf, sleeveless blouse, and wide-legged trousers, standing outdoors on lawn with trees and shrubs in background, photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England--London,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz77s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz77s/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz789,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0140.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,Documentary films,,,,,"Margaret Rotha in scarf and trousers, [London?], 1932-1933",uclamss_2001_0140,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Margaret Rotha, in dotted scarf, sleeveless blouse, and wide-legged trousers, standing outdoors on sloping awn with trees and shrubs in background, photographed during filming of Contact",,,Text from nitrate negative sleeve: English,[November 1932-January 1933],England--London,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz789,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz789/manifest
