Object Type,Parent ARK,Item ARK,File name,local ID,Title,Publisher.place,Contributor.editor,volume | issue,Date.created (single),Date.created,Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject.topic
Work,ark:/21198/z1bc6271,ark:/21198/z1tb39q2,ihc_bohemia_19211030.pdf,ihc_bohemia_19211030,Revista Bohemia 1921-10-30,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 44,1921-10-30,30 de octubre de 1921,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1pk2jxf,ihc_bohemia_19211106.pdf,ihc_bohemia_19211106,Revista Bohemia 1921-11-06,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 45,1921-11-06,6 de noviembre de 1921,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jt1t5p,ihc_bohemia_19211113.pdf,ihc_bohemia_19211113,Revista Bohemia 1921-11-13,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 46,1921-11-13,13 de noviembre de 1921 ,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1f49rxx,ihc_bohemia_19211120.pdf,ihc_bohemia_19211120,Revista Bohemia 1921-11-20,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 47,1921-11-20,20 de noviembre de 1921 ,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z19c915j,ihc_bohemia_19211127.pdf,ihc_bohemia_19211127,Revista Bohemia 1921-11-27,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 48,1921-11-27,27 de noviembre de 1921 ,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15m88hq,ihc_bohemia_19211204.pdf,ihc_bohemia_19211204,Revista Bohemia 1921-12-04,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 49,1921-12-04,4 de diciembre de 1921 ,spa,text,magazines (periodicals),34 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11v7hs0,ihc_bohemia_19211211.pdf,ihc_bohemia_19211211,Revista Bohemia 1921-12-11,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 50,1921-12-11,11 de diciembre de 1921 ,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1x3719d,ihc_bohemia_19211218.pdf,ihc_bohemia_19211218,Revista Bohemia 1921-12-18,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 51,1921-12-18,18 de diciembre de 1921 ,spa,text,magazines (periodicals),30 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1sb68hs,ihc_bohemia_19211225.pdf,ihc_bohemia_19211225,Revista Bohemia 1921-12-25,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 12 | no. 52,1921-12-25,25 de diciembre de 1921,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1nk5hs2,ihc_bohemia_19220101.pdf,ihc_bohemia_19220101,Revista Bohemia 1922-01-01,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 01,1922-01-01,1 de enero de 1922,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1hx3gd5,ihc_bohemia_19220108.pdf,ihc_bohemia_19220108,Revista Bohemia 1922-01-08,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 02,1922-01-08,8 de enero de 1922,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1d52qpr,ihc_bohemia_19220115.pdf,ihc_bohemia_19220115,Revista Bohemia 1922-01-15,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 03,1922-01-15,15 de enero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z18d201q,ihc_bohemia_19220122.pdf,ihc_bohemia_19220122,Revista Bohemia 1922-01-22,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 04,1922-01-22,22 de enero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z14n17cw,ihc_bohemia_19220129.pdf,ihc_bohemia_19220129,Revista Bohemia 1922-01-29,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 05,1922-01-29,29 de enero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z10w0gk8,ihc_bohemia_19220205.pdf,ihc_bohemia_19220205,Revista Bohemia 1922-02-05,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 06,1922-02-05,5 de febrero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1w4003p,ihc_bohemia_19220212.pdf,ihc_bohemia_19220212,Revista Bohemia 1922-02-12,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 07,1922-02-12,12 de febrero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1rb97bz,ihc_bohemia_19220219.pdf,ihc_bohemia_19220219,Revista Bohemia 1922-02-19,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 08,1922-02-19,19 de febrero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1mp761z,ihc_bohemia_19220226.pdf,ihc_bohemia_19220226,Revista Bohemia 1922-02-26,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 09,1922-02-26,26 de febrero de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1gx6f97,ihc_bohemia_19220305.pdf,ihc_bohemia_19220305,Revista Bohemia 1922-03-05,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 10,1922-03-05,3 de marzo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1c55pm8,ihc_bohemia_19220312.pdf,ihc_bohemia_19220312,Revista Bohemia 1922-03-12,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 11,1922-03-12,12 de marzo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z17d4xzf,ihc_bohemia_19220319.pdf,ihc_bohemia_19220319,Revista Bohemia 1922-03-19,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 12,1922-03-19,19 de marzo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z13n4662,ihc_bohemia_19220326.pdf,ihc_bohemia_19220326,Revista Bohemia 1922-03-26,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 13,1922-03-26,26 de marzo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1zw3png,ihc_bohemia_19220402.pdf,ihc_bohemia_19220402,Revista Bohemia 1922-04-02,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 14,1922-04-02,2 de abril de 1922,spa,text,magazines (periodicals),27 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1v42xx2,ihc_bohemia_19220409.pdf,ihc_bohemia_19220409,Revista Bohemia 1922-04-09,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 15,1922-04-09,9 de abril de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1qg0wnh,ihc_bohemia_19220416.pdf,ihc_bohemia_19220416,Revista Bohemia 1922-04-16,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 16,1922-04-16,16 de abril de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1kq04x5,ihc_bohemia_19220423.pdf,ihc_bohemia_19220423,Revista Bohemia 1922-04-23,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 17,1922-04-23,23 de abril de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1fx9d86,ihc_bohemia_19220430.pdf,ihc_bohemia_19220430,Revista Bohemia 1922-04-30,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 18,1922-04-30,30 de abril de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1b58njs,ihc_bohemia_19220507.pdf,ihc_bohemia_19220507,Revista Bohemia 1922-05-07,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 19,1922-05-07,7 de mayo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z16d7wt2,ihc_bohemia_19220514.pdf,ihc_bohemia_19220514,Revista Bohemia 1922-05-14,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 20,1922-05-14,14 de mayo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z12n7517,ihc_bohemia_19220521.pdf,ihc_bohemia_19220521,Revista Bohemia 1922-05-21,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 21,1922-05-21,21 de mayo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1xw6njj,ihc_bohemia_19220528.pdf,ihc_bohemia_19220528,Revista Bohemia 1922-05-28,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 22,1922-05-28,28 de mayo de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1t74m6d,ihc_bohemia_19220604.pdf,ihc_bohemia_19220604,Revista Bohemia 1922-06-04,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 23,1922-06-04,4 de junio de 1922,spa,text,magazines (periodicals),26 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1pg3vgp,ihc_bohemia_19220611.pdf,ihc_bohemia_19220611,Revista Bohemia 1922-06-11,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 24,1922-06-11,11 de junio de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jq33ss,ihc_bohemia_19220618.pdf,ihc_bohemia_19220618,Revista Bohemia 1922-06-18,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 25,1922-06-18,18 de junio de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1dz2c4c,ihc_bohemia_19220625.pdf,ihc_bohemia_19220625,Revista Bohemia 1922-06-25,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 26,1922-06-25,25 de junio de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1961mb2,ihc_bohemia_19220702.pdf,ihc_bohemia_19220702,Revista Bohemia 1922-07-02,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 27,1922-07-02,2 de julio de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15f0vkw,ihc_bohemia_19220709.pdf,ihc_bohemia_19220709,Revista Bohemia 1922-07-09,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 28,1922-07-09,9 de julio de 1922,spa,text,magazines (periodicals),26 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11p03vj,ihc_bohemia_19220716.pdf,ihc_bohemia_19220716,Revista Bohemia 1922-07-16,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 29,1922-07-16,16 de julio de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1x089rw,ihc_bohemia_19220723.pdf,ihc_bohemia_19220723,Revista Bohemia 1922-07-23,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 30,1922-07-23,23 de julio de 1922,spa,text,magazines (periodicals),26 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1s77k21,ihc_bohemia_19220730.pdf,ihc_bohemia_19220730,Revista Bohemia 1922-07-30,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 31,1922-07-30,30 de julio de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1ng6td6,ihc_bohemia_19220806.pdf,ihc_bohemia_19220806,Revista Bohemia 1922-08-06,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 32,1922-08-06,6 de agosto de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1hq62q9,ihc_bohemia_19220813.pdf,ihc_bohemia_19220813,Revista Bohemia 1922-08-13,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 33,1922-08-13,13 de agosto de 1922,spa,text,magazines (periodicals),38 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1cz59z4,ihc_bohemia_19220820.pdf,ihc_bohemia_19220820,Revista Bohemia 1922-08-20,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 34,1922-08-20,20 de agosto de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1864k57,ihc_bohemia_19220827.pdf,ihc_bohemia_19220827,Revista Bohemia 1922-08-27,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 35,1922-08-27,27 de agosto de 1922,spa,text,magazines (periodicals),26 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z14f3tfh,ihc_bohemia_19220903.pdf,ihc_bohemia_19220903,Revista Bohemia 1922-09-03,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 36,1922-09-03,3 de septiembre de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z10s1s5z,ihc_bohemia_19220910.pdf,ihc_bohemia_19220910,Revista Bohemia 1922-09-10,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 |no. 37,1922-09-10,10 de septiembre de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1w118pz,ihc_bohemia_19220917.pdf,ihc_bohemia_19220917,Revista Bohemia 1922-09-17,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 13 | no. 38,1922-09-17,17 de septiembre de 1922,spa,text,magazines (periodicals),28 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
