Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject topic,volume | issue,IIIF Manifest URL
Work,Revista Bohemia 1910-05-07,ark:/21198/z12v4jsk,ark:/21198/z1bc6271,,,,7 de mayo de 1910,1910-05-06,15 pages,magazines (periodicals),spa,ihc_bohemia_19100507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4jsk/manifest
Work,Revista Bohemia 1922-06-11,ark:/21198/z1pg3vgp,ark:/21198/z1bc6271,,,,11 de junio de 1922,1922-06-11,28 pages,magazines (periodicals),spa,ihc_bohemia_19220611,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg3vgp/manifest
Work,Revista Bohemia 1922-06-18,ark:/21198/z1jq33ss,ark:/21198/z1bc6271,,,,18 de junio de 1922,1922-06-18,28 pages,magazines (periodicals),spa,ihc_bohemia_19220618,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq33ss/manifest
Work,Revista Bohemia 1922-06-25,ark:/21198/z1dz2c4c,ark:/21198/z1bc6271,,,,25 de junio de 1922,1922-06-25,28 pages,magazines (periodicals),spa,ihc_bohemia_19220625,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2c4c/manifest
Work,Revista Bohemia 1922-07-02,ark:/21198/z1961mb2,ark:/21198/z1bc6271,,,,2 de julio de 1922,1922-07-02,28 pages,magazines (periodicals),spa,ihc_bohemia_19220702,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1961mb2/manifest
Work,Revista Bohemia 1922-07-09,ark:/21198/z15f0vkw,ark:/21198/z1bc6271,,,,9 de julio de 1922,1922-07-09,26 pages,magazines (periodicals),spa,ihc_bohemia_19220709,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f0vkw/manifest
Work,Revista Bohemia 1922-07-16,ark:/21198/z11p03vj,ark:/21198/z1bc6271,,,,16 de julio de 1922,1922-07-16,28 pages,magazines (periodicals),spa,ihc_bohemia_19220716,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p03vj/manifest
Work,Revista Bohemia 1922-07-23,ark:/21198/z1x089rw,ark:/21198/z1bc6271,,,,23 de julio de 1922,1922-07-23,26 pages,magazines (periodicals),spa,ihc_bohemia_19220723,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x089rw/manifest
Work,Revista Bohemia 1922-07-30,ark:/21198/z1s77k21,ark:/21198/z1bc6271,,,,30 de julio de 1922,1922-07-30,28 pages,magazines (periodicals),spa,ihc_bohemia_19220730,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s77k21/manifest
Work,Revista Bohemia 1922-08-06,ark:/21198/z1ng6td6,ark:/21198/z1bc6271,,,,6 de agosto de 1922,1922-08-06,28 pages,magazines (periodicals),spa,ihc_bohemia_19220806,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng6td6/manifest
Work,Revista Bohemia 1922-08-13,ark:/21198/z1hq62q9,ark:/21198/z1bc6271,,,,13 de agosto de 1922,1922-08-13,38 pages,magazines (periodicals),spa,ihc_bohemia_19220813,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq62q9/manifest
Work,Revista Bohemia 1922-08-20,ark:/21198/z1cz59z4,ark:/21198/z1bc6271,,,,20 de agosto de 1922,1922-08-20,28 pages,magazines (periodicals),spa,ihc_bohemia_19220820,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz59z4/manifest
Work,Revista Bohemia 1922-08-27,ark:/21198/z1864k57,ark:/21198/z1bc6271,,,,27 de agosto de 1922,1922-08-27,26 pages,magazines (periodicals),spa,ihc_bohemia_19220827,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1864k57/manifest
Work,Revista Bohemia 1922-09-03,ark:/21198/z14f3tfh,ark:/21198/z1bc6271,,,,3 de septiembre de 1922,1922-09-03,28 pages,magazines (periodicals),spa,ihc_bohemia_19220903,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f3tfh/manifest
Work,Revista Bohemia 1922-09-10,ark:/21198/z10s1s5z,ark:/21198/z1bc6271,,,,10 de septiembre de 1922,1922-09-10,28 pages,magazines (periodicals),spa,ihc_bohemia_19220910,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 |no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s1s5z/manifest
Work,Revista Bohemia 1922-09-17,ark:/21198/z1w118pz,ark:/21198/z1bc6271,,,,17 de septiembre de 1922,1922-09-17,28 pages,magazines (periodicals),spa,ihc_bohemia_19220917,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w118pz/manifest
Work,Revista Bohemia 1922-09-24,ark:/21198/z1r80j1j,ark:/21198/z1bc6271,,,,24 de septiembre de 1922,1922-09-24,30 pages,magazines (periodicals),spa,ihc_bohemia_19220924,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r80j1j/manifest
Work,Revista Bohemia 1922-10-01,ark:/21198/z1mg9s98,ark:/21198/z1bc6271,,,,1 de octubre de 1922,1922-10-01,28 pages,magazines (periodicals),spa,ihc_bohemia_19221001,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mg9s98/manifest
Work,Revista Bohemia 1922-10-08,ark:/21198/z1gq91jg,ark:/21198/z1bc6271,,,,8 de octubre de 1922,1922-10-08,28 pages,magazines (periodicals),spa,ihc_bohemia_19221008,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq91jg/manifest
Work,Revista Bohemia 1922-10-15,ark:/21198/z1bz88s9,ark:/21198/z1bc6271,,,,15 de octubre de 1922,1922-10-15,28 pages,magazines (periodicals),spa,ihc_bohemia_19221015,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz88s9/manifest
Work,Revista Bohemia 1922-10-22,ark:/21198/z1767j3r,ark:/21198/z1bc6271,,,,22 de octubre de 1922,1922-10-22,28 pages,magazines (periodicals),spa,ihc_bohemia_19221022,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1767j3r/manifest
Work,Revista Bohemia 1922-10-29,ark:/21198/z13j5gp0,ark:/21198/z1bc6271,,,,29 de octubre de 1922,1922-10-29,28 pages,magazines (periodicals),spa,ihc_bohemia_19221029,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j5gp0/manifest
Work,Revista Bohemia 1922-11-05,ark:/21198/z1zs5080,ark:/21198/z1bc6271,,,,5 de noviembre de 1922,1922-11-05,28 pages,magazines (periodicals),spa,ihc_bohemia_19221105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs5080/manifest
Work,Revista Bohemia 1922-11-12,ark:/21198/z1v147k1,ark:/21198/z1bc6271,,,,12 de noviembre de 1922,1922-11-12,28 pages,magazines (periodicals),spa,ihc_bohemia_19221112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v147k1/manifest
Work,Revista Bohemia 1922-11-19,ark:/21198/z1q83gwr,ark:/21198/z1bc6271,,,,19 de noviembre de 1922,1922-11-19,28 pages,magazines (periodicals),spa,ihc_bohemia_19221119,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q83gwr/manifest
Work,Revista Bohemia 1922-11-26,ark:/21198/z1kh2r3j,ark:/21198/z1bc6271,,,,26 de noviembre de 1922,1922-11-26,28 pages,magazines (periodicals),spa,ihc_bohemia_19221126,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh2r3j/manifest
Work,Revista Bohemia 1922-12-03,ark:/21198/z1fr20c6,ark:/21198/z1bc6271,,,,3 de diciembre de 1922,1922-12-03,28 pages,magazines (periodicals),spa,ihc_bohemia_19221203,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr20c6/manifest
Work,Revista Bohemia 1922-12-10,ark:/21198/z1b017ns,ark:/21198/z1bc6271,,,,10 de diciembre de 1922,1922-12-10,26 pages,magazines (periodicals),spa,ihc_bohemia_19221210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b017ns/manifest
Work,Revista Bohemia 1922-12-17,ark:/21198/z169968b,ark:/21198/z1bc6271,,,,17 de diciembre de 1922,1922-12-17,26 pages,magazines (periodicals),spa,ihc_bohemia_19221217,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz169968b/manifest
Work,Revista Bohemia 1922-12-24,ark:/21198/z12j8fk2,ark:/21198/z1bc6271,,,,24 de diciembre de 1922,1922-12-24,27 pages,magazines (periodicals),spa,ihc_bohemia_19221224,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j8fk2/manifest
Work,Revista Bohemia 1922-12-31,ark:/21198/z1xs7z5p,ark:/21198/z1bc6271,,,,31 de diciembre de 1922,1922-12-31,28 pages,magazines (periodicals),spa,ihc_bohemia_19221231,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 13 | no. 53,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs7z5p/manifest
Work,Revista Bohemia 1923-01-07,ark:/21198/z1t176fn,ark:/21198/z1bc6271,,,,7 de enero de 1923,1923-01-07,35 pages,magazines (periodicals),spa,ihc_bohemia_19230107,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t176fn/manifest
Work,Revista Bohemia 1923-01-14,ark:/21198/z1p86fpg,ark:/21198/z1bc6271,,,,14 de enero de 1923,1923-01-14,28 pages,magazines (periodicals),spa,ihc_bohemia_19230114,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p86fpg/manifest
Work,Revista Bohemia 1923-01-21,ark:/21198/z1jh5px9,ark:/21198/z1bc6271,,,,21 de enero de 1923 ,1923-01-21,28 pages,magazines (periodicals),spa,ihc_bohemia_19230121,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh5px9/manifest
Work,Revista Bohemia 1923-01-28,ark:/21198/z1dv3nnr,ark:/21198/z1bc6271,,,,28 de enero de 1923,1923-01-28,28 pages,magazines (periodicals),spa,ihc_bohemia_19230128,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv3nnr/manifest
Work,Revista Bohemia 1923-02-04,ark:/21198/z1932wxb,ark:/21198/z1bc6271,,,,4 de febrero de 1923,1923-02-04,28 pages,magazines (periodicals),spa,ihc_bohemia_19230204,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1932wxb/manifest
Work,Revista Bohemia 1923-02-11,ark:/21198/z15b2589,ark:/21198/z1bc6271,,,,11 de febrero de 1923 ,1923-02-11,28 pages,magazines (periodicals),spa,ihc_bohemia_19230211,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b2589/manifest
Work,Revista Bohemia 1923-02-18,ark:/21198/z11k1dmg,ark:/21198/z1bc6271,,,,18 de febrero de 1923,1923-02-18,28 pages,magazines (periodicals),spa,ihc_bohemia_19230218,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k1dmg/manifest
Work,Revista Bohemia 1923-02-25,ark:/21198/z1wt0x29,ark:/21198/z1bc6271,,,,25 de febrero de 1923,1923-02-25,28 pages,magazines (periodicals),spa,ihc_bohemia_19230225,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt0x29/manifest
Work,Revista Bohemia 1923-03-04,ark:/21198/z1s2059t,ark:/21198/z1bc6271,,,,4 de marzo de 1923,1923-03-04,28 pages,magazines (periodicals),spa,ihc_bohemia_19230304,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s2059t/manifest
Work,Revista Bohemia 1923-03-11,ark:/21198/z1n89dj3,ark:/21198/z1bc6271,,,,11 de marzo de 1923 ,1923-03-11,28 pages,magazines (periodicals),spa,ihc_bohemia_19230311,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n89dj3/manifest
Work,Revista Bohemia 1923-03-18,ark:/21198/z1hm7c6n,ark:/21198/z1bc6271,,,,18 de marzo de 1923 ,1923-03-18,28 pages,magazines (periodicals),spa,ihc_bohemia_19230318,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm7c6n/manifest
Work,Revista Bohemia 1923-03-25,ark:/21198/z1cv6mgx,ark:/21198/z1bc6271,,,,25 de marzo de 1923 ,1923-03-25,28 pages,magazines (periodicals),spa,ihc_bohemia_19230325,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv6mgx/manifest
Work,Revista Bohemia 1923-04-01,ark:/21198/z1835vtd,ark:/21198/z1bc6271,,,,1 de abril de 1923,1923-04-01,28 pages,magazines (periodicals),spa,ihc_bohemia_19230401,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1835vtd/manifest
Work,Revista Bohemia 1923-04-08,ark:/21198/z14b544x,ark:/21198/z1bc6271,,,,8 de abril de 1923 ,1923-04-08,28 pages,magazines (periodicals),spa,ihc_bohemia_19230408,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b544x/manifest
Work,Revista Bohemia 1923-04-15,ark:/21198/z10k4cd6,ark:/21198/z1bc6271,,,,15 de abril de 1923 ,1923-04-15,28 pages,magazines (periodicals),spa,ihc_bohemia_19230415,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k4cd6/manifest
