"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","Thumbnail","Type.typeOfResource","Type.genre","Subject","Name.repository","Name.creator","Name.subject","Subject geographic","Name.photographer","Rights.statementLocal","Rights.copyrightStatus","Date.creation","Date.normalized","Alt ID.local","Description.note","Subject temporal","Title","AltTitle.descriptive","Coverage.geographic","AltTitle.uniform","AltIdentifier.local","Language","Description.latitude","Description.longitude","Relation.isPartOf","Format.dimensions","Format.medium","Format.extent","AltTitle.creator","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6k8","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6k8_2259614_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll06_frame009","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 09","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6k8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6k8/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6ms","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6ms_2259629_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll06_frame014","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 14","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6ms","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6ms/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6n9","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6n9_2259718_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame005","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 05","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6n9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6n9/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6pt","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6pt_2259823_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame002b","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 02b","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6pt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6pt/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6qb","ark:/21198/zz002gcntd","2","Complete","Work","","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame021","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 21","","","","","","","","","","","1 slide","","missing","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6qb/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6rv","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6rv_2259611_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","Catlin-Jairazbhoy, Amy","","","","","1984","1984","na84-1_slides_roll06_frame008","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 08   [Amy Catlin-Jairazbhoy]","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6rv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6rv/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6sc","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6sc_2259733_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame010","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 10","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6sc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6sc/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6tw","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6tw_2259715_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame004","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 04","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6tw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6tw/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6vd","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6vd_2259832_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame005","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 05","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6vd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6vd/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6wx","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6wx_2259608_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","Catlin-Jairazbhoy, Amy","","","","","1984","1984","na84-1_slides_roll06_frame007","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 07   [Amy Catlin-Jairazbhoy]","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6wx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6wx/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6xf","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6xf_2259820_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame002a","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 02a","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6xf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6xf/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg6zz","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg6zz_2259712_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame003","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 03","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg6zz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg6zz/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg70z","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg70z_2259826_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame003","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 03","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg70z","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg70z/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg71g","ark:/21198/zz002gcntd","2","Complete","Work","","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame023","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 23","","","","","","","","","","","1 slide","","missing","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg71g/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg720","ark:/21198/zz002gcntd","2","Complete","Work","","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame027","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 27","","","","","","","","","","","1 slide","","missing","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg720/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg73h","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg73h_2259841_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame008","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 08","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg73h","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg73h/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg741","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg741_2259605_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll06_frame006","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 06","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg741","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg741/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg75j","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg75j_2259838_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll09_frame007","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 09, Frame 07","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg75j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg75j/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg762","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg762_2259647_master.tif","","","","","","still image","slides (photographs)","Hindu temples $z India $z Bellūru|~|Architectural sculpture $z India $z Bellūru","University of California, Los Angeles. Ethnomusicology Archive","","Kesava Temple (Bellūru, India)","","","","","1984","1984","na84-1_slides_roll06_frame020","Sculpture of a musician playing a davane (two-sided drum) at the Kesava Temple.|~|Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","Kesava Temple,  Bellūru (India)","","Bellūru (India)","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg762","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg762/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg77k","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg77k_2259680_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll06_frame031","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 31","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg77k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg77k/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg783","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg783_2259730_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame009","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 09","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg783","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg783/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg79m","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg79m_2259602_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll06_frame005","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 06, Frame 05","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg79m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg79m/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg7b4","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg7b4_2259644_master.tif","","","","","","still image","slides (photographs)","Hindu temples $z India $z Bellūru|~|Architectural sculpture $z India $z Bellūru","University of California, Los Angeles. Ethnomusicology Archive","","Kesava Temple (Bellūru, India)","","","","","1984","1984","na84-1_slides_roll06_frame019","Sculptures of a dancer and drummers at the Kesava Temple.|~| Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","Kesava Temple,  Bellūru (India)","","Bellūru (India)","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg7b4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg7b4/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg7cn","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg7cn_2259811_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame036","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 36","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg7cn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg7cn/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hg7d5","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hg7d5_2259709_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll08_frame002","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 08, Frame 02","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hg7d5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hg7d5/manifest"
