Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.descriptive,Alt ID.local,Note,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16td,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c16td%2F2x541k6n,cartographic,map,copyrighted,unknown,,eng,"Pacific Crest Trail--Maps|~|Trails--California, Northern--Maps",,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Explorers map of the Pacific Crest Trailway through Northern California,,s.n.,"Shows route maps of the Pacific Crest Trailway from the California-Oregon border to Lake Tahoe.|~|Relief represented by spot heights.|~|Includes trail mileages, altitudes, terrain and conditions, and text describing the trails, regions, and details of recommended backpacking outfit.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615845"">UCLA Catalog Record</a>",[S.l]|~|xx,"6 maps on 1 sheet, both sides ; sheet 32 x 38 cm., folded to 16 x 13 cm.","California, Northern|~|Pacific Crest Trail",701552504,G4362 (.080) .E63 253 1939a,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615845,253440,,G4362_080_G9_63_1939_no12-17_a,,[ca. 1939],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c16td/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16vx,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c16vx%2F3s72pb92,cartographic,map,copyrighted,unknown,,eng,Trails--California--Maps|~|John Muir Trail (Calif.)--Maps|~|Pacific Crest Trail--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Explorers map of the Pacific Crest Trailway through Central California,,s.n.,"Relief represented by spot heights.|~|Shows route maps of the Pacific Crest Trailway from Lake Tahoe to Sequoia National Park.|~|Includes trail mileages, altitudes, terrain and conditions, and text with overview of the Pacific Crest Trailway.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615848"">UCLA Catalog Record</a>",[S.l]|~|xx,"5 maps on 1 sheet, both sides ; sheet 32 x 38 cm., folded to 16 x 13 cm.",California|~|John Muir Trail (Calif.)|~|Pacific Crest Trail,701552848,G4362 (.080) .E63 253 1939b,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615848,253440,,G4362_080_G9_63_1939_no18-22_a,,[ca. 1939],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c16vx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16wf,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c16wf%2Fhn43372x,cartographic,map,copyrighted,unknown,,eng,"Trails--California, Southern--Maps|~|Pacific Crest Trail--Maps",,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Explorers map of the Pacific Crest Trailway through Southern California,,s.n.,"Relief represented by spot heights.|~|Shows route maps of the Pacific Crest Trailway from Siberian Pass near Sequoia National Park to the Mexican border.|~|Includes trail mileages, altitudes, terrain and conditions; names of Trailway peaks, lakes and passes; food list; nomenclature; and text.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615856"">UCLA Catalog Record</a>",[S.l]|~|xx,"6 maps on 1 sheet, both sides ; sheet 32 x 38 cm., folded to 16 x 13 cm.","California, Southern|~|Pacific Crest Trail",701553270,G4362 (.080) .E63 253 1939c,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615856,253440,,G4362_080_G9_63_1939_no23-28_a,,[ca. 1939],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c16wf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16xz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c16xz%2Fqx64zc8c,cartographic,map,copyrighted|~|unknown,unknown,,eng,Outdoor recreation--California--Sequoia National Forest Region--Maps|~|Outdoor recreation--California--Inyo County--Maps,,Inyo County (Calif.)--Maps|~|Sequoia National Forest Region (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Outing Map of the Inyo-Seqouia Region of California Legend,,,"<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=534209"">UCLA Catalog Record</a>",,,Sequoia National Forest Region (Calif.)|~|Inyo County (Calif.),,G4362_080_K2_175_SCAC_1940_a,,,,,,,1940,1940,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c16xz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c16zg,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c16zg%2Fmh11bz98,cartographic,map,copyrighted,unknown,California State Automobile Association.,eng,Roads--California--Maps,,Yosemite Valley (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Routes to Yosemite National Park,,California State Automobile Association,"Shows central California from Stockton to Fresno.|~|On verso: text, mileage chart, and ""Roads in Yosemite Valley"" map (Scale [ca. 1:63,360]).|~|""Form M-13.""|~|""Copyright by California State Automobile Association.""|~|Relief represented by spot heights.|~|""5-38.""|~|Includes insets of Stockton, Merced and Fresno.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615928"">UCLA Catalog Record</a>",cau|~|San Francisco,"1 map : col. ; 31 x 43 cm., folded to 24 x 9 cm.",Yosemite Valley (Calif.)|~|California,701563293,G4362 (.080) .P2 600 CSAA 1938,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615928,550000,Yosemite National Park,G4362_080_P2_CA_500_1935_a,,[1938],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c16zg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c170g,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c170g%2F76976252,cartographic,map,copyrighted,unknown,California State Automobile Association.,eng,Roads--California--San Joaquin Valley--Maps|~|Roads--California--Yosemite National Park--Maps,,San Joaquin Valley (Calif.)--Maps|~|Yosemite National Park (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Routes to Yosemite National Park,,California State Automobile Association,"Shows the San Joaquin Valley from Stockton to Fresno and east to Mono Lake.|~|Relief represented by spot heights.|~|""6-40.""|~|On verso: text, mileage chart, and ""Roads in Yosemite Valley"" map.|~|copyright by California State Automobile Association.|~|""Form M-111.""|~|Includes insets of Stockton, Merced and Fresno, showing the location of California State Automobile Association offices.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615935"">UCLA Catalog Record</a>","cau|~|San Francisco, Calif","1 map : col. ; 31 x 43 cm., folded to 24 x 9 cm.",San Joaquin Valley (Calif.)|~|Yosemite National Park|~|California|~|Yosemite National Park (Calif.),61743699,G4362 (.080) .P2 600 CSAA 1940,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6615935,555000,Yosemite National Park,G4362_080_P2_CA_500_CSAA_1940_a,,[1940],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c170g/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c174j,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c174j%2Fpb79v12j,cartographic,map,copyrighted,unknown,California State Automobile Association.,eng,Roads--California--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sacramento and Stockton to Lake Tahoe and vicinity,,,"Scale ca. 1:538,560.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6622314"">UCLA Catalog Record</a>",cau|~|San Francisco,col. map 42 x 30 cm.,California,55607580,G4362 (.081) .P2 ca.600 CSAA 1941,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6622314,,,G4362_081_K1_CA_600_SCAA_a,,[ca. 1941],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c174j/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1752,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1752%2Fg6765n0k,cartographic,map,copyrighted,unknown,California State Automobile Association.,eng,,,"Tahoe, Lake, Region (Calif. and Nev.)--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sacramento and Stockton to Lake Tahoe and vicinity,,California State Automobile Association,"Text and distance lists on verso.|~|""7-38.""|~|""Form M-9.""|~|Relief represented by contours.|~|Includes 3 insets of cities of Sacramento, Stockton and Reno, list of camps, and note of symbols.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6622315"">UCLA Catalog Record</a>",cau|~|San Francisco,1 map : col. ; 41 x 30 cm.,"Tahoe, Lake, Region (Calif. and Nev.)",703297417,G4362 (.081) .P2 ca.600 CSAA 1938,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6622315,550000,,G4362_081_K1_CA_700_CSAA_1941_a,,[1938],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1752/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c178m,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c178m%2Frq14jn2v,cartographic,map,pd_usfed|~|unknown,unknown,,eng,"California--Maps, Topographic",,Mother Lode (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"California, Mother Lode District: Sheet II",,,"<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6614956"">UCLA Catalog Record</a>",,,Mother Lode (Calif.),,G4362_082_63_USGS_1899_1906_sheetII_a,,,,,,,1899,1899,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c178m/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1794,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1794%2Frx55wr1k,cartographic,map|~|Topographic maps.,pd_usfed|~|unknown,unknown,,eng,"California--Maps, Topographic",,Mother Lode (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"California, Mother Lode District: Sheet I",,,,,,Mother Lode (Calif.),,G4362_082_63_USGS_1899_1906_sheetI_a,,,,,,,1899,1899,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1794/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17bn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c17bn%2Ffv78c382,cartographic,map|~|Topographic maps.,pd_usfed|~|unknown,unknown,,eng,Geology--California--Mother Lode--Maps,,Mother Lode (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Department of the Interior U.S. Geological Survey: California Mother Lode District; Sheet 1,,,"<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6614227"">UCLA Catalog Record</a>",,,Mother Lode (Calif.),,G4363 .082 63 USGS 1899,,,,,G4362_082_63_USGS_1899_1927_sheetI_a,,1899,1899,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c17bn/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17c5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c17c5%2Fsp58jn0t,cartographic,map|~|Topographic maps.,pd_usfed|~|unknown,unknown,,eng,Geology--California--Mother Lode--Maps,,Mother Lode (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Department of the Interior U.S. Geological Survey: California Mother Lode District; Sheet 2,,,,,,Mother Lode (Calif.),,G4362 .082 63 USGS 1899,,,,,G4362_082_63_USGS_1899_1928_sheetII_a,,1899,1899,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c17c5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17dp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c17dp%2F7m58t73b,cartographic,map|~|Topographic maps.,pd_usfed|~|unknown,unknown,,eng,"California--Maps, Topographic",,"Indian Valley (Lake County, Calif.) ",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"California, Indian Valley map",,,"<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6618752"">UCLA Catalog Record</a>",,,"Indian Valley (Lake County, Calif.)",,G4362_082_65_USGS_1907_a,,,,,,,1907,1907,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c17dp/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17sc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c17sc%2Fg331t81f,cartographic,map|~|Topographic maps.,pd_usfed,,,eng,Gold mines and mining--California--Mother Lode--Maps|~|Geology--California--Mother Lode--Maps,,Mother Lode (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,U.S. Geological Survey Claim Map: Sheet 1; California Mother Lode District: Two-sided,,,,,,Mother Lode (Calif.)--,,G4362 .082 H1 63 USGS 1899 Sheet -1 of 2-,,,,,G4362_082_H1_63_USGS_1899_sheet_I_a,,1899,1899,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c17sc/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c17xf,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c17xf%2F9q00bm12,cartographic,map,copyrighted,unknown,"Roth, Paul.|~|Inyo-Mono Association.",eng,Outdoor recreation--California--Inyo County--Maps|~|Outdoor recreation--California--Mono County--Maps,,Inyo County (Calif.)--Maps|~|Mono County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"General map of Inyo County, California",,Inyo-Mono Association,"Paul Roth.|~|North oriented toward upper right.|~|""Printed by Chalfant Press.""|~|Relief represented by hachures.|~|""Especially prepared for Inyo-Mono Association""--Verso, in legend.|~|Shows roads, mileage, lakes, camps, and accomodations.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6617470"">UCLA Catalog Record</a>","Bishop, Calif|~|cau","2 maps on 1 sheet : both sides ; 46 x 19 cm. or smaller, sheet 56 x 22 cm.",California|~|Mono County (Calif.)|~|Inyo County (Calif.),702004880,G4362 (.090) 1M CP 1939,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6617470,,,G4362_090_1M_CP_ND_a,,[ca. 1939],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c17xf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c185j,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c185j%2Fw707nr8p,cartographic,map,unknown,unknown,"Sierra Club.|~|Great West Books (Firm).|~|LeConte, Joseph N. (Joseph Nisbet). 1870-1950.",eng,,,Yosemite National Park (Calif.)--Maps|~|Sierra Nevada (Calif. and Nev.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of a portion of the Sierra Nevada adjacent to the Yosemite and Hetch Hetchy Valleys,easternmost:W1182100|~|westernmost:W1203800|~|southernmost:N0371900|~|northernmost:N0381900,Great West Books,"Originally issued as Sierra Club publication no. 4.|~|Relief represented by hachures.|~|Accompanied by text (1 sheet ([2] p.) ; 28 x 22 cm.).|~|J.N. LeConte, Jan. 6, 1893.|~|Facsim. of ed. publ.: [Berkeley? Calif.] : Sierra Club, [1893].|~|""From an original in the Bancroft Library, Berkeley, California.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3063868"">UCLA Catalog Record</a>","Lafayette, CA|~|cau",1 map ; 43 x 79 cm.,Sierra Nevada (Calif. and Nev.)|~|Yosemite National Park (Calif.),21818186,G4362 (.092) 250 LeConte 1893,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3063868,253440,,G4362_092_250_LeConte_1893_a,,1989,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c185j/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c18rb,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c18rb%2Fdb16zn6q,cartographic,map|~|Tourist maps.,copyrighted,unknown,"Desert Inn (Palm Springs, Calif.).",eng,,,Palm Springs Region (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Palm Springs and vicinity,,[Desert Inn?],"Relief represented by hachures.|~|Panel title: Palm Springs & vicinity.|~|""Compliments of the Desert Inn.""|~|Inset: Enlargement of Palm Springs and Palm Canyon.|~|Text on verso.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2274087"">UCLA Catalog Record</a>","Palm Springs, Calif|~|cau",1 map ; 44 x 54 cm.,Palm Springs Region (Calif.),24388193,G4362 (.122) .E63 350 1931,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2274087,300000,Palm Springs & vicinity,G4362_122_E63_350_1931_a,,1900|~|1939,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c18rb/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19mr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c19mr%2Fxr989k0m,cartographic,map,pd_usfed,,,eng,Geology--California--Los Angeles County--Maps,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"U.S. Geological Survey: Los Angeles, California (1897)Copy #2",,,,,,Los Angeles (Calif.),,G4362 .111 62.5 USGS 1897 2,,,,,G4362_111_62_5_USGS_1897a_2,,1897,1897-02,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c19mr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19n8,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c19n8%2F7b46x400,cartographic,map,pd,unknown,Barclay Maps (Firm).,eng,,,Los Angeles County (Calif.)--Maps|~|Orange County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Los Angeles County (southern portion) and western portion of Orange County,,Barclay Map Co.,compiled from official records.,"Los Angeles, CA|~|cau","1 map : dissected into 4 pieces, col. ; 111 x 129 cm., sheets 59 x 70 cm.",Orange County (Calif.)|~|Los Angeles County (Calif.),381361142,G4362 (.111) 80 BMC 1913,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6635568,77500,,G4362_111_80_BMC_1913_sheet1,,1913,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c19n8/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19ps,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c19ps%2Ffj850k4z,cartographic,map,pd,unknown,"Mendenhall, Walter Curran. 1871-.",eng,Groundwater--California--Los Angeles County--Maps|~|Water levels--California--Los Angeles County--Maps|~|Water levels--California--Orange County--Maps|~|Groundwater--California--Orange County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map showing wells, artesian areas, and water levels in the Downey and Las Bolsas quadrangles",westernmost:W1181500|~|northernmost:N0340000|~|easternmost:W1180000|~|southernmost:N0333900,[U.S. Geological Society],"Relief represented by contours.|~|data compiled under the direction of W.C. Mendenhall, 1904.|~|Map is plate 4 of Water-supply paper no. 138.|~|""Henry Gannet, chief topographer. R.U. Goode, geographer in charge.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2274131"">UCLA Catalog Record</a>","[Washington, D.C.?]|~|dcu",1 map : col. ; 63 x 38 cm.,California|~|Los Angeles County|~|Orange County,24625419,G4362 (.111) .C34 62 USGS 1905,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2274131,62500,,G4362_111_C34_62_USGS_1905,,1905,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c19ps/manifest
