Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Name.subject,Subject.descriptiveTopic,Language,Name.repository,Rights.permission,Type.genre,Name.photographer,Name.creator,Relation.isPartOf,Name.collector,Name.architect,Subject.conceptTopic,Date.creation,Date.normalized,Description.longitude,Title,AltTitle.uniform,Alt ID.local,Format.extent,Description.latitude,Description.note,Coverage.geographic,Description.fundingNote,Format.dimensions,AltTitle.other,Alternate Identifier.local,Description.abstract,Description.caption,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b180j,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0044.tif,,,,,private,still image,copyrighted,,Roads $z California $z Topanga|~|Automobiles $z California $z Topanga|~|Canyons $z California $z Topanga|~|Topanga (Calif.) ,zxx,"University of California, Los Angeles. $b Library Special Collections",N,landscapes (representations)|~|black-and-white photographs|~|aerial views|~|cellulose nitrate film,"Taylor, $e photographer",,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Transportation,[circa 1923-1928],1923/1928,,"Three aerial photographs of Topanga Canyon Road, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0044,1 photograph : b&w,,"Three aerial photographs of Topanga Canyon Road, with a wooden guard rail, located in the Santa Monica Mountains",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Upper: Topanga Canyon, c[opyright] Taylor LA|~|Middle: Topanga Canyon|~|Lower: Topanga Canyon, Topanga Cal, 28",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b180j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b180j/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1812,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0045.tif,,,,,private,still image,copyrighted,,Roads $z California $z Topanga|~|Canyons $z California $z Topanga|~|Topanga (Calif.) ,zxx,"University of California, Los Angeles. $b Library Special Collections",N,landscapes (representations)|~|black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Transportation,[circa 1923-1928],1923/1928,,"Four photographs of Topanga Canyon Road in the Santa Monica Mountains, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0045,1 photograph : b&w,,"Four photographs of Topanga Canyon, located in the Santa Monica Mountains,  including Topanga Canyon Road, with a wooden guard rail, and a stream.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Topanga Road, Topanga Cal.",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1812,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1812/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b182k,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0046.tif,,,,,private,still image,copyrighted,"Outside Inn (Topanga, Calif.)",Roads $z California $z Topanga|~|Canyons $z California $z Topanga|~|Cabins $z California $z Topanga|~|Tourist camps & hostels $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,postcards|~|black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Business|~|Environment,,,,"Ten postcard views of the Outside Inn and Topanga Canyon, Topanga, circa 1920-1928",,uclamss_1756_xxxx_b0046,1 photograph : b&w,,"Ten postcards views including: one view of the main Outside Inn building, six views of cabins at the Outside Inn, one aerial view of Topanga Canyon including the Outside Inn property, and two  views of the road wending through Topanga Canyon|~|The Outside Inn, located on Topanga Canyon Boulevard between Highvale and Robinson Road, was operated by Jimmy Hansen in the 1920s as a store and restaurant. It had several wood and canvas cabins placed on the hillside.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"1st and 2nd rows left: Outside Inn, Topanga, Cal.|~|1st row right: Outside Inn, cabins & tent houses|~|2nd row right: Outside Inn, Topanga|~|5th row left & right: Topanga Canyon",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b182k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b182k/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1833,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0047.tif,,,,,private,still image,copyrighted,,Roads $z California $z Topanga|~|Canyons $z California $z Topanga|~|Topanga (Calif.) ,zxx,"University of California, Los Angeles. $b Library Special Collections",N,landscapes (representations)|~|black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Four photographs of Topanga Canyon in the Santa Monica Mountains, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0047,1 photograph : b&w,,"Four photographs of Topanga Canyon, located in the Santa Monica Mountains. The Tppanga Canyon Road, with a wooden guard rail and a wooden truss bridge, is visible snaking throughout the canyon.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Topanga Canyon, Topanga Road",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1833,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1833/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b184m,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0048.tif,,,,,private,still image,copyrighted,,Roads $z California $z Topanga|~|Canyons $z California $z Topanga|~|Topanga (Calif.) ,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Transportation|~|Environment,[circa 1923-1928],1923/1928,,"Three photographs of a road in Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0048,1 photograph : b&w,,"Three photographs of a road in Topanga Canyon (probably Topanga Canyon Blvd. in all photos). The lower photo shows Topanga Canyon Blvd., with a wooden guard rail, with some views towards the San Fernando Valley. An automobile is visible in two of the photographs. In the topmost photograph the road leads to a building to the far left.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,,"Upper photo: Topanga Canyon Road|~|Middle photo: Topanga Canyon / c[opyright] Taylor LA|~|Lower photo: San Fernando Valley, 25 / Topanga Road",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b184m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b184m/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1854,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0049.tif,,,,,private,still image,copyrighted,,Canyons $z California $z Topanga|~|Topanga (Calif.) ,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Three photographs of Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0049,1 photograph : b&w,,"Three photographs of Topanga Canyon , with some views towards the San Fernando Valley. A wooden structure is visible in the bottom photograph.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1854,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1854/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b186n,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0050.tif,,,,,private,still image,copyrighted,,San Fernando Valley (Calif.)|~|Valleys $z California $z San Fernando|~|Topanga (Calif.) ,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Three photographs of the San Fernando Valley taken from Topanga Summit, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0050,1 photograph : b&w,,Three photographs of a view of the San Fernando Valley taken at Topanga Summit. Dwellings and roadways are visible in the valley in the middle photograph.,Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b186n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b186n/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1875,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0051.tif,,,,,private,still image,copyrighted,"Kneen's Kamp (Topanga, Calif.)",Cabins $z California $z Topanga|~|Tourist camps & hostels $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,postcards|~|black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Landmarks|~|Environment,[circa 1918-1930],1918/1930,,"Eight views of Kneen's Kamp, Topanga, circa 1918-1930",,uclamss_1756_xxxx_b0051,1 photograph : b&w,,"Kneen’s Kamp, built by Thomas W. (Bill) Kneen in 1916, was a resort located on Topanga Canyon Boulevard near Robinson Road. The camp operated until the mid- 1920's.|~|Eight postcard views of cabins at Kneen's Kamp in Topanga Canyon. The cabin (or tent cabin) in the lower left postcard was called ""Blue Bird.""",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"2nd row left, 3rd row right, 4th row left: Kneen's Camp, Topanga|~|1st row, left: Kneen's Camp|~|1st row right, 2nd row right, 3rd row left: Kneen's Camp, Topanga, Cal.",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1875,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1875/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b188p,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0052.tif,,,,,private,still image,copyrighted,,San Fernando Valley (Calif.)|~|Roads $z California $z Topanga|~|Automobiles $z California $z Topanga|~|Canyons $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Four photographs of Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0052,1 photograph : b&w,,"Two photographs of Topanga Canyon, located in the Santa Monica Mountains, and two views towards the San Fernando Valley from Topanga Road, with a wooden guard rail. An automobile is visible on the road in the upper left photograph.","Topanga, Calif.",Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Row 2, left: Topanga, Cal.|~|Row 2, right: 20. San Fernando Valley from Topanga Road|~|Row 1, right: Topanga summit, '23|~|Row 1, left: San Fernando Valley, 25, Topanga road",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b188p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b188p/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1896,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0053.tif,,,,,private,still image,copyrighted,,Roads $z California $z Topanga|~|Canyons $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,postcards|~|black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Four photographs of Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0053,1 photograph : b&w,,"Four photographs of Topanga Canyon, located in the Santa Monica Mountains,  including Topanga Canyon Road, with a wooden guard rail.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Row 1, right: Topanga, Cal.|~|Row 2, right: Old Topanga Road|~|Row 2, left: 90. Topanga Canyon, Cal.",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1896,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1896/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b18bq,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0054.tif,,,,,private,still image,copyrighted,,Yucca $z California|~|Canyons $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Three photographs of Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0054,1 photograph : b&w,,"Three photographs of Topanga Canyon, located in the Santa Monica Mountains,  including two yucca plants.","Topanga, Calif.",Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,Upper and lower photo: Topanga Canyon|~|Middle photo: Yucca,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b18bq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b18bq/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b18c7,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0055.tif,,,,,private,still image,copyrighted,,Roads $z California $z Topanga|~|Canyons $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,"Taylor, $e photographer",,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Three photographs of Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0055,1 photograph : b&w,,"Three photographs of Topanga Canyon, located in the Santa Monica Mountains. A wooden guard rail is visible running alongside a road.","Topanga, Calif.",Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,c[opyright] Taylor|~|Topanga Canyon,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b18c7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b18c7/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b18dr,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0056.tif,,,,,private,still image,copyrighted,,San Fernando Valley (Calif.)|~|Roads $z California $z Topanga|~|Automobiles $z California $z Topanga|~|Canyons $z California $z Topanga,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1923-1928],1923/1928,,"Four photographs of Topanga Canyon, Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0056,1 photograph : b&w,,"Two photographs of Topanga Canyon, located in the Santa Monica Mountains, and two views towards the San Fernando Valley from Topanga Road, with a wooden guard rail. An automobile is visible on the road in the upper left photograph.","Topanga, Calif.",Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Row 1, right: Topanga summit, '23|~|Row 2, left: Topanga, Cal.|~|Row 1, left: San Fernando Valley, 25, Topanga road|~|Row 2, right: 20. San Fernando Valley from Topanga Road",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b18dr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b18dr/manifest
