Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal
Work,Irremediablemente Juntos,ark:/21198/z1k66bmq,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0346.tif,,,,,2012,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,José Martí: El ojo del Canario,ark:/21198/z1fj49b5,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0347.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba|~|Spain,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Loipa Existencia en Plenitud,ark:/21198/z19s3jjj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0348.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Marcos Madrigal in Crescendo,ark:/21198/z1612ssp,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0349.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Premio Nacional de Cine Raúl Pérez Ureta,ark:/21198/z128222r,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0350.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Salvador de Cojímar,ark:/21198/z1xh1jnz,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0351.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,La Comedia Italyna,ark:/21198/z1sr0sx7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0352.tif,,,,,2013,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Contigo pan y Cebolla,ark:/21198/z1p00255,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0353.tif,,,,,2013,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Del amor y los Muertos,ark:/21198/z1j980zj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0354.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Despertar de un Sueño,ark:/21198/z1dj786s,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0355.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Noche Interminable,ark:/21198/z18s6hd5,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0356.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,England,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Destinos,ark:/21198/z1515rq6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0357.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Donde Habita el Corazón,ark:/21198/z118511q,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0358.tif,,,,,2007,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Juego de Masacre,ark:/21198/z1wh4hj1,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0359.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,France,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Alicia Alonso y el Cine Cubano,ark:/21198/z1rr3rrd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0360.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle monzón,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Socio de Dios,ark:/21198/z1n31qg5,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0361.tif,,,,,1987,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Néstor Coll Acosta,,,Cuba|~|Peru,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Benny Moré la Voz Entera del Son,ark:/21198/z1hb0zq0,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0362.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Cartas de Amor,ark:/21198/z1ck06z6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0363.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón|~|Edel Rodríguez Molano,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,La Actriz Sierva,ark:/21198/z17s9g7b,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0364.tif,,,,,1967,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Francisco Yánes Mayán,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,La Emboscada,ark:/21198/z1418qkt,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0365.tif,,,,,2013,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Irelio Alonso,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Por Primera Vez,ark:/21198/z1087ztn,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0366.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Irelio Alonso,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Dominio del Fuego,ark:/21198/z1vh7gc6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0367.tif,,,,,1972,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Luis Vega de Castro,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Lucía,ark:/21198/z1qv5f26,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0368.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Rubén Augusto Iglesias,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Fin de los Liubavin,ark:/21198/z1m34p8w,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0369.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Luis Vega de Castro,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Los Pájaros,ark:/21198/z1gb3xhq,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0370.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Silvio Martínez Cabrera,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Ciclo de Conferencias Cine y Revolución,ark:/21198/z1bk35tt,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0371.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Cuerno de Cabra,ark:/21198/z16t2f5d,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0372.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Silvio Martínez Cabrera,,,Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,52 Aniversario del ICAIC,ark:/21198/z1321pdj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0373.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Homenaje a Leo Brouwer,ark:/21198/z1z915ws,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0374.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,La Familia Tot,ark:/21198/z1tm94n4,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0375.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alfredo González Rostgaard,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,19 Taller Nacional de la Crítica Cinamatográfica,ark:/21198/z1pv8cwz,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0376.tif,,,,,2013,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Todo para Vender,ark:/21198/z1k37n4h,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0377.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alfredo González Rostgaard,,,Poland,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Memoria Cubana,ark:/21198/z1fb6wf7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0378.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,La Corriente,ark:/21198/z19k64rb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0379.tif,,,,,1967,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alfredo González Rostgaard,,,France|~|Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Muestra de Cine Internacional Equidad y Violencia de Género,ark:/21198/z15t5d11,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0380.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Caso Morgan,ark:/21198/z1224n85,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0381.tif,,,,,1967,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alfredo González Rostgaard,,,England,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Nunca Será Fácil la Herejía,ark:/21198/z1xd2v66,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0382.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,La Piedra en la Boca,ark:/21198/z1sn23gv,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0383.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Roberto Martínez Díaz,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,La Séptima Bala,ark:/21198/z1nw1bqp,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0384.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,RobertoMartínez Díaz,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Monstruo en Primera Plana,ark:/21198/z1j40m14,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0385.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,France|~|Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,40. Aniversario Memorias del Subdesarrollo,ark:/21198/z1db9vcr,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0386.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,La Noche Más Larga,ark:/21198/z18k93mz,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0387.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Bulgaria,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,50 y mas. Retrospectiva 1960-2008,ark:/21198/z14t8bw7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0388.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Roble Máxima Urgencia,ark:/21198/z11569j3,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0389.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Camino al Edén,ark:/21198/z1wd5t1c,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0390.tif,,,,,2007,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Más allá del Tiempo,ark:/21198/z1rn5291,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0391.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Retrospectiva de Andrzej Wajda,ark:/21198/z1mw49mr,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0392.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Personal Belongings,ark:/21198/z1h43jz7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0393.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
