Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Author,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Rights.publicationStatus,Subject,Relation.isPartOf,Name.subject,Name.illustrator,Name.creator,Name.photographer,Coverage.geographic,Name.repository,Name.engraver,Name.printer,Title,Description.note,Alt ID.local,Date.normalized,Date.creation,AltTitle.other,Description.caption,Format.dimensions,Format.extent,Description.contents,Publisher.placeOfOrigin,Alt ID.oclc,Publisher.publisherName,Description.caption,AltTitle.translated,Opac url,AltTitle.uniform,Description.tableOfContents
Rare Books (YRL Special Collections),ark:/21198/zz002j9mh6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_227.tif,227,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_227.tif,,uclalsc_6918156_227,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mjq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_228.tif,228,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_228.tif,,uclalsc_6918156_228,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mk7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_229.tif,229,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_229.tif,,uclalsc_6918156_229,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mmr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_230.tif,230,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_230.tif,,uclalsc_6918156_230,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mn8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_231.tif,231,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_231.tif,,uclalsc_6918156_231,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mps,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_232.tif,232,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_232.tif,,uclalsc_6918156_232,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mq9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_233.tif,233,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_233.tif,,uclalsc_6918156_233,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mrt,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_234.tif,234,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_234.tif,,uclalsc_6918156_234,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9msb,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_235.tif,235,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_235.tif,,uclalsc_6918156_235,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mtv,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_236.tif,236,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_236.tif,,uclalsc_6918156_236,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mvc,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_237.tif,237,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_237.tif,,uclalsc_6918156_237,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mww,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_238.tif,238,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_238.tif,,uclalsc_6918156_238,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mxd,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_239.tif,239,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_239.tif,,uclalsc_6918156_239,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9mzx,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_240.tif,240,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_240.tif,,uclalsc_6918156_240,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n0x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_241.tif,241,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_241.tif,,uclalsc_6918156_241,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n1f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_242.tif,242,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_242.tif,,uclalsc_6918156_242,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n2z,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_243.tif,243,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_243.tif,,uclalsc_6918156_243,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n3g,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_244.tif,244,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_244.tif,,uclalsc_6918156_244,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n40,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_245.tif,245,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_245.tif,,uclalsc_6918156_245,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n5h,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_246.tif,246,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_246.tif,,uclalsc_6918156_246,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n61,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_247.tif,247,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_247.tif,,uclalsc_6918156_247,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n7j,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_248.tif,248,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_248.tif,,uclalsc_6918156_248,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n82,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_249.tif,249,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_249.tif,,uclalsc_6918156_249,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9n9k,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_250.tif,250,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_250.tif,,uclalsc_6918156_250,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nb3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_251.tif,251,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_251.tif,,uclalsc_6918156_251,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ncm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_252.tif,252,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_252.tif,,uclalsc_6918156_252,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nd4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_253.tif,253,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_253.tif,,uclalsc_6918156_253,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nfn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_254.tif,254,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_254.tif,,uclalsc_6918156_254,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ng5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_255.tif,255,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_255.tif,,uclalsc_6918156_255,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nhp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_256.tif,256,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_256.tif,,uclalsc_6918156_256,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nj6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_257.tif,257,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_257.tif,,uclalsc_6918156_257,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nkq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_258.tif,258,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_258.tif,,uclalsc_6918156_258,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nm7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_259.tif,259,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_259.tif,,uclalsc_6918156_259,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nnr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_260.tif,260,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_260.tif,,uclalsc_6918156_260,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9np8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_261.tif,261,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_261.tif,,uclalsc_6918156_261,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nqs,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_262.tif,262,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_262.tif,,uclalsc_6918156_262,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nr9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_263.tif,263,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_263.tif,,uclalsc_6918156_263,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nst,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_264.tif,264,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_264.tif,,uclalsc_6918156_264,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ntb,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_265.tif,265,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_265.tif,,uclalsc_6918156_265,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nvv,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_266.tif,266,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_266.tif,,uclalsc_6918156_266,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nwc,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_267.tif,267,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_267.tif,,uclalsc_6918156_267,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nxw,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_268.tif,268,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_268.tif,,uclalsc_6918156_268,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9nzd,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_269.tif,269,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_269.tif,,uclalsc_6918156_269,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p0d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_270.tif,270,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_270.tif,,uclalsc_6918156_270,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p1x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_271.tif,271,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_271.tif,,uclalsc_6918156_271,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p2f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_272.tif,272,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_272.tif,,uclalsc_6918156_272,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p3z,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_273.tif,273,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_273.tif,,uclalsc_6918156_273,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p4g,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_274.tif,274,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_274.tif,,uclalsc_6918156_274,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p50,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_275.tif,275,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_275.tif,,uclalsc_6918156_275,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p6h,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_276.tif,276,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_276.tif,,uclalsc_6918156_276,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p71,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_277.tif,277,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_277.tif,,uclalsc_6918156_277,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p8j,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_278.tif,278,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_278.tif,,uclalsc_6918156_278,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9p92,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_279.tif,279,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_279.tif,,uclalsc_6918156_279,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pbk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_280.tif,280,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_280.tif,,uclalsc_6918156_280,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pc3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_281.tif,281,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_281.tif,,uclalsc_6918156_281,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pdm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_282.tif,282,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_282.tif,,uclalsc_6918156_282,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pf4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_283.tif,283,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_283.tif,,uclalsc_6918156_283,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pgn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_284.tif,284,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_284.tif,,uclalsc_6918156_284,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ph5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_285.tif,285,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_285.tif,,uclalsc_6918156_285,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pjp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_286.tif,286,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_286.tif,,uclalsc_6918156_286,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pk6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_287.tif,287,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_287.tif,,uclalsc_6918156_287,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pmq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_288.tif,288,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_288.tif,,uclalsc_6918156_288,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pn7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_289.tif,289,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_289.tif,,uclalsc_6918156_289,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ppr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_290.tif,290,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_290.tif,,uclalsc_6918156_290,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pq8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_291.tif,291,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_291.tif,,uclalsc_6918156_291,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9prs,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_292.tif,292,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_292.tif,,uclalsc_6918156_292,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ps9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_293.tif,293,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_293.tif,,uclalsc_6918156_293,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ptt,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_294.tif,294,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_294.tif,,uclalsc_6918156_294,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pvb,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_295.tif,295,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_295.tif,,uclalsc_6918156_295,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pwv,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_296.tif,296,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_296.tif,,uclalsc_6918156_296,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pxc,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_297.tif,297,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_297.tif,,uclalsc_6918156_297,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9pzw,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_298.tif,298,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_298.tif,,uclalsc_6918156_298,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q0w,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_299.tif,299,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_299.tif,,uclalsc_6918156_299,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q1d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_300.tif,300,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_300.tif,,uclalsc_6918156_300,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q2x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_301.tif,301,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_301.tif,,uclalsc_6918156_301,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q3f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_302.tif,302,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_302.tif,,uclalsc_6918156_302,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q4z,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_303.tif,303,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_303.tif,,uclalsc_6918156_303,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q5g,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_304.tif,304,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_304.tif,,uclalsc_6918156_304,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q60,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_305.tif,305,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_305.tif,,uclalsc_6918156_305,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q7h,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_306.tif,306,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_306.tif,,uclalsc_6918156_306,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q81,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_307.tif,307,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_307.tif,,uclalsc_6918156_307,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9q9j,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_308.tif,308,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_308.tif,,uclalsc_6918156_308,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9qb2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_309.tif,309,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_309.tif,,uclalsc_6918156_309,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9qck,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_310.tif,310,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_310.tif,,uclalsc_6918156_310,,,,,,,,,,,,,,,
