Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.photographer,Rights.copyrightStatus,Date.creation,Alt ID.local,Description.note,Coverage.temporal,Title,Format.dimensions,Coverage.geographic,AltTitle.descriptive,AltTitle.uniform,Alt ID.collection,Relation.isPartOf,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg982,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg982_2259790_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame029,,,"NA84-1 Slides: Roll 08, Frame 29",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg99k,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg99k_2259742_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame013,,,"NA84-1 Slides: Roll 08, Frame 13",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9b3,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,,,,,,,,,na84-1_slides_roll09_frame032,,,"NA84-1 Slides: Roll 09, Frame 32",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9cm,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9cm_2259847_master.tif,,,,,,,,,,,,,na84-1_slides_roll09_frame010,,,"NA84-1 Slides: Roll 09, Frame 10",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9d4,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9d4_2259766_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame021,,,"NA84-1 Slides: Roll 08, Frame 21",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9fn,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9fn_2259787_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame028,,,"NA84-1 Slides: Roll 08, Frame 28",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9g5,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9g5_2259814_master.tif,,,,,,,,,,,,,na84-1_slides_roll09_frame001,,,"NA84-1 Slides: Roll 09, Frame 01",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9hp,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,,,,,,,,,na84-1_slides_roll09_frame031,,,"NA84-1 Slides: Roll 09, Frame 31",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9j6,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9j6_2259865_master.tif,,,,,,,,,,,,,na84-1_slides_roll09_frame016,,,"NA84-1 Slides: Roll 09, Frame 16",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9kq,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9kq_2259763_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame020,,,"NA84-1 Slides: Roll 08, Frame 20",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9m7,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9m7_2259784_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame027,,,"NA84-1 Slides: Roll 08, Frame 27",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9nr,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9nr_2259796_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame031,,,"NA84-1 Slides: Roll 08, Frame 31",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9p8,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,,,,,,,,,na84-1_slides_roll09_frame030,,,"NA84-1 Slides: Roll 09, Frame 30",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9qs,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9qs_2259835_master.tif,,,,,,,,,,,,,na84-1_slides_roll09_frame006,,,"NA84-1 Slides: Roll 09, Frame 06",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9r9,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9r9_2259760_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame019,,,"NA84-1 Slides: Roll 08, Frame 19",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9st,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9st_2259781_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame026,,,"NA84-1 Slides: Roll 08, Frame 26",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9tb,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9tb_2259736_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame011,,,"NA84-1 Slides: Roll 08, Frame 11",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9vv,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,,,,,,,,,na84-1_slides_roll09_frame029,,,"NA84-1 Slides: Roll 09, Frame 29",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9wc,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9wc_2259853_master.tif,,,,,,,,,,,,,na84-1_slides_roll09_frame012,,,"NA84-1 Slides: Roll 09, Frame 12",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hg9xw,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hg9xw_2259757_master.tif,,,,,,,,,,,,,na84-1_slides_roll08_frame018,,,"NA84-1 Slides: Roll 08, Frame 18",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxc6,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxc6_2266814_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame002,,,"NA84-1 Color Negatives: Roll 20, Frame 02",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxdq,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxdq_2266817_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame003,,,"NA84-1 Color Negatives: Roll 20, Frame 03",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxf7,ark:/21198/zz002gcntd,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjxf7%2F7791rf8d,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame004.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 04",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxgr,ark:/21198/zz002gcntd,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjxgr%2Fs5740562,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame005.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 05",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxh8,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxh8_2266830_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame006.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 06",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxjs,ark:/21198/zz002gcntd,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjxjs%2F2035k12n,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame007.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 07",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxk9,ark:/21198/zz002gcntd,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjxk9%2Fxm85kh9g,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame008.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 08",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxmt,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxmt_2266850_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame009.tif,,,"NA84-1 Color Negetives: Roll 20, Frame 09",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxnb,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxnb_2266853_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame010.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 10",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxpv,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxpv_2266856_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame011.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 11",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxqc,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxqc_2266859_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame012.tif,,,"NA84-1 Color Negatives: Roll 20, Frame 12",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxrw,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxrw_2266862_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame013,,,"NA84-1 Color Negatives: Roll 20, Frame 13",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxsd,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxsd_2266865_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll20_frame014,,,"NA84-1 Color Negatives: Roll 20, Frame 14",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxtx,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxtx_2266868_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame001,,,"NA84-1 Color Negatives: Roll 21, Frame 01",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxvf,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxvf_2266871_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame002,,,"NA84-1 Color Negatives: Roll 21, Frame 02",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxwz,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxwz_2266874_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame003.tif,,,"NA84-1 Color Negatives: Roll 21, Frame 03",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxxg,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxxg_2266877_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame004,,,"NA84-1 Color Negatives: Roll 21, Frame 04",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjxz0,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjxz0_2266880_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame005.tif,,,"NA84-1 Color Negatives: Roll 21, Frame 05",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz00,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz00_2266883_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame006,,,"NA84-1 Color Negatives: Roll 21, Frame 06",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz1h,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz1h_2266886_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame007,,,"NA84-1 Color Negatives: Roll 21, Frame 07",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz21,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz21_2266889_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame008,,,"NA84-1 Color Negatives: Roll 21, Frame 08",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz3j,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz3j_2266892_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame009,,,"NA84-1 Color Negatives: Roll 21, Frame 09",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz42,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz42_2266895_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame010,,,"NA84-1 Color Negatives: Roll 21, Frame 10",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz5k,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz5k_2266898_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame011.tif,,,"NA84-1 Color Negatives: Roll 21, Frame 11",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz63,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz63_2266901_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame012,,,"NA84-1 Color Negatives: Roll 21, Frame 12",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz7m,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz7m_2266904_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame013,,,"NA84-1 Color Negatives: Roll 21, Frame 13",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz84,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz84_2266907_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame014,,,"NA84-1 Color Negatives: Roll 21, Frame 14",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjz9n,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjz9n_2266910_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame015,,,"NA84-1 Color Negatives: Roll 21, Frame 15",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjzb5,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjzb5_2266913_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame016,,,"NA84-1 Color Negatives: Roll 21, Frame 16",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjzcp,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjzcp_2266916_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame017,,,"NA84-1 Color Negatives: Roll 21, Frame 17",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjzd6,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjzd6_2266919_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame018,,,"NA84-1 Color Negatives: Roll 21, Frame 18",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hjzfq,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hjzfq_2266922_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame019.tif,,,"NA84-1 Color Negatives: Roll 21, Frame 19",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0nr,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0nr_2266993_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame020,,,"NA84-1 Color Negatives: Roll 21, Frame 20",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0qs,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0qs_2266996_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame021.tif,,,"NA84-1 Color Negatives: Roll 21, Frame 21",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0r9,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0r9_2266999_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame022,,,"NA84-1 Color Negatives: Roll 21, Frame 22",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0st,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0st_2267002_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame023,,,"NA84-1 Color Negatives: Roll 21, Frame 23",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0tb,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0tb_2267007_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame024,,,"NA84-1 Color Negatives: Roll 21, Frame 24",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0vv,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0vv_2267010_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame025,,,"NA84-1 Color Negatives: Roll 21, Frame 25",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0xw,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0xw_2267013_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame026,,,"NA84-1 Color Negatives: Roll 21, Frame 26",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk0zd,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk0zd_2267018_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame027,,,"NA84-1 Color Negatives: Roll 21, Frame 27",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk11x,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk11x_2267021_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame028,,,"NA84-1 Color Negatives: Roll 21, Frame 28",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk12f,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002hk12f_2267024_master.tif,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame029,,,"NA84-1 Color Negatives: Roll 21, Frame 29",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk13z,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame030.tif,,,"NA84-1 Color Negatives: Roll 21, Frame 30",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk14g,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame031,,,"NA84-1 Color Negatives: Roll 21, Frame 31",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk16h,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame032,,,"NA84-1 Color Negatives: Roll 21, Frame 32",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk171,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame033,,,"NA84-1 Color Negatives: Roll 21, Frame 33",,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002hk18j,ark:/21198/zz002gcntd,1,In progress,Work,,,,,,still image,,,"University of California, Los Angeles. Ethnomusicology Archive",,,,,na84-1_negatives_roll21_frame034,,,"NA84-1 Color Negatives: Roll 21, Frame 34",,,,,,,,
