Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,viewingHint,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,AltTitle.uniform,Description.note,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.caption,Format.dimensions,Relation.hasPart,IIIF Manifest URL
Mental Health Archive,ark:/21198/zz001dzjcn,ark:/21198/zz001d36st,1,In progress,Work,,115,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3tsr,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California,,eng,,,"Allen, Jim",,"Khalsa, Gurubanda Singh","UCLA Center for History, Culture, & Neuroscience",2 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,FY 1999-2000 AB 2034 Rollover Funds,"May 21, 2001...May 29, 2001|~|2001",,Los Angles County,,,1.  Memo about memo from Gurubanda Singh Khalsa regarding AB 2034 rollover funds2.  Memo from Gurubanda Singh Khalsa regarding AB 2034 rollover fundsPg. 1 scanned upside-down,AB 2034 Rollover Allen,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzjcn/manifest
Mental Health Archive,ark:/21198/zz001dzjd5,ark:/21198/zz001d36st,1,In progress,Work,,116,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v718z9,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Homeless persons--Housing--California--Los Angeles County|~|Employment|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",3 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Explanation for Underutilization of AB2034 Allocation and Plans for Utilization of Rollover Funds,"June 11, 2001|~|2001",,Los Angeles County,,,Letter explaining reasons AB 2034 rollover funds were underutilized and plans for use of funds for the next fiscal year,AB 2034 Rollover Southard,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzjd5/manifest
Mental Health Archive,ark:/21198/zz001dzjfp,ark:/21198/zz001d36st,1,In progress,Work,,117,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx91v8,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Jails $z California $z Los Angeles County|~|Homeless persons--Housing--California--Los Angeles County|~|Employment|~|Incarceration|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",7 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Program Status Report,"June 18, 2001...June 21, 2001|~|2001",,Los Angeles County,,,1.  Memo regarding AB 2034 funds2.  AB 2034 program status report3.  AB 2034 program enrollment figures4.  AB 2034 program outcomes,AB 2034 Status Report,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzjfp/manifest
Mental Health Archive,ark:/21198/zz001dzjg6,ark:/21198/zz001d36st,1,In progress,Work,,118,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2rcw,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California,,eng,,,"Hood, Carol",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Approval of Request to Retain Unused AB 2034 Funds,"October 12, 2001|~|2001",,Los Angeles County,,,Memo explaining the approval of the request to retain unused AB 2034 funds from fiscal year 2000-2001,AB 2034 LAC Retain Unused Funds,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzjg6/manifest
Mental Health Archive,ark:/21198/zz001dzjhq,ark:/21198/zz001d36st,1,In progress,Work,,119,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz20qf,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Darrell Steinberg|~|Mental Health Services $z California,,eng,,,"Mayberg, Stephen W.",,,"UCLA Center for History, Culture, & Neuroscience",18 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 State Increase for Fiscal Year 2001-2002,"October 12, 2001|~|2001",,Los Angeles County,,,"1.  Memo regarding proposals for increases in AB 2034 funds2.  High performance criteria for AB 2034 program expansion3.  Assembly Bill No. 334, chapter 454 (scanned twice)4.  Form - Budget for Current Year AB 2034 Funding Excluding Rollover5.  Form - AB 2034 Budget for Expansion Fundingpp. 5-7, 11-12, 15-16 scanned sideways or upside-down",AB 2034 State Increase FY 2001-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzjhq/manifest
Mental Health Archive,ark:/21198/zz001dzmfn,ark:/21198/zz001d36st,1,In progress,Work,,120,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j549x,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Homeless persons--Housing--California--Los Angeles County|~|Employment|~|Incarceration|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Balla, James J.",,,"UCLA Center for History, Culture, & Neuroscience",7 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Funding Analysis,"June 30, 2001...November 28, 2001|~|2001",,Los Angeles County,,,"1.  Letter regarding AB 2034 program and funds2.  Portals - AB 2034 Program - Status Report as of September 30, 20013.  AB2034 Program - End of the Year Report4.  AB2034 Success Stories5.  Portals AB2034 Staff Struggles and Successespp. 6-7 scanned upside-down",AB 2034 Portals Status Report,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzmfn/manifest
Mental Health Archive,ark:/21198/zz001dzmg5,ark:/21198/zz001d36st,1,In progress,Work,,121,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698twg,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Jails $z California $z Los Angeles County|~|Homeless persons--Housing--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,"McCauley, J. Tyler",,"Southard, Marvin","UCLA Center for History, Culture, & Neuroscience",8 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Assembly Bill (AB) 2034 Review,"February 19, 2002...March 25, 2002|~|2001",,Los Angeles County,,,1.  Memo from county auditor-controller regarding DMH implementation of program associated with AB 20342.  DMH response to AB 3034 Review,AB 2034 Audit,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzmg5/manifest
Mental Health Archive,ark:/21198/zz001dzmhp,ark:/21198/zz001d36st,1,In progress,Work,,122,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1stj,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Employment|~|Incarceration|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",37 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Negotiation Package,"November 20, 2001...March 14, 2002|~|2001",,Los Angeles County,,,"1.  Letter to contract clinics in Los Angeles County regarding AB 2034 negotiation packages2.  Service Exhibit - Client Supportive Services3.  Client Supportive Services Reimbursement Procedures4.  Memo regarding AB 2034 funding analysispp. 33, 35 scanned upside-down",AB 2034 Service Exhibit,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzmhp/manifest
Mental Health Archive,ark:/21198/zz001dzmj6,ark:/21198/zz001d36st,1,In progress,Work,,123,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8v98,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Sheriffs--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Funds for Mobile Outreach Services,"April 8, 2002|~|2002",,Los Angeles County,,,Lettering informing Sheriff Baca of the approval of AB 2034 funding for a car to use for mobile outreach services,AB 2034 Vehicle Funding,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzmj6/manifest
Mental Health Archive,ark:/21198/zz001dzmkq,ark:/21198/zz001d36st,1,In progress,Work,,124,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806t11,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",4 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Proposed Modifications to State's AB 2034 Funding Recommendations,"April 12, 2002|~|2002",,Los Angles County,,,1.  Letter regarding LA County DMH's proposed changes to California DMH's reommendations on AB 2034 funding allocations2.  AB 2034 Expansion Allocations for On-Going Programs and One-Time Projects,AB 2034 Allocations,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzmkq/manifest
Mental Health Archive,ark:/21198/zz001dzpp7,ark:/21198/zz001d36st,1,In progress,Work,,125,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz429f,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",8 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Expansion Plan - Southard,"April 17, 2002|~|2002",,Los Angeles County,,,1.  Memo regarding State DMH allocation of AB 2034 funds for LA County DMH2.  AB 2034 Expansion Plan - Fiscal Years 2001-02 and 2002-03,AB 2034 Expansion Plan FY 2001-02 And 2002-03,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzpp7/manifest
Mental Health Archive,ark:/21198/zz001dzpqr,ark:/21198/zz001d36st,1,In progress,Work,,126,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz716h,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Homeless persons--Housing--California--Los Angeles County|~|Sheriffs--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Expansion Plan - Allen,"April 25, 2002|~|2002",,Los Angeles County,,,Memo regarding expansion of LA County DMH AB 2034 program,AB 2034 Expansion Plan,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzpqr/manifest
Mental Health Archive,ark:/21198/zz001dzpr8,ark:/21198/zz001d36st,1,In progress,Work,,127,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k668g3,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Sheriffs--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Allocation of AB 2034 Expansion Funds,"August 8, 2002|~|2002",,Los Angeles County,,,"Letter informing Sheriff Baca that AB 2034 expansion funds, which would have covered a mobile outreach vehicle, are no longer available",Vehicle Allocation,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzpr8/manifest
Mental Health Archive,ark:/21198/zz001dzpss,ark:/21198/zz001d36st,1,In progress,Work,,128,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj476j,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California,,eng,,,"Allen, Jim",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034 Additional Allocations,"September 24, 2002|~|2002",,Los Angeles County,,,Memo regarding the use of one-time AB 2034 program funds from the State Department of Mental Health for fiscal year 2002-03,AB 2034 Additional Allocations,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzpss/manifest
Mental Health Archive,ark:/21198/zz001dzpt9,ark:/21198/zz001d36st,1,In progress,Work,,129,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3gdx,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Jails $z California $z Los Angeles County|~|Mentally ill--Care--California--Los Angeles County|~|Homeless persons--Housing--California--Los Angeles County|~|Employment|~|Incarceration|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,,,"Southard, Marvin","UCLA Center for History, Culture, & Neuroscience",2 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,AB 2034: Integrated Services for Homeless Adults with Serious Mental Illness,,,Los Angeles County,,,"Brochure outlining AB 2034 program goals, services, criteria for participation, and service provider locations",LAC AB 2034 Brochure,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dzpt9/manifest
Mental Health Archive,ark:/21198/zz001gpmq1,ark:/21198/zz001d36st,1,In progress,Work,,130,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1281zxb,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Homeless persons--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services $z California|~|Homeless persons--Services for--California--Los Angeles County,,eng,,,,,"Maviglio, Steve|~|Romero, Nora","UCLA Center for History, Culture, & Neuroscience",3 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Governor Davis Announces Almost $55 Million for Homeless Mentally Ill,"October 30, 2002|~|2002",,Los Angeles County,,,1.  Fax cover sheet2.  Memo announcing Governor Davis' approval of approximtely $54.9 million for programs that serve the homeless mentally ill3.  Proposed FY 2002-03 AB 2034 allocations by countypp. 1 & 3 scanned upside-down,AB 2034 State FY 2002-03,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gpmq1/manifest
Mental Health Archive,ark:/21198/zz001gpmrj,ark:/21198/zz001d36st,1,In progress,Work,,131,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p0001j,private,individuals,,manuscripts (document genre),pd_holder,,AB 2034 Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--Law and Legislation--California|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,"Southard, Marvin",,,"UCLA Center for History, Culture, & Neuroscience",1 p.,DMH Archive|~|County of Los Angeles/Department of Mental Health -- MJ Southard Files,Changes in AB 2034 Funding and Outcome Data Collection,"November 19, 2002|~|2002",,Los Angeles County,,,Memo explaining a reduction in AB 2034 funds for FY 2002-03.  The memo also addresses the administration of several surveys at AB 2034 program providers.,AB 2034 Changes,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gpmrj/manifest
